,CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION,date
328527,03/03/2015,Completed,03/03/2015,15-00508509,Pothole in Street,Final Outcome,Pothole Patched,23.0,4919 S DORCHESTER AVE,60615.0,1186390.99642106,1872661.26409243,4.0,2.0,39.0,,41.80545657069747,-87.59176083936062,"(41.805456570697466, -87.59176083936063)",2015-03-03
328528,03/03/2015,Completed,03/03/2015,15-00508519,Pothole in Street,Final Outcome,Pothole Patched,13.0,1352 E 48TH ST,60615.0,1186009.94001414,1873444.83066581,4.0,2.0,39.0,47.0,41.807975854808674,-87.59310360145302,"(41.80797585480867, -87.59310360145302)",2015-03-03
328529,03/03/2015,Completed,03/03/2015,15-00508533,Pothole in Street,Final Outcome,Pothole Patched,3.0,5130 S KENWOOD AVE,60615.0,1185978.96011646,1871294.9055083,4.0,2.0,41.0,,41.80140026907495,-87.59359771511066,"(41.801400269074946, -87.59359771511066)",2015-03-03
328530,03/03/2015,Completed,03/03/2015,15-00508544,Pothole in Street,Final Outcome,Pothole Patched,2.0,1317 E 55TH ST,60615.0,1185772.42790538,1868788.9772279998,5.0,2.0,41.0,,41.79498553111553,-87.59421130178482,"(41.794985531115536, -87.59421130178482)",2015-03-03
328531,03/03/2015,Completed,03/03/2015,15-00508558,Pothole in Street,Final Outcome,Pothole Patched,19.0,7008 S WABASH AVE,60637.0,1177936.98607825,1858564.2886205001,6.0,3.0,69.0,,41.76704559360222,-87.62348383336295,"(41.76704559360222, -87.62348383336297)",2015-03-03
328532,03/03/2015,Completed,03/03/2015,15-00508569,Pothole in Street,Final Outcome,Pothole Patched,17.0,7046 S MICHIGAN AVE,60637.0,1178382.05902181,1858325.85071068,6.0,3.0,69.0,,41.76600682911899,-87.62185171925066,"(41.76600682911899, -87.62185171925066)",2015-03-03
328533,03/03/2015,Completed,03/03/2015,15-00508575,Pothole in Street,Final Outcome,Pothole Patched,25.0,6906 S INDIANA AVE,60637.0,1178786.70263421,1859247.56240189,6.0,3.0,69.0,,41.769013455966046,-87.62035197904149,"(41.76901345596605, -87.62035197904149)",2015-03-03
328534,03/03/2015,Completed,03/03/2015,15-00508581,Pothole in Street,Final Outcome,Pothole Patched,2.0,200 E 69TH PL,60637.0,1178794.16442704,1858983.11010831,6.0,3.0,69.0,,41.76845863418735,-87.62010897913629,"(41.76845863418735, -87.6201089791363)",2015-03-03
328535,03/03/2015,Completed,03/03/2015,15-00508582,Pothole in Street,Final Outcome,Pothole Patched,3.0,4754 S TRIPP AVE,60632.0,1148827.44899013,1872765.31377288,23.0,8.0,57.0,,41.80616873950265,-87.72980288799879,"(41.80616873950265, -87.7298028879988)",2015-03-03
328536,03/03/2015,Completed,03/03/2015,15-00508590,Pothole in Street,Final Outcome,Pothole Patched,1.0,7047 S INDIANA AVE,60637.0,1178814.75382263,1858335.31889296,6.0,3.0,69.0,,41.76604465669835,-87.61997627193995,"(41.76604465669835, -87.61997627193993)",2015-03-03
