,CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION,date
114307,07/05/2010,Completed,02/17/2011,10-01008959,Pot Hole in Street,Dispatch Crew,Pothole Patched,20.0,500 S AUSTIN BLVD,,1136464.05116756,1897119.57438236,0.0,0.0,0.0,,41.87380133184959,-87.77458572263586,"(41.87380133184959, -87.77458572263586)",2010-07-05
115336,07/08/2010,Completed,01/21/2011,10-01034744,Pot Hole in Street,Dispatch Crew,Pothole Patched,8.0,2600 W HOMER ST,60647.0,1158724.7958201,1912860.33032031,1.0,14.0,22.0,,41.916734068817746,-87.69240183334549,"(41.91673406881775, -87.69240183334549)",2010-07-08
116525,07/13/2010,Completed,01/26/2011,10-01066126,Pot Hole in Street,Dispatch Crew,Pothole Patched,10.0,1300 N ASTOR ST,60610.0,1176438.2275904,1909065.05029901,43.0,18.0,8.0,,41.90585718808299,-87.62747037862715,"(41.90585718808299, -87.62747037862715)",2010-07-13
116764,07/14/2010,Completed,03/29/2011,10-01078238,Pot Hole in Street,Dispatch Crew,Pothole Patched,15.0,50 E 47TH ST,60653.0,1177547.14782488,1873883.66341847,3.0,2.0,38.0,56.0,41.80937513210928,-87.62419690421068,"(41.80937513210928, -87.62419690421069)",2010-07-14
116969,07/15/2010,Completed,01/21/2011,10-01084061,Pot Hole in Street,Dispatch Crew,Completed,0.0,5500 S NARRAGANSETT AVE,60638.0,1134648.92377063,1867404.94252701,23.0,8.0,56.0,,41.792254249339116,-87.78194909815126,"(41.792254249339116, -87.78194909815127)",2010-07-15
116970,07/15/2010,Completed,01/21/2011,10-01084079,Pot Hole in Street,Dispatch Crew,Pothole Patched,1.0,5800 S NARRAGANSETT AVE,60638.0,1134716.57772667,1865399.12672702,23.0,8.0,56.0,,41.786748935985564,-87.78174784592032,"(41.78674893598556, -87.78174784592032)",2010-07-15
116971,07/15/2010,Completed,01/21/2011,10-01084578,Pot Hole in Street,Dispatch Crew,Pothole Patched,1.0,6000 S NARRAGANSETT AVE,60638.0,1134762.2529301,1864063.21501279,23.0,8.0,64.0,,41.78308182727167,-87.78161181887599,"(41.78308182727167, -87.78161181887599)",2010-07-15
116972,07/15/2010,Completed,01/26/2011,10-01083430,Pot Hole in Street,Dispatch Crew,Pothole Patched,36.0,1300 W PRATT BLVD,60626.0,1166264.01352964,1945304.87363108,49.0,24.0,1.0,,42.00560592979125,-87.66371429342396,"(42.005605929791244, -87.66371429342396)",2010-07-15
118593,07/21/2010,Completed,01/21/2011,10-01122854,Pot Hole in Street,Dispatch Crew,Pothole Patched,10.0,6100 W IRVING PARK RD,60634.0,1134975.75788988,1925955.32830571,38.0,16.0,15.0,,41.953122676843144,-87.77928489355646,"(41.95312267684315, -87.77928489355646)",2010-07-21
118594,07/21/2010,Completed,01/26/2011,10-01125594,Pot Hole in Street,Dispatch Crew,Pothole Patched,5.0,99 E BURTON PL,60610.0,1176743.10410536,1910413.83011119,43.0,18.0,8.0,,41.9094127307684,-87.62622276820906,"(41.9094127307684, -87.62622276820906)",2010-07-21
119975,07/27/2010,Completed,01/24/2011,10-01168205,Pot Hole in Street,Dispatch Crew,Pothole Patched,4.0,6141 N CALIFORNIA AVE,60659.0,1156558.26833208,1940651.10006591,50.0,24.0,2.0,,41.99339125431458,-87.69934943745962,"(41.993391254314574, -87.69934943745962)",2010-07-27
119976,07/27/2010,Completed,01/26/2011,10-01170165,Pot Hole in Street,Dispatch Crew,Pothole Patched,45.0,8828 S BENNETT AVE,60617.0,1190385.45158994,1846814.0809255,8.0,4.0,48.0,,41.73431315014191,-87.57822844286342,"(41.73431315014191, -87.57822844286342)",2010-07-27
120248,07/28/2010,Completed,01/04/2011,10-01176448,Pot Hole in Street,Dispatch Crew,Pothole Patched,5.0,6331 W HIGHLAND AVE,60646.0,1133093.04310045,1941744.11001451,45.0,16.0,10.0,,41.99620205771157,-87.78649148882745,"(41.996202057711564, -87.78649148882745)",2010-07-28
120445,07/29/2010,Completed,02/23/2011,10-01187617,Pot Hole in Street,Dispatch Crew,Pothole Patched,4.0,1800 W FULLERTON AVE,60614.0,1164010.16031973,1915985.14096884,32.0,19.0,7.0,,41.92519897083457,-87.67285854338682,"(41.925198970834565, -87.67285854338681)",2010-07-29
120645,07/30/2010,Completed,01/05/2011,10-01191920,Pot Hole in Street,Dispatch Crew,Pothole Patched,1.0,7183 N HARLEM AVE,,1127386.28738859,1947219.18832137,0.0,0.0,0.0,,42.011667203593696,-87.80649160887953,"(42.011667203593696, -87.80649160887953)",2010-07-30
