,route,date,daytype,rides
17643,1,2001-06-01,W,8747
17644,2,2001-06-01,W,591
17645,3,2001-06-01,W,24334
17646,4,2001-06-01,W,26332
17647,6,2001-06-01,W,16480
17648,7,2001-06-01,W,5782
17649,8,2001-06-01,W,23179
17650,9,2001-06-01,W,31329
17651,10,2001-06-01,W,755
17652,11,2001-06-01,W,4310
17653,12,2001-06-01,W,11486
17654,14,2001-06-01,W,11042
17655,17,2001-06-01,W,360
17656,18,2001-06-01,W,1569
17657,20,2001-06-01,W,25219
17658,21,2001-06-01,W,8658
17659,22,2001-06-01,W,21914
17660,24,2001-06-01,W,4387
17661,25,2001-06-01,W,262
17662,27,2001-06-01,W,7117
17663,28,2001-06-01,W,14423
17664,29,2001-06-01,W,20239
17665,30,2001-06-01,W,3883
17666,33,2001-06-01,W,578
17667,34,2001-06-01,W,8820
17668,35,2001-06-01,W,7357
17669,36,2001-06-01,W,15044
17670,37,2001-06-01,W,2629
17671,39,2001-06-01,W,2352
17672,43,2001-06-01,W,1731
17673,44,2001-06-01,W,8457
17674,47,2001-06-01,W,9305
17675,48,2001-06-01,W,1155
17676,49,2001-06-01,W,26816
17677,50,2001-06-01,W,10363
17678,51,2001-06-01,W,4530
17679,52,2001-06-01,W,14072
17680,53,2001-06-01,W,22013
17681,54,2001-06-01,W,13945
17682,55,2001-06-01,W,16800
17683,56,2001-06-01,W,16284
17684,57,2001-06-01,W,3155
17685,59,2001-06-01,W,5197
17686,60,2001-06-01,W,14312
17687,62,2001-06-01,W,15387
17688,63,2001-06-01,W,24042
17689,64,2001-06-01,W,228
17690,65,2001-06-01,W,7251
17691,66,2001-06-01,W,23401
17692,67,2001-06-01,W,15066
17693,68,2001-06-01,W,2070
17694,69,2001-06-01,W,409
17695,70,2001-06-01,W,12313
17696,71,2001-06-01,W,8927
17697,72,2001-06-01,W,17015
17698,73,2001-06-01,W,6227
17699,74,2001-06-01,W,13669
17700,75,2001-06-01,W,9220
17701,76,2001-06-01,W,12504
17702,77,2001-06-01,W,22312
17703,78,2001-06-01,W,9270
17704,79,2001-06-01,W,37331
17705,80,2001-06-01,W,13942
17706,81,2001-06-01,W,15366
17707,82,2001-06-01,W,23466
17708,84,2001-06-01,W,4993
17709,85,2001-06-01,W,14091
17710,86,2001-06-01,W,1885
17711,87,2001-06-01,W,17769
17712,88,2001-06-01,W,1742
17713,90,2001-06-01,W,4091
17714,91,2001-06-01,W,8603
17715,92,2001-06-01,W,8341
17716,93,2001-06-01,W,3735
17717,94,2001-06-01,W,10719
17718,96,2001-06-01,W,1519
17719,97,2001-06-01,W,4245
17720,100,2001-06-01,W,1098
17721,103,2001-06-01,W,4230
17722,106,2001-06-01,W,1848
17723,108,2001-06-01,W,2995
17724,111,2001-06-01,W,5939
17725,112,2001-06-01,W,5161
17726,119,2001-06-01,W,4989
17727,120,2001-06-01,W,433
17728,121,2001-06-01,W,1681
17729,122,2001-06-01,W,608
17730,123,2001-06-01,W,1356
17731,124,2001-06-01,W,90
17732,125,2001-06-01,W,1872
17733,126,2001-06-01,W,11012
17734,127,2001-06-01,W,50
17735,129,2001-06-01,W,1148
17736,135,2001-06-01,W,2862
17737,136,2001-06-01,W,1884
17738,145,2001-06-01,W,8759
17739,146,2001-06-01,W,7890
17740,147,2001-06-01,W,10211
17741,151,2001-06-01,W,24632
17742,152,2001-06-01,W,11693
17743,155,2001-06-01,W,9009
17744,156,2001-06-01,W,9686
17745,157,2001-06-01,W,2607
17746,169,2001-06-01,W,636
17747,170,2001-06-01,W,207
17748,171,2001-06-01,W,1259
17749,172,2001-06-01,W,1099
17750,173,2001-06-01,W,314
17751,201,2001-06-01,W,1531
17752,202,2001-06-01,W,551
17753,203,2001-06-01,W,1469
17754,204,2001-06-01,W,2428
17755,49A,2001-06-01,W,406
17756,49B,2001-06-01,W,5385
17757,52A,2001-06-01,W,6946
17758,53A,2001-06-01,W,9309
17759,54A,2001-06-01,W,1448
17760,54B,2001-06-01,W,5669
17761,55N,2001-06-01,W,1062
17762,56A,2001-06-01,W,436
17763,62H,2001-06-01,W,1561
17764,63W,2001-06-01,W,2481
17765,81W,2001-06-01,W,1898
17766,85A,2001-06-01,W,951
17767,8A,2001-06-01,W,3949
17768,90N,2001-06-01,W,292
17769,95E,2001-06-01,W,5799
17770,95W,2001-06-01,W,5841
17771,X49,2001-06-01,W,6980
17772,3,2001-06-02,A,15039
17773,4,2001-06-02,A,19422
17774,6,2001-06-02,A,11992
17775,8,2001-06-02,A,13718
17776,9,2001-06-02,A,23428
17777,10,2001-06-02,A,1102
17778,11,2001-06-02,A,1788
17779,12,2001-06-02,A,7143
17780,18,2001-06-02,A,958
17781,20,2001-06-02,A,14812
17782,21,2001-06-02,A,9162
17783,22,2001-06-02,A,15969
17784,27,2001-06-02,A,3755
17785,28,2001-06-02,A,8975
17786,29,2001-06-02,A,15083
17787,30,2001-06-02,A,2334
17788,34,2001-06-02,A,6371
17789,35,2001-06-02,A,3936
17790,36,2001-06-02,A,14274
17791,43,2001-06-02,A,589
17792,44,2001-06-02,A,2957
17793,47,2001-06-02,A,6582
17794,49,2001-06-02,A,20679
17795,50,2001-06-02,A,5116
17796,51,2001-06-02,A,4758
17797,52,2001-06-02,A,7586
17798,53,2001-06-02,A,16115
17799,54,2001-06-02,A,10063
17800,55,2001-06-02,A,11159
17801,56,2001-06-02,A,9998
17802,57,2001-06-02,A,1380
17803,59,2001-06-02,A,2279
17804,60,2001-06-02,A,11607
17805,62,2001-06-02,A,7591
17806,63,2001-06-02,A,17470
17807,65,2001-06-02,A,3288
17808,66,2001-06-02,A,13389
17809,67,2001-06-02,A,10458
17810,68,2001-06-02,A,781
17811,70,2001-06-02,A,6920
17812,71,2001-06-02,A,7353
17813,72,2001-06-02,A,11443
17814,73,2001-06-02,A,2621
17815,74,2001-06-02,A,10038
17816,75,2001-06-02,A,5194
17817,76,2001-06-02,A,7295
17818,77,2001-06-02,A,13512
17819,78,2001-06-02,A,5846
17820,79,2001-06-02,A,26703
17821,80,2001-06-02,A,8534
17822,81,2001-06-02,A,12558
17823,82,2001-06-02,A,13054
17824,84,2001-06-02,A,2022
17825,85,2001-06-02,A,9037
17826,87,2001-06-02,A,10516
17827,88,2001-06-02,A,692
17828,90,2001-06-02,A,2753
17829,91,2001-06-02,A,2662
17830,92,2001-06-02,A,3712
17831,93,2001-06-02,A,1120
17832,94,2001-06-02,A,5169
17833,97,2001-06-02,A,2042
17834,103,2001-06-02,A,1667
17835,106,2001-06-02,A,570
17836,111,2001-06-02,A,3349
17837,112,2001-06-02,A,1466
17838,119,2001-06-02,A,5620
17839,124,2001-06-02,A,280
17840,126,2001-06-02,A,5037
17841,130,2001-06-02,A,311
17842,145,2001-06-02,A,4345
17843,146,2001-06-02,A,6802
17844,147,2001-06-02,A,5121
17845,151,2001-06-02,A,15585
17846,152,2001-06-02,A,4574
17847,155,2001-06-02,A,4205
17848,169,2001-06-02,A,92
17849,171,2001-06-02,A,567
17850,172,2001-06-02,A,11
17851,173,2001-06-02,A,243
17852,201,2001-06-02,A,550
