,route,date,daytype,rides
38895,3,2001-12-01,A,16779
38896,4,2001-12-01,A,20220
38897,6,2001-12-01,A,12687
38898,8,2001-12-01,A,14113
38899,9,2001-12-01,A,27046
38900,10,2001-12-01,A,1089
38901,11,2001-12-01,A,1968
38902,12,2001-12-01,A,7656
38903,18,2001-12-01,A,909
38904,19,2001-12-01,A,726
38905,20,2001-12-01,A,14954
38906,21,2001-12-01,A,9805
38907,22,2001-12-01,A,14864
38908,27,2001-12-01,A,4490
38909,28,2001-12-01,A,9617
38910,29,2001-12-01,A,13719
38911,30,2001-12-01,A,2245
38912,34,2001-12-01,A,5353
38913,35,2001-12-01,A,3729
38914,36,2001-12-01,A,15176
38915,43,2001-12-01,A,892
38916,44,2001-12-01,A,2811
38917,47,2001-12-01,A,7044
38918,49,2001-12-01,A,20775
38919,50,2001-12-01,A,4147
38920,51,2001-12-01,A,4487
38921,52,2001-12-01,A,8327
38922,53,2001-12-01,A,17893
38923,54,2001-12-01,A,10684
38924,55,2001-12-01,A,10178
38925,56,2001-12-01,A,9326
38926,57,2001-12-01,A,1634
38927,59,2001-12-01,A,2514
38928,60,2001-12-01,A,9820
38929,62,2001-12-01,A,8176
38930,63,2001-12-01,A,17888
38931,65,2001-12-01,A,3774
38932,66,2001-12-01,A,15445
38933,67,2001-12-01,A,10064
38934,68,2001-12-01,A,588
38935,70,2001-12-01,A,8800
38936,71,2001-12-01,A,6290
38937,72,2001-12-01,A,12085
38938,73,2001-12-01,A,2675
38939,74,2001-12-01,A,10324
38940,75,2001-12-01,A,5630
38941,76,2001-12-01,A,7539
38942,77,2001-12-01,A,13124
38943,78,2001-12-01,A,6369
38944,79,2001-12-01,A,27163
38945,80,2001-12-01,A,10028
38946,81,2001-12-01,A,11864
38947,82,2001-12-01,A,11977
38948,84,2001-12-01,A,2230
38949,85,2001-12-01,A,8032
38950,87,2001-12-01,A,12243
38951,88,2001-12-01,A,748
38952,90,2001-12-01,A,2436
38953,91,2001-12-01,A,4802
38954,92,2001-12-01,A,4227
38955,93,2001-12-01,A,1097
38956,94,2001-12-01,A,4789
38957,97,2001-12-01,A,2334
38958,103,2001-12-01,A,1618
38959,106,2001-12-01,A,727
38960,111,2001-12-01,A,3872
38961,112,2001-12-01,A,1413
38962,119,2001-12-01,A,4860
38963,126,2001-12-01,A,5344
38964,145,2001-12-01,A,4256
38965,146,2001-12-01,A,5434
38966,147,2001-12-01,A,6941
38967,151,2001-12-01,A,17438
38968,152,2001-12-01,A,4890
38969,155,2001-12-01,A,5210
38970,169,2001-12-01,A,334
38971,171,2001-12-01,A,618
38972,172,2001-12-01,A,183
38973,173,2001-12-01,A,216
38974,201,2001-12-01,A,471
38975,49B,2001-12-01,A,3135
38976,52A,2001-12-01,A,4140
38977,53A,2001-12-01,A,3719
38978,54B,2001-12-01,A,5429
38979,55N,2001-12-01,A,221
38980,62H,2001-12-01,A,941
38981,63W,2001-12-01,A,863
38982,81W,2001-12-01,A,966
38983,85A,2001-12-01,A,89
38984,8A,2001-12-01,A,2734
38985,90N,2001-12-01,A,584
38986,95E,2001-12-01,A,5051
38987,95W,2001-12-01,A,5795
38988,X21,2001-12-01,A,482
38989,3,2001-12-02,U,10052
38990,4,2001-12-02,U,12796
38991,6,2001-12-02,U,8660
38992,8,2001-12-02,U,10461
38993,9,2001-12-02,U,17481
38994,10,2001-12-02,U,514
38995,11,2001-12-02,U,901
38996,12,2001-12-02,U,5991
38997,18,2001-12-02,U,471
38998,20,2001-12-02,U,8143
38999,21,2001-12-02,U,5985
39000,22,2001-12-02,U,10790
39001,27,2001-12-02,U,3162
39002,28,2001-12-02,U,5723
39003,29,2001-12-02,U,9545
39004,30,2001-12-02,U,909
39005,34,2001-12-02,U,4503
39006,35,2001-12-02,U,2204
39007,36,2001-12-02,U,9903
39008,43,2001-12-02,U,329
39009,44,2001-12-02,U,2140
39010,47,2001-12-02,U,4560
39011,49,2001-12-02,U,13095
39012,50,2001-12-02,U,2771
39013,51,2001-12-02,U,2575
39014,52,2001-12-02,U,5893
39015,53,2001-12-02,U,9949
39016,54,2001-12-02,U,7407
39017,55,2001-12-02,U,6840
39018,56,2001-12-02,U,7394
39019,57,2001-12-02,U,658
39020,60,2001-12-02,U,7851
39021,62,2001-12-02,U,5290
39022,63,2001-12-02,U,11953
39023,65,2001-12-02,U,2109
39024,66,2001-12-02,U,10075
39025,67,2001-12-02,U,7598
39026,68,2001-12-02,U,207
39027,70,2001-12-02,U,5566
39028,71,2001-12-02,U,4026
39029,72,2001-12-02,U,7880
39030,73,2001-12-02,U,1245
39031,74,2001-12-02,U,6722
39032,75,2001-12-02,U,3274
39033,76,2001-12-02,U,5966
39034,77,2001-12-02,U,9110
39035,78,2001-12-02,U,4328
39036,79,2001-12-02,U,18181
39037,80,2001-12-02,U,5532
39038,81,2001-12-02,U,8808
39039,82,2001-12-02,U,8236
39040,84,2001-12-02,U,922
39041,85,2001-12-02,U,6438
39042,87,2001-12-02,U,7329
39043,88,2001-12-02,U,567
39044,90,2001-12-02,U,1743
39045,91,2001-12-02,U,2458
39046,92,2001-12-02,U,3290
39047,94,2001-12-02,U,2975
39048,97,2001-12-02,U,1575
39049,103,2001-12-02,U,1503
39050,106,2001-12-02,U,1110
39051,111,2001-12-02,U,1956
39052,112,2001-12-02,U,1329
39053,119,2001-12-02,U,3264
39054,126,2001-12-02,U,2967
39055,128,2001-12-02,U,2775
39056,145,2001-12-02,U,2319
39057,146,2001-12-02,U,6168
39058,151,2001-12-02,U,14067
39059,152,2001-12-02,U,2153
39060,155,2001-12-02,U,3458
39061,171,2001-12-02,U,499
39062,172,2001-12-02,U,109
39063,173,2001-12-02,U,192
39064,201,2001-12-02,U,201
39065,290S,2001-12-02,U,30
39066,49B,2001-12-02,U,2209
39067,52A,2001-12-02,U,2382
