,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
206571,03/01/2014,Completed - Dup,03/01/2014,14-00296687,Street Lights - All/Out,6732 W RASCHER AVE,60656.0,1130241.6101226,1935777.93589445,41.0,16.0,10.0,41.98005066926904,-87.7963982276223,"(41.98005066926904, -87.79639822762229)",2014-03-01
206572,03/01/2014,Completed - Dup,03/01/2014,14-00296838,Street Lights - All/Out,6748 W RASCHER AVE,60656.0,1130159.5101226002,1935810.63589445,41.0,16.0,10.0,41.980141813056726,-87.7966994128128,"(41.98014181305673, -87.7966994128128)",2014-03-01
206573,03/01/2014,Completed - Dup,03/01/2014,14-00297003,Street Lights - All/Out,5658 W 64TH PL,60638.0,1139804.58869241,1861226.68592573,13.0,8.0,64.0,41.775302439125795,-87.76305042035494,"(41.7753024391258, -87.76305042035493)",2014-03-01
206587,03/02/2014,Completed - Dup,03/02/2014,14-00298659,Street Lights - All/Out,6744 W RASCHER AVE,60656.0,1130179.1101226,1935800.53589445,41.0,16.0,10.0,41.98011376070063,-87.79662756266225,"(41.980113760700625, -87.79662756266225)",2014-03-02
206588,03/01/2014,Completed,03/02/2014,14-00296776,Street Lights - All/Out,2045 W 87TH ST,60620.0,1164117.74400778,1846946.91118206,19.0,22.0,72.0,41.73563968136404,-87.67432159124155,"(41.73563968136404, -87.67432159124155)",2014-03-01
206595,03/03/2014,Completed - Dup,03/03/2014,14-00299222,Street Lights - All/Out,3200 W FULTON BLVD,60624.0,1154993.67552893,1901825.04059706,28.0,11.0,27.0,41.886419511145846,-87.70628201048754,"(41.88641951114584, -87.70628201048754)",2014-03-03
206596,03/03/2014,Completed - Dup,03/03/2014,14-00299906,Street Lights - All/Out,5534 S ST LOUIS AVE,60629.0,1153987.39960183,1867694.05482401,14.0,8.0,63.0,41.79278001507714,-87.71088563465038,"(41.79278001507714, -87.71088563465038)",2014-03-03
206597,03/03/2014,Completed - Dup,03/03/2014,14-00300851,Street Lights - All/Out,6758 W RASCHER AVE,60656.0,1130110.5101226002,1935835.63589445,41.0,16.0,10.0,41.980211257726936,-87.79687904422475,"(41.980211257726936, -87.79687904422475)",2014-03-03
206598,03/02/2014,Completed - Dup,03/03/2014,14-00298799,Street Lights - All/Out,3200 W FULTON BLVD,60624.0,1154993.67552893,1901825.04059706,28.0,11.0,27.0,41.886419511145846,-87.70628201048754,"(41.88641951114584, -87.70628201048754)",2014-03-02
206599,03/02/2014,Completed - Dup,03/03/2014,14-00299039,Street Lights - All/Out,2428 S CALIFORNIA AVE,60608.0,1158082.71948989,1887718.24640971,12.0,10.0,30.0,41.84764653504435,-87.695323267451,"(41.84764653504435, -87.695323267451)",2014-03-02
206600,03/01/2014,Completed - Dup,03/03/2014,14-00296715,Street Lights - All/Out,3200 W FULTON BLVD,60624.0,1154993.67552893,1901825.04059706,28.0,11.0,27.0,41.886419511145846,-87.70628201048754,"(41.88641951114584, -87.70628201048754)",2014-03-01
206601,03/01/2014,Completed,03/03/2014,14-00294874,Street Lights - All/Out,5300 N CICERO AVE,60630.0,1143384.47676615,1935095.88987323,45.0,16.0,12.0,41.97794283839116,-87.74808022189139,"(41.97794283839116, -87.74808022189139)",2014-03-01
206639,03/04/2014,Completed - Dup,03/04/2014,14-00302434,Street Lights - All/Out,2160 N NATCHEZ AVE,60707.0,1132731.23959992,1913656.68002515,36.0,25.0,19.0,41.91930437153904,-87.78776000752461,"(41.91930437153904, -87.78776000752461)",2014-03-04
206640,03/04/2014,Completed - Dup,03/04/2014,14-00302497,Street Lights - All/Out,4300 S CALIFORNIA AVE,60632.0,1158413.95492797,1876021.93852606,12.0,9.0,58.0,41.81554372632669,-87.6944268795101,"(41.81554372632669, -87.6944268795101)",2014-03-04
206641,03/04/2014,Completed - Dup,03/04/2014,14-00302510,Street Lights - All/Out,5119 S PRAIRIE AVE,60615.0,1178908.56993399,1871136.55899795,3.0,2.0,40.0,41.80169507591182,-87.61939823338308,"(41.80169507591182, -87.61939823338308)",2014-03-04
206642,03/04/2014,Completed - Dup,03/04/2014,14-00302522,Street Lights - All/Out,4446 S ARCHER AVE,60632.0,1155040.3594783999,1874888.71060769,14.0,8.0,58.0,41.812502162368226,-87.70683222833111,"(41.81250216236823, -87.70683222833111)",2014-03-04
206643,03/04/2014,Completed - Dup,03/04/2014,14-00302990,Street Lights - All/Out,1157 N CICERO AVE,60651.0,1144151.09077528,1907341.80003086,37.0,11.0,25.0,41.901768641144706,-87.74596031877537,"(41.9017686411447, -87.74596031877536)",2014-03-04
206644,03/04/2014,Completed - Dup,03/04/2014,14-00304904,Street Lights - All/Out,4000 W 24TH PL,60623.0,1150097.7199946998,1887422.84997078,22.0,10.0,30.0,41.84699498041589,-87.72463628617402,"(41.84699498041589, -87.72463628617402)",2014-03-04
206645,03/04/2014,Completed - Dup,03/04/2014,14-00304919,Street Lights - All/Out,2400 S KARLOV AVE,60623.0,1149650.63033137,1887744.0536771999,22.0,10.0,30.0,41.84788508837815,-87.72626878009535,"(41.84788508837815, -87.72626878009535)",2014-03-04
206646,03/04/2014,Completed - Dup,03/04/2014,14-00305832,Street Lights - All/Out,2700 W HARRISON ST,60612.0,1158459.94687397,1897257.79290941,28.0,11.0,27.0,41.873816342266714,-87.69367799027565,"(41.873816342266714, -87.69367799027566)",2014-03-04
206647,03/04/2014,Completed - Dup,03/04/2014,14-00306206,Street Lights - All/Out,2600 W HARRISON ST,60612.0,1159116.71592454,1897271.20542158,28.0,11.0,27.0,41.873839691434064,-87.69126627611251,"(41.87383969143406, -87.69126627611251)",2014-03-04
206648,03/04/2014,Completed - Dup,03/04/2014,14-00306230,Street Lights - All/Out,2715 W HARRISON ST,60612.0,1158359.94687397,1897255.79290941,2.0,11.0,27.0,41.87381289845658,-87.69404519788608,"(41.87381289845658, -87.69404519788608)",2014-03-04
206649,03/04/2014,Completed - Dup,03/04/2014,14-00306892,Street Lights - All/Out,4100 W 24TH PL,60623.0,1149658.48696648,1887412.3298185002,22.0,10.0,30.0,41.84697464352839,-87.72624855201576,"(41.84697464352839, -87.72624855201576)",2014-03-04
206650,03/04/2014,Completed - Dup,03/04/2014,14-00307069,Street Lights - All/Out,345 W 60TH PL,60621.0,1174830.29949335,1864826.84178856,20.0,7.0,68.0,41.784472542890725,-87.63454281843218,"(41.784472542890725, -87.63454281843218)",2014-03-04
206651,03/04/2014,Completed - Dup,03/04/2014,14-00307952,Street Lights - All/Out,2715 W HARRISON ST,60612.0,1158359.94687397,1897255.79290941,2.0,11.0,27.0,41.87381289845658,-87.69404519788608,"(41.87381289845658, -87.69404519788608)",2014-03-04
206652,03/04/2014,Completed - Dup,03/04/2014,14-00308533,Street Lights - All/Out,8130 S EAST END AVE,60617.0,1189013.37986802,1851321.39342483,8.0,4.0,45.0,41.74708437468926,-87.58297459418617,"(41.74708437468926, -87.58297459418617)",2014-03-04
206653,03/04/2014,Completed - Dup,03/04/2014,14-00308855,Street Lights - All/Out,10000 S CLAREMONT AVE,60643.0,1162476.41551482,1838264.74731699,19.0,22.0,72.0,41.71184874579078,-87.68057601690037,"(41.71184874579078, -87.68057601690037)",2014-03-04
206654,03/04/2014,Completed - Dup,03/04/2014,14-00308898,Street Lights - All/Out,1700 W 105TH ST,60643.0,1166857.290021,1835042.65997897,19.0,22.0,72.0,41.702914561931706,-87.66462366292511,"(41.702914561931706, -87.66462366292511)",2014-03-04
206655,03/04/2014,Completed,03/04/2014,14-00302706,Street Lights - All/Out,1200 N CICERO AVE,60651.0,1144144.72392366,1907554.46311054,37.0,25.0,25.0,41.902352331822435,-87.74597835703622,"(41.90235233182244, -87.74597835703624)",2014-03-04
206656,03/04/2014,Completed,03/04/2014,14-00302772,Street Lights - All/Out,1800 W CHICAGO AVE,60622.0,1164254.56021871,1905382.90469354,1.0,12.0,24.0,41.895991834753474,-87.67217312861479,"(41.895991834753474, -87.67217312861479)",2014-03-04
206657,03/04/2014,Completed,03/04/2014,14-00302829,Street Lights - All/Out,5200 N NB OUTER LAKE SHORE DR,60640.0,1169984.44517084,1934827.55930753,48.0,20.0,77.0,41.97666616095503,-87.65026691352463,"(41.97666616095502, -87.65026691352462)",2014-03-04
206658,03/04/2014,Completed,03/04/2014,14-00302890,Street Lights - All/Out,5300 S SB OUTER LAKE SHORE DR,60615.0,1189269.40717971,1870485.4169293998,5.0,2.0,41.0,41.79966586532151,-87.581422507725,"(41.79966586532151, -87.581422507725)",2014-03-04
206659,03/04/2014,Completed,03/04/2014,14-00302903,Street Lights - All/Out,2900 S NB OUTER LAKE SHORE DR,60616.0,1181405.99882195,1885875.09168322,4.0,1.0,35.0,41.84208142165241,-87.60978411615271,"(41.842081421652416, -87.60978411615271)",2014-03-04
206660,03/04/2014,Completed,03/04/2014,14-00303702,Street Lights - All/Out,7100 S RICHMOND ST,60629.0,1157932.51991169,1857408.78429614,18.0,8.0,66.0,41.76447645046977,-87.6966984663186,"(41.76447645046977, -87.6966984663186)",2014-03-04
206661,03/04/2014,Completed,03/04/2014,14-00303846,Street Lights - All/Out,7100 S SACRAMENTO AVE,60629.0,1157599.44008062,1857399.42771475,18.0,8.0,66.0,41.764457533013285,-87.69791955439291,"(41.76445753301328, -87.6979195543929)",2014-03-04
206662,03/04/2014,Completed,03/04/2014,14-00304340,Street Lights - All/Out,3326 W FULTON BLVD,60624.0,1154132.30150477,1901802.91889836,28.0,11.0,27.0,41.886376035417754,-87.70944579139,"(41.886376035417754, -87.70944579139)",2014-03-04
206663,03/04/2014,Completed,03/04/2014,14-00306290,Street Lights - All/Out,7700 S JEFFERY BLVD,60649.0,1190872.53941398,1854310.41386898,8.0,4.0,43.0,41.755241816732955,-87.57606584655346,"(41.75524181673295, -87.57606584655346)",2014-03-04
206664,03/03/2014,Completed - Dup,03/04/2014,14-00299109,Street Lights - All/Out,2131 N HARLEM AVE,60707.0,1127746.26199437,1913363.06477143,36.0,25.0,25.0,41.91858421661928,-87.80608247369045,"(41.91858421661928, -87.80608247369045)",2014-03-03
206665,03/03/2014,Completed - Dup,03/04/2014,14-00299112,Street Lights - All/Out,2131 N HARLEM AVE,60707.0,1127746.26199437,1913363.06477143,36.0,25.0,25.0,41.91858421661928,-87.80608247369045,"(41.91858421661928, -87.80608247369045)",2014-03-03
206666,03/03/2014,Completed - Dup,03/04/2014,14-00299371,Street Lights - All/Out,2600 W HARRISON ST,60612.0,1159116.71592454,1897271.20542158,28.0,11.0,27.0,41.873839691434064,-87.69126627611251,"(41.87383969143406, -87.69126627611251)",2014-03-03
206667,03/03/2014,Completed - Dup,03/04/2014,14-00299817,Street Lights - All/Out,2625 S SHIELDS AVE,60616.0,1174391.59999916,1886919.26999427,11.0,9.0,34.0,41.84510600117417,-87.63549347592442,"(41.84510600117417, -87.63549347592442)",2014-03-03
206668,03/03/2014,Completed - Dup,03/04/2014,14-00300184,Street Lights - All/Out,2741 N SAYRE AVE,60707.0,1129119.5863948,1917442.13357012,36.0,25.0,18.0,41.929754415453296,-87.80094360399465,"(41.929754415453296, -87.80094360399465)",2014-03-03
206669,03/03/2014,Completed - Dup,03/04/2014,14-00300189,Street Lights - All/Out,7800 S DOBSON AVE,60619.0,1184573.6864137,1853502.49089079,8.0,6.0,69.0,41.75317461976928,-87.59917442779913,"(41.75317461976928, -87.59917442779913)",2014-03-03
