SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,08-01774383,09/03/2008,,,Building is Open / Unsecure,FRONT AND REAR,Vacant,,True,12230,S,PRINCETON,AVE,60628.0,1176489.28228167,1823827.41251075,34.0,5.0,53.0,41.67192758220667,-87.62968915134155,"(41.67192758220667, -87.62968915134154)",2008-09-03
Vacant/Abandoned Building,08-01777549,09/03/2008,,,Building is Open / Unsecure,,Vacant,,,6349,S,MARSHFIELD,AVE,60636.0,1166418.29747992,1862599.71002324,16.0,7.0,67.0,41.77854447420601,-87.66544800947872,"(41.77854447420601, -87.66544800947872)",2008-09-03
Vacant/Abandoned Building,08-01832809,09/10/2008,,,Building is Open / Unsecure,REAR,Vacant,,,11934,S,LA SALLE,ST,60628.0,1177407.28168769,1825813.9395992002,9.0,5.0,53.0,41.677358301091374,-87.62626962743614,"(41.677358301091374, -87.62626962743614)",2008-09-10
Vacant/Abandoned Building,08-01841979,09/11/2008,,,Building is Open / Unsecure,,Vacant,,True,1100,N,WALLER,AVE,60651.0,1138150.72247374,1906760.08323341,29.0,15.0,25.0,41.900282961950786,-87.76801480897198,"(41.900282961950786, -87.76801480897198)",2008-09-11
Vacant/Abandoned Building,08-01872703,09/15/2008,,,Building is Open / Unsecure,BACK DOOOR,Vacant,,False,8424,S,MORGAN,ST,60620.0,1171116.16213005,1848962.96917194,21.0,6.0,71.0,41.7410221086545,-87.64862327469321,"(41.7410221086545, -87.64862327469321)",2008-09-15
Vacant/Abandoned Building,08-01879520,09/16/2008,,,Building is Open / Unsecure,"BASEMENT DOOR, WINDOWS, AND REAR DOOR",Vacant,,True,6437,S,VERNON,AVE,60637.0,1180356.81800926,1862428.1530181,20.0,3.0,42.0,41.777765271679904,-87.61435408118255,"(41.777765271679904, -87.61435408118254)",2008-09-16
Vacant/Abandoned Building,08-01894548,09/17/2008,,,Building is Open / Unsecure,FRONT,Vacant,,False,7107,S,ST LAWRENCE,AVE,60619.0,1181465.47298671,1858027.86696998,6.0,3.0,69.0,41.76566494398914,-87.61042536369287,"(41.76566494398914, -87.61042536369287)",2008-09-17
Vacant/Abandoned Building,08-01912857,09/19/2008,,,Building is Open / Unsecure,FRONT,Vacant,,True,5347,S,LAFLIN,ST,60609.0,1167244.84818313,1869274.52629806,16.0,9.0,61.0,41.79684332527565,-87.66222681353662,"(41.79684332527565, -87.66222681353663)",2008-09-19
Vacant/Abandoned Building,08-01956816,09/25/2008,,,Building is Open / Unsecure,,Vacant,,True,6800,S,GREEN,ST,60621.0,1171809.63458104,1859759.55002922,17.0,7.0,68.0,41.77063413377996,-87.64576629797729,"(41.77063413377996, -87.6457662979773)",2008-09-25
Vacant/Abandoned Building,08-01958413,09/26/2008,,,Building is Open / Unsecure,FRONT AND REAR     REAR  DOORS MISSING,Vacant,,True,6538,S,CARPENTER,ST,60621.0,1170437.76742949,1861457.94786663,17.0,7.0,68.0,41.775324730140035,-87.65074561106552,"(41.77532473014004, -87.65074561106552)",2008-09-26
Vacant/Abandoned Building,08-01967823,09/27/2008,,,Building is Open / Unsecure,,Vacant,,True,1422,E,70TH,ST,60637.0,1186972.83501063,1858866.92082137,5.0,3.0,43.0,41.76783859354621,-87.59021276295375,"(41.76783859354621, -87.59021276295377)",2008-09-27
Vacant/Abandoned Building,08-01968159,09/27/2008,,,Building is Open / Unsecure,ALL,Vacant,,True,10506,S,RHODES,AVE,60628.0,1181770.91911235,1835391.27331178,9.0,5.0,49.0,41.703540449972294,-87.61000311982784,"(41.703540449972294, -87.61000311982784)",2008-09-27
Vacant/Abandoned Building,08-01969263,09/27/2008,,,Building is Open / Unsecure,FRONT DOOR IS MISSING AND WINDOWS MISSING,Vacant,,True,5009,S,ELIZABETH,ST,60609.0,1168838.5098911999,1871562.9831139,16.0,9.0,61.0,41.80308881768523,-87.65631658941818,"(41.80308881768523, -87.65631658941818)",2008-09-27
Vacant/Abandoned Building,08-01970063,09/28/2008,,,Building is Open / Unsecure,,Vacant,,True,2615,W,JACKSON,BLVD,60612.0,1158968.26341212,1898599.21170995,28.0,11.0,27.0,41.8774869135879,-87.69177487855433,"(41.87748691358791, -87.69177487855433)",2008-09-28
Vacant/Abandoned Building,08-01982969,09/30/2008,,,Building is Open / Unsecure,,Vacant,,,6231,S,INDIANA,AVE,60637.0,1178689.15422197,1863625.08942437,20.0,3.0,40.0,41.78108788481319,-87.62043133973066,"(41.78108788481319, -87.62043133973067)",2008-09-30
