,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
76424,08/01/2013,Completed - Dup,08/01/2013,13-01065175,Street Light - 1/Out,8629 S MICHIGAN AVE,60619.0,1178658.1182219998,1847812.5706082,6.0,6.0,44.0,41.737697283294395,-87.62102514338876,"(41.7376972832944,-87.62102514338876)",2013-08-01
76425,08/01/2013,Completed,08/01/2013,13-01066329,Street Light - 1/Out,10714 S LANGLEY AVE,60628.0,1182809.47617904,1834151.67990395,9.0,5.0,50.0,41.70011484450844,-87.60623849480787,"(41.70011484450844,-87.60623849480787)",2013-08-01
76426,08/01/2013,Completed,08/01/2013,13-01066517,Street Light - 1/Out,2 W 76TH ST,60620.0,1177580.54417274,1854632.17492551,6.0,6.0,69.0,41.756435498175314,-87.62476731886683,"(41.75643549817531,-87.62476731886683)",2013-08-01
76427,08/01/2013,Completed,08/01/2013,13-01066527,Street Light - 1/Out,1 W 76TH ST,60620.0,1177592.44417274,1854632.97492551,6.0,6.0,69.0,41.756437424503076,-87.62472368384338,"(41.75643742450308,-87.62472368384338)",2013-08-01
76428,08/01/2013,Completed,08/01/2013,13-01066532,Street Light - 1/Out,50 W 76TH ST,60620.0,1177126.29602548,1854601.48606629,6.0,6.0,69.0,41.756361538943295,-87.62643296269373,"(41.756361538943295,-87.62643296269373)",2013-08-01
76429,08/01/2013,Completed,08/01/2013,13-01066537,Street Light - 1/Out,70 W 75TH ST,60621.0,1177137.29141987,1855257.25430205,6.0,7.0,69.0,41.75816079472204,-87.62637291775287,"(41.75816079472204,-87.62637291775287)",2013-08-01
76430,08/01/2013,Completed,08/01/2013,13-01066542,Street Light - 1/Out,118 W 75TH ST,60621.0,1176731.70158902,1855262.21181724,6.0,7.0,69.0,41.75818353550723,-87.6278592066861,"(41.75818353550723,-87.6278592066861)",2013-08-01
76431,08/01/2013,Completed,08/01/2013,13-01066551,Street Light - 1/Out,118 W 75TH ST,60621.0,1176731.70158902,1855262.21181724,6.0,7.0,69.0,41.75818353550723,-87.6278592066861,"(41.75818353550723,-87.6278592066861)",2013-08-01
76432,08/01/2013,Completed,08/01/2013,13-01066563,Street Light - 1/Out,114 W 75TH ST,60621.0,1176771.50158902,1855263.11181724,6.0,7.0,69.0,41.758185109480635,-87.62771331735931,"(41.75818510948063,-87.62771331735931)",2013-08-01
76433,08/01/2013,Completed,08/01/2013,13-01066571,Street Light - 1/Out,44 W 79TH ST,60620.0,1177245.51712431,1852620.7399264,6.0,6.0,69.0,41.75092345090013,-87.62605571921753,"(41.75092345090013,-87.62605571921753)",2013-08-01
76434,08/01/2013,Completed,08/01/2013,13-01071866,Street Light - 1/Out,2501 S WHIPPLE ST,60623.0,1156425.92529887,1887237.65000221,12.0,10.0,30.0,41.84636133933271,-87.70141674135216,"(41.84636133933271,-87.70141674135216)",2013-08-01
76435,08/01/2013,Completed,08/01/2013,13-01072459,Street Light - 1/Out,4645 S LAWLER AVE,60638.0,1143473.52461392,1873362.23792674,23.0,8.0,56.0,41.80853684835738,-87.74929807566394,"(41.808536848357384,-87.74929807566396)",2013-08-01
76436,08/01/2013,Completed,08/01/2013,13-01072618,Street Light - 1/Out,1122 W 17TH ST,60608.0,1169285.7108751999,1891902.3500231004,25.0,12.0,31.0,41.858892321623934,-87.65408668800686,"(41.85889232162394,-87.65408668800686)",2013-08-01
76437,08/01/2013,Completed,08/01/2013,13-01072635,Street Light - 1/Out,7617 S MARSHFIELD AVE,60620.0,1166665.52451486,1854198.45873263,17.0,6.0,71.0,41.75548505246473,-87.66478105512773,"(41.75548505246473,-87.66478105512773)",2013-08-01
76490,08/01/2013,Completed - Dup,08/02/2013,13-01068896,Street Light - 1/Out,2630 W RICE ST,60622.0,1158725.25000363,1905561.81999749,26.0,12.0,24.0,41.896597922371065,-87.69247623700625,"(41.896597922371065,-87.69247623700625)",2013-08-01
76491,08/01/2013,Completed - Dup,08/02/2013,13-01068911,Street Light - 1/Out,835 N ROCKWELL ST,60622.0,1158909.65000363,1905594.01999749,1.0,12.0,24.0,41.896682500254826,-87.69179808240091,"(41.89668250025483,-87.69179808240091)",2013-08-01
