,route,date,daytype,rides
49360,1,2002-03-01,W,8178
49361,2,2002-03-01,W,1099
49362,3,2002-03-01,W,24114
49363,4,2002-03-01,W,23331
49364,6,2002-03-01,W,17348
49365,7,2002-03-01,W,5594
49366,8,2002-03-01,W,21525
49367,9,2002-03-01,W,33833
49368,11,2002-03-01,W,3688
49369,12,2002-03-01,W,10824
49370,14,2002-03-01,W,8454
49371,17,2002-03-01,W,775
49372,18,2002-03-01,W,1892
49373,19,2002-03-01,W,454
49374,20,2002-03-01,W,24318
49375,21,2002-03-01,W,6951
49376,22,2002-03-01,W,22842
49377,24,2002-03-01,W,5307
49378,25,2002-03-01,W,718
49379,27,2002-03-01,W,4982
49380,28,2002-03-01,W,12796
49381,29,2002-03-01,W,15896
49382,30,2002-03-01,W,3970
49383,33,2002-03-01,W,845
49384,34,2002-03-01,W,7682
49385,35,2002-03-01,W,6741
49386,36,2002-03-01,W,16087
49387,37,2002-03-01,W,2214
49388,39,2002-03-01,W,2086
49389,43,2002-03-01,W,1299
49390,44,2002-03-01,W,6484
49391,47,2002-03-01,W,9270
49392,48,2002-03-01,W,1130
49393,49,2002-03-01,W,25730
49394,50,2002-03-01,W,8309
49395,51,2002-03-01,W,5510
49396,52,2002-03-01,W,12117
49397,53,2002-03-01,W,19370
49398,54,2002-03-01,W,9159
49399,55,2002-03-01,W,14724
49400,56,2002-03-01,W,15007
49401,57,2002-03-01,W,3332
49402,59,2002-03-01,W,4454
49403,60,2002-03-01,W,14324
49404,62,2002-03-01,W,14672
49405,63,2002-03-01,W,25722
49406,64,2002-03-01,W,207
49407,65,2002-03-01,W,6279
49408,66,2002-03-01,W,22411
49409,67,2002-03-01,W,14965
49410,68,2002-03-01,W,1765
49411,69,2002-03-01,W,286
49412,70,2002-03-01,W,9815
49413,71,2002-03-01,W,6714
49414,72,2002-03-01,W,14254
49415,73,2002-03-01,W,5446
49416,74,2002-03-01,W,12166
49417,75,2002-03-01,W,10663
49418,76,2002-03-01,W,9846
49419,77,2002-03-01,W,18120
49420,78,2002-03-01,W,8633
49421,79,2002-03-01,W,32940
49422,80,2002-03-01,W,10515
49423,81,2002-03-01,W,13675
49424,82,2002-03-01,W,19957
49425,84,2002-03-01,W,3780
49426,85,2002-03-01,W,12893
49427,86,2002-03-01,W,1681
49428,87,2002-03-01,W,16533
49429,88,2002-03-01,W,949
49430,90,2002-03-01,W,3692
