,CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION,date
184745,11/05/2013,Completed,11/05/2013,13-01656348,Pot Hole in Street,Final Outcome,Pothole Patched,13.0,1 W GOETHE ST,60610.0,1176049.32522026,1909058.04138775,42.0,18.0,8.0,,41.905708991292315,-87.6288071661854,"(41.90570899129231, -87.6288071661854)",2013-11-05
184746,11/05/2013,Completed,11/05/2013,13-01656361,Pot Hole in Street,Final Outcome,Pothole Patched,5.0,1500 N NB OUTER LAKE SHORE DR,60610.0,1176871.50368125,1910417.9002327,43.0,18.0,8.0,,41.90961071719962,-87.62583364703184,"(41.90961071719962, -87.62583364703184)",2013-11-05
184747,11/05/2013,Completed,11/05/2013,13-01656367,Pot Hole in Street,Final Outcome,Pothole Patched,1.0,170 N MICHIGAN AVE,60601.0,1177273.73650813,1901479.3114083,42.0,1.0,32.0,,41.885013314690255,-87.62462595396325,"(41.88501331469026, -87.62462595396323)",2013-11-05
184748,11/05/2013,Completed,11/05/2013,13-01660145,Pot Hole in Street,Final Outcome,Pothole Patched,1.0,3400 W DIVISION ST,60651.0,1153481.96320853,1907778.93833048,26.0,14.0,23.0,,41.90289610539279,-87.7118064427079,"(41.9028961053928, -87.7118064427079)",2013-11-05
184749,11/05/2013,Completed,11/05/2013,13-01660169,Pot Hole in Street,Final Outcome,Pothole Patched,2.0,3800 W WABANSIA AVE,60647.0,1150784.57008415,1911028.90707552,30.0,25.0,23.0,,41.911869588509006,-87.72155808468322,"(41.91186958850901, -87.72155808468322)",2013-11-05
184750,11/05/2013,Completed,11/05/2013,13-01660899,Pot Hole in Street,Final Outcome,Pothole Patched,24.0,5101 W LAKE ST,60644.0,1142257.10208028,1901968.98158792,28.0,15.0,25.0,,41.886955043432714,-87.75315204273245,"(41.886955043432714, -87.75315204273245)",2013-11-05
184837,11/01/2013,Completed,11/06/2013,13-01644616,Pot Hole in Street,Final Outcome,Pothole Patched,9.0,5044 N TRIPP AVE,60630.0,1147139.22849176,1933184.07200816,39.0,17.0,14.0,,41.97315015392468,-87.73448238283491,"(41.97315015392468, -87.7344823828349)",2013-11-01
184838,11/02/2013,Completed,11/06/2013,13-01645564,Pot Hole in Street,Final Outcome,Pothole Patched,2.0,6152 S KEDVALE AVE,60629.0,1149759.46050075,1863479.63532322,13.0,8.0,65.0,,41.78069224085585,-87.72662727368512,"(41.78069224085585, -87.72662727368512)",2013-11-02
184839,11/05/2013,Completed,11/06/2013,13-01655730,Pot Hole in Street,Final Outcome,No Potholes Found,0.0,5900 S SPRINGFIELD AVE,60629.0,1151381.42932126,1865196.29057773,13.0,8.0,65.0,3.0,41.78592971725278,-87.72065238790047,"(41.78592971725278, -87.72065238790047)",2013-11-05
184840,11/05/2013,Completed,11/06/2013,13-01661861,Pot Hole in Street,Final Outcome,Pothole Patched,12.0,6158 S KOLIN AVE,60629.0,1148428.46590994,1863410.43947969,13.0,8.0,65.0,,41.78046731824585,-87.73150717378954,"(41.78046731824585, -87.73150717378954)",2013-11-05
184841,11/05/2013,Completed,11/06/2013,13-01661876,Pot Hole in Street,Final Outcome,Pothole Patched,20.0,4300 W 62ND ST,60629.0,1148769.42222656,1863143.08738708,13.0,8.0,65.0,,41.78050285157261,-87.73019906919413,"(41.780502851572614, -87.73019906919413)",2013-11-05
184842,11/05/2013,Completed,11/06/2013,13-01661883,Pot Hole in Street,Final Outcome,No Potholes Found,0.0,4400 W 62ND ST,60629.0,1148103.67767768,1863128.22790276,13.0,8.0,65.0,,41.78047457604469,-87.73264110314297,"(41.78047457604469, -87.73264110314297)",2013-11-05
184843,11/06/2013,Completed,11/06/2013,13-01663953,Pot Hole in Street,Final Outcome,Pothole Patched,2.0,759 W CHICAGO AVE,60654.0,1171087.4943761001,1905588.87797265,27.0,12.0,24.0,,41.896286369546964,-87.64766872531298,"(41.896286369546964, -87.64766872531297)",2013-11-06
184844,11/06/2013,Completed,11/06/2013,13-01663961,Pot Hole in Street,Final Outcome,No Potholes Found,0.0,3500 N NB OUTER LAKE SHORE DR,60657.0,1172320.99003187,1924000.99157953,46.0,19.0,6.0,,41.94690932122971,-87.64215744254143,"(41.94690932122971, -87.64215744254142)",2013-11-06
184845,11/06/2013,Completed,11/06/2013,13-01663965,Pot Hole in Street,Final Outcome,Pothole Patched,20.0,300 E WACKER DR,60601.0,1178307.38047035,1902572.1000208,42.0,1.0,32.0,,41.88807333160907,-87.62059446133681,"(41.88807333160907, -87.6205944613368)",2013-11-06
184846,11/06/2013,Completed,11/06/2013,13-01663972,Pot Hole in Street,Final Outcome,Pothole Patched,18.0,400 E WACKER DR,60601.0,1179158.19671798,1902504.42402091,42.0,1.0,32.0,,41.887861926877214,-87.61741981613474,"(41.88786192687722, -87.61741981613474)",2013-11-06
184847,11/06/2013,Completed,11/06/2013,13-01663978,Pot Hole in Street,Final Outcome,Pothole Patched,12.0,200 E SOUTH WATER ST,60601.0,1177852.9320873998,1902181.66009206,42.0,1.0,32.0,,41.88701990657072,-87.622248418898,"(41.887019906570714, -87.622248418898)",2013-11-06
184848,11/06/2013,Completed,11/06/2013,13-01663981,Pot Hole in Street,Final Outcome,Pothole Patched,21.0,2500 W 25TH ST,60608.0,1160169.8314848,1887336.23740746,12.0,10.0,30.0,,41.84666373592176,-87.68781204796602,"(41.84666373592176, -87.68781204796602)",2013-11-06
184849,11/06/2013,Completed,11/06/2013,13-01663984,Pot Hole in Street,Final Outcome,Pothole Patched,14.0,400 W 28TH ST,60616.0,1174053.57540033,1886381.89806965,11.0,9.0,34.0,,41.843747924704815,-87.63680117443113,"(41.84374792470481, -87.63680117443113)",2013-11-06
184850,11/06/2013,Completed,11/06/2013,13-01663987,Pot Hole in Street,Final Outcome,Pothole Patched,28.0,400 W 33RD ST,60616.0,1174293.09859319,1883065.70411512,11.0,9.0,60.0,,41.83464431396604,-87.6359235598113,"(41.83464431396604, -87.63592355981132)",2013-11-06
184851,11/06/2013,Completed,11/06/2013,13-01666346,Pot Hole in Street,Final Outcome,Pothole Patched,17.0,6900 S CHAPPEL AVE,60649.0,1191068.70151187,1859622.80888297,5.0,3.0,43.0,,41.769720886426384,-87.57531869725712,"(41.769720886426384, -87.57531869725713)",2013-11-06
184852,11/06/2013,Completed,11/06/2013,13-01666354,Pot Hole in Street,Final Outcome,Pothole Patched,10.0,6800 S CHAPPEL AVE,60649.0,1191049.5569096,1860289.1056992,5.0,3.0,43.0,,41.771550304453704,-87.57536863755625,"(41.7715503044537, -87.57536863755625)",2013-11-06
184853,11/06/2013,Completed,11/06/2013,13-01666368,Pot Hole in Street,Final Outcome,Pothole Patched,12.0,6700 S CHAPPEL AVE,60649.0,1191030.68999097,1860951.49000746,5.0,3.0,43.0,,41.77336857101464,-87.57541599582204,"(41.773368571014636, -87.57541599582204)",2013-11-06
184854,11/06/2013,Completed,11/06/2013,13-01666413,Pot Hole in Street,Final Outcome,Pothole Patched,8.0,2000 E 69TH ST,60649.0,1190735.18610808,1859614.90588689,5.0,3.0,43.0,,41.769911309667066,-87.57633844806152,"(41.76991130966706, -87.57633844806153)",2013-11-06
184855,11/06/2013,Completed,11/06/2013,13-01666420,Pot Hole in Street,Final Outcome,Pothole Patched,12.0,2032 E 69TH ST,60649.0,1191068.70151187,1859622.80888297,5.0,3.0,43.0,,41.76992506734129,-87.57511613421634,"(41.76992506734129, -87.57511613421634)",2013-11-06
184856,11/06/2013,Completed,11/06/2013,13-01666437,Pot Hole in Street,Final Outcome,Pothole Patched,4.0,2100 E 69TH ST,60649.0,1191402.19638732,1859630.67791775,5.0,3.0,43.0,,41.76993863169089,-87.57389371785841,"(41.76993863169089, -87.57389371785841)",2013-11-06
184857,11/06/2013,Completed,11/06/2013,13-01666450,Pot Hole in Street,Final Outcome,Pothole Patched,10.0,2132 E 69TH ST,60649.0,1191735.08698571,1859638.52111988,5.0,3.0,43.0,,41.769952165885755,-87.57267339712334,"(41.769952165885755, -87.57267339712335)",2013-11-06
184858,11/06/2013,Completed,11/06/2013,13-01666485,Pot Hole in Street,Final Outcome,Pothole Patched,4.0,2200 E 69TH ST,60649.0,1192068.70468675,1859645.92192949,5.0,3.0,43.0,,41.769964256547105,-87.57142871674354,"(41.7699642565471, -87.57142871674355)",2013-11-06
184859,11/06/2013,Completed,11/06/2013,13-01666508,Pot Hole in Street,Final Outcome,Pothole Patched,9.0,2233 E 69TH ST,60649.0,1192217.50468675,1859649.62192949,5.0,3.0,43.0,,41.76975972177896,-87.5701838670681,"(41.76975972177896, -87.5701838670681)",2013-11-06
184860,11/06/2013,Completed,11/06/2013,13-01666514,Pot Hole in Street,Final Outcome,Pothole Patched,15.0,2300 E 69TH ST,60649.0,1192515.10630638,1859656.91767785,5.0,3.0,43.0,,41.76998402918119,-87.56979361505655,"(41.76998402918119, -87.56979361505655)",2013-11-06
184861,11/06/2013,Completed,11/06/2013,13-01666524,Pot Hole in Street,Final Outcome,Pothole Patched,26.0,2332 E 69TH ST,60649.0,1192879.64531043,1859664.22959343,5.0,3.0,43.0,,41.769994200721136,-87.56855791357759,"(41.769994200721136, -87.56855791357759)",2013-11-06
184862,11/06/2013,Completed,11/06/2013,13-01666912,Pot Hole in Street,Final Outcome,Pothole Patched,29.0,8027 S KOMENSKY AVE,60652.0,1150792.21010868,1850875.60597568,13.0,8.0,70.0,,41.74673561626469,-87.72289447875092,"(41.74673561626469, -87.7228944787509)",2013-11-06
184863,11/06/2013,Completed,11/06/2013,13-01667696,Pot Hole in Street,Final Outcome,Pothole Patched,6.0,7801 S STONY ISLAND AVE,60649.0,1188148.17439507,1853579.98459062,8.0,4.0,43.0,42.0,41.75322129149304,-87.58533377172604,"(41.753221291493034, -87.58533377172603)",2013-11-06
184864,11/06/2013,Completed,11/06/2013,13-01667714,Pot Hole in Street,Final Outcome,Pothole Patched,6.0,7613 S STONY ISLAND AVE,60649.0,1188244.05947029,1854767.03287635,8.0,4.0,43.0,42.0,41.756552918975686,-87.58553631376084,"(41.75655291897569, -87.58553631376083)",2013-11-06
184865,11/06/2013,Completed,11/06/2013,13-01667737,Pot Hole in Street,Final Outcome,Pothole Patched,8.0,7600 S STONY ISLAND AVE,60649.0,1188132.40319388,1854907.00671992,5.0,4.0,43.0,42.0,41.75689717260222,-87.58623428506996,"(41.75689717260223, -87.58623428506996)",2013-11-06
184866,11/06/2013,Completed,11/06/2013,13-01667744,Pot Hole in Street,Final Outcome,Pothole Patched,10.0,7800 S STONY ISLAND AVE,60649.0,1188147.87439507,1853585.68459062,5.0,4.0,43.0,42.0,41.75324130782084,-87.58621998584141,"(41.75324130782084, -87.5862199858414)",2013-11-06
184867,11/06/2013,Completed,11/06/2013,13-01667753,Pot Hole in Street,Final Outcome,Pothole Patched,8.0,7600 S DANTE AVE,60619.0,1187191.1503948,1854887.78448197,5.0,4.0,43.0,42.0,41.75682156965353,-87.58968321783594,"(41.756821569653525, -87.58968321783593)",2013-11-06
184868,11/06/2013,Completed,11/06/2013,13-01667764,Pot Hole in Street,Final Outcome,Pothole Patched,3.0,7600 S SOUTH CHICAGO AVE,60619.0,1186229.93730207,1854867.64453095,5.0,4.0,45.0,42.0,41.75673609904937,-87.59307095537861,"(41.756736099049384, -87.59307095537861)",2013-11-06
184869,11/06/2013,Completed,11/06/2013,13-01667770,Pot Hole in Street,Final Outcome,Pothole Patched,3.0,7601 S SOUTH CHICAGO AVE,60619.0,1186237.93730207,1854860.14453095,5.0,4.0,43.0,,41.75689445496744,-87.59286788995783,"(41.756894454967444, -87.59286788995783)",2013-11-06
184870,11/06/2013,Completed,11/06/2013,13-01667842,Pot Hole in Street,Final Outcome,Pothole Patched,2.0,5231 S COTTAGE GROVE AVE,60615.0,1182474.0679177,1870499.09990325,5.0,2.0,41.0,,41.79952444072218,-87.6061909202563,"(41.79952444072218, -87.6061909202563)",2013-11-06
184871,11/06/2013,Completed,11/06/2013,13-01667984,Pot Hole in Street,Final Outcome,Pothole Patched,17.0,300 S CENTRAL PARK BLVD,60624.0,1152433.21660173,1898450.93066592,28.0,11.0,27.0,,41.87713222103879,-87.71591815978664,"(41.87713222103879, -87.71591815978664)",2013-11-06
184872,11/06/2013,Completed,11/06/2013,13-01668010,Pot Hole in Street,Final Outcome,Pothole Patched,4.0,500 S KEDZIE AVE,60612.0,1155117.71827547,1897527.77683281,24.0,11.0,27.0,,41.874603929179365,-87.70608811370266,"(41.87460392917937, -87.70608811370265)",2013-11-06
184873,11/06/2013,Completed,11/06/2013,13-01668023,Pot Hole in Street,Final Outcome,Pothole Patched,8.0,400 S LEAVITT ST,60612.0,1161796.79139968,1898134.40211584,2.0,12.0,28.0,,41.876134370770906,-87.68154865014219,"(41.876134370770906, -87.68154865014218)",2013-11-06
184936,11/01/2013,Completed,11/07/2013,13-01640376,Pot Hole in Street,Final Outcome,Pothole Patched,1.0,8300 S WESTERN AVE,60620.0,1161816.86769908,1849544.42832834,18.0,8.0,70.0,,41.742727965581295,-87.6828247929499,"(41.7427279655813, -87.6828247929499)",2013-11-01
184937,11/01/2013,Completed,11/07/2013,13-01642766,Pot Hole in Street,Final Outcome,Street Resurfaced,0.0,7201 S CALIFORNIA AVE,60629.0,1158952.30346821,1856768.17527001,18.0,8.0,66.0,14.0,41.76262665133483,-87.69283016924885,"(41.76262665133483, -87.69283016924884)",2013-11-01
184938,11/01/2013,Completed,11/07/2013,13-01644152,Pot Hole in Street,Final Outcome,No Potholes Found,0.0,8413 S KOSTNER AVE,60652.0,1148550.66269524,1848400.07656599,18.0,8.0,70.0,,41.73975153658165,-87.7311629946747,"(41.73975153658165, -87.7311629946747)",2013-11-01
184939,11/03/2013,Completed,11/07/2013,13-01646993,Pot Hole in Street,Final Outcome,Pothole Patched,8.0,7200 S TROY ST,60629.0,1156617.26301017,1856706.56316725,18.0,8.0,66.0,14.0,41.76248300846785,-87.70168273459473,"(41.76248300846785, -87.70168273459474)",2013-11-03
184940,11/03/2013,Completed,11/07/2013,13-01647165,Pot Hole in Street,Final Outcome,Pothole Patched,2.0,8030 S SACRAMENTO AVE,60652.0,1157774.04442979,1851222.03233273,18.0,8.0,70.0,,41.7471119287596,-87.69758241968485,"(41.7471119287596, -87.69758241968484)",2013-11-03
184941,11/03/2013,Completed,11/07/2013,13-01648086,Pot Hole in Street,Final Outcome,Pothole Patched,6.0,3000 W 81ST ST,60652.0,1157786.83017249,1850758.23908375,18.0,8.0,70.0,,41.74633809134925,-87.69747666230906,"(41.746338091349244, -87.69747666230904)",2013-11-03
184942,11/03/2013,Completed,11/07/2013,13-01648242,Pot Hole in Street,Final Outcome,No Potholes Found,0.0,8040 S SOUTH CHICAGO AVE,60617.0,1189371.49928344,1851901.62933404,8.0,4.0,45.0,50.0,41.74858295590156,-87.58173722742205,"(41.74858295590156, -87.58173722742204)",2013-11-03
184943,11/04/2013,Completed,11/07/2013,13-01653705,Pot Hole in Street,Final Outcome,Pothole Patched,6.0,8340 S SPAULDING AVE,60652.0,1155837.14891279,1848996.63963375,18.0,8.0,70.0,,41.741242520404796,-87.70474475150648,"(41.741242520404796, -87.70474475150648)",2013-11-04
184944,11/04/2013,Completed,11/07/2013,13-01654721,Pot Hole in Street,Final Outcome,Pothole Patched,113.0,1032 E 82ND ST,60619.0,1184660.92447129,1850837.20146639,8.0,6.0,44.0,50.0,41.74596892107019,-87.59890559025919,"(41.745968921070194, -87.59890559025918)",2013-11-04
184945,11/05/2013,Completed,11/07/2013,13-01658382,Pot Hole in Street,Final Outcome,Pothole Patched,2.0,8400 S JEFFERY BLVD,60617.0,1190981.77158599,1849691.86890039,8.0,4.0,45.0,,41.74255047417087,-87.5759607971052,"(41.74255047417087, -87.5759607971052)",2013-11-05
184946,11/05/2013,Completed,11/07/2013,13-01658453,Pot Hole in Street,Final Outcome,Pothole Patched,17.0,8300 S JEFFERY BLVD,60617.0,1190963.9144135,1850398.20492737,8.0,4.0,45.0,50.0,41.7444938325701,-87.57600356089995,"(41.7444938325701, -87.57600356089993)",2013-11-05
184947,11/05/2013,Completed,11/07/2013,13-01660210,Pot Hole in Street,Final Outcome,Pothole Patched,6.0,8147 S WOLCOTT AVE,60620.0,1165104.48082903,1850640.8825973,18.0,6.0,71.0,,41.7452312939267,-87.67044191175593,"(41.7452312939267, -87.67044191175592)",2013-11-05
184948,11/05/2013,Completed,11/07/2013,13-01661988,Pot Hole in Street,Final Outcome,CDOT Pavement Cave-In Survey Transfer Outcome,0.0,8637 S KOSTNER AVE,60652.0,1148599.19146852,1846901.86060806,18.0,8.0,70.0,,41.73535797908086,-87.73101536822624,"(41.73535797908086, -87.73101536822624)",2013-11-05
184949,11/05/2013,Completed,11/07/2013,13-01663031,Pot Hole in Street,Final Outcome,Pothole Patched,4.0,7158 S FAIRFIELD AVE,60629.0,1159278.29442014,1857059.94919606,18.0,8.0,66.0,14.0,41.76282595116928,-87.69190422586986,"(41.76282595116928, -87.69190422586986)",2013-11-05
184950,11/06/2013,Completed,11/07/2013,13-01668175,Pot Hole in Street,Final Outcome,Pothole Patched,16.0,2200 W 83RD ST,60620.0,1163104.92669074,1849577.14250522,18.0,6.0,70.0,,41.742986671613814,-87.67807182803499,"(41.74298667161381, -87.678071828035)",2013-11-06
184951,11/07/2013,Completed,11/07/2013,13-01671137,Pot Hole in Street,Final Outcome,Pothole Patched,9.0,300 N MORGAN ST,60607.0,1169726.45138013,1902053.89847899,27.0,12.0,28.0,,41.886788617008335,-87.65232124997299,"(41.886788617008335, -87.65232124997299)",2013-11-07
184952,11/07/2013,Completed,11/07/2013,13-01671148,Pot Hole in Street,Final Outcome,Pothole Patched,9.0,200 N MORGAN ST,60607.0,1169738.69246829,1901632.96859792,27.0,12.0,28.0,,41.885639329448594,-87.65228908730707,"(41.885639329448594, -87.65228908730708)",2013-11-07
184953,11/07/2013,Completed,11/07/2013,13-01671156,Pot Hole in Street,Final Outcome,Pothole Patched,18.0,300 N CARPENTER ST,60607.0,1169409.19627849,1902045.50907156,27.0,12.0,28.0,,41.886772119055365,-87.65348680238094,"(41.88677211905537, -87.65348680238094)",2013-11-07
184954,11/07/2013,Completed,11/07/2013,13-01671166,Pot Hole in Street,Final Outcome,Pothole Patched,3.0,1000 W HUBBARD ST,60642.0,1169691.84818301,1903255.78523326,27.0,12.0,24.0,,41.89014735528535,-87.65232543560974,"(41.89014735528535, -87.65232543560974)",2013-11-07
184955,11/07/2013,Completed,11/07/2013,13-01671174,Pot Hole in Street,Final Outcome,Pothole Patched,21.0,400 N ABERDEEN ST,60642.0,1169068.10991413,1902864.51452688,27.0,12.0,24.0,,41.88901676910135,-87.65471553708832,"(41.889016769101346, -87.65471553708831)",2013-11-07
184956,11/07/2013,Completed,11/07/2013,13-01671181,Pot Hole in Street,Final Outcome,Pothole Patched,4.0,300 N ABERDEEN ST,60607.0,1169091.8140113999,1902034.03159618,27.0,12.0,28.0,,41.88674887601079,-87.65465208533811,"(41.88674887601079, -87.65465208533811)",2013-11-07
184957,11/07/2013,Completed,11/07/2013,13-01671188,Pot Hole in Street,Final Outcome,Pothole Patched,10.0,200 N MAY ST,60607.0,1168785.83592388,1901603.61941488,27.0,12.0,28.0,,41.885580191524745,-87.65578872055914,"(41.885580191524745, -87.65578872055914)",2013-11-07
184958,11/07/2013,Completed,11/07/2013,13-01671197,Pot Hole in Street,Final Outcome,Pothole Patched,8.0,300 N MAY ST,60607.0,1168773.38252588,1902026.5674105,27.0,12.0,28.0,,41.88673447921426,-87.65582208790323,"(41.886734479214255, -87.65582208790323)",2013-11-07
184959,11/07/2013,Completed,11/07/2013,13-01671208,Pot Hole in Street,Final Outcome,Pothole Patched,8.0,1000 W CARROLL AVE,60607.0,1169715.96587803,1902426.83993004,27.0,12.0,28.0,,41.88787199034725,-87.65226155943851,"(41.88787199034725, -87.65226155943851)",2013-11-07
184960,11/07/2013,Completed,11/07/2013,13-01671215,Pot Hole in Street,Final Outcome,Pothole Patched,3.0,1100 W CARROLL AVE,60607.0,1169080.8157831002,1902410.52940923,27.0,12.0,28.0,,41.88784080285854,-87.6545952653267,"(41.88784080285854, -87.65459526532672)",2013-11-07
184961,11/07/2013,Completed,11/07/2013,13-01671224,Pot Hole in Street,Final Outcome,Pothole Patched,21.0,300 W HUBBARD ST,60654.0,1174247.46842821,1903265.17618927,42.0,18.0,8.0,,41.890072617091896,-87.63559785580715,"(41.890072617091896, -87.63559785580715)",2013-11-07
