SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,13-01652455,11/04/2013,Front,,Open,FRONT,Vacant,False,False,3030,S,CENTRAL PARK,AVE,60623.0,1152847.53871503,1884285.73462889,22.0,10.0,30.0,41.83833242148523,-87.71462735814885,"(41.83833242148523, -87.71462735814885)",2013-11-04
Vacant/Abandoned Building,13-01649615,11/04/2013,Front,,Open,,Vacant,False,False,1502,S,LAWNDALE,AVE,60623.0,1151952.73621894,1892445.63039089,24.0,10.0,29.0,41.860741809462134,-87.7176961894624,"(41.86074180946213, -87.71769618946239)",2013-11-04
Vacant/Abandoned Building,13-01649807,11/04/2013,Front,,Open,,Vacant,True,False,3034,S,CENTRAL PARK,AVE,60623.0,1152848.33871503,1884258.83462889,22.0,10.0,30.0,41.83825858869475,-87.71462513356528,"(41.83825858869475, -87.71462513356528)",2013-11-04
Vacant/Abandoned Building,13-01660791,11/05/2013,Front,,Open,,Vacant,False,False,444,E,93RD,ST,60619.0,1181032.03001823,1843414.17799333,9.0,6.0,49.0,41.72557332268472,-87.61246279097033,"(41.72557332268472, -87.61246279097033)",2013-11-05
Vacant/Abandoned Building,13-01661172,11/05/2013,Front,,Open,,Vacant,False,False,1454,E,69TH,ST,60637.0,1187239.86527828,1859534.78312584,5.0,3.0,43.0,41.76966493090871,-87.58921281110175,"(41.76966493090871, -87.58921281110173)",2013-11-05
Vacant/Abandoned Building,13-01650735,11/04/2013,,,,,,,,6030,S,WABASH,AVE,60637.0,1177749.22886585,1865045.11091458,20.0,3.0,40.0,41.785005900046244,-87.62383431902053,"(41.78500590004624, -87.62383431902055)",2013-11-04
Vacant/Abandoned Building,13-01654314,11/04/2013,Front,,Open,,Vacant,False,True,1159,W,110TH,PL,60643.0,1170541.65308702,1831517.3257708,34.0,22.0,75.0,41.693161189015434,-87.65123463427372,"(41.69316118901543, -87.65123463427372)",2013-11-04
Vacant/Abandoned Building,13-01657231,11/05/2013,Front,,Boarded,FRONT DOOR HAS BEEN OPEN,Vacant,True,False,9332,S,LA SALLE,ST,60620.0,1176920.5393851001,1843077.23619418,21.0,6.0,49.0,41.72474220547184,-87.62753339918928,"(41.72474220547184, -87.62753339918928)",2013-11-05
Vacant/Abandoned Building,13-01675565,11/07/2013,Front,,Open,,Vacant,True,False,5602,S,RACINE,AVE,60636.0,1169275.50229372,1867638.18359676,16.0,7.0,67.0,41.792309269733785,-87.65482755224737,"(41.79230926973378, -87.65482755224737)",2013-11-07
Vacant/Abandoned Building,13-01680800,11/08/2013,Front,,Open,,Vacant,False,True,3433,S,INDIANA,AVE,60616.0,1178165.24908728,1882245.00242698,3.0,2.0,35.0,41.8321944893432,-87.62178690934013,"(41.8321944893432, -87.62178690934013)",2013-11-08
