SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,11-04222194,12/07/2011,,,,,,,,10613,S,EDBROOKE,AVE,60628.0,1179138.39110852,1834579.71663374,9.0,5.0,49.0,41.7013736985359,-87.61966745318172,"(41.701373698535896, -87.61966745318172)",2011-12-07
Vacant/Abandoned Building,11-04222196,12/07/2011,,,,,,,,6432,S,HERMITAGE,AVE,60636.0,1165773.87763097,1862037.96887613,15.0,7.0,67.0,41.77701669399495,-87.66782643553076,"(41.77701669399495, -87.66782643553077)",2011-12-07
Vacant/Abandoned Building,11-04293912,12/23/2011,,,,,,,,5700,N,ASHLAND,AVE,60660.0,1164632.70911619,1937865.32946649,40.0,20.0,77.0,41.985117316458286,-87.66986090563049,"(41.985117316458286, -87.66986090563049)",2011-12-23
Vacant/Abandoned Building,11-04192250,12/01/2011,Front,,Open,"FRONT, REAR, WINDOWS",Vacant,False,True,4126,W,JACKSON,BLVD,60624.0,1148929.23006794,1898366.81947818,28.0,11.0,26.0,41.87704920860895,-87.72864177626577,"(41.87704920860895, -87.72864177626577)",2011-12-01
Vacant/Abandoned Building,11-04192596,12/01/2011,Front,,Open,DOORS AND WINDOWS,Vacant,False,True,6439,S,MORGAN,ST,60621.0,1170751.33673349,1862123.12938455,16.0,7.0,68.0,41.77714323241898,-87.64957671730205,"(41.77714323241898, -87.64957671730205)",2011-12-01
Vacant/Abandoned Building,11-04193356,12/01/2011,Front,,Open,FRONT AND BACK DOOR,Vacant,False,True,10435,S,MICHIGAN,AVE,60628.0,1178878.9621821002,1835673.0800722,9.0,5.0,49.0,41.70437993412252,-87.62058425653058,"(41.70437993412252, -87.62058425653058)",2011-12-01
Vacant/Abandoned Building,11-04193597,12/01/2011,,,,,,,,7925,S,CHAMPLAIN,AVE,60619.0,1181938.55947303,1852600.09823217,6.0,6.0,44.0,41.75075965616517,-87.60885890422671,"(41.750759656165165, -87.6088589042267)",2011-12-01
Vacant/Abandoned Building,11-04194255,12/01/2011,Front,,Open,,Vacant,False,False,11257,S,LOOMIS,ST,60643.0,1169013.41922455,1830006.64343045,34.0,22.0,75.0,41.68904870081083,-87.65687325268334,"(41.68904870081083, -87.65687325268333)",2011-12-01
Vacant/Abandoned Building,11-04194776,12/01/2011,Front,,Open,,Vacant,False,False,5719,S,ABERDEEN,ST,60621.0,1169958.55803408,1866887.22869345,16.0,7.0,68.0,41.79023374310122,-87.65234470517227,"(41.79023374310122, -87.65234470517228)",2011-12-01
Vacant/Abandoned Building,11-04194981,12/01/2011,Garage,,Open,BUILDING & GARAGE OPEN. NEED BOARDING UP,Vacant,False,True,7948,S,CONSTANCE,AVE,60617.0,1189804.76989133,1852636.61068562,8.0,4.0,46.0,41.75067447610058,-87.58003258100504,"(41.75067447610058, -87.58003258100504)",2011-12-01
Vacant/Abandoned Building,11-04195036,12/01/2011,Front,,Open,,Vacant,False,False,6112,S,MARSHFIELD,AVE,60636.0,1166388.14532588,1864177.04478144,15.0,7.0,67.0,41.78287352321154,-87.66551363982019,"(41.78287352321154, -87.66551363982018)",2011-12-01
Vacant/Abandoned Building,11-04195050,12/01/2011,Front,,Boarded,,Vacant,False,False,4602,N,MALDEN,ST,60640.0,1166707.7266173,1930683.44356914,46.0,23.0,3.0,41.96536563277175,-87.66243607657263,"(41.96536563277175, -87.66243607657262)",2011-12-01
Vacant/Abandoned Building,11-04195167,12/01/2011,Front,,Open,,Vacant,True,False,4235,W,JACKSON,BLVD,60624.0,1148201.28180797,1898349.74358965,28.0,11.0,26.0,41.87701639285247,-87.73131505258488,"(41.87701639285247, -87.73131505258488)",2011-12-01
Vacant/Abandoned Building,11-04195504,12/01/2011,Rear,,Open,,Vacant,False,False,1856,N,SHEFFIELD,AVE,60614.0,1169346.11651191,1912433.03968835,32.0,18.0,7.0,41.91522863834353,-87.65326771479765,"(41.91522863834353, -87.65326771479766)",2011-12-01
Vacant/Abandoned Building,11-04195705,12/01/2011,Front,,Open,FRONT DOOR BACK DOOR OPEN,Vacant,True,True,6205,S,WINCHESTER,AVE,60636.0,1164422.87189966,1863509.98337919,15.0,7.0,67.0,41.78108467910776,-87.67273774920572,"(41.78108467910776, -87.67273774920572)",2011-12-01
Vacant/Abandoned Building,11-04196024,12/01/2011,Garage,,Open,GARAGE DR,Vacant,False,True,3514,W,79TH,PL,60652.0,1154346.50517835,1851659.30986956,18.0,8.0,70.0,41.74877104074818,-87.70999496802736,"(41.74877104074818, -87.70999496802736)",2011-12-01
Vacant/Abandoned Building,11-04196049,12/01/2011,Front,,Open,,Vacant,False,False,8801,S,LOWE,AVE,60620.0,1173510.96107238,1846538.51192106,21.0,22.0,71.0,41.734316453405576,-87.63992050287438,"(41.73431645340558, -87.63992050287438)",2011-12-01
Vacant/Abandoned Building,11-04196127,12/01/2011,Front,,Open,FRONT,Vacant,False,False,6942,S,ADA,ST,60636.0,1168526.55076686,1858725.39512387,17.0,7.0,67.0,41.76786767321242,-87.65783057709636,"(41.76786767321242, -87.65783057709636)",2011-12-01
Vacant/Abandoned Building,11-04196138,12/01/2011,Front,,Open,FRONT,Vacant,False,False,30,N,LATROBE,AVE,60644.0,1141385.93989756,1899735.59258919,28.0,15.0,25.0,41.880947791895686,-87.7563050754459,"(41.88094779189569, -87.75630507544591)",2011-12-01
Vacant/Abandoned Building,11-04196696,12/01/2011,Front,,Boarded,,Vacant,False,False,4744,W,DEMING,PL,60639.0,1144332.11752396,1916624.27770113,31.0,25.0,19.0,41.92723732632589,-87.74506151259962,"(41.92723732632588, -87.74506151259962)",2011-12-01
Vacant/Abandoned Building,11-04196773,12/01/2011,,,,,,,,13527,S,BRANDON,AVE,60633.0,1199443.1805795,1815896.74451991,10.0,4.0,55.0,41.6496199055973,-87.54594449857973,"(41.6496199055973, -87.54594449857973)",2011-12-01
Vacant/Abandoned Building,11-04196821,12/01/2011,Front,,Boarded,,Vacant,False,False,6032,N,WINTHROP,AVE,60660.0,1167769.52820101,1940185.2418060002,48.0,24.0,77.0,41.99141595170929,-87.65825676428626,"(41.991415951709286, -87.65825676428626)",2011-12-01
