,route,date,daytype,rides
337848,3,2008-06-01,U,13324
337849,4,2008-06-01,U,15513
337850,5,2008-06-01,U,708
337851,6,2008-06-01,U,9449
337852,8,2008-06-01,U,13281
337853,9,2008-06-01,U,21640
337854,10,2008-06-01,U,780
337855,11,2008-06-01,U,1807
337856,12,2008-06-01,U,8177
337857,14,2008-06-01,U,4490
337858,15,2008-06-01,U,5020
337859,18,2008-06-01,U,925
337860,20,2008-06-01,U,11828
337861,21,2008-06-01,U,6186
337862,22,2008-06-01,U,17585
337863,28,2008-06-01,U,4275
337864,29,2008-06-01,U,11426
337865,30,2008-06-01,U,856
337866,34,2008-06-01,U,4353
337867,35,2008-06-01,U,2230
337868,36,2008-06-01,U,15374
337869,43,2008-06-01,U,422
337870,44,2008-06-01,U,1991
337871,47,2008-06-01,U,6710
337872,49,2008-06-01,U,18386
337873,50,2008-06-01,U,4239
337874,51,2008-06-01,U,1315
337875,52,2008-06-01,U,7579
337876,53,2008-06-01,U,12209
337877,54,2008-06-01,U,8502
337878,55,2008-06-01,U,8850
337879,56,2008-06-01,U,7135
337880,57,2008-06-01,U,1081
337881,60,2008-06-01,U,7062
337882,62,2008-06-01,U,6979
337883,63,2008-06-01,U,15172
337884,65,2008-06-01,U,3222
337885,66,2008-06-01,U,12553
337886,67,2008-06-01,U,8410
337887,68,2008-06-01,U,341
337888,70,2008-06-01,U,5540
337889,71,2008-06-01,U,7288
337890,72,2008-06-01,U,12615
337891,73,2008-06-01,U,2021
337892,74,2008-06-01,U,6364
337893,75,2008-06-01,U,5079
337894,76,2008-06-01,U,5523
337895,77,2008-06-01,U,12245
337896,78,2008-06-01,U,5282
337897,79,2008-06-01,U,21161
337898,80,2008-06-01,U,8181
337899,81,2008-06-01,U,10217
337900,82,2008-06-01,U,10239
337901,84,2008-06-01,U,1735
337902,85,2008-06-01,U,7592
337903,87,2008-06-01,U,8197
337904,88,2008-06-01,U,599
337905,90,2008-06-01,U,3060
337906,91,2008-06-01,U,3537
337907,92,2008-06-01,U,3068
337908,94,2008-06-01,U,4737
337909,97,2008-06-01,U,1790
337910,103,2008-06-01,U,1352
337911,106,2008-06-01,U,392
337912,111,2008-06-01,U,3183
337913,112,2008-06-01,U,1337
337914,119,2008-06-01,U,3885
337915,124,2008-06-01,U,989
337916,126,2008-06-01,U,3675
337917,145,2008-06-01,U,3847
337918,146,2008-06-01,U,8604
337919,147,2008-06-01,U,8814
337920,151,2008-06-01,U,16631
337921,152,2008-06-01,U,5664
337922,154,2008-06-01,U,2887
337923,155,2008-06-01,U,5270
337924,171,2008-06-01,U,617
337925,172,2008-06-01,U,814
337926,174,2008-06-01,U,58
337927,201,2008-06-01,U,34
337928,1001,2008-06-01,U,25482
337929,49B,2008-06-01,U,2571
337930,52A,2008-06-01,U,1728
337931,53A,2008-06-01,U,2389
337932,54B,2008-06-01,U,2816
337933,63W,2008-06-01,U,772
337934,81W,2008-06-01,U,790
337935,8A,2008-06-01,U,2316
337936,95E,2008-06-01,U,3454
337937,95W,2008-06-01,U,3535
337938,X80,2008-06-01,U,1321
337939,1,2008-06-02,W,3299
337940,2,2008-06-02,W,2887
337941,3,2008-06-02,W,21858
337942,4,2008-06-02,W,24110
337943,5,2008-06-02,W,488
337944,6,2008-06-02,W,12731
337945,7,2008-06-02,W,6306
337946,8,2008-06-02,W,21649
337947,9,2008-06-02,W,23647
337948,10,2008-06-02,W,671
337949,11,2008-06-02,W,6473
337950,12,2008-06-02,W,13577
337951,14,2008-06-02,W,14708
337952,15,2008-06-02,W,9146
337953,17,2008-06-02,W,507
337954,18,2008-06-02,W,1588
337955,20,2008-06-02,W,22472
337956,21,2008-06-02,W,8760
337957,22,2008-06-02,W,24496
337958,24,2008-06-02,W,4195
337959,26,2008-06-02,W,2379
337960,28,2008-06-02,W,5732
337961,29,2008-06-02,W,15442
337962,30,2008-06-02,W,4005
337963,33,2008-06-02,W,821
337964,34,2008-06-02,W,6668
337965,35,2008-06-02,W,6843
337966,36,2008-06-02,W,18300
337967,38,2008-06-02,W,1310
337968,39,2008-06-02,W,2007
337969,43,2008-06-02,W,2201
337970,44,2008-06-02,W,7205
337971,47,2008-06-02,W,9973
337972,48,2008-06-02,W,1252
337973,49,2008-06-02,W,21292
337974,50,2008-06-02,W,8217
337975,51,2008-06-02,W,3206
337976,52,2008-06-02,W,13957
337977,53,2008-06-02,W,23738
337978,54,2008-06-02,W,10579
337979,55,2008-06-02,W,13241
337980,56,2008-06-02,W,14623
337981,57,2008-06-02,W,4256
337982,59,2008-06-02,W,4223
337983,60,2008-06-02,W,11959
337984,62,2008-06-02,W,16585
