,route,date,daytype,rides
46057,1,2002-02-01,W,7025
46058,2,2002-02-01,W,743
46059,3,2002-02-01,W,23070
46060,4,2002-02-01,W,21745
46061,6,2002-02-01,W,16880
46062,7,2002-02-01,W,4577
46063,8,2002-02-01,W,20612
46064,9,2002-02-01,W,33422
46065,11,2002-02-01,W,3582
46066,12,2002-02-01,W,11629
46067,14,2002-02-01,W,8356
46068,17,2002-02-01,W,854
46069,18,2002-02-01,W,1663
46070,19,2002-02-01,W,14
46071,20,2002-02-01,W,27382
46072,21,2002-02-01,W,7217
46073,22,2002-02-01,W,21405
46074,24,2002-02-01,W,3627
46075,25,2002-02-01,W,698
46076,27,2002-02-01,W,5175
46077,28,2002-02-01,W,14196
46078,29,2002-02-01,W,18685
46079,30,2002-02-01,W,3152
46080,33,2002-02-01,W,600
46081,34,2002-02-01,W,9360
46082,35,2002-02-01,W,6132
46083,36,2002-02-01,W,14364
46084,37,2002-02-01,W,2000
46085,39,2002-02-01,W,1977
46086,43,2002-02-01,W,1179
46087,44,2002-02-01,W,5142
46088,47,2002-02-01,W,8960
46089,48,2002-02-01,W,708
46090,49,2002-02-01,W,23863
46091,50,2002-02-01,W,7902
46092,51,2002-02-01,W,4642
46093,52,2002-02-01,W,13166
46094,53,2002-02-01,W,22259
46095,54,2002-02-01,W,13027
46096,55,2002-02-01,W,13837
46097,56,2002-02-01,W,13858
46098,57,2002-02-01,W,2877
46099,59,2002-02-01,W,4047
46100,60,2002-02-01,W,14043
46101,62,2002-02-01,W,14163
46102,63,2002-02-01,W,22487
46103,64,2002-02-01,W,214
46104,65,2002-02-01,W,7462
46105,66,2002-02-01,W,22967
46106,67,2002-02-01,W,13371
46107,68,2002-02-01,W,1994
46108,69,2002-02-01,W,499
46109,70,2002-02-01,W,10038
46110,71,2002-02-01,W,8927
46111,72,2002-02-01,W,15946
46112,73,2002-02-01,W,4755
46113,74,2002-02-01,W,14152
46114,75,2002-02-01,W,7995
46115,76,2002-02-01,W,10407
46116,77,2002-02-01,W,19044
46117,78,2002-02-01,W,8478
46118,79,2002-02-01,W,35340
46119,80,2002-02-01,W,11655
46120,81,2002-02-01,W,13485
46121,82,2002-02-01,W,17928
46122,84,2002-02-01,W,3576
46123,85,2002-02-01,W,11160
46124,86,2002-02-01,W,1392
46125,87,2002-02-01,W,16397
46126,88,2002-02-01,W,1605
46127,90,2002-02-01,W,3917
46128,91,2002-02-01,W,7773
46129,92,2002-02-01,W,7249
46130,93,2002-02-01,W,1770
46131,94,2002-02-01,W,9226
46132,96,2002-02-01,W,1549
46133,97,2002-02-01,W,3561
46134,100,2002-02-01,W,862
46135,103,2002-02-01,W,3361
46136,106,2002-02-01,W,2062
46137,108,2002-02-01,W,2879
46138,111,2002-02-01,W,5543
46139,112,2002-02-01,W,3399
46140,119,2002-02-01,W,3281
46141,120,2002-02-01,W,721
46142,121,2002-02-01,W,1068
46143,122,2002-02-01,W,993
46144,123,2002-02-01,W,757
46145,125,2002-02-01,W,1853
46146,126,2002-02-01,W,8103
46147,127,2002-02-01,W,67
46148,129,2002-02-01,W,883
46149,135,2002-02-01,W,3524
46150,136,2002-02-01,W,1745
46151,145,2002-02-01,W,7431
46152,146,2002-02-01,W,9289
46153,147,2002-02-01,W,9112
46154,151,2002-02-01,W,24257
46155,152,2002-02-01,W,8551
46156,155,2002-02-01,W,6810
46157,156,2002-02-01,W,8452
46158,157,2002-02-01,W,3265
46159,168,2002-02-01,W,50
46160,169,2002-02-01,W,386
46161,170,2002-02-01,W,1510
46162,171,2002-02-01,W,1507
46163,172,2002-02-01,W,1533
46164,173,2002-02-01,W,376
46165,201,2002-02-01,W,1490
46166,202,2002-02-01,W,605
46167,203,2002-02-01,W,1286
46168,204,2002-02-01,W,1270
46169,49A,2002-02-01,W,507
46170,49B,2002-02-01,W,5042
46171,52A,2002-02-01,W,6451
46172,53A,2002-02-01,W,6911
