,route,date,daytype,rides
545318,3,2012-12-01,A,17426
545319,4,2012-12-01,A,16928
545320,5,2012-12-01,A,764
545321,6,2012-12-01,A,11894
545322,8,2012-12-01,A,15601
545323,9,2012-12-01,A,26269
545324,10,2012-12-01,A,1216
545325,11,2012-12-01,A,2476
545326,12,2012-12-01,A,11602
545327,15,2012-12-01,A,6584
545328,18,2012-12-01,A,2879
545329,19,2012-12-01,A,467
545330,20,2012-12-01,A,14075
545331,21,2012-12-01,A,8864
545332,22,2012-12-01,A,20796
545333,28,2012-12-01,A,4240
545334,29,2012-12-01,A,12171
545335,30,2012-12-01,A,2507
545336,34,2012-12-01,A,4983
545337,35,2012-12-01,A,3905
545338,36,2012-12-01,A,20687
545339,43,2012-12-01,A,1204
545340,44,2012-12-01,A,2424
545341,47,2012-12-01,A,9665
545342,49,2012-12-01,A,21342
545343,50,2012-12-01,A,6543
545344,51,2012-12-01,A,1523
545345,52,2012-12-01,A,10135
545346,53,2012-12-01,A,16527
545347,54,2012-12-01,A,10865
545348,55,2012-12-01,A,10481
545349,56,2012-12-01,A,7358
545350,57,2012-12-01,A,1705
545351,59,2012-12-01,A,2405
545352,60,2012-12-01,A,7770
545353,62,2012-12-01,A,8127
545354,63,2012-12-01,A,15851
545355,65,2012-12-01,A,5530
545356,66,2012-12-01,A,18960
545357,67,2012-12-01,A,11526
545358,68,2012-12-01,A,651
545359,70,2012-12-01,A,7260
545360,71,2012-12-01,A,8990
545361,72,2012-12-01,A,15505
545362,73,2012-12-01,A,3588
545363,74,2012-12-01,A,10595
545364,75,2012-12-01,A,6068
545365,76,2012-12-01,A,8384
545366,77,2012-12-01,A,17264
545367,78,2012-12-01,A,6070
545368,79,2012-12-01,A,23955
545369,80,2012-12-01,A,10886
545370,81,2012-12-01,A,11097
545371,82,2012-12-01,A,13409
545372,84,2012-12-01,A,2020
545373,85,2012-12-01,A,8491
545374,87,2012-12-01,A,11883
545375,88,2012-12-01,A,652
545376,90,2012-12-01,A,4662
545377,91,2012-12-01,A,4714
545378,92,2012-12-01,A,4327
545379,93,2012-12-01,A,1909
545380,94,2012-12-01,A,6244
545381,97,2012-12-01,A,3002
545382,103,2012-12-01,A,1793
545383,106,2012-12-01,A,777
545384,111,2012-12-01,A,4101
545385,112,2012-12-01,A,1504
545386,119,2012-12-01,A,4309
545387,124,2012-12-01,A,1459
545388,126,2012-12-01,A,3872
545389,145,2012-12-01,A,4928
545390,146,2012-12-01,A,9102
545391,147,2012-12-01,A,11819
545392,151,2012-12-01,A,19359
545393,152,2012-12-01,A,5386
545394,155,2012-12-01,A,5964
545395,169,2012-12-01,A,53
545396,171,2012-12-01,A,599
545397,172,2012-12-01,A,611
545398,201,2012-12-01,A,1232
545399,49B,2012-12-01,A,4380
545400,52A,2012-12-01,A,2702
545401,53A,2012-12-01,A,4839
545402,54B,2012-12-01,A,4113
545403,55N,2012-12-01,A,205
545404,62H,2012-12-01,A,687
545405,63W,2012-12-01,A,763
545406,81W,2012-12-01,A,1118
545407,85A,2012-12-01,A,564
545408,8A,2012-12-01,A,4094
545409,90N,2012-12-01,A,138
545410,95E,2012-12-01,A,3468
545411,95W,2012-12-01,A,4470
545412,J14,2012-12-01,A,7550
545413,N201,2012-12-01,A,38
545414,X98,2012-12-01,A,20
545415,3,2012-12-02,U,10644
545416,4,2012-12-02,U,12154
545417,5,2012-12-02,U,651
545418,6,2012-12-02,U,8262
545419,8,2012-12-02,U,12035
545420,9,2012-12-02,U,19277
545421,10,2012-12-02,U,655
545422,11,2012-12-02,U,1833
545423,12,2012-12-02,U,8962
545424,15,2012-12-02,U,4472
545425,18,2012-12-02,U,2402
545426,20,2012-12-02,U,9955
545427,21,2012-12-02,U,5916
545428,22,2012-12-02,U,16012
545429,28,2012-12-02,U,3129
545430,29,2012-12-02,U,9159
545431,30,2012-12-02,U,897
545432,34,2012-12-02,U,3540
545433,35,2012-12-02,U,2459
545434,36,2012-12-02,U,16177
545435,43,2012-12-02,U,758
545436,44,2012-12-02,U,1672
545437,47,2012-12-02,U,6418
545438,49,2012-12-02,U,13501
545439,50,2012-12-02,U,4311
545440,51,2012-12-02,U,1110
545441,52,2012-12-02,U,7557
545442,53,2012-12-02,U,11829
545443,54,2012-12-02,U,7968
545444,55,2012-12-02,U,7211
545445,56,2012-12-02,U,4761
545446,57,2012-12-02,U,798
545447,60,2012-12-02,U,5863
545448,62,2012-12-02,U,5879
545449,63,2012-12-02,U,11667
545450,65,2012-12-02,U,3239
545451,66,2012-12-02,U,13591
545452,67,2012-12-02,U,8099
545453,68,2012-12-02,U,431
545454,70,2012-12-02,U,4681
545455,71,2012-12-02,U,6428
545456,72,2012-12-02,U,9821
545457,73,2012-12-02,U,2285
545458,74,2012-12-02,U,7389
545459,75,2012-12-02,U,5034
545460,76,2012-12-02,U,4830
545461,77,2012-12-02,U,12341
545462,78,2012-12-02,U,4448
545463,79,2012-12-02,U,17308
545464,80,2012-12-02,U,7930
545465,81,2012-12-02,U,8372
545466,82,2012-12-02,U,9565
545467,84,2012-12-02,U,1349
545468,85,2012-12-02,U,6056
545469,87,2012-12-02,U,9465
545470,88,2012-12-02,U,525
545471,90,2012-12-02,U,2725
545472,91,2012-12-02,U,3449
545473,92,2012-12-02,U,3138
545474,94,2012-12-02,U,4412
545475,97,2012-12-02,U,1936
545476,103,2012-12-02,U,1390
545477,106,2012-12-02,U,360
545478,111,2012-12-02,U,3046
545479,112,2012-12-02,U,1069
545480,119,2012-12-02,U,3560
545481,124,2012-12-02,U,820
545482,126,2012-12-02,U,2717
545483,128,2012-12-02,U,982
545484,145,2012-12-02,U,3678
545485,146,2012-12-02,U,9333
545486,147,2012-12-02,U,8704
545487,151,2012-12-02,U,14957
545488,152,2012-12-02,U,3429
545489,155,2012-12-02,U,4420
545490,171,2012-12-02,U,688
545491,172,2012-12-02,U,513
545492,49B,2012-12-02,U,3263
545493,52A,2012-12-02,U,1491
545494,53A,2012-12-02,U,2819
545495,54B,2012-12-02,U,2734
545496,63W,2012-12-02,U,644
545497,81W,2012-12-02,U,815
545498,8A,2012-12-02,U,2414
545499,95E,2012-12-02,U,2573
545500,95W,2012-12-02,U,2886
545501,J14,2012-12-02,U,4568
545502,N201,2012-12-02,U,97
545503,1,2012-12-03,W,3322
545504,2,2012-12-03,W,3314
545505,3,2012-12-03,W,25010
545506,4,2012-12-03,W,27236
545507,5,2012-12-03,W,544
545508,6,2012-12-03,W,12203
545509,7,2012-12-03,W,7696
545510,8,2012-12-03,W,26167
545511,9,2012-12-03,W,35114
545512,10,2012-12-03,W,683
545513,11,2012-12-03,W,5366
545514,12,2012-12-03,W,17349
545515,15,2012-12-03,W,9363
545516,17,2012-12-03,W,495
545517,18,2012-12-03,W,4477
545518,20,2012-12-03,W,22889
545519,21,2012-12-03,W,10771
545520,22,2012-12-03,W,21414
545521,24,2012-12-03,W,3795
545522,26,2012-12-03,W,3619
545523,28,2012-12-03,W,5638
545524,29,2012-12-03,W,15467
545525,30,2012-12-03,W,4219
545526,33,2012-12-03,W,598
545527,34,2012-12-03,W,5831
545528,35,2012-12-03,W,6259
545529,36,2012-12-03,W,17466
545530,39,2012-12-03,W,2789
