SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,14-01689083,10/03/2014,,,,,,,,6515,S,MINERVA,AVE,60637.0,1184998.59551789,1862039.77499896,20.0,3.0,42.0,41.776591771981956,-87.59734962535029,"(41.77659177198195, -87.59734962535028)",2014-10-03
Vacant/Abandoned Building,14-01670665,10/01/2014,Front,,Open,,Vacant,False,False,2022,N,SAYRE,AVE,60707.0,1129264.26001082,1912669.83640566,36.0,25.0,25.0,41.916656163271405,-87.80052092229414,"(41.916656163271405, -87.80052092229414)",2014-10-01
Vacant/Abandoned Building,14-01676798,10/02/2014,Front,,Open,,Vacant,True,False,4352,W,VAN BUREN,ST,60624.0,1147441.71793427,1897667.40592874,24.0,11.0,26.0,41.87515856422422,-87.73412146425646,"(41.875158564224215, -87.73412146425646)",2014-10-02
Vacant/Abandoned Building,14-01677011,10/02/2014,Front,,Open,,Vacant,False,False,4839,S,ELIZABETH,ST,60609.0,1168808.39451873,1872688.19122718,20.0,9.0,61.0,41.806177163505694,-87.65639453467583,"(41.806177163505694, -87.65639453467583)",2014-10-02
Vacant/Abandoned Building,14-01690929,10/03/2014,Front,,Open,,Vacant,False,False,7331,S,DORCHESTER,AVE,60619.0,1186809.56450381,1856665.2742701,5.0,3.0,43.0,41.76180094619781,-87.59088087139781,"(41.76180094619781, -87.59088087139781)",2014-10-03
Vacant/Abandoned Building,14-01702044,10/06/2014,Front,,Open,,Vacant,False,False,735,N,LOTUS,AVE,60644.0,1139781.50369485,1904347.22907368,37.0,15.0,25.0,41.89363215321737,-87.76208380877827,"(41.89363215321737, -87.76208380877827)",2014-10-06
Vacant/Abandoned Building,14-01679404,10/02/2014,Front,,Open,BOARDS HAVE BEEN REMOVED IN THE FRONT,Vacant,False,True,4413,W,WEST END,AVE,60624.0,1146893.5111113999,1900608.60897495,28.0,11.0,26.0,41.883240053643455,-87.7360591270512,"(41.883240053643455, -87.7360591270512)",2014-10-02
Vacant/Abandoned Building,14-01690797,10/03/2014,Front,,Open,,Vacant,False,False,6653,S,MARSHFIELD,AVE,60636.0,1166476.69751037,1860587.49200743,15.0,7.0,67.0,41.77302144369994,-87.6652912159442,"(41.77302144369994, -87.66529121594418)",2014-10-03
Vacant/Abandoned Building,14-01701536,10/06/2014,Rear,,Boarded,FRONT AND REAR,Vacant,False,True,1653,S,CENTRAL PARK,AVE,60623.0,1152645.47998163,1891448.23011668,24.0,10.0,29.0,41.857991168463386,-87.71517962793587,"(41.85799116846338, -87.71517962793588)",2014-10-06
Vacant/Abandoned Building,14-01702042,10/06/2014,Front,,Open,,Vacant,False,False,8121,S,MARQUETTE,AVE,60617.0,1195583.81812452,1851643.33762544,7.0,4.0,46.0,41.747808062248296,-87.55888858505548,"(41.7478080622483, -87.55888858505548)",2014-10-06
