,CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION,date
286358,10/21/2014,Completed - Dup,01/20/2015,14-01807955,Pothole in Street,,,,11740 S DOTY AVE WEST,,,,,,,,41.68053096293724,-87.60226381339344,"(41.68053096293724, -87.60226381339344)",2014-10-21
286430,10/21/2014,Completed - Dup,01/20/2015,14-01808016,Pothole in Street,,,,11944 S DOTY AVE WEST,,,,,,,,41.67686867211364,-87.60215112644366,"(41.67686867211364, -87.60215112644366)",2014-10-21
299652,10/01/2014,Completed,10/01/2014,14-01667595,Pothole in Street,Final Outcome,Pothole Patched,3.0,3000 N LINDER AVE,60641.0,1139181.98909206,1919403.74737737,31.0,25.0,19.0,,41.935048180156706,-87.76406869978926,"(41.9350481801567, -87.76406869978925)",2014-10-01
299653,10/01/2014,Completed,10/01/2014,14-01667616,Pothole in Street,Final Outcome,Pothole Patched,5.0,2900 N LINDER AVE,60641.0,1139204.16238166,1918737.29962965,31.0,25.0,19.0,,41.93321925954355,-87.76400346823723,"(41.93321925954355, -87.76400346823723)",2014-10-01
299654,10/01/2014,Completed,10/01/2014,14-01667626,Pothole in Street,Final Outcome,Pothole Patched,1.0,2901 N LINDER AVE,60641.0,1139203.96238166,1918743.99962965,31.0,25.0,19.0,,41.93322501758209,-87.76370956437849,"(41.933225017582096, -87.76370956437849)",2014-10-01
299655,10/01/2014,Completed,10/01/2014,14-01667634,Pothole in Street,Final Outcome,Pothole Patched,9.0,5447 W GEORGE ST,60641.0,1139455.7899126,1918742.80110415,31.0,25.0,19.0,,41.933024521973046,-87.76331668465632,"(41.93302452197305, -87.76331668465632)",2014-10-01
299656,10/01/2014,Completed,10/01/2014,14-01667640,Pothole in Street,Final Outcome,Pothole Patched,2.0,5500 W GEORGE ST,60641.0,1139204.16238166,1918737.29962965,31.0,25.0,19.0,,41.933240123867186,-87.76391574456682,"(41.93324012386719, -87.76391574456683)",2014-10-01
299657,10/01/2014,Completed,10/01/2014,14-01667646,Pothole in Street,Final Outcome,Pothole Patched,8.0,2900 N LARAMIE AVE,60641.0,1141208.1842943998,1918785.60452671,31.0,25.0,19.0,,41.93326884639131,-87.75663613024345,"(41.93326884639131, -87.75663613024346)",2014-10-01
299658,10/01/2014,Completed,10/01/2014,14-01667658,Pothole in Street,Final Outcome,Pothole Patched,2.0,2100 N LECLAIRE AVE,60639.0,1142047.74309183,1913483.96009212,37.0,25.0,19.0,,41.91875176586731,-87.75368318321794,"(41.91875176586731, -87.75368318321796)",2014-10-01
299659,10/01/2014,Completed,10/01/2014,14-01667665,Pothole in Street,Final Outcome,Pothole Patched,15.0,2456 N MONTICELLO AVE,60647.0,1151634.66278036,1916083.83758497,35.0,25.0,22.0,,41.92625115444663,-87.71840478173254,"(41.92625115444663, -87.71840478173253)",2014-10-01
299660,10/01/2014,Completed,10/01/2014,14-01667672,Pothole in Street,Final Outcome,Pothole Patched,5.0,3640 W FULLERTON AVE,60647.0,1151596.41808986,1915709.33782537,35.0,25.0,22.0,,41.92469320620829,-87.7186720133076,"(41.92469320620829, -87.7186720133076)",2014-10-01
299661,10/01/2014,Completed,10/01/2014,14-01667732,Pothole in Street,Final Outcome,Pothole Patched,5.0,3200 N BROADWAY,60657.0,1171687.11469151,1921495.42542311,44.0,19.0,6.0,8.0,41.94009690438851,-87.64454836666702,"(41.94009690438851, -87.64454836666702)",2014-10-01
299662,10/01/2014,Completed,10/01/2014,14-01667745,Pothole in Street,Final Outcome,Pothole Patched,2.0,3100 N BROADWAY,60657.0,1171712.84996789,1920710.73000321,44.0,19.0,6.0,8.0,41.937939792358364,-87.64447681700325,"(41.937939792358364, -87.64447681700325)",2014-10-01
299663,10/01/2014,Completed,10/01/2014,14-01667755,Pothole in Street,Final Outcome,Pothole Patched,6.0,3000 N BROADWAY,60657.0,1171730.22591953,1920208.59268954,44.0,19.0,6.0,8.0,41.936566527763574,-87.64442862231573,"(41.93656652776357, -87.64442862231574)",2014-10-01
299664,10/01/2014,Completed,10/01/2014,14-01667756,Pothole in Street,Final Outcome,Pothole Patched,3.0,2900 N BROADWAY,60657.0,1171749.17352192,1919635.53012166,44.0,19.0,6.0,8.0,41.93490352544818,-87.64437265083166,"(41.93490352544818, -87.64437265083166)",2014-10-01
299665,10/01/2014,Completed,10/01/2014,14-01667768,Pothole in Street,Final Outcome,Pothole Patched,4.0,2800 N BROADWAY,60657.0,1171575.91910126,1918854.50189371,44.0,19.0,6.0,8.0,41.932893713428676,-87.64502293139459,"(41.93289371342867, -87.64502293139459)",2014-10-01
299666,10/01/2014,Completed,10/01/2014,14-01667771,Pothole in Street,Final Outcome,Pothole Patched,3.0,2700 N CLARK ST,60614.0,1171746.70700463,1918322.71858429,43.0,19.0,7.0,23.0,41.93131827858843,-87.64442375813795,"(41.93131827858843, -87.64442375813796)",2014-10-01
299667,10/01/2014,Completed,10/01/2014,14-01667837,Pothole in Street,Final Outcome,Pothole Patched,12.0,2600 N CLARK ST,60614.0,1172098.53442058,1917733.26750246,43.0,19.0,7.0,23.0,41.92960058367002,-87.64305121220876,"(41.92960058367002, -87.64305121220876)",2014-10-01
299668,10/01/2014,Completed,10/01/2014,14-01667944,Pothole in Street,Final Outcome,Pothole Patched,10.0,2400 N CLARK ST,60614.0,1172796.27288492,1916234.60909357,43.0,19.0,7.0,23.0,41.92559762302313,-87.64065097309872,"(41.925597623023144, -87.64065097309872)",2014-10-01
299669,10/01/2014,Completed,10/01/2014,14-01672428,Pothole in Street,Final Outcome,Pothole Patched,2.0,4858 N ST LOUIS AVE,60625.0,1152173.83002206,1932059.88652756,39.0,17.0,14.0,,41.970103540028134,-87.71600323476791,"(41.970103540028134, -87.71600323476792)",2014-10-01
299752,10/02/2014,Completed,10/02/2014,14-01676460,Pothole in Street,Final Outcome,No Potholes Found,0.0,400 N COLUMBUS DR,60611.0,1178333.0047937,1902797.03271954,42.0,18.0,8.0,,41.888647771265155,-87.62068421054106,"(41.888647771265155, -87.62068421054106)",2014-10-02
299753,10/02/2014,Completed,10/02/2014,14-01676469,Pothole in Street,Final Outcome,Pothole Patched,1.0,200 E GRAND AVE,60611.0,1177745.16059606,1903948.92298674,42.0,18.0,8.0,,41.891871695092895,-87.62261013084282,"(41.89187169509289, -87.62261013084282)",2014-10-02
299754,10/02/2014,Completed,10/02/2014,14-01676496,Pothole in Street,Final Outcome,Pothole Patched,1.0,100 E GRAND AVE,60611.0,1177009.59586947,1903925.06912906,42.0,18.0,8.0,,41.89182349017331,-87.62531770966798,"(41.89182349017331, -87.62531770966798)",2014-10-02
