,route,date,daytype,rides
623521,1,2014-10-01,W,2116
623522,1,2014-10-02,W,2239
623523,1,2014-10-03,W,1860
623524,1,2014-10-06,W,1893
623525,1,2014-10-07,W,2223
623526,1,2014-10-08,W,2141
623527,1,2014-10-09,W,2209
623528,1,2014-10-10,W,1684
623529,1,2014-10-13,W,1432
623530,1,2014-10-14,W,2265
623531,1,2014-10-15,W,2109
623532,1,2014-10-16,W,1957
623533,1,2014-10-17,W,1794
623534,1,2014-10-20,W,2014
623535,1,2014-10-21,W,2066
623536,1,2014-10-22,W,1939
623537,1,2014-10-23,W,2133
623538,1,2014-10-24,W,2041
623539,1,2014-10-27,W,1918
623540,1,2014-10-28,W,1991
623541,1,2014-10-29,W,2352
623542,1,2014-10-30,W,2099
623543,1,2014-10-31,W,1957
623544,10,2014-10-04,A,846
623545,10,2014-10-05,U,589
623546,10,2014-10-11,A,409
623547,10,2014-10-12,U,322
623548,10,2014-10-18,A,770
623549,10,2014-10-19,U,484
623550,10,2014-10-25,A,741
623551,10,2014-10-26,U,444
623552,100,2014-10-01,W,739
623553,100,2014-10-02,W,661
623554,100,2014-10-03,W,723
623555,100,2014-10-06,W,756
623556,100,2014-10-07,W,740
623557,100,2014-10-08,W,790
623558,100,2014-10-09,W,731
623559,100,2014-10-10,W,707
623560,100,2014-10-13,W,432
623561,100,2014-10-14,W,690
623562,100,2014-10-15,W,766
623563,100,2014-10-16,W,687
623564,100,2014-10-17,W,608
623565,100,2014-10-20,W,748
623566,100,2014-10-21,W,723
623567,100,2014-10-22,W,751
623568,100,2014-10-23,W,640
623569,100,2014-10-24,W,693
623570,100,2014-10-27,W,715
623571,100,2014-10-28,W,789
623572,100,2014-10-29,W,710
623573,100,2014-10-30,W,694
623574,100,2014-10-31,W,604
623575,1001,2014-10-01,W,2
623576,1001,2014-10-02,W,82
623577,1001,2014-10-03,W,10
623578,1001,2014-10-04,A,5
623579,1001,2014-10-05,U,55
623580,1001,2014-10-06,W,18
623581,1001,2014-10-07,W,13
623582,1001,2014-10-08,W,20
623583,1001,2014-10-09,W,14
623584,1001,2014-10-10,W,206
623585,1001,2014-10-11,A,81
623586,1001,2014-10-12,U,13
623587,1001,2014-10-13,W,13
623588,1001,2014-10-14,W,43
623589,1001,2014-10-15,W,7
623590,1001,2014-10-16,W,9
623591,1001,2014-10-17,W,13
623592,1001,2014-10-18,A,16
623593,1001,2014-10-19,U,524
623594,1001,2014-10-20,W,14
623595,1001,2014-10-21,W,34
623596,1001,2014-10-22,W,33
623597,1001,2014-10-23,W,37
623598,1001,2014-10-24,W,63
623599,1001,2014-10-25,A,2
623600,1001,2014-10-26,U,3
623601,1001,2014-10-27,W,11
623602,1001,2014-10-28,W,7
623603,1001,2014-10-29,W,8
623604,1001,2014-10-30,W,169
623605,1001,2014-10-31,W,25
623606,103,2014-10-01,W,3170
623607,103,2014-10-02,W,3130
623608,103,2014-10-03,W,3272
623609,103,2014-10-04,A,1327
623610,103,2014-10-05,U,1270
623611,103,2014-10-06,W,3332
623612,103,2014-10-07,W,3229
623613,103,2014-10-08,W,3293
623614,103,2014-10-09,W,3305
623615,103,2014-10-10,W,3104
623616,103,2014-10-11,A,1538
623617,103,2014-10-12,U,1386
623618,103,2014-10-13,W,2136
623619,103,2014-10-14,W,3062
623620,103,2014-10-15,W,3329
623621,103,2014-10-16,W,3217
623622,103,2014-10-17,W,3249
623623,103,2014-10-18,A,1451
623624,103,2014-10-19,U,1247
623625,103,2014-10-20,W,3094
623626,103,2014-10-21,W,3235
623627,103,2014-10-22,W,3279
623628,103,2014-10-23,W,2792
623629,103,2014-10-24,W,3365
623630,103,2014-10-25,A,1633
623631,103,2014-10-26,U,1196
623632,103,2014-10-27,W,3250
623633,103,2014-10-28,W,3155
623634,103,2014-10-29,W,3182
623635,103,2014-10-30,W,3248
623636,103,2014-10-31,W,2872
623637,106,2014-10-01,W,2685
623638,106,2014-10-02,W,2342
623639,106,2014-10-03,W,1824
623640,106,2014-10-04,A,770
623641,106,2014-10-05,U,270
623642,106,2014-10-06,W,2595
623643,106,2014-10-07,W,2589
623644,106,2014-10-08,W,2494
623645,106,2014-10-09,W,2470
623646,106,2014-10-10,W,1870
623647,106,2014-10-11,A,753
623648,106,2014-10-12,U,318
623649,106,2014-10-13,W,1645
623650,106,2014-10-14,W,2384
623651,106,2014-10-15,W,2518
623652,106,2014-10-16,W,2419
623653,106,2014-10-17,W,1866
623654,106,2014-10-18,A,644
623655,106,2014-10-19,U,280
623656,106,2014-10-20,W,2306
623657,106,2014-10-21,W,2472
623658,106,2014-10-22,W,2302
623659,106,2014-10-23,W,2221
623660,106,2014-10-24,W,1609
623661,106,2014-10-25,A,650
623662,106,2014-10-26,U,279
623663,106,2014-10-27,W,2430
623664,106,2014-10-28,W,2257
623665,106,2014-10-29,W,2306
623666,106,2014-10-30,W,2383
623667,106,2014-10-31,W,1547
623668,108,2014-10-01,W,1835
623669,108,2014-10-02,W,1163
623670,108,2014-10-03,W,1461
623671,108,2014-10-06,W,1552
623672,108,2014-10-07,W,1811
623673,108,2014-10-08,W,1693
623674,108,2014-10-09,W,1636
623675,108,2014-10-10,W,1566
623676,108,2014-10-13,W,1016
623677,108,2014-10-14,W,1593
623678,108,2014-10-15,W,1561
623679,108,2014-10-16,W,1762
623680,108,2014-10-17,W,1432
623681,108,2014-10-20,W,1816
623682,108,2014-10-21,W,1733
623683,108,2014-10-22,W,1537
623684,108,2014-10-23,W,1589
623685,108,2014-10-24,W,1717
623686,108,2014-10-27,W,1733
623687,108,2014-10-28,W,1550
623688,108,2014-10-29,W,1647
623689,108,2014-10-30,W,1469
623690,108,2014-10-31,W,1287
623691,11,2014-10-01,W,1936
623692,11,2014-10-02,W,1600
623693,11,2014-10-03,W,1855
623694,11,2014-10-04,A,961
623695,11,2014-10-05,U,791
623696,11,2014-10-06,W,1768
623697,11,2014-10-07,W,1957
623698,11,2014-10-08,W,1807
623699,11,2014-10-09,W,1691
623700,11,2014-10-10,W,1752
623701,11,2014-10-11,A,998
623702,11,2014-10-12,U,779
623703,11,2014-10-13,W,1306
623704,11,2014-10-14,W,1834
623705,11,2014-10-15,W,1852
623706,11,2014-10-16,W,1828
623707,11,2014-10-17,W,1427
623708,11,2014-10-18,A,1040
623709,11,2014-10-19,U,724
623710,11,2014-10-20,W,1679
623711,11,2014-10-21,W,1750
623712,11,2014-10-22,W,1875
623713,11,2014-10-23,W,1798
623714,11,2014-10-24,W,1766
623715,11,2014-10-25,A,981
623716,11,2014-10-26,U,841
623717,11,2014-10-27,W,1726
623718,11,2014-10-28,W,1722
623719,11,2014-10-29,W,1841
623720,11,2014-10-30,W,1743
623721,11,2014-10-31,W,1412
623722,111,2014-10-01,W,4840
623723,111,2014-10-02,W,4687
623724,111,2014-10-03,W,4280
623725,111,2014-10-04,A,2213
623726,111,2014-10-05,U,2086
623727,111,2014-10-06,W,4604
623728,111,2014-10-07,W,4663
623729,111,2014-10-08,W,4484
623730,111,2014-10-09,W,4679
623731,111,2014-10-10,W,4601
623732,111,2014-10-11,A,2487
623733,111,2014-10-12,U,1889
623734,111,2014-10-13,W,2891
623735,111,2014-10-14,W,4193
623736,111,2014-10-15,W,4422
623737,111,2014-10-16,W,4395
623738,111,2014-10-17,W,4145
623739,111,2014-10-18,A,2164
623740,111,2014-10-19,U,1880
623741,111,2014-10-20,W,4020
623742,111,2014-10-21,W,4450
623743,111,2014-10-22,W,4339
623744,111,2014-10-23,W,4332
623745,111,2014-10-24,W,4213
623746,111,2014-10-25,A,2458
623747,111,2014-10-26,U,1688
623748,111,2014-10-27,W,4394
623749,111,2014-10-28,W,4148
623750,111,2014-10-29,W,4619
623751,111,2014-10-30,W,4317
623752,111,2014-10-31,W,4048
623753,111A,2014-10-01,W,223
623754,111A,2014-10-02,W,155
623755,111A,2014-10-03,W,251
623756,111A,2014-10-04,A,167
623757,111A,2014-10-05,U,154
623758,111A,2014-10-06,W,195
623759,111A,2014-10-07,W,244
623760,111A,2014-10-08,W,158
623761,111A,2014-10-09,W,172
623762,111A,2014-10-10,W,227
623763,111A,2014-10-11,A,192
623764,111A,2014-10-12,U,143
623765,111A,2014-10-13,W,152
623766,111A,2014-10-14,W,159
623767,111A,2014-10-15,W,200
623768,111A,2014-10-16,W,180
623769,111A,2014-10-17,W,204
623770,111A,2014-10-18,A,163
623771,111A,2014-10-19,U,128
623772,111A,2014-10-20,W,224
623773,111A,2014-10-21,W,187
623774,111A,2014-10-22,W,173
623775,111A,2014-10-23,W,162
623776,111A,2014-10-24,W,192
623777,111A,2014-10-25,A,204
623778,111A,2014-10-26,U,112
623779,111A,2014-10-27,W,181
623780,111A,2014-10-28,W,176
623781,111A,2014-10-29,W,169
623782,111A,2014-10-30,W,182
623783,111A,2014-10-31,W,210
623784,112,2014-10-01,W,3081
623785,112,2014-10-02,W,2888
623786,112,2014-10-03,W,2761
623787,112,2014-10-04,A,974
