SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,10-01965730,12/07/2010,,,,,,,,1704,N,NEVA,AVE,60707.0,1128329.71050373,1910530.59517581,36.0,25.0,25.0,41.91080168322939,-87.80400301582328,"(41.91080168322938, -87.80400301582328)",2010-12-07
Vacant/Abandoned Building,10-01937120,12/01/2010,Front,,Boarded,,Vacant,False,False,155,E,107TH,ST,60628.0,1179253.48992373,1834054.62957089,9.0,5.0,49.0,41.69993016894175,-87.61926194335739,"(41.69993016894175, -87.61926194335739)",2010-12-01
Vacant/Abandoned Building,10-01937348,12/01/2010,Front,,Boarded,"CALLER HAS NOTICE A BOARD HAS BEEN TAKEN OFF WINDOW , BUT SHE DOESNOT SEE ANYONE HANGING OUT",Vacant,False,False,4131,W,FIFTH,AVE,60624.0,1148884.60622861,1896540.2393661998,24.0,11.0,26.0,41.87203772451173,-87.7288528556005,"(41.87203772451173, -87.72885285560048)",2010-12-01
Vacant/Abandoned Building,10-01937520,12/01/2010,Front,,Open,FRONT DOOR IS OPEN,Vacant,False,False,10557,S,WABASH,AVE,60628.0,1178444.02958411,1834952.69183225,9.0,5.0,49.0,41.70241295593581,-87.62219868415275,"(41.70241295593581, -87.62219868415275)",2010-12-01
Vacant/Abandoned Building,10-01938425,12/01/2010,Front,,Open,BACK YARD -- AND CARPORT.. ALOT OF DUMPING OF GARBAGE -- ETC.. CREATING A RODENT PROBLEM,Vacant,False,False,1510,S,CHRISTIANA,AVE,60623.0,1154277.87979942,1892444.91219347,24.0,10.0,29.0,41.86069376985643,-87.70916108639057,"(41.86069376985643, -87.70916108639057)",2010-12-01
Vacant/Abandoned Building,10-01938543,12/01/2010,Front,,Open,FRONT DOOR IS WIDE OPEN,Vacant,False,False,2714,E,77TH,ST,60649.0,1195716.56657408,1854433.34317922,7.0,4.0,43.0,41.75546076945517,-87.55831007255827,"(41.755460769455176, -87.55831007255827)",2010-12-01
Vacant/Abandoned Building,10-01938561,12/01/2010,Garage,,Open,,Vacant,False,False,8453,S,DR MARTIN LUTHER KING JR,DR,60619.0,1180388.59292047,1849032.39559043,6.0,6.0,44.0,41.74100514757215,-87.61464786872993,"(41.741005147572146, -87.61464786872993)",2010-12-01
Vacant/Abandoned Building,10-01938705,12/01/2010,,,,,,,,7114,S,HERMITAGE,AVE,60636.0,1165910.55468224,1857518.1130296001,17.0,7.0,67.0,41.764610707136406,-87.66745366638966,"(41.764610707136406, -87.66745366638966)",2010-12-01
Vacant/Abandoned Building,10-01938919,12/01/2010,Rear,,Open,SIDE DOOR,Vacant,False,False,5614,W,MELROSE,ST,60634.0,1138366.47582278,1921046.97048795,38.0,16.0,15.0,41.939483883022135,-87.76687569809927,"(41.939483883022135, -87.76687569809927)",2010-12-01
Vacant/Abandoned Building,10-01938977,12/01/2010,Front,,Open,BACKYARD BEING USED FOR DUMPING... GARBAGE - TIRES ETC....CREATING A TERRIBLE RODENT PROBLEM..,Vacant,False,False,520,E,45TH,ST,60653.0,1180563.08996564,1875294.88129472,3.0,2.0,38.0,41.8130679887486,-87.61320274974555,"(41.8130679887486, -87.61320274974557)",2010-12-01
