,CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION,date
143361,12/06/2010,Completed,01/10/2011,10-01957995,Pot Hole in Street,Dispatch Crew,Pothole Patched,1.0,6140 N OAKLEY AVE,60659.0,1159874.67223277,1940719.94009522,50.0,24.0,2.0,,41.99353286285355,-87.68744274140711,"(41.99353286285355, -87.68744274140711)",2010-12-06
143362,12/06/2010,Completed,01/13/2011,10-01958016,Pot Hole in Street,Dispatch Crew,Pothole Patched,3.0,6200 N HARDING AVE,60659.0,1148900.47071556,1940876.02130348,39.0,17.0,13.0,,41.993788054167325,-87.72779273259262,"(41.99378805416733, -87.72779273259263)",2010-12-06
143363,12/06/2010,Completed,01/13/2011,10-01960601,Pot Hole in Street,Dispatch Crew,Complete Upon Arrival,0.0,3455 W PIERCE AVE,60651.0,1153039.26527507,1910081.13027803,26.0,14.0,23.0,,41.90899286342207,-87.7140490986122,"(41.90899286342207, -87.71404909861218)",2010-12-06
143364,12/06/2010,Completed,01/14/2011,10-01958035,Pot Hole in Street,Dispatch Crew,Pothole Patched,1.0,2115 W BERTEAU AVE,60618.0,1161500.92898436,1927873.35977726,47.0,19.0,5.0,38.0,41.95765186151485,-87.6819372001853,"(41.957651861514854, -87.68193720018529)",2010-12-06
143726,12/07/2010,Completed,02/25/2011,10-01969126,Pot Hole in Street,Dispatch Crew,Pothole Patched,7.0,150 W 51ST ST,60609.0,1176075.92951986,1871174.93646637,3.0,2.0,37.0,,41.80196906483114,-87.62990032071916,"(41.80196906483114, -87.62990032071917)",2010-12-07
143896,12/08/2010,Completed,01/03/2011,10-01974258,Pot Hole in Street,Dispatch Crew,Pothole Patched,2.0,995 N LAKE SHORE DR,60611.0,1178491.36996752,1907265.50449842,42.0,18.0,8.0,,41.900894319548414,-87.61964703974634,"(41.900894319548414, -87.61964703974634)",2010-12-08
143897,12/08/2010,Completed,01/06/2011,10-01977221,Pot Hole in Street,Dispatch Crew,Pothole Patched,8.0,6121 W MELROSE ST,60634.0,1135015.12843185,1920967.95316652,36.0,16.0,17.0,,41.939213231672014,-87.7795523361154,"(41.939213231672014, -87.77955233611539)",2010-12-08
143898,12/08/2010,Completed,01/12/2011,10-01975843,Pot Hole in Street,Dispatch Crew, No Problem Found,0.0,2449 N MONTICELLO AVE,60647.0,1151635.91808986,1916037.13782537,35.0,25.0,22.0,,41.92603075768945,-87.71810514156239,"(41.92603075768945, -87.71810514156239)",2010-12-08
144093,12/09/2010,Completed,01/03/2011,10-01979304,Pot Hole in Street,Dispatch Crew,Pothole Patched,2.0,6499 W MCLEAN AVE,60635.0,1132760.05197721,1912823.53982209,36.0,25.0,19.0,,41.91689381068513,-87.78768770671148,"(41.91689381068513, -87.78768770671148)",2010-12-09
144209,12/10/2010,Completed,01/03/2011,10-01986205,Pot Hole in Street,Dispatch Crew,Complete Upon Arrival,0.0,4359 W CERMAK RD,60623.0,1147574.58960339,1889013.54116816,22.0,10.0,29.0,,41.851291069001434,-87.7344447181903,"(41.851291069001434, -87.73444471819032)",2010-12-10
144210,12/10/2010,Completed,01/04/2011,10-01986808,Pot Hole in Street,Dispatch Crew, No Problem Found,0.0,4323 N LOWELL AVE,60641.0,1146449.41300367,1928375.90140752,38.0,17.0,16.0,,41.95973783765706,-87.73684383942545,"(41.959737837657066, -87.73684383942545)",2010-12-10
144211,12/10/2010,Completed,01/10/2011,10-01986547,Pot Hole in Street,Dispatch Crew, No Problem Found,0.0,6400 N RAVENSWOOD AVE,60626.0,1163196.03592408,1942546.40436687,50.0,24.0,1.0,,41.998043739717545,-87.67516300511393,"(41.998043739717545, -87.67516300511392)",2010-12-10
144212,12/10/2010,Completed,04/04/2011,10-01985934,Pot Hole in Street,Dispatch Crew,Pothole Patched,1.0,5415 N LINCOLN AVE,60625.0,1158428.90647699,1935946.14991415,40.0,20.0,4.0,,41.97997150229843,-87.69258141809439,"(41.97997150229844, -87.69258141809439)",2010-12-10
144447,12/12/2010,Completed,01/04/2011,10-01990155,Pot Hole in Street,Dispatch Crew,Pothole Patched,10.0,6300 S YALE AVE,60621.0,1175582.53097197,1863189.7024852,20.0,7.0,68.0,,41.77992651768553,-87.63197932557419,"(41.77992651768553, -87.63197932557418)",2010-12-12
144674,12/13/2010,Completed,01/04/2011,10-01991741,Pot Hole in Street,Dispatch Crew,Pothole Patched,5.0,327 W 63RD ST,60621.0,1175087.99992689,1863174.75243263,20.0,7.0,68.0,,41.77982556852578,-87.63350995102617,"(41.77982556852578, -87.63350995102617)",2010-12-13
144675,12/13/2010,Completed,01/04/2011,10-01996262,Pot Hole in Street,Dispatch Crew,Pothole Patched,3.0,700 W 116TH ST,60628.0,1173696.54878296,1828214.11900618,34.0,5.0,53.0,,41.684136894794676,-87.63981376347833,"(41.68413689479468, -87.63981376347834)",2010-12-13
144676,12/13/2010,Completed,01/04/2011,10-01996921,Pot Hole in Street,Dispatch Crew,CDOT Pavement Cave-In Survey Transfer Outcome,0.0,721 W ARMITAGE AVE,60614.0,1171063.39993286,1913529.91310756,43.0,18.0,7.0,,41.91809004417917,-87.64700049692738,"(41.918090044179166, -87.64700049692738)",2010-12-13
144677,12/13/2010,Completed,01/06/2011,10-01994391,Pot Hole in Street,Dispatch Crew,Pothole Patched,0.0,4200 W IOWA ST,60651.0,1148217.61469633,1905673.56671348,37.0,11.0,23.0,,41.897214819725214,-87.73114984741255,"(41.89721481972521, -87.73114984741254)",2010-12-13
144678,12/13/2010,Completed,01/07/2011,10-01991953,Pot Hole in Street,Dispatch Crew,Pothole Patched,1.0,6600 W SCHREIBER AVE,60631.0,1131310.50152518,1942411.9899884998,41.0,16.0,10.0,,41.998346205823374,-87.79239631566185,"(41.998346205823374, -87.79239631566185)",2010-12-13
145012,12/14/2010,Completed,01/03/2011,10-02003973,Pot Hole in Street,Dispatch Crew,Pothole Patched,3.0,4600 N LAWNDALE AVE,60625.0,1150894.33702621,1930315.55351014,39.0,17.0,14.0,,41.96476971895417,-87.72073795050333,"(41.964769718954166, -87.72073795050333)",2010-12-14
145013,12/14/2010,Completed,01/04/2011,10-01998371,Pot Hole in Street,Dispatch Crew,Pothole Patched,5.0,6259 S PRINCETON AVE,60621.0,1175366.87301682,1863183.87167998,20.0,7.0,68.0,,41.779995917104436,-87.63247883812201,"(41.779995917104436, -87.632478838122)",2010-12-14
145014,12/14/2010,Completed,01/04/2011,10-02002603,Pot Hole in Street,Dispatch Crew,Pothole Patched,12.0,4514 N MENARD AVE,60630.0,1136860.65097849,1929504.38259635,38.0,16.0,15.0,,41.96271918612032,-87.77235434622645,"(41.96271918612032, -87.77235434622646)",2010-12-14
145015,12/14/2010,Completed,01/04/2011,10-02002644,Pot Hole in Street,Dispatch Crew,Pothole Patched,5.0,4438 W BERTEAU AVE,60641.0,1145760.26987831,1927527.47451725,38.0,17.0,16.0,,41.95723678884225,-87.73969380227942,"(41.95723678884225, -87.73969380227942)",2010-12-14
145016,12/14/2010,Completed,01/04/2011,10-02004253,Pot Hole in Street,Dispatch Crew,Pothole Patched,18.0,6500 N ALGONQUIN AVE,60646.0,1138414.71022166,1942877.12350818,41.0,16.0,12.0,,41.999457139132545,-87.76629929490812,"(41.999457139132545, -87.76629929490812)",2010-12-14
145017,12/14/2010,Completed,01/07/2011,10-01998027,Pot Hole in Street,Dispatch Crew,Pothole Patched,6.0,6699 W HAYES AVE,60631.0,1130423.64978123,1943063.94989745,41.0,16.0,10.0,,41.99993176970885,-87.7954786621547,"(41.99993176970885, -87.7954786621547)",2010-12-14
145219,12/15/2010,Completed,01/03/2011,10-02005505,Pot Hole in Street,Dispatch Crew,Pothole Patched,40.0,3000 N WESTERN AVE,60618.0,1159839.19438795,1919967.01550566,1.0,19.0,5.0,,41.936133384264544,-87.68813435372324,"(41.936133384264544, -87.68813435372323)",2010-12-15
145220,12/15/2010,Completed,01/03/2011,10-02006063,Pot Hole in Street,Dispatch Crew,Pothole Patched,15.0,2819 S KEELER AVE,60623.0,1148843.39811597,1884920.88186621,22.0,10.0,30.0,,41.839903289453794,-87.72914870197206,"(41.8399032894538, -87.72914870197206)",2010-12-15
145221,12/15/2010,Completed,01/04/2011,10-02008383,Pot Hole in Street,Dispatch Crew,Pothole Patched,2.0,5808 N AUSTIN AVE,60646.0,1135239.75869581,1938330.54600499,45.0,16.0,10.0,,41.9868448781455,-87.77810518740746,"(41.9868448781455, -87.77810518740745)",2010-12-15
145222,12/15/2010,Completed,01/04/2011,10-02009392,Pot Hole in Street,Dispatch Crew,Pothole Patched,5.0,4700 S ASHLAND AVE,60609.0,1166462.83053382,1873554.37410857,20.0,9.0,61.0,10.0,41.808511597247204,-87.66511729173288,"(41.8085115972472, -87.66511729173287)",2010-12-15
145223,12/15/2010,Completed,01/04/2011,10-02009407,Pot Hole in Street,Dispatch Crew,Pothole Patched,5.0,4764 S ASHLAND AVE,60609.0,1166475.23127902,1873125.25192126,20.0,9.0,61.0,10.0,41.806871087553205,-87.66507041163568,"(41.8068710875532, -87.66507041163568)",2010-12-15
145224,12/15/2010,Completed,01/05/2011,10-02007943,Pot Hole in Street,Dispatch Crew,Pothole Patched,20.0,8799 W BRYN MAWR AVE,60631.0,1116634.88841031,1936023.3649211002,41.0,16.0,76.0,,41.980837625446064,-87.84631020193758,"(41.980837625446064, -87.84631020193758)",2010-12-15
145225,12/15/2010,Completed,01/14/2011,10-02006455,Pot Hole in Street,Dispatch Crew,Pothole Patched,1.0,4905 N LINCOLN AVE,60625.0,1159202.60998238,1932628.43003276,47.0,20.0,4.0,21.0,41.97100171681899,-87.68990553272545,"(41.97100171681899, -87.68990553272546)",2010-12-15
145348,12/16/2010,Completed,01/04/2011,10-02011475,Pot Hole in Street,Dispatch Crew,Pothole Patched,5.0,5832 W CORNELIA AVE,60634.0,1136866.95483334,1922678.13822981,38.0,16.0,15.0,,41.944090907732246,-87.77289366458473,"(41.944090907732246, -87.77289366458474)",2010-12-16
145349,12/16/2010,Completed,01/04/2011,10-02012852,Pot Hole in Street,Dispatch Crew,Pothole Patched,40.0,1722 N CLEVELAND AVE,60614.0,1172653.98308074,1911893.51862023,43.0,18.0,7.0,,41.913666676442325,-87.64125213160953,"(41.91366667644233, -87.64125213160953)",2010-12-16
145350,12/16/2010,Completed,01/04/2011,10-02015358,Pot Hole in Street,Dispatch Crew,Pothole Patched,6.0,4399 N LOCKWOOD AVE,60641.0,1140226.16979736,1928743.80820626,38.0,16.0,15.0,,41.960527457476594,-87.75970313642952,"(41.960527457476594, -87.75970313642952)",2010-12-16
145351,12/16/2010,Completed,01/04/2011,10-02016407,Pot Hole in Street,Dispatch Crew,Completed,0.0,6432 S MINERVA AVE,60637.0,1185147.34231753,1862570.26812734,20.0,3.0,42.0,,41.777800230315826,-87.59708503895666,"(41.77780023031583, -87.59708503895666)",2010-12-16
145352,12/16/2010,Completed,01/05/2011,10-02013744,Pot Hole in Street,Dispatch Crew,Pothole Patched,6.0,1730 N CENTRAL AVE,60639.0,1138777.8146213002,1911070.65007135,29.0,25.0,25.0,,41.91213333794319,-87.7657550963267,"(41.91213333794319, -87.76575509632671)",2010-12-16
145353,12/16/2010,Completed,01/05/2011,10-02015938,Pot Hole in Street,Dispatch Crew,Pothole Patched,23.0,546 W GRAND AVE,60654.0,1172473.13549194,1903752.34096606,27.0,13.0,24.0,,41.89141522084485,-87.64232909502532,"(41.89141522084485, -87.64232909502532)",2010-12-16
145354,12/16/2010,Completed,01/06/2011,10-02010930,Pot Hole in Street,Dispatch Crew,Pothole Patched,19.0,3104 W GEORGE ST,60618.0,1155162.65740275,1919118.82030194,35.0,14.0,21.0,,41.93398141033655,-87.70525974691738,"(41.93398141033655, -87.70525974691739)",2010-12-16
145355,12/16/2010,Completed,01/10/2011,10-02011403,Pot Hole in Street,Dispatch Crew,Pothole Patched,1.0,6206 N LEAVITT ST,60659.0,1160533.04499688,1941201.73662608,50.0,24.0,2.0,,41.99440720017056,-87.68500786365942,"(41.99440720017056, -87.68500786365942)",2010-12-16
145356,12/16/2010,Completed,01/10/2011,10-02011562,Pot Hole in Street,Dispatch Crew,Pothole Patched,10.0,4847 W HENDERSON ST,60641.0,1143465.10712985,1921833.67987545,38.0,16.0,15.0,,41.941429328194545,-87.74883058466379,"(41.94142932819455, -87.7488305846638)",2010-12-16
145357,12/16/2010,Completed,01/14/2011,10-02014877,Pot Hole in Street,Dispatch Crew,Pothole Patched,22.0,3100 N WESTERN AVE,60618.0,1159793.37438398,1920525.48069217,1.0,19.0,5.0,,41.93767947221404,-87.68828773786012,"(41.93767947221405, -87.68828773786012)",2010-12-16
145358,12/16/2010,Completed,02/10/2011,10-02012790,Pot Hole in Street,Dispatch Crew,,1.0,450 E WATERSIDE DR,60601.0,1179663.8317191002,1902209.36512125,42.0,1.0,32.0,,41.887054335542466,-87.61546864991556,"(41.88705433554247, -87.61546864991557)",2010-12-16
145487,12/17/2010,Completed,01/03/2011,10-02021084,Pot Hole in Street,Dispatch Crew,Pothole Patched,3.0,3100 N SAYRE AVE,60634.0,1129044.56998017,1919883.25986903,36.0,25.0,18.0,,41.93651907286631,-87.80131411036648,"(41.93651907286631, -87.80131411036649)",2010-12-17
145488,12/17/2010,Completed,01/04/2011,10-02019547,Pot Hole in Street,Dispatch Crew,Pothole Patched,6.0,6800 N JEAN AVE,60646.0,1136254.35262972,1944926.47191818,41.0,16.0,12.0,,42.00519486580937,-87.7740243324298,"(42.005194865809365, -87.77402433242982)",2010-12-17
145489,12/17/2010,Completed,01/05/2011,10-02019538,Pot Hole in Street,Dispatch Crew,Pothole Patched,20.0,6700 N JEAN AVE,60646.0,1135018.41060581,1944119.19041605,41.0,16.0,12.0,,42.003006155272324,-87.77862536046543,"(42.00300615527232, -87.77862536046543)",2010-12-17
145619,12/18/2010,Completed,01/03/2011,10-02022284,Pot Hole in Street,Dispatch Crew,Pothole Patched,15.0,2300 S KEELER AVE,60623.0,1148752.07488701,1888288.08041694,22.0,10.0,29.0,,41.84931609905703,-87.72970646791542,"(41.84931609905703, -87.72970646791542)",2010-12-18
145620,12/18/2010,Completed,01/03/2011,10-02022340,Pot Hole in Street,Dispatch Crew,Pothole Patched,20.0,3427 W CERMAK RD,60623.0,1153830.91151231,1889144.19800404,22.0,10.0,30.0,,41.85154550293371,-87.71081698014886,"(41.85154550293371, -87.71081698014888)",2010-12-18
145621,12/18/2010,Completed,01/04/2011,10-02021672,Pot Hole in Street,Dispatch Crew,Pothole Patched,1.0,5200 N SB OUTER LAKE SHORE DR,60640.0,1169890.50750477,1934794.3715323003,48.0,20.0,77.0,,41.976621627865406,-87.65079002624901,"(41.97662162786541, -87.650790026249)",2010-12-18
145788,12/19/2010,Completed,01/21/2011,10-02023404,Pot Hole in Street,Dispatch Crew, No Problem Found,0.0,3200 N WESTERN AVE,60618.0,1159781.54847798,1921189.90440106,47.0,19.0,5.0,38.0,41.9395029960365,-87.6883134288632,"(41.93950299603651, -87.68831342886321)",2010-12-19
145971,12/20/2010,Completed,01/03/2011,10-02026754,Pot Hole in Street,Dispatch Crew,Pothole Patched,7.0,2511 W BELMONT AVE,60618.0,1158988.59999402,1921174.95173381,1.0,19.0,5.0,,41.939327228523496,-87.69079299084187,"(41.93932722852349, -87.69079299084186)",2010-12-20
145972,12/20/2010,Completed,01/03/2011,10-02029299,Pot Hole in Street,Dispatch Crew,Pothole Patched,6.0,1239 W CORTLAND ST,60614.0,1167574.53263194,1913102.71922683,43.0,18.0,7.0,,41.916993558120225,-87.65981876473855,"(41.91699355812023, -87.65981876473855)",2010-12-20
145973,12/20/2010,Completed,01/04/2011,10-02028848,Pot Hole in Street,Dispatch Crew,Pothole Patched,1.0,4047 N PARKSIDE AVE,60634.0,1137956.53992137,1926346.70220404,38.0,16.0,15.0,,41.95456441824384,-87.76812389304199,"(41.954564418243834, -87.76812389304199)",2010-12-20
145974,12/20/2010,Completed,01/06/2011,10-02025056,Pot Hole in Street,Dispatch Crew,Pothole Patched,14.0,12800 S AVENUE O,60633.0,1201048.69471136,1820705.13719358,10.0,4.0,55.0,,41.6626806934742,-87.54005428228487,"(41.6626806934742, -87.54005428228488)",2010-12-20
145975,12/20/2010,Completed,01/06/2011,10-02027465,Pot Hole in Street,Dispatch Crew,Complete Upon Arrival,0.0,309 S AUSTIN BLVD,60644.0,1136437.66733434,1897962.86669141,29.0,15.0,25.0,,41.87616437826297,-87.77436971299204,"(41.87616437826297, -87.77436971299204)",2010-12-20
145976,12/20/2010,Completed,01/06/2011,10-02027470,Pot Hole in Street,Dispatch Crew,Pothole Patched,2.0,229 S AUSTIN BLVD,60644.0,1136424.80012283,1898361.77001083,29.0,15.0,25.0,,41.87755147010151,-87.77441813927963,"(41.87755147010151, -87.77441813927963)",2010-12-20
145977,12/20/2010,Completed,01/10/2011,10-02026752,Pot Hole in Street,Dispatch Crew,Pothole Patched,2.0,4422 N KIMBALL AVE,60625.0,1152925.63749516,1929183.62578525,33.0,17.0,14.0,60.0,41.961841299889656,-87.71330868062785,"(41.961841299889656, -87.71330868062785)",2010-12-20
145978,12/20/2010,Completed,01/10/2011,10-02028822,Pot Hole in Street,Dispatch Crew,Pothole Patched,8.0,4948 W HENDERSON ST,60641.0,1142787.36422126,1921817.25860524,38.0,16.0,15.0,,41.941617243683545,-87.751371472933,"(41.941617243683545, -87.751371472933)",2010-12-20
145979,12/20/2010,Completed,01/10/2011,10-02028991,Pot Hole in Street,Dispatch Crew,Pothole Patched,3.0,3600 N CICERO AVE,60641.0,1143739.86022109,1923502.98337619,38.0,16.0,15.0,,41.946163523625565,-87.74721516897007,"(41.94616352362556, -87.74721516897007)",2010-12-20
145980,12/20/2010,Completed,01/13/2011,10-02028193,Pot Hole in Street,Dispatch Crew,Pothole Patched,16.0,5436 W HADDON AVE,60651.0,1139804.8414173,1907130.53998676,37.0,15.0,25.0,,41.901375488580044,-87.76236943342613,"(41.90137548858005, -87.76236943342613)",2010-12-20
145981,12/20/2010,Completed,01/13/2011,10-02028212,Pot Hole in Street,Dispatch Crew,Pothole Patched,22.0,5441 W HADDON AVE,60651.0,1139764.6414173,1907129.73998676,37.0,15.0,25.0,,41.90115394422385,-87.76251459277626,"(41.90115394422385, -87.76251459277627)",2010-12-20
145982,12/20/2010,Completed,01/20/2011,10-02026700,Pot Hole in Street,Dispatch Crew,Pothole Patched,10.0,3158 W MONTROSE AVE,60618.0,1154457.50157764,1929069.63659605,33.0,17.0,14.0,60.0,41.96129692086515,-87.70818823321864,"(41.96129692086515, -87.70818823321862)",2010-12-20
145983,12/20/2010,Completed,01/21/2011,10-02028907,Pot Hole in Street,Dispatch Crew,Pothole Patched,10.0,3938 N KEELER AVE,60641.0,1147702.08850322,1925846.6068722,38.0,17.0,16.0,,41.95294128688687,-87.7326027125957,"(41.95294128688687, -87.73260271259572)",2010-12-20
145984,12/20/2010,Completed,01/21/2011,10-02028930,Pot Hole in Street,Dispatch Crew,Pothole Patched,10.0,3743 N TRIPP AVE,60641.0,1147333.3934198,1924543.79467518,38.0,17.0,16.0,,41.949406533683316,-87.7336967095427,"(41.94940653368331, -87.7336967095427)",2010-12-20
145985,12/20/2010,Completed,02/11/2011,10-02027768,Pot Hole in Street,Dispatch Crew,Completed,0.0,4700 S LARAMIE AVE,0.0,1142484.97281621,1872975.36921959,0.0,0.0,0.0,,41.807400350266725,-87.75307786850563,"(41.80740035026673, -87.75307786850563)",2010-12-20
146225,12/21/2010,Completed,01/03/2011,10-02033373,Pot Hole in Street,Dispatch Crew,Pothole Patched,1.0,1746 N OAK PARK AVE,60707.0,1130812.96007757,1910868.15473119,36.0,25.0,25.0,,41.91222867252242,-87.79503673433771,"(41.912228672522424, -87.79503673433771)",2010-12-21
146226,12/21/2010,Completed,01/04/2011,10-02031509,Pot Hole in Street,Dispatch Crew,Pothole Patched,5.0,232 W 63RD ST,60621.0,1175699.27148624,1863192.85888909,20.0,7.0,68.0,,41.780079189938924,-87.63139822791176,"(41.78007918993892, -87.63139822791176)",2010-12-21
146227,12/21/2010,Completed,01/05/2011,10-02030961,Pot Hole in Street,Dispatch Crew,Pothole Patched,1.0,1930 W FOSTER AVE,60640.0,1162552.51381662,1934547.91659806,40.0,20.0,4.0,,41.97616562906733,-87.67772952184824,"(41.97616562906733, -87.67772952184824)",2010-12-21
146228,12/21/2010,Completed,01/06/2011,10-02034833,Pot Hole in Street,Dispatch Crew,Pothole Patched,7.0,5518 W VAN BUREN ST,60644.0,1139802.98899149,1897470.10648036,29.0,15.0,25.0,,41.87486806886569,-87.76243970480856,"(41.87486806886569, -87.76243970480857)",2010-12-21
146229,12/21/2010,Completed,01/07/2011,10-02032231,Pot Hole in Street,Dispatch Crew,Pothole Patched,4.0,100 S COLUMBUS DR,60603.0,1178289.33516738,1899985.72937356,42.0,1.0,32.0,,41.880805655311754,-87.62093499181854,"(41.88080565531175, -87.62093499181854)",2010-12-21
146230,12/21/2010,Completed,01/10/2011,10-02031966,Pot Hole in Street,Dispatch Crew,CDOT Street Cut Complaints Transfer Outcome,0.0,5543 N SPAULDING AVE,60625.0,1153382.06600038,1936649.80061436,40.0,17.0,13.0,,41.982500314226925,-87.71113130222983,"(41.982500314226925, -87.71113130222983)",2010-12-21
146231,12/21/2010,Completed,01/10/2011,10-02032619,Pot Hole in Street,Dispatch Crew,Pothole Patched,27.0,3011 W JEROME ST,60645.0,1155104.01001626,1949890.99967594,50.0,24.0,2.0,,42.01819926575741,-87.70479962159479,"(42.01819926575741, -87.70479962159479)",2010-12-21
146232,12/21/2010,Completed,01/10/2011,10-02033158,Pot Hole in Street,Dispatch Crew,Pothole Patched,3.0,2451 W THORNDALE AVE,60659.0,1158822.24916659,1939098.17402406,40.0,20.0,2.0,,41.988509527497996,-87.69166818898663,"(41.98850952749799, -87.69166818898663)",2010-12-21
146233,12/21/2010,Completed,01/10/2011,10-02034611,Pot Hole in Street,Dispatch Crew,CDOT Asphalt Top Off Restoration Transfer Outcome,0.0,2055 W LUNT AVE,60645.0,1161208.57000859,1946523.38001498,50.0,24.0,2.0,,42.008839698851,-87.68218476901177,"(42.008839698851, -87.68218476901176)",2010-12-21
146234,12/21/2010,Completed,01/20/2011,10-02034219,Pot Hole in Street,Dispatch Crew,Complete Upon Arrival,0.0,954 W WASHINGTON BLVD,60607.0,1169978.76619384,1900721.30577542,27.0,12.0,28.0,,41.8831759233391,-87.6519287344125,"(41.8831759233391, -87.6519287344125)",2010-12-21
146235,12/21/2010,Completed,01/20/2011,10-02034239,Pot Hole in Street,Dispatch Crew,Pothole Patched,5.0,2923 W SUNNYSIDE AVE,60625.0,1155971.00528566,1929759.90436853,33.0,17.0,14.0,60.0,41.9629459706316,-87.70189234867368,"(41.9629459706316, -87.70189234867368)",2010-12-21
146236,12/21/2010,Completed,01/20/2011,10-02034258,Pot Hole in Street,Dispatch Crew,Pothole Patched,7.0,2909 W GIDDINGS ST,60625.0,1156106.43008536,1931416.3059192002,33.0,17.0,14.0,,41.96748836331796,-87.70141300924854,"(41.967488363317955, -87.70141300924855)",2010-12-21
