,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
144953,12/03/2010,Completed - Dup,01/10/2011,10-01954790,Street Lights - All/Out,7015 S WOOD ST,60636.0,1165560.52138371,1858167.66292654,17.0,7.0,67.0,41.76640058889858,-87.66871824010553,"(41.76640058889858, -87.66871824010553)",2010-12-03
146977,12/10/2010,Completed,01/03/2011,10-01987013,Street Lights - All/Out,6900 S SANGAMON ST,60621.0,1171167.40273259,1859080.20727819,17.0,7.0,68.0,41.76878399921585,-87.64814030491125,"(41.768783999215856, -87.64814030491125)",2010-12-10
147785,12/13/2010,Completed,01/03/2011,10-01990363,Street Lights - All/Out,6200 S GREEN ST,60621.0,1171659.59728359,1863703.54623324,16.0,7.0,68.0,41.781460214880866,-87.64620076012281,"(41.781460214880866, -87.64620076012281)",2010-12-13
148078,12/14/2010,Completed,01/03/2011,10-02003912,Street Lights - All/Out,1127 E 101ST ST,60628.0,1185312.89140671,1838114.47218127,8.0,5.0,50.0,41.710930869611424,-87.59694801316942,"(41.710930869611424, -87.59694801316942)",2010-12-14
148079,12/14/2010,Completed,01/03/2011,10-02004100,Street Lights - All/Out,7100 S HERMITAGE AVE,60636.0,1165907.85468224,1857611.7130296002,17.0,7.0,67.0,41.764867615569045,-87.6674609068533,"(41.764867615569045, -87.6674609068533)",2010-12-14
148369,12/15/2010,Completed,01/04/2011,10-02009199,Street Lights - All/Out,8000 S VINCENNES AVE,60620.0,1174894.42892956,1851882.90099302,21.0,6.0,44.0,41.7489514419964,-87.63469317005678,"(41.7489514419964, -87.63469317005678)",2010-12-15
148969,12/17/2010,Completed - Dup,01/03/2011,10-02021076,Street Lights - All/Out,6900 S SANGAMON ST,60621.0,1171167.40273259,1859080.20727819,17.0,7.0,68.0,41.76878399921585,-87.64814030491125,"(41.768783999215856, -87.64814030491125)",2010-12-17
148970,12/17/2010,Completed,01/03/2011,10-02021109,Street Lights - All/Out,2859 W 51ST ST,60632.0,1157966.30990734,1870700.99463418,14.0,9.0,63.0,41.80095148482523,-87.6962136248312,"(41.80095148482523, -87.6962136248312)",2010-12-17
149217,12/18/2010,Completed - Dup,01/08/2011,10-02022515,Street Lights - All/Out,5300 S MARYLAND AVE,60615.0,1182807.97010182,1870053.36530558,5.0,21.0,41.0,41.79863293628269,-87.60513144315323,"(41.798632936282694, -87.60513144315324)",2010-12-18
149218,12/18/2010,Completed,01/03/2011,10-02022228,Street Lights - All/Out,2020 E 83RD ST,60617.0,1191207.62011028,1850342.9458126,8.0,4.0,46.0,41.74434663757121,-87.57496603831207,"(41.74434663757121, -87.57496603831208)",2010-12-18
149219,12/18/2010,Completed,01/03/2011,10-02022553,Street Lights - All/Out,5548 S UNION AVE,60621.0,1172579.86419498,1868006.49716827,3.0,7.0,68.0,41.79324775856573,-87.64270014047403,"(41.79324775856573, -87.64270014047403)",2010-12-18
149220,12/18/2010,Completed,01/04/2011,10-02022398,Street Lights - All/Out,8100 S WOOD ST,60620.0,1165757.09609731,1850972.49029677,18.0,6.0,71.0,41.74665185951157,-87.66820161914505,"(41.74665185951157, -87.66820161914504)",2010-12-18
149514,12/19/2010,Completed - Dup,01/03/2011,10-02023815,Street Lights - All/Out,2400 E 74TH ST,60649.0,1193488.62758323,1856360.11732275,7.0,3.0,43.0,41.76080277372765,-87.56641179360821,"(41.760802773727654, -87.5664117936082)",2010-12-19
149515,12/19/2010,Completed - Dup,01/08/2011,10-02023756,Street Lights - All/Out,5300 S MARYLAND AVE,60615.0,1182807.97010182,1870053.36530558,5.0,21.0,41.0,41.79863293628269,-87.60513144315323,"(41.798632936282694, -87.60513144315324)",2010-12-19
149867,12/20/2010,Completed - Dup,01/03/2011,10-02029394,Street Lights - All/Out,2477 E 74TH ST,60649.0,1194185.17361909,1856378.12248611,7.0,3.0,43.0,41.760835112118286,-87.56385837734409,"(41.760835112118286, -87.5638583773441)",2010-12-20
149868,12/20/2010,Completed - Dup,01/04/2011,10-02029236,Street Lights - All/Out,8117 S WOOD ST,60620.0,1165760.09609731,1850858.49029677,18.0,6.0,71.0,41.746338963392795,-87.66819385537359,"(41.746338963392795, -87.66819385537359)",2010-12-20
149869,12/20/2010,Completed - Dup,01/08/2011,10-02029401,Street Lights - All/Out,5300 S MARYLAND AVE,60615.0,1182807.97010182,1870053.36530558,5.0,21.0,41.0,41.79863293628269,-87.60513144315323,"(41.798632936282694, -87.60513144315324)",2010-12-20
149870,12/20/2010,Completed - Dup,01/08/2011,10-02029497,Street Lights - All/Out,5300 S MARYLAND AVE,60615.0,1182807.97010182,1870053.36530558,5.0,21.0,41.0,41.79863293628269,-87.60513144315323,"(41.798632936282694, -87.60513144315324)",2010-12-20
149871,12/20/2010,Completed,01/03/2011,10-02029198,Street Lights - All/Out,6427 S SACRAMENTO AVE,60629.0,1157488.44233031,1861868.99192781,15.0,8.0,66.0,41.77672493436007,-87.69820541667885,"(41.77672493436007, -87.69820541667885)",2010-12-20
149872,12/20/2010,Completed,01/03/2011,10-02029376,Street Lights - All/Out,728 E 91ST PL,60619.0,1182688.76601992,1844463.76508173,6.0,6.0,44.0,41.72841528131328,-87.60636167805521,"(41.728415281313275, -87.6063616780552)",2010-12-20
149873,12/20/2010,Completed,01/03/2011,10-02029564,Street Lights - All/Out,7300 S LAFAYETTE AVE,60621.0,1177094.99519434,1856600.2298994,6.0,7.0,69.0,41.761847026780686,-87.62648748616873,"(41.761847026780686, -87.62648748616874)",2010-12-20
149874,12/20/2010,Completed,01/04/2011,10-02023973,Street Lights - All/Out,7900 S HALSTED ST,60620.0,1172337.89732105,1852478.52150348,17.0,6.0,71.0,41.75064248319461,-87.64404375463106,"(41.75064248319461, -87.64404375463106)",2010-12-20
150214,12/21/2010,Completed - Dup,01/03/2011,10-02034169,Street Lights - All/Out,700 E 91ST ST,60619.0,1182492.50303204,1844790.70447309,6.0,6.0,44.0,41.72931698769162,-87.60707051815922,"(41.72931698769162, -87.60707051815922)",2010-12-21
150215,12/21/2010,Completed - Dup,01/03/2011,10-02034809,Street Lights - All/Out,8000 S WOOD ST,60620.0,1165739.58707989,1851636.12311363,18.0,6.0,71.0,41.748473334977454,-87.66824698068825,"(41.74847333497745, -87.66824698068825)",2010-12-21
