,route,date,daytype,rides
627143,1,2014-11-03,W,2399
627144,1,2014-11-04,W,2270
627145,1,2014-11-05,W,2047
627146,1,2014-11-06,W,1958
627147,1,2014-11-07,W,2004
627148,1,2014-11-10,W,2031
627149,1,2014-11-11,W,1584
627150,1,2014-11-12,W,2081
627151,1,2014-11-13,W,2179
627152,1,2014-11-14,W,1790
627153,1,2014-11-17,W,2329
627154,1,2014-11-18,W,2436
627155,1,2014-11-19,W,2187
627156,1,2014-11-20,W,2158
627157,1,2014-11-21,W,1965
627158,1,2014-11-24,W,2192
627159,1,2014-11-25,W,2095
627160,1,2014-11-26,W,1508
627161,1,2014-11-28,W,483
627162,10,2014-11-01,A,545
627163,10,2014-11-02,U,443
627164,10,2014-11-08,A,633
627165,10,2014-11-09,U,385
627166,10,2014-11-15,A,619
627167,10,2014-11-16,U,603
627168,10,2014-11-22,A,619
627169,10,2014-11-23,U,613
627170,10,2014-11-28,W,629
627171,10,2014-11-29,A,842
627172,10,2014-11-30,U,472
627173,100,2014-11-03,W,766
627174,100,2014-11-04,W,754
627175,100,2014-11-05,W,778
627176,100,2014-11-06,W,648
627177,100,2014-11-07,W,527
627178,100,2014-11-10,W,825
627179,100,2014-11-11,W,472
627180,100,2014-11-12,W,662
627181,100,2014-11-13,W,534
627182,100,2014-11-14,W,667
627183,100,2014-11-17,W,622
627184,100,2014-11-18,W,624
627185,100,2014-11-19,W,635
627186,100,2014-11-20,W,678
627187,100,2014-11-21,W,631
627188,100,2014-11-24,W,647
627189,100,2014-11-25,W,646
627190,100,2014-11-26,W,460
627191,100,2014-11-28,W,270
627192,1001,2014-11-01,A,22
627193,1001,2014-11-02,U,409
627194,1001,2014-11-03,W,115
627195,1001,2014-11-04,W,1
627196,1001,2014-11-05,W,133
627197,1001,2014-11-06,W,41
627198,1001,2014-11-07,W,12
627199,1001,2014-11-08,A,207
627200,1001,2014-11-10,W,138
627201,1001,2014-11-11,W,7
627202,1001,2014-11-12,W,23
627203,1001,2014-11-13,W,3
627204,1001,2014-11-14,W,65
627205,1001,2014-11-15,A,6
627206,1001,2014-11-16,U,335
627207,1001,2014-11-17,W,34
627208,1001,2014-11-18,W,220
627209,1001,2014-11-19,W,25
627210,1001,2014-11-20,W,16
627211,1001,2014-11-21,W,45
627212,1001,2014-11-22,A,58
627213,1001,2014-11-23,U,194
627214,1001,2014-11-24,W,42
627215,1001,2014-11-25,W,96
627216,1001,2014-11-26,W,10
627217,1001,2014-11-27,U,8
627218,1001,2014-11-28,W,9
627219,1001,2014-11-29,A,3
627220,1001,2014-11-30,U,16
627221,103,2014-11-01,A,1547
627222,103,2014-11-02,U,1262
627223,103,2014-11-03,W,3377
627224,103,2014-11-04,W,3232
627225,103,2014-11-05,W,3279
627226,103,2014-11-06,W,3111
627227,103,2014-11-07,W,2397
627228,103,2014-11-08,A,1455
627229,103,2014-11-09,U,1398
627230,103,2014-11-10,W,3235
627231,103,2014-11-11,W,2217
627232,103,2014-11-12,W,2955
627233,103,2014-11-13,W,2692
627234,103,2014-11-14,W,2915
627235,103,2014-11-15,A,1345
627236,103,2014-11-16,U,1048
627237,103,2014-11-17,W,2919
627238,103,2014-11-18,W,2874
627239,103,2014-11-19,W,2982
627240,103,2014-11-20,W,3046
627241,103,2014-11-21,W,3109
627242,103,2014-11-22,A,1556
627243,103,2014-11-23,U,1075
627244,103,2014-11-24,W,2742
627245,103,2014-11-25,W,2976
627246,103,2014-11-26,W,2062
627247,103,2014-11-27,U,945
627248,103,2014-11-28,W,1450
627249,103,2014-11-29,A,1306
627250,103,2014-11-30,U,1103
627251,106,2014-11-01,A,712
627252,106,2014-11-02,U,363
627253,106,2014-11-03,W,2457
627254,106,2014-11-04,W,2406
627255,106,2014-11-05,W,2344
627256,106,2014-11-06,W,2123
627257,106,2014-11-07,W,1112
627258,106,2014-11-08,A,669
627259,106,2014-11-09,U,356
627260,106,2014-11-10,W,2161
627261,106,2014-11-11,W,1742
627262,106,2014-11-12,W,2319
627263,106,2014-11-13,W,1800
627264,106,2014-11-14,W,1589
627265,106,2014-11-15,A,614
627266,106,2014-11-16,U,277
627267,106,2014-11-17,W,1936
627268,106,2014-11-18,W,2052
627269,106,2014-11-19,W,2016
627270,106,2014-11-20,W,2155
627271,106,2014-11-21,W,1628
627272,106,2014-11-22,A,638
627273,106,2014-11-23,U,268
627274,106,2014-11-24,W,1926
627275,106,2014-11-25,W,2053
627276,106,2014-11-26,W,1240
627277,106,2014-11-27,U,255
627278,106,2014-11-28,W,569
627279,106,2014-11-29,A,578
627280,106,2014-11-30,U,277
627281,108,2014-11-03,W,1845
627282,108,2014-11-04,W,1537
627283,108,2014-11-05,W,1614
627284,108,2014-11-06,W,1604
627285,108,2014-11-07,W,1230
627286,108,2014-11-10,W,1545
627287,108,2014-11-11,W,1168
627288,108,2014-11-12,W,1418
627289,108,2014-11-13,W,1296
627290,108,2014-11-14,W,1498
627291,108,2014-11-17,W,1433
627292,108,2014-11-18,W,1529
627293,108,2014-11-19,W,1454
627294,108,2014-11-20,W,1591
627295,108,2014-11-21,W,1560
627296,108,2014-11-24,W,1446
627297,108,2014-11-25,W,1454
627298,108,2014-11-26,W,806
627299,108,2014-11-28,W,533
627300,11,2014-11-01,A,899
627301,11,2014-11-02,U,878
627302,11,2014-11-03,W,1835
627303,11,2014-11-04,W,1788
627304,11,2014-11-05,W,1866
627305,11,2014-11-06,W,1742
627306,11,2014-11-07,W,1589
627307,11,2014-11-08,A,1053
627308,11,2014-11-09,U,769
627309,11,2014-11-10,W,1408
627310,11,2014-11-11,W,1405
627311,11,2014-11-12,W,1638
627312,11,2014-11-13,W,1600
627313,11,2014-11-14,W,1642
627314,11,2014-11-15,A,1009
627315,11,2014-11-16,U,732
627316,11,2014-11-17,W,1717
627317,11,2014-11-18,W,1480
627318,11,2014-11-19,W,1725
627319,11,2014-11-20,W,1629
627320,11,2014-11-21,W,1695
627321,11,2014-11-22,A,994
627322,11,2014-11-23,U,705
627323,11,2014-11-24,W,1629
627324,11,2014-11-25,W,1735
627325,11,2014-11-26,W,1416
627326,11,2014-11-27,U,497
627327,11,2014-11-28,W,956
627328,11,2014-11-29,A,951
627329,11,2014-11-30,U,703
627330,111,2014-11-01,A,2332
627331,111,2014-11-02,U,1821
627332,111,2014-11-03,W,4640
627333,111,2014-11-04,W,4631
627334,111,2014-11-05,W,4483
627335,111,2014-11-06,W,4539
627336,111,2014-11-07,W,3613
627337,111,2014-11-08,A,2389
627338,111,2014-11-09,U,1906
627339,111,2014-11-10,W,4172
627340,111,2014-11-11,W,3356
627341,111,2014-11-12,W,4128
627342,111,2014-11-13,W,3801
627343,111,2014-11-14,W,4261
627344,111,2014-11-15,A,2204
627345,111,2014-11-16,U,1754
627346,111,2014-11-17,W,4017
627347,111,2014-11-18,W,4347
627348,111,2014-11-19,W,4053
627349,111,2014-11-20,W,3925
627350,111,2014-11-21,W,4369
627351,111,2014-11-22,A,2288
627352,111,2014-11-23,U,1704
627353,111,2014-11-24,W,4064
627354,111,2014-11-25,W,4000
627355,111,2014-11-26,W,3133
627356,111,2014-11-27,U,1365
627357,111,2014-11-28,W,1994
627358,111,2014-11-29,A,2110
627359,111,2014-11-30,U,1652
627360,111A,2014-11-01,A,190
627361,111A,2014-11-02,U,150
627362,111A,2014-11-03,W,210
627363,111A,2014-11-04,W,102
627364,111A,2014-11-05,W,173
627365,111A,2014-11-06,W,201
627366,111A,2014-11-07,W,189
627367,111A,2014-11-08,A,219
627368,111A,2014-11-09,U,143
627369,111A,2014-11-10,W,226
627370,111A,2014-11-11,W,158
627371,111A,2014-11-12,W,165
627372,111A,2014-11-13,W,158
627373,111A,2014-11-14,W,176
627374,111A,2014-11-15,A,157
627375,111A,2014-11-16,U,124
627376,111A,2014-11-17,W,161
627377,111A,2014-11-18,W,141
627378,111A,2014-11-19,W,139
627379,111A,2014-11-20,W,129
627380,111A,2014-11-21,W,158
627381,111A,2014-11-22,A,161
627382,111A,2014-11-23,U,129
627383,111A,2014-11-24,W,157
627384,111A,2014-11-25,W,143
627385,111A,2014-11-26,W,134
627386,111A,2014-11-27,U,105
627387,111A,2014-11-28,W,149
627388,111A,2014-11-29,A,150
627389,111A,2014-11-30,U,141
627390,112,2014-11-01,A,1229
627391,112,2014-11-02,U,926
627392,112,2014-11-03,W,3009
627393,112,2014-11-04,W,2799
627394,112,2014-11-05,W,2873
627395,112,2014-11-06,W,2861
627396,112,2014-11-07,W,2094
627397,112,2014-11-08,A,1140
627398,112,2014-11-09,U,807
627399,112,2014-11-10,W,2801
627400,112,2014-11-11,W,1751
627401,112,2014-11-12,W,2591
627402,112,2014-11-13,W,2046
627403,112,2014-11-14,W,2633
627404,112,2014-11-15,A,1153
627405,112,2014-11-16,U,818
627406,112,2014-11-17,W,2402
627407,112,2014-11-18,W,2311
627408,112,2014-11-19,W,2552
627409,112,2014-11-20,W,2659
627410,112,2014-11-21,W,2795
627411,112,2014-11-22,A,1219
627412,112,2014-11-23,U,792
627413,112,2014-11-24,W,2359
627414,112,2014-11-25,W,2657
627415,112,2014-11-26,W,1682
627416,112,2014-11-27,U,622
627417,112,2014-11-28,W,1160
627418,112,2014-11-29,A,1078
627419,112,2014-11-30,U,757
627420,115,2014-11-01,A,2521
627421,115,2014-11-02,U,1914
627422,115,2014-11-03,W,4569
627423,115,2014-11-04,W,4536
627424,115,2014-11-05,W,4618
627425,115,2014-11-06,W,4534
627426,115,2014-11-07,W,3835
627427,115,2014-11-08,A,2331
627428,115,2014-11-09,U,1935
627429,115,2014-11-10,W,4644
627430,115,2014-11-11,W,3273
627431,115,2014-11-12,W,4433
627432,115,2014-11-13,W,3943
627433,115,2014-11-14,W,3988
627434,115,2014-11-15,A,2263
627435,115,2014-11-16,U,1827
627436,115,2014-11-17,W,4092
627437,115,2014-11-18,W,3739
627438,115,2014-11-19,W,4171
627439,115,2014-11-20,W,4185
627440,115,2014-11-21,W,4070
627441,115,2014-11-22,A,2496
627442,115,2014-11-23,U,1919
627443,115,2014-11-24,W,4061
627444,115,2014-11-25,W,4273
627445,115,2014-11-26,W,3223
627446,115,2014-11-27,U,1575
627447,115,2014-11-28,W,2228
627448,115,2014-11-29,A,2211
627449,115,2014-11-30,U,1825
627450,119,2014-11-01,A,4070
627451,119,2014-11-02,U,2798
627452,119,2014-11-03,W,5240
627453,119,2014-11-04,W,5015
627454,119,2014-11-05,W,5342
627455,119,2014-11-06,W,5072
627456,119,2014-11-07,W,4448
627457,119,2014-11-08,A,3963
627458,119,2014-11-09,U,2816
627459,119,2014-11-10,W,4865
627460,119,2014-11-11,W,3742
627461,119,2014-11-12,W,4718
627462,119,2014-11-13,W,3922
627463,119,2014-11-14,W,4878
627464,119,2014-11-15,A,3642
627465,119,2014-11-16,U,2265
627466,119,2014-11-17,W,4430
627467,119,2014-11-18,W,4486
627468,119,2014-11-19,W,5025
627469,119,2014-11-20,W,4605
627470,119,2014-11-21,W,4349
627471,119,2014-11-22,A,4194
627472,119,2014-11-23,U,2720
627473,119,2014-11-24,W,4623
627474,119,2014-11-25,W,4925
627475,119,2014-11-26,W,4106
627476,119,2014-11-27,U,2396
627477,119,2014-11-28,W,3067
627478,119,2014-11-29,A,3711
627479,119,2014-11-30,U,2605
627480,12,2014-11-01,A,9663
627481,12,2014-11-02,U,7907
627482,12,2014-11-03,W,16016
627483,12,2014-11-04,W,15743
627484,12,2014-11-05,W,15824
627485,12,2014-11-06,W,15310
627486,12,2014-11-07,W,15274
627487,12,2014-11-08,A,8683
627488,12,2014-11-09,U,7617
627489,12,2014-11-10,W,15015
627490,12,2014-11-11,W,11790
627491,12,2014-11-12,W,15179
627492,12,2014-11-13,W,14760
627493,12,2014-11-14,W,15877
627494,12,2014-11-15,A,9003
627495,12,2014-11-16,U,6523
627496,12,2014-11-17,W,14298
627497,12,2014-11-18,W,13643
627498,12,2014-11-19,W,14779
627499,12,2014-11-20,W,15112
627500,12,2014-11-21,W,15506
627501,12,2014-11-22,A,8755
627502,12,2014-11-23,U,6769
627503,12,2014-11-24,W,14436
627504,12,2014-11-25,W,14882
627505,12,2014-11-26,W,12168
627506,12,2014-11-27,U,5533
627507,12,2014-11-28,W,9845
627508,12,2014-11-29,A,8478
627509,12,2014-11-30,U,6699
627510,120,2014-11-03,W,1124
627511,120,2014-11-04,W,1045
627512,120,2014-11-05,W,1070
627513,120,2014-11-06,W,1024
627514,120,2014-11-07,W,950
627515,120,2014-11-10,W,1062
627516,120,2014-11-11,W,989
627517,120,2014-11-12,W,1119
627518,120,2014-11-13,W,1035
627519,120,2014-11-14,W,964
627520,120,2014-11-17,W,1256
627521,120,2014-11-18,W,1227
627522,120,2014-11-19,W,1001
627523,120,2014-11-20,W,1137
627524,120,2014-11-21,W,1011
