SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,14-01889989,11/02/2014,Front,,Open,BACK DOOR,Vacant,False,False,7157,S,ROCKWELL,ST,60629.0,1160278.95149775,1857095.2820198003,18.0,8.0,66.0,41.76356817578482,-87.68810674130805,"(41.76356817578482, -87.68810674130805)",2014-11-02
Vacant/Abandoned Building,14-01902110,11/04/2014,Front,,Open,,Vacant,False,False,115,W,116TH,ST,60628.0,1177503.37860954,1827690.73417879,34.0,5.0,53.0,41.68250634645863,-87.62586147654311,"(41.68250634645863, -87.62586147654311)",2014-11-04
Vacant/Abandoned Building,14-01909560,11/05/2014,Front,,Open,,Vacant,False,False,12825,S,HALSTED,ST,60628.0,1173340.39320055,1819703.19082217,34.0,5.0,53.0,41.66068000748928,-87.64133526459057,"(41.660680007489276, -87.64133526459057)",2014-11-05
Vacant/Abandoned Building,14-01890330,11/02/2014,Front,,Open,FRONT FOOR AJAR BY THE PARKING LOT,Vacant,False,False,2023,W,OGDEN,AVE,60612.0,1163007.14881678,1896729.90362665,25.0,12.0,28.0,41.872273564801546,-87.6769976661536,"(41.872273564801546, -87.6769976661536)",2014-11-02
Vacant/Abandoned Building,14-01891951,11/03/2014,Front,,Open,,Vacant,False,False,12800,S,HALSTED,ST,60628.0,1173332.12190709,1819954.09720147,34.0,5.0,53.0,41.66136871954801,-87.64135816088375,"(41.66136871954801, -87.64135816088375)",2014-11-03
Vacant/Abandoned Building,14-01892028,11/03/2014,Front,,Open,OPEN,Vacant,False,False,1020,W,20TH,PL,60608.0,1169921.06999156,1890333.05999363,25.0,12.0,31.0,41.854572243561286,-87.65180023315627,"(41.85457224356129, -87.65180023315627)",2014-11-03
Vacant/Abandoned Building,14-01889389,11/02/2014,Rear,,Open,BACK BASEMENT DOOR IS WIDE OPEN,Vacant,False,False,1621,E,86TH,ST,60617.0,1188561.37380621,1848278.28352366,8.0,4.0,45.0,41.73874459098216,-87.58472784559626,"(41.73874459098216, -87.58472784559625)",2014-11-02
Vacant/Abandoned Building,14-01904866,11/04/2014,Front,,Open,DOORS / WINDOWS,Vacant,False,True,8014,S,CHAMPLAIN,AVE,60619.0,1181955.68988456,1852008.47377736,6.0,6.0,44.0,41.74913577871592,-87.60881438661062,"(41.74913577871592, -87.60881438661063)",2014-11-04
Vacant/Abandoned Building,14-01885511,11/01/2014,Rear,,Open,BACK DOOR,Vacant,False,True,9829,S,BENSLEY,AVE,60617.0,1194453.55981196,1840265.95758124,7.0,4.0,51.0,41.716615367593576,-87.56340304893426,"(41.71661536759358, -87.56340304893426)",2014-11-01
Vacant/Abandoned Building,14-01924825,11/07/2014,Front,,Open,,Vacant,False,False,2949,W,MONTROSE,AVE,60618.0,1155830.63511028,1929091.88338205,33.0,17.0,16.0,41.96122504131018,-87.7024718217737,"(41.96122504131018, -87.7024718217737)",2014-11-07
