,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
99647,11/01/2014,Completed - Dup,11/01/2014,14-01887557,Alley Light Out,6215 W DEVON AVE,60646.0,1133721.0446969,1942121.00668276,45.0,16.0,10.0,41.9973960453321,-87.78345217665823,"(41.9973960453321, -87.78345217665824)",2014-11-01
99648,11/01/2014,Completed - Dup,11/01/2014,14-01884811,Alley Light Out,2738 N DRAKE AVE,60647.0,1152246.66158029,1917977.7475311002,35.0,14.0,22.0,41.93079867412648,-87.71594282481372,"(41.93079867412648, -87.71594282481374)",2014-11-01
99649,11/01/2014,Completed - Dup,11/01/2014,14-01885343,Alley Light Out,4410 W THOMAS ST,60651.0,1146772.05461213,1906963.46238943,37.0,11.0,23.0,41.900680795024506,-87.7363427668157,"(41.900680795024506, -87.73634276681571)",2014-11-01
99650,11/01/2014,Completed - Dup,11/01/2014,14-01886373,Alley Light Out,8209 S TROY ST,60652.0,1156808.44912783,1850003.74922163,18.0,8.0,70.0,41.7441786159311,-87.7010179950527,"(41.74417861593109, -87.7010179950527)",2014-11-01
99651,11/01/2014,Completed - Dup,11/01/2014,14-01886845,Alley Light Out,2738 N DRAKE AVE,60647.0,1152246.66158029,1917977.7475311002,35.0,14.0,22.0,41.93079867412648,-87.71594282481372,"(41.93079867412648, -87.71594282481374)",2014-11-01
99652,11/01/2014,Completed - Dup,11/01/2014,14-01887067,Alley Light Out,1334 W 18TH ST,60608.0,1167703.0392254,1891527.57409518,25.0,12.0,31.0,41.85789811566696,-87.65990691030831,"(41.857898115666956, -87.65990691030831)",2014-11-01
99658,11/02/2014,Completed - Dup,11/02/2014,14-01888061,Alley Light Out,1719 N FAIRFIELD AVE,60647.0,1157768.28327082,1911390.84689458,1.0,14.0,24.0,41.912612822565066,-87.6958319135588,"(41.912612822565066, -87.69583191355882)",2014-11-02
99659,11/01/2014,Completed,11/02/2014,14-01887469,Alley Light Out,8629 S BALTIMORE AVE,60617.0,1198263.88336697,1848346.89009241,7.0,4.0,46.0,41.73869575368853,-87.54917828647082,"(41.73869575368853, -87.54917828647082)",2014-11-01
99661,11/03/2014,Completed - Dup,11/03/2014,14-01894044,Alley Light Out,2421 N WASHTENAW AVE,60647.0,1157962.4561,1916056.70025,1.0,14.0,22.0,41.92541231873143,-87.69499098015575,"(41.925412318731425, -87.69499098015575)",2014-11-03
99662,11/03/2014,Completed - Dup,11/03/2014,14-01894347,Alley Light Out,7224 N OCTAVIA AVE,60631.0,1126719.43139508,1947432.91818511,41.0,16.0,9.0,42.01209290397581,-87.80908932390896,"(42.012092903975805, -87.80908932390896)",2014-11-03
