,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
113697,07/01/2015,Completed - Dup,07/01/2015,15-03108668,Alley Light Out,4520 W 63RD ST,60629.0,1147235.25011939,1862444.66581209,13.0,8.0,65.0,41.77850633087045,-87.73577904007095,"(41.77850633087045, -87.73577904007095)",2015-07-01
113698,07/01/2015,Completed - Dup,07/01/2015,15-03108669,Alley Light Out,6250 S KOLMAR AVE,60629.0,1147104.45781726,1863106.4985901,13.0,8.0,65.0,41.780325002105066,-87.73624169245552,"(41.78032500210507, -87.73624169245552)",2015-07-01
113699,07/01/2015,Completed - Dup,07/01/2015,15-03108670,Alley Light Out,6241 S KNOX AVE,60629.0,1146447.97631792,1862816.44990313,13.0,8.0,64.0,41.779541544189634,-87.73865585314539,"(41.77954154418963, -87.73865585314539)",2015-07-01
113700,07/01/2015,Completed - Dup,07/01/2015,15-03108671,Alley Light Out,5647 W 55TH ST,60638.0,1139570.76997091,1867568.4531774,23.0,8.0,56.0,41.792709616671274,-87.76375358569945,"(41.79270961667127, -87.76375358569946)",2015-07-01
113701,07/01/2015,Completed - Dup,07/01/2015,15-03116905,Alley Light Out,6117 N MOODY AVE,60646.0,1134150.16776951,1940317.07677842,39.0,16.0,10.0,41.99243833851109,-87.7819163007357,"(41.99243833851109, -87.7819163007357)",2015-07-01
113702,07/01/2015,Completed - Dup,07/01/2015,15-03122080,Alley Light Out,12420 S EMERALD AVE,60628.0,1173575.63876658,1822504.2790327,34.0,5.0,53.0,41.66836147819614,-87.64039200371553,"(41.66836147819614, -87.64039200371553)",2015-07-01
113703,07/01/2015,Completed - Dup,07/01/2015,15-03125351,Alley Light Out,3133 S PULASKI RD,60623.0,1150206.99842818,1883517.46923263,22.0,10.0,30.0,41.836275986041755,-87.72433686066195,"(41.83627598604176, -87.72433686066194)",2015-07-01
113704,07/01/2015,Completed,07/01/2015,15-03118895,Alley Light Out,6709 N HERMITAGE AVE,60626.0,1163460.28002443,1944649.77928681,49.0,24.0,1.0,42.003758884168676,-87.67398085525289,"(42.00375888416867, -87.67398085525289)",2015-07-01
113737,07/01/2015,Completed - Dup,07/02/2015,15-03133243,Alley Light Out,8603 S BURNHAM AVE,60617.0,1196313.25321727,1848469.77461347,10.0,4.0,46.0,41.73908150942511,-87.55632076877924,"(41.739081509425105, -87.55632076877924)",2015-07-01
113738,07/01/2015,Completed,07/02/2015,15-03111609,Alley Light Out,10415 S KEDZIE AVE,60655.0,1156846.48276724,1835390.41441127,19.0,22.0,74.0,41.70407632759069,-87.70127177975637,"(41.70407632759069, -87.70127177975638)",2015-07-01
113739,07/01/2015,Completed,07/02/2015,15-03111972,Alley Light Out,1200 S WASHTENAW AVE,60608.0,1158547.90907206,1894605.72717782,28.0,10.0,29.0,41.866537011900256,-87.69342762142729,"(41.866537011900256, -87.6934276214273)",2015-07-01
113740,07/01/2015,Completed,07/02/2015,15-03111980,Alley Light Out,1399 S WASHTENAW AVE,60608.0,1158591.32319637,1893245.18008251,28.0,10.0,29.0,41.86280264422428,-87.69330548029603,"(41.86280264422428, -87.69330548029605)",2015-07-01
113741,07/01/2015,Completed,07/02/2015,15-03112012,Alley Light Out,1211 S WASHTENAW AVE,60608.0,1158553.60907206,1894472.52717782,28.0,10.0,29.0,41.866171381064156,-87.69341034117778,"(41.86617138106416, -87.69341034117778)",2015-07-01
113742,07/01/2015,Completed,07/02/2015,15-03112018,Alley Light Out,1231 S WASHTENAW AVE,60608.0,1158562.41431224,1894263.25397564,28.0,10.0,29.0,41.86559693411702,-87.69338374336479,"(41.86559693411702, -87.6933837433648)",2015-07-01
113743,07/01/2015,Completed,07/02/2015,15-03112024,Alley Light Out,1301 S WASHTENAW AVE,60608.0,1158572.70840125,1893903.47509887,28.0,10.0,29.0,41.86460945378741,-87.69335579916208,"(41.864609453787416, -87.69335579916208)",2015-07-01
