,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
183338,10/01/2013,Completed - Dup,10/01/2013,13-01454656,Street Lights - All/Out,12131 S THROOP ST,60643.0,1169859.86729712,1824269.00967252,34.0,5.0,53.0,41.67328538894025,-87.65394006505987,"(41.67328538894025, -87.65394006505987)",2013-10-01
183339,10/01/2013,Completed - Dup,10/01/2013,13-01454816,Street Lights - All/Out,5100 S COTTAGE GROVE AVE,60615.0,1182448.95712683,1871368.88266898,4.0,2.0,40.0,41.8022511630301,-87.60640720542227,"(41.8022511630301, -87.60640720542226)",2013-10-01
183340,10/01/2013,Completed - Dup,10/01/2013,13-01454869,Street Lights - All/Out,5300 N LIEB AVE,60630.0,1139347.90189904,1934812.12810286,45.0,16.0,11.0,41.97723889106329,-87.76293186964304,"(41.97723889106329, -87.76293186964303)",2013-10-01
183341,10/01/2013,Completed - Dup,10/01/2013,13-01455112,Street Lights - All/Out,5255 N LIANO AVE,60630.0,1139862.39000605,1934797.97999046,45.0,16.0,11.0,41.97719065110428,-87.76104018231872,"(41.97719065110428, -87.76104018231874)",2013-10-01
183342,10/01/2013,Completed - Dup,10/01/2013,13-01455789,Street Lights - All/Out,9100 S AVALON AVE,60619.0,1186121.81517573,1844892.07939,8.0,4.0,47.0,41.72951037083168,-87.59377237417404,"(41.729510370831676, -87.59377237417404)",2013-10-01
183343,10/01/2013,Completed - Dup,10/01/2013,13-01455801,Street Lights - All/Out,8700 S DANTE AVE,60619.0,1187306.94591674,1847581.96568763,8.0,4.0,48.0,41.736863675247655,-87.58934580208042,"(41.736863675247655, -87.58934580208042)",2013-10-01
183344,10/01/2013,Completed - Dup,10/01/2013,13-01456611,Street Lights - All/Out,4700 S LECLAIRE AVE,60638.0,1143150.27063268,1872991.31209029,23.0,8.0,56.0,41.80752499116653,-87.75049294521187,"(41.807524991166524, -87.75049294521186)",2013-10-01
183345,10/01/2013,Completed - Dup,10/01/2013,13-01456627,Street Lights - All/Out,4800 S LECLAIRE AVE,60638.0,1143169.3108021999,1872326.92599372,23.0,8.0,56.0,41.805701455890215,-87.75043963663231,"(41.80570145589021, -87.75043963663232)",2013-10-01
183346,10/01/2013,Completed - Dup,10/01/2013,13-01456741,Street Lights - All/Out,8800 S DANTE AVE,60619.0,1187323.37891869,1846918.48297562,8.0,4.0,48.0,41.73504262046072,-87.58930661159195,"(41.73504262046072, -87.58930661159195)",2013-10-01
183347,10/01/2013,Completed - Dup,10/01/2013,13-01457055,Street Lights - All/Out,7000 W MELROSE ST,60634.0,1129013.75180813,1920804.22160422,36.0,16.0,17.0,41.9389821953321,-87.80125584835821,"(41.9389821953321, -87.80125584835821)",2013-10-01
183348,10/01/2013,Completed - Dup,10/01/2013,13-01458374,Street Lights - All/Out,2800 S KEELER AVE,60623.0,1148839.79811597,1885049.38186621,22.0,10.0,30.0,41.84050624809976,-87.72931414496416,"(41.84050624809976, -87.72931414496416)",2013-10-01
183349,10/01/2013,Completed - Dup,10/01/2013,13-01458497,Street Lights - All/Out,10700 S AVENUE D,60617.0,1204125.43288768,1834621.4400146,10.0,4.0,52.0,41.70088357699706,-87.52817366025295,"(41.700883576997064, -87.52817366025296)",2013-10-01
183350,10/01/2013,Completed - Dup,10/01/2013,13-01458624,Street Lights - All/Out,5200 N LIANO AVE,60630.0,1140202.43029215,1934475.08956746,45.0,16.0,11.0,41.97629837273345,-87.75979763233637,"(41.976298372733446, -87.75979763233636)",2013-10-01
183351,10/01/2013,Completed - Dup,10/01/2013,13-01458649,Street Lights - All/Out,8800 S DANTE AVE,60619.0,1187323.37891869,1846918.48297562,8.0,4.0,48.0,41.73504262046072,-87.58930661159195,"(41.73504262046072, -87.58930661159195)",2013-10-01
183352,10/01/2013,Completed - Dup,10/01/2013,13-01458880,Street Lights - All/Out,3707 W 79TH PL,60652.0,1153053.29673243,1851623.97368133,18.0,8.0,70.0,41.74869968350872,-87.71473474405529,"(41.74869968350872, -87.7147347440553)",2013-10-01
183353,10/01/2013,Completed - Dup,10/01/2013,13-01459115,Street Lights - All/Out,6833 S HONORE ST,60636.0,1165196.43250315,1859365.66789359,17.0,7.0,67.0,41.76969578882573,-87.67001890005842,"(41.76969578882573, -87.67001890005842)",2013-10-01
183354,10/01/2013,Completed - Dup,10/01/2013,13-01459284,Street Lights - All/Out,6700 S HONORE ST,60636.0,1165169.62767845,1860248.55348672,15.0,7.0,67.0,41.77211911239323,-87.67009219819874,"(41.77211911239323, -87.67009219819874)",2013-10-01
183355,10/01/2013,Completed - Dup,10/01/2013,13-01459802,Street Lights - All/Out,148 N LA CROSSE AVE,60644.0,1144023.74017476,1900543.76498052,28.0,15.0,25.0,41.88311643828133,-87.74659884917826,"(41.883116438281334, -87.74659884917827)",2013-10-01
183356,10/01/2013,Completed - Dup,10/01/2013,13-01460031,Street Lights - All/Out,4700 S LECLAIRE AVE,60638.0,1143150.27063268,1872991.31209029,23.0,8.0,56.0,41.80752499116653,-87.75049294521187,"(41.807524991166524, -87.75049294521186)",2013-10-01
183357,10/01/2013,Completed - Dup,10/01/2013,13-01460107,Street Lights - All/Out,5245 N LIND AVE,60630.0,1139577.10189904,1934641.22810286,45.0,16.0,11.0,41.976765736267964,-87.762093175401,"(41.97676573626796, -87.762093175401)",2013-10-01
183358,10/01/2013,Completed - Dup,10/01/2013,13-01461969,Street Lights - All/Out,169 N LA CROSSE AVE,60644.0,1144016.84017476,1900741.56498052,28.0,15.0,25.0,41.88365935468389,-87.74661922087928,"(41.88365935468389, -87.74661922087928)",2013-10-01
183359,10/01/2013,Completed - Dup,10/01/2013,13-01462110,Street Lights - All/Out,9800 S COMMERCIAL AVE,60617.0,1197836.12081049,1840549.7929891997,10.0,4.0,51.0,41.717310562407796,-87.55100511553326,"(41.7173105624078, -87.55100511553326)",2013-10-01
183360,10/01/2013,Completed - Dup,10/01/2013,13-01462174,Street Lights - All/Out,9845 S COMMERCIAL AVE,60617.0,1197842.52081049,1840243.4929892,10.0,4.0,51.0,41.716469888755185,-87.55099186947346,"(41.71646988875519, -87.55099186947346)",2013-10-01
183361,10/01/2013,Completed,10/01/2013,13-01455278,Street Lights - All/Out,50 S COLUMBUS DR,60603.0,1178305.91538092,1900436.15778476,42.0,1.0,32.0,41.88210899108222,-87.62071682905564,"(41.88210899108222, -87.62071682905564)",2013-10-01
183362,10/01/2013,Completed,10/01/2013,13-01455807,Street Lights - All/Out,3102 S PULASKI RD,60623.0,1150201.99842818,1883724.96923263,22.0,10.0,30.0,41.836845490579684,-87.72434980954333,"(41.836845490579684, -87.72434980954333)",2013-10-01
183363,10/01/2013,Completed,10/01/2013,13-01459487,Street Lights - All/Out,1636 W ALBION AVE,60626.0,1164043.34912826,1943905.44958706,40.0,24.0,1.0,42.00170408421168,-87.67185691498446,"(42.00170408421168, -87.67185691498445)",2013-10-01
183364,10/01/2013,Completed,10/01/2013,13-01461894,Street Lights - All/Out,1959 W DIVISION ST,60622.0,1163042.38002796,1908001.35997754,1.0,12.0,24.0,41.903202621377346,-87.67655158186058,"(41.90320262137734, -87.67655158186058)",2013-10-01
