SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,12-00545220,03/01/2012,Front,,Open,FRONT,Vacant,False,False,2132,W,FLETCHER,ST,60618.0,1161586.6278233,1920898.41992453,32.0,19.0,5.0,41.93862349589075,-87.68153878419498,"(41.93862349589076, -87.68153878419498)",2012-03-01
Vacant/Abandoned Building,12-00545226,03/01/2012,Garage,,Open,,Vacant,False,True,10519,S,AVENUE O,,60617.0,1200855.03719005,1835810.4250820999,10.0,4.0,52.0,41.70422953268892,-87.54010827693466,"(41.70422953268892, -87.54010827693465)",2012-03-01
Vacant/Abandoned Building,12-00545386,03/01/2012,Front,,Open,,Vacant,False,False,10854,S,EDBROOKE,AVE,60628.0,1179169.94370458,1833023.40061758,9.0,5.0,49.0,41.69710223327261,-87.6195991441793,"(41.69710223327261, -87.61959914417932)",2012-03-01
Vacant/Abandoned Building,12-00545415,03/01/2012,Front,,Open,,Vacant,False,False,5952,S,HERMITAGE,AVE,60636.0,1165699.13571009,1865219.0310256002,15.0,7.0,67.0,41.7857475219504,-87.6680102072179,"(41.7857475219504, -87.6680102072179)",2012-03-01
Vacant/Abandoned Building,12-00545418,03/01/2012,Front,,Open,,Vacant,False,False,5945,S,HERMITAGE,AVE,60636.0,1165697.8499076,1865265.9519159,15.0,7.0,67.0,41.78587630607132,-87.66801359038624,"(41.78587630607132, -87.66801359038624)",2012-03-01
Vacant/Abandoned Building,12-00545424,03/01/2012,Front,,Open,,Vacant,False,False,5944,S,HERMITAGE,AVE,60636.0,1165697.7499076,1865272.6519159,15.0,7.0,67.0,41.785894693836276,-87.66801376694738,"(41.785894693836276, -87.66801376694737)",2012-03-01
Vacant/Abandoned Building,12-00647164,03/21/2012,,,,,,,,117,E,104TH,ST,60628.0,1178990.03012278,1836043.11362681,9.0,5.0,49.0,41.70539283354346,-87.62016632461392,"(41.70539283354346, -87.6201663246139)",2012-03-21
Vacant/Abandoned Building,12-00545427,03/01/2012,Rear,,Open,REAR,Vacant,False,True,1942,N,NEVA,AVE,60707.0,1128282.81747733,1912117.88640604,36.0,25.0,25.0,41.915158215127406,-87.80413930904352,"(41.915158215127406, -87.80413930904352)",2012-03-01
Vacant/Abandoned Building,12-00545431,03/01/2012,Front,,Open,,Vacant,False,False,5926,S,HERMITAGE,AVE,60636.0,1165694.5499076,1865393.1519159,15.0,7.0,67.0,41.78622542891064,-87.66802208100277,"(41.78622542891064, -87.66802208100276)",2012-03-01
Vacant/Abandoned Building,12-00545445,03/01/2012,Front,,Open,,Vacant,False,False,6001,S,HERMITAGE,AVE,60636.0,1165707.63571009,1864897.7310256,15.0,7.0,67.0,41.784865653815615,-87.66798815805538,"(41.784865653815615, -87.66798815805537)",2012-03-01
