,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What is the Nature of this Code Violation?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
17705,06/01/2012,Completed - Dup,06/05/2012,12-01013213,Sanitation Code Violation,Dumpster not being emptied,7546 S CARPENTER ST,60620.0,1170621.63001704,1854739.5303198998,17.0,6.0,71.0,41.75688454590368,-87.65026718054527,"(41.756884545903674, -87.65026718054527)",2012-06-01
17706,06/01/2012,Completed - Dup,06/05/2012,12-01015140,Sanitation Code Violation,Other,4907 W ALTGELD ST,60639.0,1143257.61830096,1916189.1781757,31.0,25.0,19.0,41.926063530602974,-87.74902079230992,"(41.926063530602974, -87.74902079230992)",2012-06-01
17707,06/01/2012,Completed,06/01/2012,12-01009811,Sanitation Code Violation,Overflowing carts,1500 N DAMEN AVE,60622.0,1162796.37987461,1909841.29998341,1.0,14.0,24.0,41.90825671642281,-87.67740351015549,"(41.90825671642281, -87.67740351015549)",2012-06-01
17708,06/01/2012,Completed,06/02/2012,12-01014381,Sanitation Code Violation,Dumpster not being emptied,1331 W FULTON ST,60607.0,1167582.33022085,1901997.00167883,27.0,12.0,28.0,41.886629657702535,-87.6600485524771,"(41.886629657702535, -87.6600485524771)",2012-06-01
17709,06/01/2012,Completed,06/02/2012,12-01015263,Sanitation Code Violation,Garbage in alley,1313 W CHICAGO AVE,60642.0,1167579.63071034,1905480.2437258,27.0,13.0,24.0,41.89618797766603,-87.65995808181829,"(41.89618797766603, -87.6599580818183)",2012-06-01
17710,06/01/2012,Completed,06/03/2012,12-01013460,Sanitation Code Violation,Dumpster not being emptied,1155 W WRIGHTWOOD AVE,60614.0,1168153.88359415,1917421.18639225,32.0,19.0,7.0,41.928942242634136,-87.65750339978315,"(41.92894224263413, -87.65750339978315)",2012-06-01
17711,06/01/2012,Completed,06/04/2012,12-01010557,Sanitation Code Violation,Dumpster not being emptied,3912 N PINE GROVE AVE,60613.0,1170696.5567978001,1926230.7250301002,46.0,19.0,6.0,41.953060592596934,-87.64790110099622,"(41.95306059259693, -87.64790110099622)",2012-06-01
17712,06/01/2012,Completed,06/04/2012,12-01010661,Sanitation Code Violation,Dumpster not being emptied,837 W WOLFRAM ST,60657.0,1170196.19016678,1919137.80999604,44.0,19.0,6.0,41.933608317722786,-87.64994834379142,"(41.933608317722786, -87.64994834379142)",2012-06-01
17713,06/01/2012,Completed,06/04/2012,12-01011409,Sanitation Code Violation,Garbage in alley,1700 N MELVINA AVE,60639.0,1134816.81290761,1910651.76551313,29.0,25.0,25.0,41.91102185875558,-87.78016841478056,"(41.91102185875558, -87.78016841478056)",2012-06-01
17714,06/01/2012,Completed,06/04/2012,12-01013024,Sanitation Code Violation,Construction Site Cleanliness/Fence,4216 N SACRAMENTO AVE,60618.0,1155627.12800516,1927868.43398113,33.0,17.0,16.0,41.957871929906986,-87.70325309969505,"(41.957871929906986, -87.70325309969505)",2012-06-01
17715,06/01/2012,Completed,06/04/2012,12-01013580,Sanitation Code Violation,Other,4545 W DIVISION ST,60651.0,1145726.17000814,1907599.48758033,37.0,11.0,23.0,41.90244602457011,-87.74016825129975,"(41.90244602457011, -87.74016825129975)",2012-06-01
17716,06/01/2012,Completed,06/04/2012,12-01013733,Sanitation Code Violation,Garbage in yard,5152 W HIRSCH ST,60651.0,1141675.53997595,1908824.76940766,37.0,25.0,25.0,41.90588423049393,-87.75501671550172,"(41.90588423049393, -87.75501671550172)",2012-06-01
17717,06/01/2012,Completed,06/04/2012,12-01014823,Sanitation Code Violation,Garbage in alley,737 N LEAMINGTON AVE,60644.0,1141891.14768267,1904398.76162274,28.0,15.0,25.0,41.893734760415285,-87.75433442851453,"(41.89373476041528, -87.75433442851451)",2012-06-01
