,route,date,daytype,rides
522843,1,2012-06-01,W,3166
522844,2,2012-06-01,W,2863
522845,3,2012-06-01,W,22765
522846,4,2012-06-01,W,26934
522847,5,2012-06-01,W,676
522848,6,2012-06-01,W,11739
522849,7,2012-06-01,W,5817
522850,8,2012-06-01,W,23478
522851,9,2012-06-01,W,34920
522852,11,2012-06-01,W,5749
522853,12,2012-06-01,W,16859
522854,14,2012-06-01,W,13070
522855,15,2012-06-01,W,8879
522856,17,2012-06-01,W,477
522857,18,2012-06-01,W,3488
522858,20,2012-06-01,W,21542
522859,21,2012-06-01,W,11187
522860,22,2012-06-01,W,22039
522861,24,2012-06-01,W,4022
522862,26,2012-06-01,W,2959
522863,28,2012-06-01,W,5972
522864,29,2012-06-01,W,15310
522865,30,2012-06-01,W,3959
522866,33,2012-06-01,W,540
522867,34,2012-06-01,W,7114
522868,35,2012-06-01,W,5869
522869,36,2012-06-01,W,16746
522870,39,2012-06-01,W,2684
522871,43,2012-06-01,W,2321
522872,44,2012-06-01,W,5136
522873,47,2012-06-01,W,12833
522874,48,2012-06-01,W,1405
522875,49,2012-06-01,W,32269
522876,50,2012-06-01,W,11562
522877,51,2012-06-01,W,2427
522878,52,2012-06-01,W,14741
522879,53,2012-06-01,W,23482
522880,54,2012-06-01,W,14897
522881,55,2012-06-01,W,15676
522882,56,2012-06-01,W,10477
522883,57,2012-06-01,W,3591
522884,59,2012-06-01,W,4890
522885,60,2012-06-01,W,10827
522886,62,2012-06-01,W,12639
522887,63,2012-06-01,W,22985
522888,64,2012-06-01,W,155
522889,65,2012-06-01,W,9098
522890,66,2012-06-01,W,28770
522891,67,2012-06-01,W,16202
522892,68,2012-06-01,W,1470
522893,69,2012-06-01,W,416
522894,70,2012-06-01,W,10686
522895,71,2012-06-01,W,11969
522896,72,2012-06-01,W,19076
522897,73,2012-06-01,W,6827
522898,74,2012-06-01,W,14483
522899,75,2012-06-01,W,9511
522900,76,2012-06-01,W,12579
522901,77,2012-06-01,W,23812
522902,78,2012-06-01,W,8456
522903,79,2012-06-01,W,34061
522904,80,2012-06-01,W,14819
522905,81,2012-06-01,W,13595
522906,82,2012-06-01,W,19737
522907,84,2012-06-01,W,4558
522908,85,2012-06-01,W,12385
522909,86,2012-06-01,W,2091
522910,87,2012-06-01,W,17224
522911,88,2012-06-01,W,1262
522912,90,2012-06-01,W,5044
522913,91,2012-06-01,W,7962
522914,92,2012-06-01,W,7375
522915,93,2012-06-01,W,3761
522916,94,2012-06-01,W,10474
522917,96,2012-06-01,W,846
522918,97,2012-06-01,W,4124
522919,100,2012-06-01,W,1075
522920,103,2012-06-01,W,3759
522921,106,2012-06-01,W,1809
522922,108,2012-06-01,W,2265
522923,111,2012-06-01,W,7483
522924,112,2012-06-01,W,2990
522925,119,2012-06-01,W,6298
522926,120,2012-06-01,W,649
522927,121,2012-06-01,W,727
522928,122,2012-06-01,W,392
522929,123,2012-06-01,W,313
522930,124,2012-06-01,W,848
522931,125,2012-06-01,W,1662
522932,126,2012-06-01,W,6338
522933,129,2012-06-01,W,879
522934,132,2012-06-01,W,198
522935,134,2012-06-01,W,2953
522936,135,2012-06-01,W,3759
522937,136,2012-06-01,W,2274
522938,143,2012-06-01,W,1354
522939,144,2012-06-01,W,1190
522940,145,2012-06-01,W,6071
522941,146,2012-06-01,W,8568
522942,147,2012-06-01,W,15002
522943,148,2012-06-01,W,2309
522944,151,2012-06-01,W,21311
522945,152,2012-06-01,W,10672
522946,155,2012-06-01,W,7728
522947,156,2012-06-01,W,7691
522948,157,2012-06-01,W,3843
522949,165,2012-06-01,W,86
522950,169,2012-06-01,W,352
522951,170,2012-06-01,W,277
522952,171,2012-06-01,W,1643
522953,172,2012-06-01,W,1781
522954,192,2012-06-01,W,719
522955,201,2012-06-01,W,2186
522956,205,2012-06-01,W,1078
522957,206,2012-06-01,W,626
522958,49A,2012-06-01,W,699
522959,49B,2012-06-01,W,5906
522960,52A,2012-06-01,W,5237
522961,53A,2012-06-01,W,8948
522962,54A,2012-06-01,W,1191
522963,54B,2012-06-01,W,3877
522964,55A,2012-06-01,W,332
522965,55N,2012-06-01,W,646
522966,56A,2012-06-01,W,897
522967,62H,2012-06-01,W,1404
522968,63W,2012-06-01,W,1681
522969,81W,2012-06-01,W,1577
522970,85A,2012-06-01,W,930
522971,8A,2012-06-01,W,4495
522972,90N,2012-06-01,W,408
522973,95E,2012-06-01,W,5076
522974,95W,2012-06-01,W,4940
522975,N201,2012-06-01,W,75
522976,X28,2012-06-01,W,4841
522977,X98,2012-06-01,W,149
522978,3,2012-06-02,A,17228
522979,4,2012-06-02,A,18277
522980,5,2012-06-02,A,726
522981,6,2012-06-02,A,11573
522982,8,2012-06-02,A,15750
522983,9,2012-06-02,A,25695
522984,10,2012-06-02,A,1166
522985,11,2012-06-02,A,2722
522986,12,2012-06-02,A,10713
522987,14,2012-06-02,A,7378
522988,15,2012-06-02,A,6168
522989,18,2012-06-02,A,2628
522990,20,2012-06-02,A,13361
522991,21,2012-06-02,A,8914
522992,22,2012-06-02,A,19664
522993,28,2012-06-02,A,5008
522994,29,2012-06-02,A,13081
522995,30,2012-06-02,A,2416
522996,34,2012-06-02,A,4825
522997,35,2012-06-02,A,3776
522998,36,2012-06-02,A,17508
522999,43,2012-06-02,A,1207
523000,44,2012-06-02,A,2577
523001,47,2012-06-02,A,9868
523002,49,2012-06-02,A,23256
523003,50,2012-06-02,A,7721
523004,51,2012-06-02,A,1486
523005,52,2012-06-02,A,10470
523006,53,2012-06-02,A,16786
523007,54,2012-06-02,A,11198
523008,55,2012-06-02,A,11132
523009,56,2012-06-02,A,8089
523010,57,2012-06-02,A,1592
523011,59,2012-06-02,A,2434
523012,60,2012-06-02,A,7703
523013,62,2012-06-02,A,8375
523014,63,2012-06-02,A,16679
523015,65,2012-06-02,A,5886
523016,66,2012-06-02,A,20445
523017,67,2012-06-02,A,12956
523018,68,2012-06-02,A,567
523019,70,2012-06-02,A,7778
523020,71,2012-06-02,A,8491
523021,72,2012-06-02,A,15894
523022,73,2012-06-02,A,3701
523023,74,2012-06-02,A,10936
523024,75,2012-06-02,A,6595
523025,76,2012-06-02,A,8091
523026,77,2012-06-02,A,16885
523027,78,2012-06-02,A,6374
523028,79,2012-06-02,A,25181
523029,80,2012-06-02,A,11436
523030,81,2012-06-02,A,12141
523031,82,2012-06-02,A,13634
523032,84,2012-06-02,A,2704
523033,85,2012-06-02,A,8830
523034,87,2012-06-02,A,12759
523035,88,2012-06-02,A,588
523036,90,2012-06-02,A,3887
523037,91,2012-06-02,A,5723
523038,92,2012-06-02,A,4507
523039,93,2012-06-02,A,1655
523040,94,2012-06-02,A,6124
523041,97,2012-06-02,A,2864
523042,103,2012-06-02,A,2068
523043,106,2012-06-02,A,760
523044,111,2012-06-02,A,4638
523045,112,2012-06-02,A,1509
523046,119,2012-06-02,A,4495
523047,124,2012-06-02,A,1469
523048,126,2012-06-02,A,3897
523049,145,2012-06-02,A,5133
523050,146,2012-06-02,A,8515
523051,147,2012-06-02,A,12931
523052,151,2012-06-02,A,20483
523053,152,2012-06-02,A,5957
523054,155,2012-06-02,A,7349
523055,171,2012-06-02,A,344
523056,172,2012-06-02,A,599
523057,201,2012-06-02,A,1036
523058,49B,2012-06-02,A,3528
523059,52A,2012-06-02,A,2529
523060,53A,2012-06-02,A,4605
523061,54B,2012-06-02,A,4039
523062,55N,2012-06-02,A,175
523063,62H,2012-06-02,A,692
523064,63W,2012-06-02,A,844
523065,81W,2012-06-02,A,1192
523066,85A,2012-06-02,A,507
523067,8A,2012-06-02,A,3619
523068,90N,2012-06-02,A,129
523069,95E,2012-06-02,A,3373
523070,95W,2012-06-02,A,4392
523071,N201,2012-06-02,A,70
523072,X98,2012-06-02,A,24
523073,3,2012-06-03,U,11084
523074,4,2012-06-03,U,13456
523075,5,2012-06-03,U,687
523076,6,2012-06-03,U,9197
523077,8,2012-06-03,U,11577
523078,9,2012-06-03,U,18861
523079,10,2012-06-03,U,983
523080,11,2012-06-03,U,2063
523081,12,2012-06-03,U,9523
523082,14,2012-06-03,U,4629
523083,15,2012-06-03,U,4724
523084,18,2012-06-03,U,2647
523085,20,2012-06-03,U,9712
523086,21,2012-06-03,U,7232
523087,22,2012-06-03,U,15461
523088,28,2012-06-03,U,3184
523089,29,2012-06-03,U,9456
523090,30,2012-06-03,U,900
523091,34,2012-06-03,U,3573
523092,35,2012-06-03,U,2925
523093,36,2012-06-03,U,14131
523094,43,2012-06-03,U,805
523095,44,2012-06-03,U,1821
523096,47,2012-06-03,U,6820
523097,49,2012-06-03,U,15989
523098,50,2012-06-03,U,5116
523099,51,2012-06-03,U,1158
523100,52,2012-06-03,U,8206
523101,53,2012-06-03,U,11916
523102,54,2012-06-03,U,7594
523103,55,2012-06-03,U,9337
523104,56,2012-06-03,U,5325
523105,57,2012-06-03,U,917
523106,60,2012-06-03,U,6860
523107,62,2012-06-03,U,7824
523108,63,2012-06-03,U,12786
523109,65,2012-06-03,U,3993
523110,66,2012-06-03,U,15206
523111,67,2012-06-03,U,8703
523112,68,2012-06-03,U,444
523113,70,2012-06-03,U,5341
523114,71,2012-06-03,U,6765
523115,72,2012-06-03,U,10839
523116,73,2012-06-03,U,2578
523117,74,2012-06-03,U,8276
523118,75,2012-06-03,U,4686
523119,76,2012-06-03,U,5605
523120,77,2012-06-03,U,13296
523121,78,2012-06-03,U,4965
523122,79,2012-06-03,U,17642
523123,80,2012-06-03,U,8802
523124,81,2012-06-03,U,9453
523125,82,2012-06-03,U,11400
523126,84,2012-06-03,U,1784
523127,85,2012-06-03,U,6313
523128,87,2012-06-03,U,8577
523129,88,2012-06-03,U,456
523130,90,2012-06-03,U,2998
523131,91,2012-06-03,U,3132
523132,92,2012-06-03,U,3338
523133,94,2012-06-03,U,4701
523134,97,2012-06-03,U,2018
523135,103,2012-06-03,U,1327
523136,106,2012-06-03,U,437
523137,111,2012-06-03,U,3156
523138,112,2012-06-03,U,1137
523139,119,2012-06-03,U,3677
523140,124,2012-06-03,U,1396
523141,126,2012-06-03,U,3145
523142,145,2012-06-03,U,3504
523143,146,2012-06-03,U,6645
523144,147,2012-06-03,U,9484
523145,151,2012-06-03,U,16447
523146,152,2012-06-03,U,4419
523147,155,2012-06-03,U,5806
523148,171,2012-06-03,U,307
523149,172,2012-06-03,U,443
523150,49B,2012-06-03,U,3115
523151,52A,2012-06-03,U,1617
523152,53A,2012-06-03,U,2554
523153,54B,2012-06-03,U,2299
523154,63W,2012-06-03,U,742
523155,81W,2012-06-03,U,663
523156,8A,2012-06-03,U,2627
523157,95E,2012-06-03,U,2672
523158,95W,2012-06-03,U,3036
523159,N201,2012-06-03,U,47
523160,1,2012-06-04,W,3208
523161,2,2012-06-04,W,2947
523162,3,2012-06-04,W,25666
523163,4,2012-06-04,W,26942
523164,5,2012-06-04,W,707
523165,6,2012-06-04,W,12923
523166,7,2012-06-04,W,5980
523167,8,2012-06-04,W,21410
523168,9,2012-06-04,W,35711
523169,11,2012-06-04,W,5910
523170,12,2012-06-04,W,15749
523171,14,2012-06-04,W,12356
523172,15,2012-06-04,W,8667
523173,17,2012-06-04,W,465
523174,18,2012-06-04,W,4171
523175,20,2012-06-04,W,21549
523176,21,2012-06-04,W,10872
523177,22,2012-06-04,W,22645
523178,24,2012-06-04,W,3977
523179,26,2012-06-04,W,3298
523180,28,2012-06-04,W,5291
523181,29,2012-06-04,W,15195
523182,30,2012-06-04,W,3979
523183,33,2012-06-04,W,694
523184,34,2012-06-04,W,6507
523185,35,2012-06-04,W,5207
523186,36,2012-06-04,W,15519
523187,39,2012-06-04,W,2781
523188,43,2012-06-04,W,2262
523189,44,2012-06-04,W,5184
523190,47,2012-06-04,W,13324
523191,48,2012-06-04,W,1534
523192,49,2012-06-04,W,29924
523193,50,2012-06-04,W,11307
523194,51,2012-06-04,W,2332
523195,52,2012-06-04,W,15104
523196,53,2012-06-04,W,22396
523197,54,2012-06-04,W,13856
523198,55,2012-06-04,W,14313
523199,56,2012-06-04,W,11753
523200,57,2012-06-04,W,3297
523201,59,2012-06-04,W,4104
523202,60,2012-06-04,W,11293
523203,62,2012-06-04,W,12697
523204,63,2012-06-04,W,21785
523205,64,2012-06-04,W,175
523206,65,2012-06-04,W,8655
523207,66,2012-06-04,W,26250
523208,67,2012-06-04,W,15456
523209,68,2012-06-04,W,1606
523210,69,2012-06-04,W,497
523211,70,2012-06-04,W,10933
523212,71,2012-06-04,W,11158
523213,72,2012-06-04,W,18314
523214,73,2012-06-04,W,6755
523215,74,2012-06-04,W,14640
523216,75,2012-06-04,W,8680
523217,76,2012-06-04,W,13403
523218,77,2012-06-04,W,24326
523219,78,2012-06-04,W,8903
523220,79,2012-06-04,W,32528
523221,80,2012-06-04,W,15118
523222,81,2012-06-04,W,14956
523223,82,2012-06-04,W,20106
523224,84,2012-06-04,W,4378
523225,85,2012-06-04,W,12393
523226,86,2012-06-04,W,2512
523227,87,2012-06-04,W,17243
523228,88,2012-06-04,W,1372
523229,90,2012-06-04,W,5810
523230,91,2012-06-04,W,8611
523231,92,2012-06-04,W,7824
523232,93,2012-06-04,W,3806
523233,94,2012-06-04,W,11066
523234,96,2012-06-04,W,870
523235,97,2012-06-04,W,3886
523236,100,2012-06-04,W,1027
523237,103,2012-06-04,W,3561
523238,106,2012-06-04,W,1975
523239,108,2012-06-04,W,2441
523240,111,2012-06-04,W,7182
523241,112,2012-06-04,W,2979
523242,119,2012-06-04,W,5867
523243,120,2012-06-04,W,713
523244,121,2012-06-04,W,723
523245,122,2012-06-04,W,335
523246,123,2012-06-04,W,386
523247,124,2012-06-04,W,1009
523248,125,2012-06-04,W,1594
523249,126,2012-06-04,W,6774
523250,129,2012-06-04,W,977
523251,132,2012-06-04,W,270
523252,134,2012-06-04,W,2919
523253,135,2012-06-04,W,4211
523254,136,2012-06-04,W,2552
523255,143,2012-06-04,W,1612
523256,144,2012-06-04,W,1149
523257,145,2012-06-04,W,5951
523258,146,2012-06-04,W,9486
523259,147,2012-06-04,W,16055
523260,148,2012-06-04,W,2354
523261,151,2012-06-04,W,21395
523262,152,2012-06-04,W,11089
523263,155,2012-06-04,W,8113
523264,156,2012-06-04,W,7872
523265,157,2012-06-04,W,4167
523266,165,2012-06-04,W,56
523267,169,2012-06-04,W,351
523268,170,2012-06-04,W,371
523269,171,2012-06-04,W,1306
523270,172,2012-06-04,W,1777
523271,192,2012-06-04,W,663
523272,201,2012-06-04,W,2000
523273,205,2012-06-04,W,1117
523274,206,2012-06-04,W,470
523275,49A,2012-06-04,W,679
523276,49B,2012-06-04,W,6461
523277,52A,2012-06-04,W,5170
523278,53A,2012-06-04,W,9195
523279,54A,2012-06-04,W,1130
523280,54B,2012-06-04,W,4240
523281,55A,2012-06-04,W,249
523282,55N,2012-06-04,W,736
523283,56A,2012-06-04,W,951
523284,62H,2012-06-04,W,1353
523285,63W,2012-06-04,W,1668
523286,81W,2012-06-04,W,1639
523287,85A,2012-06-04,W,947
523288,8A,2012-06-04,W,4285
523289,90N,2012-06-04,W,676
523290,95E,2012-06-04,W,5504
523291,95W,2012-06-04,W,5502
523292,N201,2012-06-04,W,27
523293,X28,2012-06-04,W,4605
523294,X98,2012-06-04,W,135
523295,1,2012-06-05,W,3404
523296,2,2012-06-05,W,2943
523297,3,2012-06-05,W,24433
523298,4,2012-06-05,W,25643
523299,5,2012-06-05,W,740
523300,6,2012-06-05,W,12986
523301,7,2012-06-05,W,5946
523302,8,2012-06-05,W,22906
523303,9,2012-06-05,W,33856
523304,11,2012-06-05,W,5992
523305,12,2012-06-05,W,16498
523306,14,2012-06-05,W,12902
523307,15,2012-06-05,W,9624
523308,17,2012-06-05,W,418
523309,18,2012-06-05,W,3955
523310,20,2012-06-05,W,20782
523311,21,2012-06-05,W,10602
523312,22,2012-06-05,W,22557
523313,24,2012-06-05,W,3891
523314,26,2012-06-05,W,3520
523315,28,2012-06-05,W,5532
523316,29,2012-06-05,W,16227
523317,30,2012-06-05,W,3929
523318,33,2012-06-05,W,619
523319,34,2012-06-05,W,6568
523320,35,2012-06-05,W,5645
523321,36,2012-06-05,W,16510
523322,39,2012-06-05,W,2621
523323,43,2012-06-05,W,2029
523324,44,2012-06-05,W,5487
523325,47,2012-06-05,W,12481
523326,48,2012-06-05,W,1385
523327,49,2012-06-05,W,30803
523328,50,2012-06-05,W,11205
523329,51,2012-06-05,W,2816
523330,52,2012-06-05,W,15110
523331,53,2012-06-05,W,23316
523332,54,2012-06-05,W,13269
523333,55,2012-06-05,W,14572
523334,56,2012-06-05,W,11910
523335,57,2012-06-05,W,3439
523336,59,2012-06-05,W,4412
523337,60,2012-06-05,W,11096
523338,62,2012-06-05,W,12361
523339,63,2012-06-05,W,21923
523340,64,2012-06-05,W,161
523341,65,2012-06-05,W,8955
523342,66,2012-06-05,W,27716
523343,67,2012-06-05,W,15855
523344,68,2012-06-05,W,1532
523345,69,2012-06-05,W,436
523346,70,2012-06-05,W,10927
523347,71,2012-06-05,W,11109
