,route,date,daytype,rides
14024,1,2001-05-01,W,7093
14025,2,2001-05-01,W,1341
14026,3,2001-05-01,W,24457
14027,4,2001-05-01,W,24451
14028,6,2001-05-01,W,19125
14029,7,2001-05-01,W,4323
14030,8,2001-05-01,W,23212
14031,9,2001-05-01,W,34265
14032,11,2001-05-01,W,4329
14033,12,2001-05-01,W,10862
14034,14,2001-05-01,W,10655
14035,17,2001-05-01,W,832
14036,18,2001-05-01,W,1671
14037,20,2001-05-01,W,22513
14038,21,2001-05-01,W,7513
14039,22,2001-05-01,W,24814
14040,24,2001-05-01,W,4656
14041,25,2001-05-01,W,726
14042,27,2001-05-01,W,6211
14043,28,2001-05-01,W,14407
14044,29,2001-05-01,W,18376
14045,30,2001-05-01,W,4353
14046,33,2001-05-01,W,539
14047,34,2001-05-01,W,8100
14048,35,2001-05-01,W,6191
14049,36,2001-05-01,W,15300
14050,37,2001-05-01,W,3149
14051,39,2001-05-01,W,2360
14052,43,2001-05-01,W,945
14053,44,2001-05-01,W,6797
14054,47,2001-05-01,W,9427
14055,48,2001-05-01,W,1327
14056,49,2001-05-01,W,26528
14057,50,2001-05-01,W,9828
14058,51,2001-05-01,W,5075
14059,52,2001-05-01,W,12142
14060,53,2001-05-01,W,23877
14061,54,2001-05-01,W,14822
14062,55,2001-05-01,W,14907
14063,56,2001-05-01,W,16341
14064,57,2001-05-01,W,3228
14065,59,2001-05-01,W,5158
14066,60,2001-05-01,W,16506
14067,62,2001-05-01,W,15763
14068,63,2001-05-01,W,24074
14069,64,2001-05-01,W,249
14070,65,2001-05-01,W,6877
14071,66,2001-05-01,W,22568
14072,67,2001-05-01,W,16548
14073,68,2001-05-01,W,1768
14074,69,2001-05-01,W,470
14075,70,2001-05-01,W,12685
14076,71,2001-05-01,W,8095
14077,72,2001-05-01,W,17010
14078,73,2001-05-01,W,6209
14079,74,2001-05-01,W,13042
14080,75,2001-05-01,W,8241
14081,76,2001-05-01,W,16669
14082,77,2001-05-01,W,22145
14083,78,2001-05-01,W,9180
14084,79,2001-05-01,W,37462
14085,80,2001-05-01,W,12508
14086,81,2001-05-01,W,17062
14087,82,2001-05-01,W,22911
14088,84,2001-05-01,W,4402
14089,85,2001-05-01,W,14784
14090,86,2001-05-01,W,1887
14091,87,2001-05-01,W,19298
14092,88,2001-05-01,W,3108
14093,90,2001-05-01,W,3837
14094,91,2001-05-01,W,9620
14095,92,2001-05-01,W,8056
14096,93,2001-05-01,W,1558
14097,94,2001-05-01,W,11712
14098,96,2001-05-01,W,1878
14099,97,2001-05-01,W,3672
14100,100,2001-05-01,W,1247
14101,103,2001-05-01,W,4248
14102,106,2001-05-01,W,2868
14103,108,2001-05-01,W,2693
14104,111,2001-05-01,W,6701
14105,112,2001-05-01,W,3974
14106,119,2001-05-01,W,5235
14107,120,2001-05-01,W,1302
14108,121,2001-05-01,W,1702
14109,122,2001-05-01,W,1084
14110,123,2001-05-01,W,747
14111,125,2001-05-01,W,2715
14112,126,2001-05-01,W,10481
14113,127,2001-05-01,W,36
14114,129,2001-05-01,W,908
14115,135,2001-05-01,W,3393
14116,136,2001-05-01,W,2296
14117,145,2001-05-01,W,8960
14118,146,2001-05-01,W,10938
14119,147,2001-05-01,W,11372
14120,151,2001-05-01,W,26845
14121,152,2001-05-01,W,13086
14122,154,2001-05-01,W,154
14123,155,2001-05-01,W,7853
14124,156,2001-05-01,W,9082
14125,157,2001-05-01,W,3861
14126,169,2001-05-01,W,706
14127,170,2001-05-01,W,174
14128,171,2001-05-01,W,1085
14129,172,2001-05-01,W,1362
14130,173,2001-05-01,W,315
14131,201,2001-05-01,W,2099
14132,202,2001-05-01,W,573
14133,203,2001-05-01,W,1376
14134,204,2001-05-01,W,1734
14135,290S,2001-05-01,W,0
14136,49A,2001-05-01,W,1036
14137,49B,2001-05-01,W,5357
14138,52A,2001-05-01,W,7152
14139,53A,2001-05-01,W,11152
14140,54A,2001-05-01,W,1387
14141,54B,2001-05-01,W,5529
14142,55N,2001-05-01,W,1192
14143,56A,2001-05-01,W,609
14144,62H,2001-05-01,W,1990
14145,63W,2001-05-01,W,2288
14146,81W,2001-05-01,W,1696
14147,85A,2001-05-01,W,1166
14148,8A,2001-05-01,W,3695
14149,90N,2001-05-01,W,477
14150,95E,2001-05-01,W,6174
14151,95W,2001-05-01,W,5131
14152,X49,2001-05-01,W,6132
14153,1,2001-05-02,W,6941
14154,2,2001-05-02,W,1032
14155,3,2001-05-02,W,22735
14156,4,2001-05-02,W,24227
14157,6,2001-05-02,W,18560
14158,7,2001-05-02,W,5699
14159,8,2001-05-02,W,21274
14160,9,2001-05-02,W,32310
14161,11,2001-05-02,W,3767
14162,12,2001-05-02,W,11982
14163,14,2001-05-02,W,10988
14164,17,2001-05-02,W,637
14165,18,2001-05-02,W,1367
14166,20,2001-05-02,W,21644
14167,21,2001-05-02,W,7782
14168,22,2001-05-02,W,22185
14169,24,2001-05-02,W,4698
14170,25,2001-05-02,W,170
14171,27,2001-05-02,W,6431
14172,28,2001-05-02,W,14140
14173,29,2001-05-02,W,22352
14174,30,2001-05-02,W,3880
14175,33,2001-05-02,W,683
14176,34,2001-05-02,W,7576
14177,35,2001-05-02,W,6267
14178,36,2001-05-02,W,15404
14179,37,2001-05-02,W,2023
14180,39,2001-05-02,W,2249
14181,43,2001-05-02,W,1402
14182,44,2001-05-02,W,7013
14183,47,2001-05-02,W,8315
14184,48,2001-05-02,W,1282
14185,49,2001-05-02,W,24267
14186,50,2001-05-02,W,9404
14187,51,2001-05-02,W,4808
14188,52,2001-05-02,W,13738
14189,53,2001-05-02,W,22044
14190,54,2001-05-02,W,14120
14191,55,2001-05-02,W,13017
14192,56,2001-05-02,W,17570
14193,57,2001-05-02,W,3381
14194,59,2001-05-02,W,4607
14195,60,2001-05-02,W,15430
14196,62,2001-05-02,W,16051
14197,63,2001-05-02,W,23825
14198,64,2001-05-02,W,254
14199,65,2001-05-02,W,7236
14200,66,2001-05-02,W,21422
14201,67,2001-05-02,W,16503
14202,68,2001-05-02,W,1759
14203,69,2001-05-02,W,471
14204,70,2001-05-02,W,12721
14205,71,2001-05-02,W,7477
14206,72,2001-05-02,W,16599
14207,73,2001-05-02,W,5625
14208,74,2001-05-02,W,13316
14209,75,2001-05-02,W,7968
14210,76,2001-05-02,W,14123
14211,77,2001-05-02,W,20012
14212,78,2001-05-02,W,10231
14213,79,2001-05-02,W,32432
14214,80,2001-05-02,W,12493
14215,81,2001-05-02,W,15150
14216,82,2001-05-02,W,22086
14217,84,2001-05-02,W,5165
