,route,date,daytype,rides
591932,1,2014-01-02,W,1613
591933,1,2014-01-03,W,1620
591934,1,2014-01-06,W,758
591935,1,2014-01-07,W,1271
591936,1,2014-01-08,W,1996
591937,1,2014-01-09,W,2275
591938,1,2014-01-10,W,2267
591939,1,2014-01-13,W,2181
591940,1,2014-01-14,W,2217
591941,1,2014-01-15,W,2390
591942,1,2014-01-16,W,2159
591943,1,2014-01-17,W,1939
591944,1,2014-01-20,W,1130
591945,1,2014-01-21,W,2356
591946,1,2014-01-22,W,2306
591947,1,2014-01-23,W,2197
591948,1,2014-01-24,W,1962
591949,1,2014-01-27,W,1518
591950,1,2014-01-28,W,1404
591951,1,2014-01-29,W,2073
591952,1,2014-01-30,W,2244
591953,1,2014-01-31,W,2412
591954,10,2014-01-01,U,585
591955,10,2014-01-02,W,526
591956,10,2014-01-03,W,407
591957,10,2014-01-04,A,452
591958,10,2014-01-05,U,295
591959,10,2014-01-11,A,456
591960,10,2014-01-12,U,355
591961,10,2014-01-18,A,451
591962,10,2014-01-19,U,410
591963,10,2014-01-25,A,449
591964,10,2014-01-26,U,302
591965,100,2014-01-02,W,344
591966,100,2014-01-03,W,394
591967,100,2014-01-06,W,179
591968,100,2014-01-07,W,285
591969,100,2014-01-08,W,607
591970,100,2014-01-09,W,758
591971,100,2014-01-10,W,710
591972,100,2014-01-13,W,777
591973,100,2014-01-14,W,920
591974,100,2014-01-15,W,859
591975,100,2014-01-16,W,833
591976,100,2014-01-17,W,876
591977,100,2014-01-20,W,334
591978,100,2014-01-21,W,703
591979,100,2014-01-22,W,742
591980,100,2014-01-23,W,674
591981,100,2014-01-24,W,505
591982,100,2014-01-27,W,260
591983,100,2014-01-28,W,276
591984,100,2014-01-29,W,800
591985,100,2014-01-30,W,640
591986,100,2014-01-31,W,750
591987,1001,2014-01-01,U,103
591988,1001,2014-01-02,W,41
591989,1001,2014-01-03,W,14
591990,1001,2014-01-04,A,5
591991,1001,2014-01-05,U,59
591992,1001,2014-01-06,W,14
591993,1001,2014-01-07,W,41
591994,1001,2014-01-08,W,62
591995,1001,2014-01-09,W,25
591996,1001,2014-01-10,W,143
591997,1001,2014-01-11,A,2
591998,1001,2014-01-12,U,24
591999,1001,2014-01-13,W,50
592000,1001,2014-01-14,W,15
592001,1001,2014-01-15,W,3
592002,1001,2014-01-16,W,19
592003,1001,2014-01-17,W,10
592004,1001,2014-01-20,W,7
592005,1001,2014-01-21,W,36
592006,1001,2014-01-22,W,18
592007,1001,2014-01-23,W,6
592008,1001,2014-01-24,W,5
592009,1001,2014-01-25,A,20
592010,1001,2014-01-26,U,1
592011,1001,2014-01-27,W,1
592012,1001,2014-01-28,W,60
592013,1001,2014-01-29,W,60
592014,1001,2014-01-30,W,68
592015,1001,2014-01-31,W,2
592016,103,2014-01-01,U,883
592017,103,2014-01-02,W,1469
592018,103,2014-01-03,W,1620
592019,103,2014-01-04,A,1113
592020,103,2014-01-05,U,760
592021,103,2014-01-06,W,716
592022,103,2014-01-07,W,1006
592023,103,2014-01-08,W,2657
592024,103,2014-01-09,W,2718
592025,103,2014-01-10,W,2525
592026,103,2014-01-11,A,1367
592027,103,2014-01-12,U,1106
592028,103,2014-01-13,W,3197
592029,103,2014-01-14,W,3127
592030,103,2014-01-15,W,3030
592031,103,2014-01-16,W,2832
592032,103,2014-01-17,W,3031
592033,103,2014-01-18,A,1211
592034,103,2014-01-19,U,1051
592035,103,2014-01-20,W,1642
592036,103,2014-01-21,W,2930
592037,103,2014-01-22,W,2951
592038,103,2014-01-23,W,2731
592039,103,2014-01-24,W,2075
592040,103,2014-01-25,A,1217
592041,103,2014-01-26,U,1089
592042,103,2014-01-27,W,1242
592043,103,2014-01-28,W,1288
592044,103,2014-01-29,W,2992
592045,103,2014-01-30,W,2888
592046,103,2014-01-31,W,3114
592047,106,2014-01-01,U,190
592048,106,2014-01-02,W,717
