,route,date,daytype,rides
515367,3,2012-04-01,U,11449
515368,4,2012-04-01,U,12616
515369,5,2012-04-01,U,639
515370,6,2012-04-01,U,8310
515371,8,2012-04-01,U,10822
515372,9,2012-04-01,U,17986
515373,10,2012-04-01,U,1382
515374,11,2012-04-01,U,1854
515375,12,2012-04-01,U,9062
515376,14,2012-04-01,U,4445
515377,15,2012-04-01,U,4875
515378,18,2012-04-01,U,2288
515379,19,2012-04-01,U,181
515380,20,2012-04-01,U,9304
515381,21,2012-04-01,U,5961
515382,22,2012-04-01,U,15070
515383,28,2012-04-01,U,3200
515384,29,2012-04-01,U,9189
515385,30,2012-04-01,U,876
515386,34,2012-04-01,U,3300
515387,35,2012-04-01,U,2429
515388,36,2012-04-01,U,14257
515389,43,2012-04-01,U,753
515390,44,2012-04-01,U,1701
515391,47,2012-04-01,U,6381
515392,49,2012-04-01,U,14969
515393,50,2012-04-01,U,4662
515394,51,2012-04-01,U,1044
515395,52,2012-04-01,U,6534
515396,53,2012-04-01,U,11295
515397,54,2012-04-01,U,7251
515398,55,2012-04-01,U,8114
515399,56,2012-04-01,U,5189
515400,57,2012-04-01,U,898
515401,60,2012-04-01,U,5720
515402,62,2012-04-01,U,6223
515403,63,2012-04-01,U,10943
515404,65,2012-04-01,U,3649
515405,66,2012-04-01,U,13556
515406,67,2012-04-01,U,7901
515407,68,2012-04-01,U,411
515408,70,2012-04-01,U,5134
515409,71,2012-04-01,U,6336
515410,72,2012-04-01,U,9607
515411,73,2012-04-01,U,2352
515412,74,2012-04-01,U,7701
515413,75,2012-04-01,U,4508
515414,76,2012-04-01,U,5794
515415,77,2012-04-01,U,11704
515416,78,2012-04-01,U,4685
515417,79,2012-04-01,U,18584
515418,80,2012-04-01,U,7805
515419,81,2012-04-01,U,8644
515420,82,2012-04-01,U,9601
515421,84,2012-04-01,U,1662
515422,85,2012-04-01,U,5704
515423,87,2012-04-01,U,7667
515424,88,2012-04-01,U,454
515425,90,2012-04-01,U,2691
515426,91,2012-04-01,U,3134
515427,92,2012-04-01,U,3457
515428,94,2012-04-01,U,4309
515429,97,2012-04-01,U,2161
515430,103,2012-04-01,U,1512
515431,106,2012-04-01,U,414
515432,111,2012-04-01,U,3026
515433,112,2012-04-01,U,984
515434,119,2012-04-01,U,3540
515435,124,2012-04-01,U,910
515436,126,2012-04-01,U,2634
515437,145,2012-04-01,U,3416
515438,146,2012-04-01,U,7551
515439,147,2012-04-01,U,8521
515440,151,2012-04-01,U,15606
515441,152,2012-04-01,U,3692
515442,155,2012-04-01,U,5502
515443,171,2012-04-01,U,400
515444,172,2012-04-01,U,439
515445,49B,2012-04-01,U,2858
515446,52A,2012-04-01,U,1400
515447,53A,2012-04-01,U,2717
515448,54B,2012-04-01,U,2560
515449,63W,2012-04-01,U,586
515450,81W,2012-04-01,U,822
515451,8A,2012-04-01,U,2292
515452,95E,2012-04-01,U,2554
515453,95W,2012-04-01,U,2825
515454,N201,2012-04-01,U,67
515455,1,2012-04-02,W,2949
515456,2,2012-04-02,W,2759
515457,3,2012-04-02,W,21036
515458,4,2012-04-02,W,24652
515459,5,2012-04-02,W,399
515460,6,2012-04-02,W,11690
515461,7,2012-04-02,W,6261
515462,8,2012-04-02,W,22216
515463,9,2012-04-02,W,28522
515464,10,2012-04-02,W,1318
515465,11,2012-04-02,W,5796
515466,12,2012-04-02,W,15264
515467,14,2012-04-02,W,12141
515468,15,2012-04-02,W,6859
515469,17,2012-04-02,W,462
515470,18,2012-04-02,W,2924
515471,19,2012-04-02,W,381
515472,20,2012-04-02,W,20512
515473,21,2012-04-02,W,10144
515474,22,2012-04-02,W,21682
515475,24,2012-04-02,W,3016
515476,26,2012-04-02,W,3067
515477,28,2012-04-02,W,4330
515478,29,2012-04-02,W,13773
515479,30,2012-04-02,W,2796
515480,33,2012-04-02,W,645
515481,34,2012-04-02,W,5386
515482,35,2012-04-02,W,4673
515483,36,2012-04-02,W,16378
515484,39,2012-04-02,W,2079
515485,43,2012-04-02,W,2000
515486,44,2012-04-02,W,3999
515487,47,2012-04-02,W,10667
515488,48,2012-04-02,W,993
515489,49,2012-04-02,W,26512
515490,50,2012-04-02,W,9987
515491,51,2012-04-02,W,2129
515492,52,2012-04-02,W,13253
515493,53,2012-04-02,W,19624
515494,54,2012-04-02,W,12211
515495,55,2012-04-02,W,11337
515496,56,2012-04-02,W,11462
515497,57,2012-04-02,W,2458
515498,59,2012-04-02,W,3606
515499,60,2012-04-02,W,11982
515500,62,2012-04-02,W,11839
515501,63,2012-04-02,W,16852
