SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,10-00037273,01/08/2010,Front,,Open,FRONT WINDOWS ARE BROKEN,Vacant,False,False,11233,S,TROY,ST,60655.0,1157365.3289323999,1829954.98247353,19.0,22.0,74.0,41.689150028496115,-87.69951830314731,"(41.689150028496115, -87.69951830314731)",2010-01-08
Vacant/Abandoned Building,10-00038501,01/09/2010,Front,,Open,FRONT DOOR OPEN,Vacant,False,False,137,W,116TH,ST,60628.0,1177316.27860954,1827685.83417879,34.0,5.0,53.0,41.68249711420393,-87.62654651874145,"(41.68249711420393, -87.62654651874146)",2010-01-09
Vacant/Abandoned Building,10-00038503,01/09/2010,Front,,Open,FRONT DOOR,Vacant,False,False,135,W,116TH,ST,60628.0,1177325.57860954,1827686.03417879,34.0,5.0,53.0,41.68249745366512,-87.62651246931831,"(41.682497453665114, -87.62651246931831)",2010-01-09
Vacant/Abandoned Building,10-00039152,01/10/2010,,,,,,,,4337,S,BERKELEY,AVE,60653.0,1183984.35536959,1876466.46956745,4.0,21.0,39.0,41.816203553088044,-87.60061694286642,"(41.81620355308805, -87.60061694286642)",2010-01-10
Vacant/Abandoned Building,10-00046419,01/11/2010,Front,,Open,,Vacant,False,True,10823,S,CALUMET,AVE,60628.0,1180498.60009688,1833271.41871269,9.0,5.0,49.0,41.69775251235442,-87.61472682217895,"(41.69775251235442, -87.61472682217895)",2010-01-11
Vacant/Abandoned Building,10-00048997,01/12/2010,Front,,Open,FRONT,Vacant,False,False,10714,S,EGGLESTON,AVE,60628.0,1175186.43690292,1833858.44491419,34.0,22.0,49.0,41.69948337804409,-87.63415958913437,"(41.69948337804409, -87.63415958913438)",2010-01-12
Vacant/Abandoned Building,10-00049325,01/12/2010,Front,,Boarded,,Vacant,False,False,3416,W,DIVERSEY,AVE,60647.0,1153137.5422164,1918413.19879857,35.0,14.0,21.0,41.931975937051725,-87.7126574245733,"(41.93197593705173, -87.71265742457328)",2010-01-12
Vacant/Abandoned Building,10-00054975,01/13/2010,Front,,Open,THE BOARDS HAVE BEEN TAKEN OFF,Vacant,False,True,1654,S,HAMLIN,AVE,60623.0,1151324.3183773002,1891414.63718792,24.0,10.0,29.0,41.85792498437299,-87.72003001904291,"(41.85792498437299, -87.7200300190429)",2010-01-13
Vacant/Abandoned Building,10-00061890,01/14/2010,Front,,Open,UNK,Vacant,False,False,11221,S,EMERALD,AVE,60628.0,1173318.47561572,1830447.85630337,34.0,22.0,49.0,41.69016560731675,-87.64109959619823,"(41.69016560731675, -87.64109959619823)",2010-01-14
Vacant/Abandoned Building,10-00066094,01/14/2010,Front,,Open,FRONT DOOR,Vacant,False,False,9200,S,MAY,ST,60620.0,1170271.07020393,1843785.94168637,21.0,22.0,73.0,41.726834023389614,-87.65186981219051,"(41.726834023389614, -87.65186981219051)",2010-01-14
Vacant/Abandoned Building,10-00066268,01/14/2010,,,,,,,,8913,S,NORMAL,AVE,60620.0,1174527.33727229,1845835.69618705,21.0,22.0,71.0,41.7323653029056,-87.63621783108337,"(41.7323653029056, -87.63621783108337)",2010-01-14
Vacant/Abandoned Building,10-00068002,01/15/2010,,,,,,,,10424,S,NORMAL,AVE,60628.0,1174802.48819029,1835774.29249218,34.0,22.0,49.0,41.704749290499294,-87.63550859644543,"(41.7047492904993, -87.63550859644542)",2010-01-15
Vacant/Abandoned Building,10-00069596,01/15/2010,Front,,Open,,Vacant,False,False,1610,S,DRAKE,AVE,60623.0,1152969.73160555,1891746.61631363,24.0,10.0,29.0,41.85880356249464,-87.71398151677636,"(41.85880356249464, -87.71398151677636)",2010-01-15
Vacant/Abandoned Building,10-00070596,01/15/2010,Front,,Open,,Vacant,False,False,7400,S,RACINE,AVE,60636.0,1169602.62066788,1855719.67243262,17.0,7.0,67.0,41.75959632588412,-87.65397330674543,"(41.75959632588412, -87.65397330674543)",2010-01-15
Vacant/Abandoned Building,10-00075034,01/18/2010,Front,,Open,FRONT DOOR AND SIDE DOOR,Vacant,False,False,11421,S,YALE,AVE,60628.0,1176651.97999487,1829204.7835310001,34.0,5.0,49.0,41.686680270847596,-87.62893277696438,"(41.68668027084759, -87.62893277696438)",2010-01-18
Vacant/Abandoned Building,10-00082133,01/20/2010,Front,,Open,FRONT DOOR,Vacant,False,True,10444,S,INDIANA,AVE,60628.0,1179431.97279766,1835625.54011672,9.0,5.0,49.0,41.70423690030254,-87.61856067747523,"(41.70423690030254, -87.61856067747522)",2010-01-20
Vacant/Abandoned Building,10-00084403,01/20/2010,Rear,,Open,,Vacant,False,True,10152,S,UNION,AVE,60628.0,1173430.96086584,1837545.15878673,34.0,22.0,73.0,41.709639197230906,-87.640478754651,"(41.709639197230906, -87.640478754651)",2010-01-20
Vacant/Abandoned Building,10-00087732,01/20/2010,Front,,Open,WINDOWS,Vacant,False,False,1654,W,77TH,ST,60620.0,1166571.31197367,1853646.50337484,17.0,6.0,71.0,41.75397241881261,-87.6651420314295,"(41.75397241881261, -87.6651420314295)",2010-01-20
Vacant/Abandoned Building,10-00089288,01/21/2010,,,,,,,,13783,S,LEYDEN,AVE,60827.0,1180629.74358186,1814022.27241029,9.0,5.0,54.0,41.644926973652574,-87.6148342970631,"(41.64492697365257, -87.61483429706311)",2010-01-21
Vacant/Abandoned Building,10-00089310,01/21/2010,Garage,,Open,GARAGE OVERHEAD DOOR AND WAALS OF GARAGE ARE OPEN AND FILLED WITH MATERIALS AND JUNK,Occupied,False,False,7132,S,MARSHFIELD,AVE,60636.0,1166576.34377374,1857412.47127395,17.0,7.0,67.0,41.76430664259314,-87.66501637399747,"(41.76430664259314, -87.66501637399749)",2010-01-21
Vacant/Abandoned Building,10-00089949,01/21/2010,,,,,,,,7827,S,MARQUETTE,AVE,60649.0,1195680.10709959,1853591.95620864,7.0,4.0,43.0,41.75315284201603,-87.55847145552137,"(41.75315284201603, -87.55847145552138)",2010-01-21
Vacant/Abandoned Building,10-00090135,01/21/2010,,,,,,,,7935,S,MUSKEGON,AVE,60617.0,1196549.32007878,1852901.43716963,7.0,4.0,46.0,41.75123648081161,-87.55530907625666,"(41.75123648081162, -87.55530907625666)",2010-01-21
Vacant/Abandoned Building,10-00092092,01/21/2010,Rear,,Open,GARAGE AND REAR ENTRY OF PROPERTY,Vacant,False,True,6606,S,LOOMIS,BLVD,60636.0,1168131.91729285,1860945.24991348,17.0,7.0,67.0,41.773967734427316,-87.65921331215206,"(41.77396773442731, -87.65921331215206)",2010-01-21
Vacant/Abandoned Building,10-00092575,01/21/2010,Rear,,Open,REAR,Vacant,False,True,2603,E,76TH,ST,60649.0,1194873.73998864,1855072.61141599,7.0,4.0,43.0,41.75723576342639,-87.56137773289224,"(41.75723576342638, -87.56137773289225)",2010-01-21
Vacant/Abandoned Building,10-00093898,01/21/2010,Front,,Open,FRONT AND REAR,Vacant,False,True,10109,S,STATE,ST,60628.0,1178039.8289718,1837911.3942027001,9.0,5.0,49.0,41.710541193286964,-87.62358945698837,"(41.71054119328696, -87.62358945698837)",2010-01-21
Vacant/Abandoned Building,10-00095886,01/22/2010,Rear,,Boarded,BACK,Vacant,False,True,6540,S,RHODES,AVE,60637.0,1181025.64671262,1861767.20330124,20.0,3.0,42.0,41.7759361902522,-87.61192249273407,"(41.775936190252196, -87.61192249273407)",2010-01-22
Vacant/Abandoned Building,10-00096835,01/22/2010,Front,,Open,FRONT,Vacant,False,False,6944,S,CARPENTER,ST,60621.0,1170512.33653253,1858767.53928437,17.0,7.0,68.0,41.76794029477843,-87.65055054925436,"(41.76794029477843, -87.65055054925436)",2010-01-22
Vacant/Abandoned Building,10-00099242,01/22/2010,Rear,,Open,REAR,Vacant,False,True,6941,S,CARPENTER,ST,60621.0,1170511.73653253,1858787.53928437,17.0,7.0,68.0,41.76799519033536,-87.65055216657508,"(41.767995190335355, -87.6505521665751)",2010-01-22
Vacant/Abandoned Building,10-00102264,01/23/2010,Rear,,Open,REAR,Vacant,False,True,6100,S,DAMEN,AVE,60636.0,1164073.04247093,1864198.8001263,15.0,7.0,67.0,41.78298225005521,-87.67400093696419,"(41.782982250055205, -87.67400093696419)",2010-01-23
Vacant/Abandoned Building,10-00103250,01/24/2010,Front,,Open,`,Vacant,False,True,13238,S,RIVERDALE,AVE,60827.0,1181813.36500602,1817552.60501911,9.0,5.0,54.0,41.65458761259609,-87.61039577796097,"(41.654587612596096, -87.61039577796097)",2010-01-24
Vacant/Abandoned Building,10-00103617,01/24/2010,Front,,Boarded,REAR,Vacant,False,True,12647,S,HARVARD,AVE,60628.0,1176259.61169838,1821055.24640789,9.0,5.0,53.0,41.664325456558046,-87.63061247614374,"(41.664325456558046, -87.63061247614375)",2010-01-24
Vacant/Abandoned Building,10-00104325,01/25/2010,Front,,Open,,Vacant,False,False,7429,S,SANGAMON,ST,60621.0,1171259.66893219,1855620.9022665,17.0,7.0,68.0,41.75928921745585,-87.64790314463583,"(41.75928921745585, -87.64790314463583)",2010-01-25
Vacant/Abandoned Building,10-00106898,01/25/2010,Front,,Open,FRONT AND REAR,Vacant,False,True,7509,S,PEORIA,ST,60620.0,1171606.98208568,1854988.97826572,17.0,6.0,71.0,41.75754753703942,-87.64664874277571,"(41.75754753703942, -87.64664874277571)",2010-01-25
Vacant/Abandoned Building,10-00108158,01/25/2010,Front,,Open,FRONT AND REAR,Vacant,True,True,5115,W,LEXINGTON,ST,60644.0,1142190.42009142,1896138.94657554,24.0,15.0,25.0,41.87106325791841,-87.75344026974548,"(41.87106325791841, -87.75344026974548)",2010-01-25
Vacant/Abandoned Building,10-00108360,01/25/2010,Front,,Boarded,OPEN,Vacant,False,True,5331,S,HONORE,ST,60609.0,1164921.58926743,1869338.00880218,16.0,9.0,61.0,41.79706698494302,-87.67074467449854,"(41.79706698494302, -87.67074467449854)",2010-01-25
Vacant/Abandoned Building,10-00110053,01/25/2010,Front,,Boarded,,Vacant,False,True,7536,N,ROGERS,AVE,60626.0,1164569.49959874,1950085.85060298,49.0,24.0,1.0,42.018652052042796,-87.66974503698273,"(42.0186520520428, -87.66974503698272)",2010-01-25
Vacant/Abandoned Building,10-00110346,01/25/2010,Rear,,Open,REAR,Vacant,False,True,5920,S,PAULINA,ST,60636.0,1166024.25828159,1865441.34152695,15.0,7.0,67.0,41.78635065985103,-87.66681183292498,"(41.78635065985103, -87.66681183292499)",2010-01-25
Vacant/Abandoned Building,10-00115118,01/26/2010,Front,,Open,FRONT,Vacant,False,True,9238,S,BLACKSTONE,AVE,60619.0,1187730.80422938,1844023.32159418,8.0,4.0,48.0,41.72708832018686,-87.58790585325373,"(41.72708832018686, -87.58790585325374)",2010-01-26
Vacant/Abandoned Building,10-00118698,01/27/2010,Rear,,Open,BACK,Vacant,True,False,11934,S,LOWE,AVE,60628.0,1174127.44778502,1825740.12259009,34.0,5.0,53.0,41.67722896645793,-87.63827697595863,"(41.677228966457925, -87.63827697595862)",2010-01-27
Vacant/Abandoned Building,10-00118706,01/27/2010,Garage,,Open,OPEN,Vacant,False,False,9111,S,UNION,AVE,60620.0,1173237.78281504,1844451.61818716,21.0,22.0,73.0,41.728595767766976,-87.64098279932281,"(41.728595767766976, -87.64098279932281)",2010-01-27
Vacant/Abandoned Building,10-00120639,01/27/2010,Front,,Boarded,,Vacant,False,False,6149,S,CAMPBELL,AVE,60629.0,1160758.70232872,1863805.51320673,15.0,8.0,66.0,41.781972113883256,-87.68616326986151,"(41.781972113883256, -87.6861632698615)",2010-01-27
Vacant/Abandoned Building,10-00120681,01/27/2010,Front,,Open,FRONT DOOR,Vacant,False,False,8335,S,PRAIRIE,AVE,60619.0,1179484.75898719,1849793.17379479,6.0,6.0,44.0,41.74311347813493,-87.61793624927428,"(41.74311347813493, -87.61793624927428)",2010-01-27
Vacant/Abandoned Building,10-00127739,01/28/2010,Front,,Open,BOARDS HAVE FALLEN OFF,Vacant,False,False,6319,S,CHAMPLAIN,AVE,60637.0,1181654.23406605,1863252.8902173,20.0,3.0,42.0,41.779998563899824,-87.60957232936045,"(41.779998563899824, -87.60957232936043)",2010-01-28
Vacant/Abandoned Building,10-00128036,01/28/2010,Garage,,Open,,Vacant,False,True,8547,S,SAGINAW,AVE,60617.0,1195312.47656607,1848812.06637928,7.0,4.0,46.0,41.74004552321223,-87.5599760825219,"(41.74004552321223, -87.55997608252189)",2010-01-28
Vacant/Abandoned Building,10-00128624,01/28/2010,Rear,,Open,BACK DOOR,Vacant,False,True,5523,S,HAMILTON,AVE,60636.0,1162973.25987721,1867903.28449457,15.0,7.0,67.0,41.79317090762538,-87.67792956883106,"(41.79317090762538, -87.67792956883106)",2010-01-28
Vacant/Abandoned Building,10-00128705,01/28/2010,Front,,Open,"DOORS, AND WINDOWS ARE OPEN",Vacant,False,True,11332,S,EDBROOKE,AVE,60628.0,1179221.55842981,1829843.68958258,9.0,5.0,49.0,41.6883754801852,-87.61950664202647,"(41.688375480185194, -87.61950664202647)",2010-01-28
Vacant/Abandoned Building,10-00128706,01/28/2010,Front,,Open,"DOORS, AND WINDOWS ARE OPEN",Vacant,False,True,11332,S,EDBROOKE,AVE,60628.0,1179221.55842981,1829843.68958258,9.0,5.0,49.0,41.6883754801852,-87.61950664202647,"(41.688375480185194, -87.61950664202647)",2010-01-28
Vacant/Abandoned Building,10-00128713,01/28/2010,,,,,,,,9015,S,RACINE,AVE,60620.0,1169905.43329697,1845005.73907613,21.0,22.0,73.0,41.73018925942728,-87.6531738764158,"(41.73018925942728, -87.6531738764158)",2010-01-28
Vacant/Abandoned Building,10-00128957,01/28/2010,Rear,,Boarded,REAR,Vacant,False,True,511,W,123RD,ST,60628.0,1175073.93910817,1823334.74410213,34.0,5.0,53.0,41.67060721815544,-87.63488390670989,"(41.67060721815544, -87.63488390670987)",2010-01-28
Vacant/Abandoned Building,10-00129232,01/28/2010,Front,,Open,,Vacant,False,True,1619,W,93RD,ST,60620.0,1167091.83988542,1843029.9529839,21.0,22.0,73.0,41.72482795237776,-87.66353727507997,"(41.72482795237776, -87.66353727507997)",2010-01-28
Vacant/Abandoned Building,10-00133446,01/29/2010,Garage,,Open,,Vacant,False,True,8035,S,VINCENNES,AVE,60620.0,1174850.32892956,1851647.00099302,17.0,6.0,44.0,41.74830508552238,-87.63486178553329,"(41.74830508552238, -87.63486178553329)",2010-01-29
Vacant/Abandoned Building,10-00134221,01/29/2010,Front,,Open,,Vacant,False,False,6218,S,VERNON,AVE,60637.0,1180319.00561833,1863881.6041809,20.0,3.0,42.0,41.78175455082392,-87.61444815567579,"(41.78175455082392, -87.6144481556758)",2010-01-29
Vacant/Abandoned Building,10-00135133,01/29/2010,Front,,Open,SIDE WINDOWS,Vacant,False,False,1334,W,97TH,PL,60643.0,1169156.12408632,1840175.91757136,21.0,22.0,73.0,41.71695172643154,-87.65605802941141,"(41.71695172643154, -87.65605802941141)",2010-01-29
Vacant/Abandoned Building,10-00136320,01/30/2010,Front,,Open,"FRONT, SIDE AND REAR",Vacant,False,True,8000,S,MARYLAND,AVE,60619.0,1183290.41837748,1852142.53587954,8.0,6.0,44.0,41.749472713790546,-87.6039193116245,"(41.749472713790546, -87.60391931162448)",2010-01-30
Vacant/Abandoned Building,10-00136347,01/30/2010,Front,,Open,REAR,Vacant,False,True,11565,S,LAFAYETTE,AVE,60628.0,1177990.32720311,1828034.56598568,34.0,5.0,53.0,41.683438885620454,-87.62406859985899,"(41.68343888562045, -87.62406859985899)",2010-01-30
Vacant/Abandoned Building,10-00138014,01/31/2010,Front,,Open,,Vacant,False,False,7241,S,PEORIA,ST,60621.0,1171558.68778148,1856826.70699916,17.0,7.0,68.0,41.76259155387055,-87.64677198209291,"(41.76259155387055, -87.64677198209291)",2010-01-31
