SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,12-01840598,11/01/2012,Front,,Open,,Vacant,False,False,645,N,HOMAN,AVE,60624.0,1153596.64331278,1904094.98167064,27.0,11.0,23.0,41.89267635305582,-87.71135185620967,"(41.89267635305582, -87.71135185620969)",2012-11-01
Vacant/Abandoned Building,12-01840779,11/01/2012,Front,,Open,REAR,Vacant,False,False,4,E,113TH,ST,60628.0,1178283.03243297,1830047.6879173,9.0,5.0,49.0,41.68895657130561,-87.62293634441347,"(41.68895657130561, -87.62293634441347)",2012-11-01
Vacant/Abandoned Building,12-01841311,11/01/2012,Front,,Open,,Vacant,False,False,7225,S,WASHTENAW,AVE,60629.0,1159623.70123096,1856626.09392281,18.0,8.0,66.0,41.76229411628045,-87.690521238127,"(41.762294116280444, -87.690521238127)",2012-11-01
Vacant/Abandoned Building,12-01841628,11/01/2012,Front,,Open,BACK DOOR PAD LOCK BROKEN,Vacant,False,True,2107,N,SAWYER,AVE,60647.0,1154170.08751662,1913813.56007675,26.0,14.0,22.0,41.919333582773135,-87.70898602615769,"(41.91933358277313, -87.70898602615769)",2012-11-01
Vacant/Abandoned Building,12-01841909,11/01/2012,Front,,Open,,Vacant,False,True,1323,N,PARKSIDE,AVE,60651.0,1138431.72589773,1908245.96472081,29.0,25.0,25.0,41.90435531441426,-87.76694662322922,"(41.90435531441426, -87.76694662322922)",2012-11-01
Vacant/Abandoned Building,12-01842199,11/01/2012,Rear,,Open,"FRONT , SIDE AND REAR",Vacant,False,True,4345,S,BERKELEY,AVE,60653.0,1183985.65536959,1876412.76956745,4.0,2.0,39.0,41.81605616602256,-87.60061385390681,"(41.81605616602256, -87.6006138539068)",2012-11-01
Vacant/Abandoned Building,12-01842210,11/01/2012,Front,,Open,REAR DOOR & BASEMENT DOOR,Vacant,False,True,5740,S,WINCHESTER,AVE,60636.0,1164337.34398883,1866594.99333342,15.0,7.0,67.0,41.789552145920666,-87.67296444622406,"(41.789552145920666, -87.67296444622406)",2012-11-01
Vacant/Abandoned Building,12-01842221,11/01/2012,Front,,Open,FRONT AND SIDE,Vacant,False,True,5632,S,THROOP,ST,60636.0,1168619.11227391,1867419.47388743,16.0,7.0,67.0,41.79172329539147,-87.65724074077184,"(41.79172329539147, -87.65724074077184)",2012-11-01
Vacant/Abandoned Building,12-01842597,11/01/2012,Front,,Open,ALL AROUND,Vacant,False,False,6212,S,BISHOP,ST,60636.0,1167729.89966992,1863549.99982112,16.0,7.0,67.0,41.781124132927395,-87.66061233398605,"(41.781124132927395, -87.66061233398604)",2012-11-01
Vacant/Abandoned Building,12-01842646,11/01/2012,Front,,Boarded,,Vacant,False,False,6135,S,LAFLIN,ST,60636.0,1167386.31241522,1864049.43009681,16.0,7.0,67.0,41.78250200091345,-87.66185769970507,"(41.782502000913446, -87.66185769970507)",2012-11-01
