,route,date,daytype,rides
3615,1,2001-02-01,W,7953
3616,2,2001-02-01,W,1588
3617,3,2001-02-01,W,28399
3618,4,2001-02-01,W,24717
3619,6,2001-02-01,W,20486
3620,7,2001-02-01,W,6024
3621,8,2001-02-01,W,23192
3622,9,2001-02-01,W,32603
3623,11,2001-02-01,W,3668
3624,12,2001-02-01,W,10912
3625,14,2001-02-01,W,9250
3626,17,2001-02-01,W,463
3627,18,2001-02-01,W,2769
3628,19,2001-02-01,W,232
3629,20,2001-02-01,W,25492
3630,21,2001-02-01,W,8195
3631,22,2001-02-01,W,23003
3632,24,2001-02-01,W,5227
3633,25,2001-02-01,W,273
3634,27,2001-02-01,W,5501
3635,28,2001-02-01,W,15579
3636,29,2001-02-01,W,17582
3637,30,2001-02-01,W,4391
3638,33,2001-02-01,W,829
3639,34,2001-02-01,W,9243
3640,35,2001-02-01,W,5759
3641,36,2001-02-01,W,16188
3642,37,2001-02-01,W,2925
3643,39,2001-02-01,W,2434
3644,43,2001-02-01,W,1635
3645,44,2001-02-01,W,7694
3646,47,2001-02-01,W,8793
3647,48,2001-02-01,W,1275
3648,49,2001-02-01,W,25427
3649,50,2001-02-01,W,9198
3650,51,2001-02-01,W,5523
3651,52,2001-02-01,W,12972
3652,53,2001-02-01,W,22446
3653,54,2001-02-01,W,13213
3654,55,2001-02-01,W,14886
3655,56,2001-02-01,W,17017
3656,57,2001-02-01,W,3755
3657,59,2001-02-01,W,5644
3658,60,2001-02-01,W,14506
3659,62,2001-02-01,W,16834
3660,63,2001-02-01,W,25550
3661,64,2001-02-01,W,122
3662,65,2001-02-01,W,6830
3663,66,2001-02-01,W,23241
3664,67,2001-02-01,W,16135
3665,68,2001-02-01,W,1655
3666,70,2001-02-01,W,12522
3667,71,2001-02-01,W,7388
3668,72,2001-02-01,W,17060
3669,73,2001-02-01,W,5940
3670,74,2001-02-01,W,13287
3671,75,2001-02-01,W,8307
3672,76,2001-02-01,W,14825
3673,77,2001-02-01,W,20974
3674,78,2001-02-01,W,10747
3675,79,2001-02-01,W,35541
3676,80,2001-02-01,W,13463
3677,81,2001-02-01,W,15150
3678,82,2001-02-01,W,22428
3679,84,2001-02-01,W,4773
3680,85,2001-02-01,W,12910
3681,86,2001-02-01,W,2404
3682,87,2001-02-01,W,17263
3683,88,2001-02-01,W,1815
3684,90,2001-02-01,W,4645
3685,91,2001-02-01,W,9077
3686,92,2001-02-01,W,7994
3687,93,2001-02-01,W,2641
3688,94,2001-02-01,W,10905
3689,96,2001-02-01,W,1763
3690,97,2001-02-01,W,3898
3691,100,2001-02-01,W,1274
3692,103,2001-02-01,W,4143
3693,106,2001-02-01,W,3310
3694,108,2001-02-01,W,2981
3695,111,2001-02-01,W,6409
3696,112,2001-02-01,W,4239
3697,119,2001-02-01,W,6985
3698,120,2001-02-01,W,576
3699,121,2001-02-01,W,1524
3700,122,2001-02-01,W,737
3701,123,2001-02-01,W,1085
3702,125,2001-02-01,W,2480
3703,126,2001-02-01,W,12177
3704,127,2001-02-01,W,38
3705,129,2001-02-01,W,865
3706,135,2001-02-01,W,3465
3707,136,2001-02-01,W,1470
3708,145,2001-02-01,W,8511
3709,146,2001-02-01,W,8781
3710,147,2001-02-01,W,9780
3711,151,2001-02-01,W,25148
3712,152,2001-02-01,W,12032
3713,155,2001-02-01,W,7245
3714,156,2001-02-01,W,10307
3715,157,2001-02-01,W,3358
3716,169,2001-02-01,W,740
3717,170,2001-02-01,W,320
3718,171,2001-02-01,W,986
3719,172,2001-02-01,W,816
3720,173,2001-02-01,W,234
3721,201,2001-02-01,W,1349
3722,202,2001-02-01,W,447
3723,203,2001-02-01,W,1923
3724,204,2001-02-01,W,1422
3725,49A,2001-02-01,W,487
3726,49B,2001-02-01,W,5348
3727,52A,2001-02-01,W,6876
3728,53A,2001-02-01,W,10151
3729,54A,2001-02-01,W,1286
3730,54B,2001-02-01,W,5405
3731,55N,2001-02-01,W,1238
3732,56A,2001-02-01,W,573
3733,62H,2001-02-01,W,1398
3734,63W,2001-02-01,W,2265
3735,81W,2001-02-01,W,1362
3736,85A,2001-02-01,W,847
3737,8A,2001-02-01,W,3029
3738,90N,2001-02-01,W,484
