,route,date,daytype,rides
530318,1,2012-08-01,W,2706
530319,2,2012-08-01,W,2763
530320,3,2012-08-01,W,22911
530321,4,2012-08-01,W,24373
530322,5,2012-08-01,W,760
530323,6,2012-08-01,W,11040
530324,7,2012-08-01,W,5305
530325,8,2012-08-01,W,21624
530326,9,2012-08-01,W,32366
530327,10,2012-08-01,W,1807
530328,11,2012-08-01,W,5727
530329,12,2012-08-01,W,16399
530330,14,2012-08-01,W,12033
530331,15,2012-08-01,W,8695
530332,17,2012-08-01,W,450
530333,18,2012-08-01,W,3392
530334,20,2012-08-01,W,20959
530335,21,2012-08-01,W,10745
530336,22,2012-08-01,W,22744
530337,24,2012-08-01,W,3186
530338,26,2012-08-01,W,3277
530339,28,2012-08-01,W,5277
530340,29,2012-08-01,W,15513
530341,30,2012-08-01,W,3660
530342,33,2012-08-01,W,574
530343,34,2012-08-01,W,5598
530344,35,2012-08-01,W,5417
530345,36,2012-08-01,W,17754
530346,39,2012-08-01,W,2206
530347,43,2012-08-01,W,2312
530348,44,2012-08-01,W,4538
530349,47,2012-08-01,W,12267
530350,48,2012-08-01,W,1166
530351,49,2012-08-01,W,27932
530352,50,2012-08-01,W,9959
530353,51,2012-08-01,W,2111
530354,52,2012-08-01,W,14016
530355,53,2012-08-01,W,21530
530356,54,2012-08-01,W,13639
530357,55,2012-08-01,W,13853
530358,56,2012-08-01,W,11251
530359,57,2012-08-01,W,2847
530360,59,2012-08-01,W,3866
530361,60,2012-08-01,W,11115
530362,62,2012-08-01,W,11256
530363,63,2012-08-01,W,19637
530364,64,2012-08-01,W,155
530365,65,2012-08-01,W,9364
530366,66,2012-08-01,W,29014
530367,67,2012-08-01,W,14472
530368,68,2012-08-01,W,1015
530369,69,2012-08-01,W,432
530370,70,2012-08-01,W,10140
530371,71,2012-08-01,W,10534
530372,72,2012-08-01,W,18733
530373,73,2012-08-01,W,6076
530374,74,2012-08-01,W,13206
530375,75,2012-08-01,W,8663
530376,76,2012-08-01,W,12527
530377,77,2012-08-01,W,22510
530378,78,2012-08-01,W,8755
530379,79,2012-08-01,W,30877
530380,80,2012-08-01,W,14497
530381,81,2012-08-01,W,14733
530382,82,2012-08-01,W,19253
530383,84,2012-08-01,W,4605
530384,85,2012-08-01,W,11892
530385,86,2012-08-01,W,1993
530386,87,2012-08-01,W,15467
530387,88,2012-08-01,W,1152
530388,90,2012-08-01,W,5441
530389,91,2012-08-01,W,8410
530390,92,2012-08-01,W,7139
530391,93,2012-08-01,W,3489
530392,94,2012-08-01,W,10256
530393,96,2012-08-01,W,955
530394,97,2012-08-01,W,3648
530395,100,2012-08-01,W,740
530396,103,2012-08-01,W,3146
530397,106,2012-08-01,W,1539
530398,108,2012-08-01,W,1918
530399,111,2012-08-01,W,6179
530400,112,2012-08-01,W,2727
530401,119,2012-08-01,W,6314
530402,120,2012-08-01,W,697
530403,121,2012-08-01,W,833
530404,122,2012-08-01,W,505
530405,123,2012-08-01,W,386
530406,124,2012-08-01,W,2309
530407,125,2012-08-01,W,1964
530408,126,2012-08-01,W,6344
530409,129,2012-08-01,W,886
530410,130,2012-08-01,W,1270
530411,132,2012-08-01,W,250
530412,134,2012-08-01,W,3136
