,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
7263,09/28/2012,Completed,09/28/2012,12-01682679,Street Light - 1/Out,5203 N LAKE SHORE DR NB,,,,,,,,,,2012-09-28
42498,09/01/2012,Completed - Dup,09/01/2012,12-01553535,Street Light - 1/Out,9427 S PLEASANT AVE,60620.0,,,,,,,,,2012-09-01
42499,09/01/2012,Completed - Dup,09/01/2012,12-01553536,Street Light - 1/Out,9427 S PLEASANT AVE,60620.0,,,,,,,,,2012-09-01
42500,09/01/2012,Completed - Dup,09/01/2012,12-01553537,Street Light - 1/Out,9427 S PLEASANT AVE,60620.0,,,,,,,,,2012-09-01
42501,09/01/2012,Completed - Dup,09/02/2012,12-01553546,Street Light - 1/Out,9427 S PLEASANT AVE,60620.0,,,,,,,,,2012-09-01
42502,09/01/2012,Completed - Dup,09/03/2012,12-01552128,Street Light - 1/Out,6109 S GREENWOOD AVE,60637.0,1184382.92012915,1864721.61637919,20.0,3.0,42.0,41.78396541817555,-87.59952273489971,"(41.78396541817555,-87.59952273489972)",2012-09-01
42503,09/01/2012,Completed - Dup,09/04/2012,12-01552100,Street Light - 1/Out,3803 N GREENVIEW AVE,60613.0,1165397.50991938,1925335.04339221,44.0,19.0,6.0,41.95071744514728,-87.66740624580612,"(41.95071744514728,-87.66740624580613)",2012-09-01
42504,09/01/2012,Completed - Dup,09/04/2012,12-01552436,Street Light - 1/Out,3429 W 66TH ST,60629.0,1154671.2077039,1860645.2202169998,15.0,8.0,66.0,41.773423350420025,-87.70856597629967,"(41.773423350420025,-87.70856597629967)",2012-09-01
42505,09/01/2012,Completed - Dup,09/04/2012,12-01552480,Street Light - 1/Out,9001 S CARPENTER ST,60620.0,1170894.79120311,1845124.99963102,21.0,22.0,73.0,41.73049501667069,-87.64954608359949,"(41.730495016670694,-87.64954608359949)",2012-09-01
42506,09/01/2012,Completed - Dup,09/04/2012,12-01552482,Street Light - 1/Out,9001 S CARPENTER ST,60620.0,1170894.79120311,1845124.99963102,21.0,22.0,73.0,41.73049501667069,-87.64954608359949,"(41.730495016670694,-87.64954608359949)",2012-09-01
42507,09/01/2012,Completed - Dup,09/04/2012,12-01552546,Street Light - 1/Out,1407 S KENNETH AVE,60623.0,1146945.38009848,1892953.86608566,24.0,10.0,29.0,41.86223353053121,-87.7360642484231,"(41.86223353053121,-87.73606424842309)",2012-09-01
42508,09/01/2012,Completed - Dup,09/04/2012,12-01553410,Street Light - 1/Out,2110 N LECLAIRE AVE,60639.0,1142045.94309183,1913551.16009212,37.0,25.0,19.0,41.918847103929025,-87.75353870953457,"(41.91884710392902,-87.75353870953457)",2012-09-01
42509,09/01/2012,Completed - Dup,09/04/2012,12-01553527,Street Light - 1/Out,2111 W LEXINGTON ST,60612.0,1162418.06643014,1896757.72999792,25.0,12.0,28.0,41.872362262842884,-87.67915966215205,"(41.87236226284288,-87.67915966215205)",2012-09-01
42510,09/01/2012,Completed - Dup,09/05/2012,12-01552498,Street Light - 1/Out,5200 N AUSTIN AVE,60630.0,1135205.46652668,1934212.8499933,45.0,16.0,11.0,41.97566909808435,-87.77818003026155,"(41.97566909808435,-87.77818003026157)",2012-09-01
42511,09/01/2012,Completed - Dup,09/05/2012,12-01553359,Street Light - 1/Out,3411 W 61ST ST,60629.0,1154701.72627117,1863964.58558587,15.0,8.0,66.0,41.782531582522665,-87.7083656686269,"(41.782531582522665,-87.70836566862691)",2012-09-01
42512,09/01/2012,Completed - Dup,09/05/2012,12-01553401,Street Light - 1/Out,3928 W 84TH ST,60652.0,1151672.64642662,1848581.03942435,18.0,8.0,70.0,41.74037647211935,-87.7198735038598,"(41.74037647211935,-87.7198735038598)",2012-09-01
42513,09/01/2012,Completed - Dup,09/06/2012,12-01552559,Street Light - 1/Out,1723 N MENARD AVE,60639.0,1137486.55637945,1910837.26099231,29.0,25.0,25.0,41.911483213888594,-87.7703560688084,"(41.911483213888594,-87.77035606880841)",2012-09-01
42514,09/01/2012,Completed - Dup,09/06/2012,12-01552586,Street Light - 1/Out,1745 N MENARD AVE,60639.0,1137482.65637945,1910955.86099231,29.0,25.0,25.0,41.911808736523525,-87.77036753661034,"(41.91180873652352,-87.77036753661035)",2012-09-01
42515,09/01/2012,Completed - Dup,09/06/2012,12-01552592,Street Light - 1/Out,1656 N MENARD AVE,60639.0,1137500.15637945,1910424.66099231,29.0,25.0,25.0,41.91035074571482,-87.77031605567561,"(41.91035074571482,-87.7703160556756)",2012-09-01
42516,09/01/2012,Completed - Dup,09/06/2012,12-01552614,Street Light - 1/Out,1745 N MENARD AVE,60639.0,1137482.65637945,1910955.86099231,29.0,25.0,25.0,41.911808736523525,-87.77036753661034,"(41.91180873652352,-87.77036753661035)",2012-09-01
42517,09/01/2012,Completed - Dup,09/07/2012,12-01552371,Street Light - 1/Out,1200 S KOLIN AVE,60623.0,1147570.81008634,1894348.83778403,24.0,10.0,29.0,41.866049541675,-87.73373259596103,"(41.866049541675,-87.73373259596103)",2012-09-01
42518,09/01/2012,Completed - Dup,09/07/2012,12-01553386,Street Light - 1/Out,517 W 28TH ST,60616.0,1173117.56622899,1886355.54021045,11.0,9.0,60.0,41.84358739308945,-87.64018568096662,"(41.843587393089464,-87.64018568096662)",2012-09-01
42519,09/01/2012,Completed - Dup,09/09/2012,12-01553330,Street Light - 1/Out,9615 S CHAPPEL AVE,60617.0,1191528.56032189,1841541.63992203,7.0,4.0,51.0,41.72018724899672,-87.57407457453064,"(41.72018724899673,-87.57407457453064)",2012-09-01
42520,09/01/2012,Completed - Dup,09/09/2012,12-01553467,Street Light - 1/Out,9620 S CHAPPEL AVE,60617.0,1191529.96032189,1841484.23992203,7.0,4.0,51.0,41.72002970371333,-87.57407130094661,"(41.72002970371333,-87.57407130094661)",2012-09-01
42521,09/01/2012,Completed - Dup,09/12/2012,12-01553351,Street Light - 1/Out,4936 S KOLIN AVE,60632.0,1148194.64810278,1871538.64449153,23.0,8.0,57.0,41.80344328959027,-87.73202859595176,"(41.80344328959027,-87.73202859595176)",2012-09-01
42522,09/01/2012,Completed - Dup,09/19/2012,12-01553424,Street Light - 1/Out,710 W 118TH ST,60628.0,1173655.32996594,1826633.1293197,34.0,5.0,53.0,41.679689958808424,-87.63997876251166,"(41.67968995880842,-87.63997876251165)",2012-09-01
42523,09/01/2012,Completed - Dup,09/24/2012,12-01553412,Street Light - 1/Out,8900 S HERMITAGE AVE,60620.0,1166234.94416573,1845662.29057477,21.0,22.0,71.0,41.732069741056044,-87.66660140975377,"(41.73206974105605,-87.66660140975377)",2012-09-01
42524,09/01/2012,Completed - Dup,09/25/2012,12-01552856,Street Light - 1/Out,6511 S DREXEL AVE,60637.0,1183345.09996733,1862029.48158048,20.0,3.0,42.0,41.776602198341884,-87.60341150833355,"(41.77660219834188,-87.60341150833355)",2012-09-01
42525,09/01/2012,Completed - Dup,09/28/2012,12-01552625,Street Light - 1/Out,1625 W 102ND ST,60643.0,1167328.93029873,1836998.50999515,19.0,22.0,72.0,41.70827166701093,-87.66284086353306,"(41.708271667010926,-87.66284086353306)",2012-09-01
42526,09/01/2012,Completed - Dup,10/02/2012,12-01553426,Street Light - 1/Out,556 E 71ST ST,60619.0,1181252.81137317,1858068.2030261,6.0,3.0,69.0,41.76578053220063,-87.61120358971249,"(41.76578053220063,-87.61120358971249)",2012-09-01
42527,09/01/2012,Completed - Dup,10/02/2012,12-01553427,Street Light - 1/Out,557 E 71ST ST,60619.0,1181257.71137317,1858068.4030261002,6.0,3.0,69.0,41.765780968132866,-87.61118562358652,"(41.76578096813287,-87.61118562358652)",2012-09-01
42528,09/01/2012,Completed - Dup,10/02/2012,12-01553428,Street Light - 1/Out,560 E 71ST ST,60619.0,1181272.51137317,1858068.8030261002,6.0,3.0,69.0,41.765781724788255,-87.6111313648324,"(41.76578172478826,-87.6111313648324)",2012-09-01
42529,09/01/2012,Completed - Dup,10/02/2012,12-01553429,Street Light - 1/Out,560 E 71ST ST,60619.0,1181272.51137317,1858068.8030261002,6.0,3.0,69.0,41.765781724788255,-87.6111313648324,"(41.76578172478826,-87.6111313648324)",2012-09-01
42530,09/01/2012,Completed - Dup,10/02/2012,12-01553432,Street Light - 1/Out,559 E 71ST ST,60619.0,1181267.61137317,1858068.7030261,6.0,3.0,69.0,41.765781563274714,-87.61114932788139,"(41.76578156327471,-87.61114932788139)",2012-09-01
42531,09/01/2012,Completed - Dup,10/05/2012,12-01553093,Street Light - 1/Out,2000 E 81ST ST,60617.0,1190936.2358788,1851660.92382359,8.0,4.0,46.0,41.74796984643695,-87.57591789609657,"(41.74796984643695,-87.57591789609658)",2012-09-01
42532,09/01/2012,Completed - Dup,10/06/2012,12-01552127,Street Light - 1/Out,6100 S WOODLAWN AVE,60637.0,1185264.54979287,1864802.55798654,20.0,3.0,42.0,41.78416683642124,-87.59628785080206,"(41.78416683642124,-87.59628785080206)",2012-09-01
42533,09/01/2012,Completed - Dup,10/18/2012,12-01552237,Street Light - 1/Out,209 W GOETHE ST,60610.0,1174417.57833414,1909010.84561107,43.0,18.0,8.0,41.90572611634544,-87.63473826933287,"(41.905726116345434,-87.63473826933286)",2012-09-01
42534,09/01/2012,Completed,09/01/2012,12-01552103,Street Light - 1/Out,7229 S UNIVERSITY AVE,60619.0,1185132.38006788,1857311.09076577,5.0,3.0,69.0,41.763612687083565,-87.5970075931023,"(41.763612687083565,-87.59700759310229)",2012-09-01
42535,09/01/2012,Completed,09/04/2012,12-01552097,Street Light - 1/Out,3848 N GREENVIEW AVE,60613.0,1165389.20991938,1925637.34339221,47.0,19.0,6.0,41.951547147230265,-87.66742812192311,"(41.951547147230265,-87.66742812192311)",2012-09-01
42536,09/01/2012,Completed,09/05/2012,12-01552954,Street Light - 1/Out,5032 N MULLIGAN AVE,60630.0,1132888.68877881,1933076.63060935,45.0,16.0,11.0,41.972592086958045,-87.78672648690481,"(41.972592086958045,-87.78672648690481)",2012-09-01
42537,09/01/2012,Completed,09/13/2012,12-01552053,Street Light - 1/Out,3608 N OAK PARK AVE,60634.0,1130430.47117925,1923234.07782166,36.0,16.0,17.0,41.945625752896106,-87.7959929517692,"(41.945625752896106,-87.79599295176921)",2012-09-01
42538,09/01/2012,Completed,09/17/2012,12-01553434,Street Light - 1/Out,7011 W ARCHER AVE,60638.0,1130531.37461254,1867270.12229686,23.0,8.0,56.0,41.792050504159626,-87.79690750614132,"(41.792050504159626,-87.79690750614132)",2012-09-01
42539,09/01/2012,Completed,09/19/2012,12-01553556,Street Light - 1/Out,6135 W WARWICK AVE,60634.0,1134799.47951278,1924295.86689582,38.0,16.0,17.0,41.94846313272575,-87.77990855946719,"(41.94846313272575,-87.77990855946719)",2012-09-01
42540,09/01/2012,Completed,09/26/2012,12-01553534,Street Light - 1/Out,9427 S PLEASANT AVE,60620.0,,,,,,,,,2012-09-01
42642,09/02/2012,Completed - Dup,09/04/2012,12-01554553,Street Light - 1/Out,3426 W LE MOYNE ST,60651.0,1153244.91358111,1909756.37220573,26.0,14.0,23.0,41.90821873402867,-87.7124931582394,"(41.90821873402867,-87.71249315823941)",2012-09-02
42643,09/02/2012,Completed - Dup,09/04/2012,12-01554640,Street Light - 1/Out,6747 S ABERDEEN ST,60621.0,1170145.25632871,1860063.68662575,17.0,7.0,68.0,41.77150507265205,-87.65185842127514,"(41.77150507265205,-87.65185842127514)",2012-09-02
42644,09/02/2012,Completed - Dup,09/04/2012,12-01554724,Street Light - 1/Out,2600 E 105TH ST,60617.0,1195193.92190655,1835889.24339391,10.0,4.0,51.0,41.70458703871679,-87.56083530798568,"(41.70458703871679,-87.56083530798568)",2012-09-02
42645,09/02/2012,Completed - Dup,09/04/2012,12-01554851,Street Light - 1/Out,24 W 108TH ST,60628.0,1177925.76001221,1833355.21141657,34.0,5.0,49.0,41.698040971884076,-87.62414460433338,"(41.698040971884076,-87.62414460433338)",2012-09-02
42646,09/02/2012,Completed - Dup,09/05/2012,12-01554188,Street Light - 1/Out,5613 S MOODY AVE,60638.0,1136334.38422261,1866703.3225893,23.0,8.0,56.0,41.790393772037696,-87.77564182844003,"(41.790393772037696,-87.77564182844003)",2012-09-02
42647,09/02/2012,Completed - Dup,09/05/2012,12-01554562,Street Light - 1/Out,6700 S EUCLID AVE,60649.0,1190361.29987137,1860935.91148028,5.0,3.0,43.0,41.773435060477134,-87.57772608167119,"(41.77343506047713,-87.57772608167117)",2012-09-02
42648,09/02/2012,Completed - Dup,09/05/2012,12-01554749,Street Light - 1/Out,3111 N LEAVITT ST,60618.0,1161146.64318419,1920673.11661005,32.0,19.0,5.0,41.93801441826493,-87.68316211172012,"(41.93801441826493,-87.68316211172012)",2012-09-02
42649,09/02/2012,Completed - Dup,09/05/2012,12-01554768,Street Light - 1/Out,3928 W 84TH ST,60652.0,1151672.64642662,1848581.03942435,18.0,8.0,70.0,41.74037647211935,-87.7198735038598,"(41.74037647211935,-87.7198735038598)",2012-09-02
42650,09/02/2012,Completed - Dup,09/06/2012,12-01554577,Street Light - 1/Out,3346 N KILPATRICK AVE,60641.0,1144593.06622087,1921839.03682962,30.0,17.0,15.0,41.94154220067178,-87.74397089520987,"(41.94154220067178,-87.74397089520988)",2012-09-02
42651,09/02/2012,Completed - Dup,09/06/2012,12-01554608,Street Light - 1/Out,2147 N NARRAGANSETT AVE,60639.0,1133400.31250282,1913582.09752457,29.0,25.0,19.0,41.91908800157212,-87.78530345321987,"(41.91908800157212,-87.78530345321987)",2012-09-02
42652,09/02/2012,Completed - Dup,09/06/2012,12-01554734,Street Light - 1/Out,7329 S ROCKWELL ST,60629.0,1160310.05360856,1855961.95920947,18.0,8.0,66.0,41.76045752997588,-87.68802390630499,"(41.76045752997588,-87.68802390630498)",2012-09-02
42653,09/02/2012,Completed - Dup,09/07/2012,12-01553734,Street Light - 1/Out,4015 S ALBANY AVE,60632.0,1156341.17132044,1877765.32850628,14.0,9.0,58.0,41.820369851756574,-87.70198328351694,"(41.820369851756574,-87.70198328351694)",2012-09-02
42654,09/02/2012,Completed - Dup,09/12/2012,12-01553859,Street Light - 1/Out,2030 W THOMAS ST,60622.0,1162667.72669702,1907326.56480189,32.0,13.0,24.0,41.90135879550462,-87.6779466949947,"(41.90135879550462,-87.6779466949947)",2012-09-02
42655,09/02/2012,Completed - Dup,09/12/2012,12-01554715,Street Light - 1/Out,9241 S COLFAX AVE,60617.0,1195115.18678714,1844191.49022666,7.0,4.0,48.0,41.7273711276638,-87.56085085386783,"(41.7273711276638,-87.56085085386783)",2012-09-02
