,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
107546,09/01/2012,Completed - Dup,09/03/2012,12-01553324,Street Lights - All/Out,7841 S CONSTANCE AVE,60649.0,1189896.67636645,1853348.29419452,8.0,4.0,43.0,41.75262519076577,-87.57967295308805,"(41.752625190765784, -87.57967295308806)",2012-09-01
107547,09/01/2012,Completed - Dup,09/03/2012,12-01553415,Street Lights - All/Out,7759 S CONSTANCE AVE,60649.0,1189882.77636645,1853890.39419452,8.0,4.0,43.0,41.75411309537143,-87.57970648869279,"(41.75411309537143, -87.5797064886928)",2012-09-01
107548,09/01/2012,Completed - Dup,09/04/2012,12-01552129,Street Lights - All/Out,300 S DESPLAINES ST,60661.0,1171976.77592062,1898882.68552439,2.0,1.0,28.0,41.87798802272923,-87.64400300367,"(41.87798802272923, -87.64400300366998)",2012-09-01
107549,09/01/2012,Completed - Dup,09/04/2012,12-01552259,Street Lights - All/Out,300 W 109TH PL,60628.0,1176232.15891705,1832317.73002052,34.0,5.0,49.0,41.695232071266716,-87.63037666938497,"(41.69523207126671, -87.63037666938497)",2012-09-01
107550,09/01/2012,Completed - Dup,09/04/2012,12-01552376,Street Lights - All/Out,7500 S MARSHFIELD AVE,60620.0,1166645.48360881,1854952.3846757999,17.0,6.0,71.0,41.75755435656757,-87.66483303051027,"(41.75755435656757, -87.66483303051027)",2012-09-01
107551,09/01/2012,Completed - Dup,09/04/2012,12-01552463,Street Lights - All/Out,2400 S WASHTENAW AVE,60608.0,1158742.9727661998,1887960.05572308,12.0,10.0,30.0,41.8482966002431,-87.6928934983697,"(41.8482966002431, -87.69289349836968)",2012-09-01
107552,09/01/2012,Completed - Dup,09/04/2012,12-01552979,Street Lights - All/Out,7800 S NORMAL AVE,60620.0,1174313.94420931,1853197.26008982,17.0,6.0,69.0,41.752571121554425,-87.63678128524998,"(41.75257112155442, -87.63678128524997)",2012-09-01
107553,09/01/2012,Completed - Dup,09/04/2012,12-01553362,Street Lights - All/Out,7600 S MARSHFIELD AVE,60620.0,1166662.42451486,1854312.25873263,17.0,6.0,71.0,41.75579740150914,-87.66478917501678,"(41.75579740150914, -87.66478917501678)",2012-09-01
107554,09/01/2012,Completed - Dup,09/04/2012,12-01553376,Street Lights - All/Out,2000 W 53RD PL,60609.0,1163930.90316946,1869183.19007924,16.0,9.0,61.0,41.79666304022303,-87.67438200173679,"(41.79666304022303, -87.67438200173679)",2012-09-01
107555,09/01/2012,Completed - Dup,09/04/2012,12-01553384,Street Lights - All/Out,2439 W FARWELL AVE,60645.0,1158815.15190233,1945398.82012769,50.0,24.0,2.0,42.005911166962136,-87.69104953795805,"(42.005911166962136, -87.69104953795804)",2012-09-01
107556,09/01/2012,Completed - Dup,09/04/2012,12-01553388,Street Lights - All/Out,10530 S HOXIE AVE,60617.0,1195197.82190655,1835689.54339391,10.0,4.0,51.0,41.70403894591601,-87.56082758675188,"(41.70403894591601, -87.56082758675188)",2012-09-01
107557,09/01/2012,Completed - Dup,09/04/2012,12-01553397,Street Lights - All/Out,2600 W 22ND PL,60608.0,1159383.05028177,1888968.78998508,28.0,10.0,30.0,41.85105155233717,-87.69051665806862,"(41.85105155233717, -87.69051665806863)",2012-09-01
107558,09/01/2012,Completed - Dup,09/04/2012,12-01553403,Street Lights - All/Out,10600 S CALHOUN AVE,60617.0,1194876.34152034,1835225.81468933,10.0,4.0,51.0,41.70277433478662,-87.56201997626478,"(41.70277433478662, -87.56201997626478)",2012-09-01
107559,09/01/2012,Completed - Dup,09/04/2012,12-01553416,Street Lights - All/Out,10642 S CALHOUN AVE,60617.0,1194881.94152034,1834945.21468933,10.0,4.0,51.0,41.702004202180106,-87.5620086732667,"(41.70200420218011, -87.56200867326669)",2012-09-01
107560,09/01/2012,Completed - Dup,09/04/2012,12-01553443,Street Lights - All/Out,11100 S LONGWOOD DR,60643.0,1164902.33158933,1831025.54931096,19.0,22.0,75.0,41.691932360106335,-87.67189524211244,"(41.691932360106335, -87.67189524211244)",2012-09-01
107561,09/01/2012,Completed - Dup,09/04/2012,12-01553454,Street Lights - All/Out,5400 S MARSHFIELD AVE,60609.0,1166260.1039838002,1868900.82922244,16.0,9.0,61.0,41.795838895589775,-87.6658486209589,"(41.795838895589775, -87.6658486209589)",2012-09-01
107562,09/01/2012,Completed - Dup,09/04/2012,12-01553476,Street Lights - All/Out,3700 N CLARK ST,60613.0,1167974.23637581,1924724.39182034,44.0,19.0,6.0,41.948986462525376,-87.65795210894646,"(41.948986462525376, -87.65795210894646)",2012-09-01
107563,09/01/2012,Completed - Dup,09/04/2012,12-01553496,Street Lights - All/Out,5300 S MARSHFIELD AVE,60609.0,1166242.26162203,1869564.65368303,16.0,9.0,61.0,41.79766088920389,-87.66589514940907,"(41.79766088920389, -87.66589514940907)",2012-09-01
107564,09/01/2012,Completed - Dup,09/04/2012,12-01553523,Street Lights - All/Out,200 E 51ST ST,60615.0,1178463.51803044,1871253.76602875,3.0,2.0,38.0,41.802026834920866,-87.62102683402318,"(41.80202683492087, -87.62102683402318)",2012-09-01
107565,09/01/2012,Completed - Dup,09/04/2012,12-01553533,Street Lights - All/Out,757 S INDEPENDENCE BLVD,60624.0,1151380.092508,1896327.21003142,24.0,11.0,27.0,41.871404558515906,-87.71969640065889,"(41.871404558515906, -87.71969640065889)",2012-09-01
