,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
49228,10/01/2010,Completed - Dup,01/07/2011,10-01599077,Street Light - 1/Out,5634 S LOOMIS BLVD,60636.0,1167957.5362142,1867387.83113024,16.0,7.0,67.0,41.791650715329226,-87.65966752708685,"(41.79165071532923,-87.65966752708684)",2010-10-01
49401,10/02/2010,Completed,01/14/2011,10-01605746,Street Light - 1/Out,1000 W 73RD ST,60621.0,1170907.49601784,1856419.51351449,17.0,7.0,68.0,41.76148840115884,-87.64917056635281,"(41.761488401158836,-87.6491705663528)",2010-10-02
49402,10/02/2010,Completed,01/18/2011,10-01605336,Street Light - 1/Out,11923 S NORMAL AVE,60628.0,1175112.37788418,1825836.12800502,34.0,5.0,53.0,41.67747056121577,-87.63466899565279,"(41.67747056121577,-87.6346689956528)",2010-10-02
49403,10/02/2010,Completed,01/25/2011,10-01605784,Street Light - 1/Out,4000 N ASHLAND AVE,60613.0,1164940.58697033,1926633.55608067,47.0,19.0,6.0,41.95429035393109,-87.66904886048326,"(41.95429035393109,-87.66904886048326)",2010-10-02
49404,10/02/2010,Completed,02/01/2011,10-01604518,Street Light - 1/Out,7633 S EMERALD AVE,60620.0,1172623.84798228,1854247.85339704,17.0,6.0,71.0,41.7554914636955,-87.64294387081394,"(41.7554914636955,-87.64294387081394)",2010-10-02
49886,10/04/2010,Completed - Dup,02/01/2011,10-01614942,Street Light - 1/Out,7651 S EMERALD AVE,60620.0,1172627.02356855,1854127.7102983997,17.0,6.0,71.0,41.75516170596289,-87.64293576642866,"(41.75516170596289,-87.64293576642865)",2010-10-04
49887,10/04/2010,Completed,01/28/2011,10-01613515,Street Light - 1/Out,4700 W JACKSON BLVD,60644.0,1145101.7429671,1898277.15830069,28.0,11.0,25.0,41.87687630516686,-87.74269759932034,"(41.87687630516686,-87.74269759932034)",2010-10-04
50225,10/05/2010,Completed - Dup,01/06/2011,10-01618142,Street Light - 1/Out,9623 S WENTWORTH AVE,60628.0,1176642.40056696,1841134.37710338,21.0,5.0,49.0,41.719416994055855,-87.62861047403472,"(41.71941699405586,-87.62861047403472)",2010-10-05
50226,10/05/2010,Completed - Dup,01/14/2011,10-01623393,Street Light - 1/Out,5231 W ADAMS ST,60644.0,1141524.55007764,1898830.37189081,29.0,15.0,25.0,41.878461193437055,-87.75581846859839,"(41.878461193437055,-87.75581846859839)",2010-10-05
50227,10/05/2010,Completed - Dup,01/24/2011,10-01622556,Street Light - 1/Out,3726 W 113TH ST,60655.0,1153434.14981253,1829411.18377609,19.0,22.0,74.0,41.687736209957215,-87.71392474944986,"(41.687736209957215,-87.71392474944986)",2010-10-05
50228,10/05/2010,Completed,01/04/2011,10-01619075,Street Light - 1/Out,200 E HURON ST,60611.0,1177711.16567145,1905117.80892518,42.0,18.0,8.0,41.89496920863744,-87.62275836384437,"(41.894969208637434,-87.62275836384437)",2010-10-05
50229,10/05/2010,Completed,01/05/2011,10-01615623,Street Light - 1/Out,5458 S UNION AVE,60609.0,1172568.65008166,1868419.04427346,3.0,9.0,61.0,41.794380079358326,-87.64272910882319,"(41.79438007935833,-87.64272910882318)",2010-10-05
50230,10/05/2010,Completed,01/13/2011,10-01618797,Street Light - 1/Out,3647 N HARDING AVE,60618.0,1149414.63008421,1923957.49600869,30.0,17.0,16.0,41.94726308984506,-87.7261943867737,"(41.94726308984506,-87.72619438677371)",2010-10-05
50231,10/05/2010,Completed,01/24/2011,10-01615591,Street Light - 1/Out,1541 E 91ST ST,60619.0,1188151.24800624,1844939.21727428,8.0,4.0,48.0,41.729591632447466,-87.58633661833395,"(41.729591632447466,-87.58633661833396)",2010-10-05
50489,10/06/2010,Completed - Dup,01/18/2011,10-01631427,Street Light - 1/Out,5232 W ADAMS ST,60644.0,1141517.35007764,1898830.17189081,29.0,15.0,25.0,41.878460777555325,-87.75584491076786,"(41.87846077755533,-87.75584491076786)",2010-10-06
50490,10/06/2010,Completed - Dup,05/04/2011,10-01630878,Street Light - 1/Out,3845 W LEXINGTON ST,60624.0,1150890.54999931,1896422.79008277,24.0,11.0,26.0,41.8716764303009,-87.72149121072502,"(41.8716764303009,-87.72149121072502)",2010-10-06
50491,10/06/2010,Completed - Dup,05/04/2011,10-01631691,Street Light - 1/Out,3845 W LEXINGTON ST,60624.0,1150890.54999931,1896422.79008277,24.0,11.0,26.0,41.8716764303009,-87.72149121072502,"(41.8716764303009,-87.72149121072502)",2010-10-06
50492,10/06/2010,Completed,01/19/2011,10-01631858,Street Light - 1/Out,13311 S MACKINAW AVE,60633.0,1200425.27542829,1817308.75058569,10.0,4.0,55.0,41.6534699394682,-87.54230395218282,"(41.653469939468195,-87.54230395218283)",2010-10-06
50493,10/06/2010,Completed,01/21/2011,10-01626510,Street Light - 1/Out,404 W 61ST ST,60621.0,1174642.20988836,1864488.23566661,20.0,7.0,68.0,41.783547563831796,-87.63524250635429,"(41.7835475638318,-87.6352425063543)",2010-10-06
50494,10/06/2010,Completed,01/24/2011,10-01630992,Street Light - 1/Out,600 E 100TH PL,60628.0,1182012.86390074,1838457.6201279,9.0,5.0,49.0,41.71194932051868,-87.60902273151962,"(41.71194932051868,-87.60902273151962)",2010-10-06
50495,10/06/2010,Completed,01/27/2011,10-01629431,Street Light - 1/Out,502 N LEAMINGTON AVE,60644.0,1141945.47131671,1902804.10912926,28.0,15.0,25.0,41.889357836730106,-87.75417444461655,"(41.88935783673011,-87.75417444461655)",2010-10-06
50496,10/06/2010,Completed,01/27/2011,10-01631928,Street Light - 1/Out,430 N PINE AVE,60644.0,1139462.845175,1902315.45720241,28.0,15.0,25.0,41.888062533973496,-87.76330372184326,"(41.888062533973496,-87.76330372184327)",2010-10-06
50497,10/06/2010,Completed,02/01/2011,10-01627673,Street Light - 1/Out,12100 S STONY ISLAND AVE,60633.0,1191314.39889813,1825246.12838158,10.0,4.0,51.0,41.67547571376547,-87.57538422564707,"(41.675475713765465,-87.57538422564707)",2010-10-06
50498,10/06/2010,Completed,05/04/2011,10-01630270,Street Light - 1/Out,3845 W LEXINGTON ST,60624.0,1150890.54999931,1896422.79008277,24.0,11.0,26.0,41.8716764303009,-87.72149121072502,"(41.8716764303009,-87.72149121072502)",2010-10-06
50719,10/07/2010,Completed - Dup,01/28/2011,10-01633273,Street Light - 1/Out,4499 W IOWA ST,60651.0,1146205.81357751,1905616.61008716,37.0,11.0,23.0,41.896995679927905,-87.73845692852173,"(41.89699567992791,-87.73845692852174)",2010-10-07
50720,10/07/2010,Completed - Dup,02/11/2011,10-01636598,Street Light - 1/Out,10755 S AVENUE B,60617.0,1204785.98308169,1834253.72283207,10.0,4.0,52.0,41.6998575604898,-87.52576765424774,"(41.6998575604898,-87.52576765424773)",2010-10-07
50721,10/07/2010,Completed,01/14/2011,10-01638867,Street Light - 1/Out,2725 W WASHINGTON BLVD,60612.0,1158195.07011805,1900571.81728471,2.0,13.0,27.0,41.88291575515025,-87.69455993447045,"(41.88291575515025,-87.69455993447045)",2010-10-07
50722,10/07/2010,Completed,01/28/2011,10-01632006,Street Light - 1/Out,4457 W IOWA ST,60651.0,1146489.81357751,1905623.61008716,37.0,11.0,23.0,41.89700948037117,-87.73741365008938,"(41.89700948037117,-87.73741365008938)",2010-10-07
50723,10/07/2010,Completed,01/28/2011,10-01638071,Street Light - 1/Out,3517 W FULTON BLVD,60624.0,1152885.48972628,1901771.0627004,28.0,11.0,27.0,41.886313401981184,-87.71402525454043,"(41.886313401981184,-87.71402525454042)",2010-10-07
50912,10/08/2010,Completed - Dup,01/19/2011,10-01645631,Street Light - 1/Out,9030 S PAULINA ST,60620.0,1166596.3820331998,1844666.4600942002,21.0,22.0,73.0,41.72932934161424,-87.66530562277106,"(41.72932934161424,-87.66530562277106)",2010-10-08
50913,10/08/2010,Completed - Dup,01/28/2011,10-01645482,Street Light - 1/Out,4457 W IOWA ST,60651.0,1146489.81357751,1905623.61008716,37.0,11.0,23.0,41.89700948037117,-87.73741365008938,"(41.89700948037117,-87.73741365008938)",2010-10-08
50914,10/08/2010,Completed,01/11/2011,10-01641739,Street Light - 1/Out,11056 S AVENUE H,60617.0,1202864.92352242,1832260.21230923,10.0,4.0,52.0,41.69443641289711,-87.532869424919,"(41.694436412897105,-87.532869424919)",2010-10-08
50915,10/08/2010,Completed,01/19/2011,10-01645624,Street Light - 1/Out,9000 S PAULINA ST,60620.0,1166586.89566864,1844997.2286964,21.0,22.0,73.0,41.730237222630684,-87.66533097029348,"(41.73023722263069,-87.66533097029348)",2010-10-08
50916,10/08/2010,Completed,01/24/2011,10-01639147,Street Light - 1/Out,726 W 99TH ST,60628.0,1173107.56001757,1839213.11999223,21.0,22.0,73.0,41.714223461028745,-87.64161402099012,"(41.71422346102874,-87.64161402099013)",2010-10-08
50917,10/08/2010,Completed,01/26/2011,10-01644449,Street Light - 1/Out,823 N MASSASOIT AVE,60651.0,1137878.57986846,1904914.3215883,29.0,15.0,25.0,41.895222879787134,-87.76905900479771,"(41.89522287978713,-87.76905900479771)",2010-10-08
50918,10/08/2010,Completed,01/28/2011,10-01645864,Street Light - 1/Out,10047 S DAMEN AVE,60643.0,1164796.3307303002,1838022.18067003,19.0,22.0,72.0,41.71113452737897,-87.67208665102748,"(41.71113452737897,-87.67208665102748)",2010-10-08
51038,10/09/2010,Completed - Dup,01/07/2011,10-01646989,Street Light - 1/Out,1845 S KARLOV AVE,60623.0,1149350.98591691,1890732.6953676997,24.0,10.0,29.0,41.85609210352661,-87.72729108418358,"(41.856092103526606,-87.72729108418358)",2010-10-09
