,CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION,date
132396,10/01/2010,Completed,01/24/2011,10-01602185,Pot Hole in Street,Dispatch Crew,Pothole Patched,19.0,6700 S JEFFERY BLVD,60649.0,1190699.10011755,1860946.37631626,5.0,3.0,43.0,,41.77336840854663,-87.57663855217714,"(41.77336840854663, -87.57663855217714)",2010-10-01
132975,10/04/2010,Completed,01/04/2011,10-01608358,Pot Hole in Street,Dispatch Crew,Pothole Patched,8.0,5749 N MERRIMAC AVE,60646.0,1133587.13140594,1937823.07489441,45.0,16.0,10.0,,41.98614679433854,-87.78388955557156,"(41.98614679433854, -87.78388955557155)",2010-10-04
132976,10/04/2010,Completed,01/26/2011,10-01607797,Pot Hole in Street,Dispatch Crew,Pothole Patched,12.0,1905 W MORSE AVE,60626.0,1162306.89407229,1946076.5295748,49.0,24.0,1.0,,42.00758708252194,-87.67833094755974,"(42.00758708252194, -87.67833094755974)",2010-10-04
133240,10/05/2010,Completed,01/03/2011,10-01620480,Pot Hole in Street,Dispatch Crew,Pothole Patched,5.0,3200 N RUTHERFORD AVE,60634.0,1130860.8248093,1920522.50952551,36.0,16.0,17.0,,41.938267359181694,-87.79462236917374,"(41.938267359181694, -87.79462236917374)",2010-10-05
133890,10/08/2010,Completed,01/04/2011,10-01640978,Pot Hole in Street,Dispatch Crew,Pothole Patched,4.0,6016 N LOUISE AVE,60646.0,1141033.26036658,1939649.52982936,45.0,16.0,12.0,,41.990622525725826,-87.75718956574019,"(41.990622525725826, -87.75718956574019)",2010-10-08
134034,10/10/2010,Completed,01/13/2011,10-01648464,Pot Hole in Street,Dispatch Crew,Pothole Patched,13.0,2300 N LONG AVE,60639.0,1140004.87013191,1914765.52000544,37.0,25.0,19.0,,41.922305610660146,-87.76115823174459,"(41.92230561066014, -87.7611582317446)",2010-10-10
134231,10/11/2010,Completed,01/13/2011,10-01650140,Pot Hole in Street,Dispatch Crew,Pothole Patched,6.0,2258 N LOREL AVE,60639.0,1140347.71728078,1914497.95546826,37.0,25.0,19.0,,41.922138562860106,-87.75992265084021,"(41.9221385628601, -87.7599226508402)",2010-10-11
134232,10/11/2010,Completed,01/13/2011,10-01650284,Pot Hole in Street,Dispatch Crew,Pothole Patched,10.0,2100 N LOREL AVE,60639.0,1140378.95510771,1913471.61002467,37.0,25.0,19.0,,41.91874448759793,-87.75981503210619,"(41.91874448759792, -87.75981503210619)",2010-10-11
134233,10/11/2010,Completed,01/13/2011,10-01650296,Pot Hole in Street,Dispatch Crew,Pothole Patched,113.0,2030 N LOREL AVE,60639.0,1140390.62002472,1913092.86091446,37.0,25.0,19.0,,41.91766933426389,-87.7597805015794,"(41.91766933426389, -87.75978050157941)",2010-10-11
134234,10/11/2010,Completed,01/14/2011,10-01650147,Pot Hole in Street,Dispatch Crew,Pothole Patched,60.0,2310 N LOCKWOOD AVE,60639.0,1140671.65563001,1914848.73162541,37.0,25.0,19.0,,41.922621105633176,-87.75870800803206,"(41.92262110563318, -87.75870800803204)",2010-10-11
134235,10/11/2010,Completed,01/14/2011,10-01650165,Pot Hole in Street,Dispatch Crew,Pothole Patched,3.0,2300 N LATROBE AVE,60639.0,1141008.15260515,1914789.93529245,37.0,25.0,19.0,,41.922354584448755,-87.75747065584127,"(41.922354584448755, -87.75747065584127)",2010-10-11
134236,10/11/2010,Completed,01/14/2011,10-01650177,Pot Hole in Street,Dispatch Crew,Pothole Patched,3.0,2309 N LATROBE AVE,60639.0,1141006.45260515,1914850.43529245,37.0,25.0,19.0,,41.92258580422732,-87.75718315372309,"(41.92258580422731, -87.75718315372309)",2010-10-11
134810,10/13/2010,Completed,02/15/2011,10-01665150,Pot Hole in Street,Dispatch Crew, No Problem Found,0.0,10900 S PULASKI RD,60655.0,1151626.23668705,1831992.31993404,0.0,0.0,0.0,,41.69476160177674,-87.7206190179237,"(41.69476160177674, -87.7206190179237)",2010-10-13
135052,10/15/2010,Completed,01/10/2011,10-01678544,Pot Hole in Street,Dispatch Crew,Pothole Patched,8.0,7120 N WASHTENAW AVE,60645.0,1157087.52392653,1947203.87267781,50.0,24.0,2.0,,42.010987558051426,-87.69750158817051,"(42.010987558051426, -87.6975015881705)",2010-10-15
135494,10/18/2010,Completed,01/03/2011,10-01693409,Pot Hole in Street,Dispatch Crew,Pothole Patched,2.0,5139 N KEATING AVE,60630.0,1143703.68607119,1933766.8882007,39.0,17.0,14.0,,41.974724951534455,-87.74680503262384,"(41.97472495153445, -87.74680503262384)",2010-10-18
