SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,10-01598304,10/01/2010,Front,,Open,"FRONT/REAR DOORS, WINDOWS",Vacant,False,False,1615,N,LATROBE,AVE,60639.0,1141155.69011368,1910235.69663287,37.0,25.0,25.0,41.90976557623079,-87.756891506263,"(41.90976557623079, -87.75689150626302)",2010-10-01
Vacant/Abandoned Building,10-01598514,10/01/2010,Front,,Open,"FRONT/REAR DOORS, WINDOWS",Vacant,True,False,1621,N,LATROBE,AVE,60639.0,1141154.29011368,1910276.19663287,37.0,25.0,25.0,41.909876738601724,-87.7568956494721,"(41.90987673860173, -87.75689564947211)",2010-10-01
Vacant/Abandoned Building,10-01598900,10/01/2010,Front,,Open,FRONT AND REAR,Vacant,False,False,10059,S,AVENUE L,,60617.0,1201815.29628776,1838920.34226929,10.0,4.0,52.0,41.712739075797174,-87.53648667711767,"(41.71273907579717, -87.53648667711767)",2010-10-01
Vacant/Abandoned Building,10-01598926,10/01/2010,Rear,,Open,,Vacant,False,False,6651,S,MICHIGAN,AVE,60637.0,1178083.58163371,1860932.23712637,20.0,3.0,69.0,41.773712174885716,-87.62273305773536,"(41.77371217488572, -87.62273305773536)",2010-10-01
Vacant/Abandoned Building,10-01599121,10/01/2010,Front,,Open,,Vacant,True,False,2901,E,81ST,ST,60617.0,1196915.36478094,1851820.15061968,7.0,4.0,46.0,41.74826025963518,-87.55400362233351,"(41.74826025963518, -87.55400362233351)",2010-10-01
Vacant/Abandoned Building,10-01599184,10/01/2010,Rear,,Open,,Vacant,False,False,3008,E,81ST,ST,60617.0,1197675.00370853,1851840.45480013,7.0,4.0,46.0,41.7482970616829,-87.55121943623604,"(41.7482970616829, -87.55121943623605)",2010-10-01
Vacant/Abandoned Building,10-01600076,10/01/2010,Front,,Open,BACK DOOR,Vacant,False,False,6739,S,WOLCOTT,AVE,60636.0,1164848.54777907,1859979.90762196,15.0,7.0,67.0,41.771388700782,-87.67127676390099,"(41.771388700782, -87.67127676390099)",2010-10-01
Vacant/Abandoned Building,10-01600158,10/01/2010,Front,,Open,"FRONT DOOR, BACK DOOR AND BROKEN WINDOWS IN THE REAR",Vacant,False,False,8349,S,HAMILTON,AVE,60620.0,1163482.94988643,1849257.7144214,18.0,6.0,71.0,41.741994193767106,-87.67658263965231,"(41.74199419376711, -87.67658263965232)",2010-10-01
Vacant/Abandoned Building,10-01600295,10/01/2010,,,,,,,,314,W,115TH,ST,60628.0,1176188.91939253,1828671.61989983,34.0,5.0,49.0,41.685227566455275,-87.63064388002005,"(41.68522756645527, -87.63064388002005)",2010-10-01
Vacant/Abandoned Building,10-01600298,10/01/2010,,,,,,,,10026,S,LA SALLE,ST,60628.0,1177040.3034833,1838472.70226802,9.0,5.0,49.0,41.712104049762935,-87.62723303521364,"(41.712104049762935, -87.62723303521364)",2010-10-01
Vacant/Abandoned Building,10-01600299,10/01/2010,,,,,,,,6823,S,ABERDEEN,ST,60621.0,1170159.19706724,1859561.41486982,17.0,7.0,68.0,41.77012647369503,-87.65182190863294,"(41.77012647369503, -87.65182190863293)",2010-10-01
Vacant/Abandoned Building,10-01600341,10/01/2010,,,,,,,,5730,W,64TH,ST,60638.0,1139315.28707956,1861543.45897583,13.0,8.0,64.0,41.77618061151214,-87.76483650044149,"(41.77618061151214, -87.7648365004415)",2010-10-01
Vacant/Abandoned Building,10-01600343,10/01/2010,,,,,,,,2236,W,MARQUETTE,RD,60636.0,1162494.61308965,1860184.44189981,15.0,8.0,66.0,41.77199937175439,-87.67989981681325,"(41.77199937175439, -87.67989981681323)",2010-10-01
