,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
42278,04/01/2013,Completed - Dup,04/01/2013,13-00359621,Street Lights - All/Out,5400 N ST LOUIS AVE,60625.0,1152085.63432784,1935662.070132,39.0,17.0,13.0,41.97932888104322,-87.71606648641539,"(41.97932888104322, -87.71606648641539)",2013-04-01
42279,04/01/2013,Completed - Dup,04/01/2013,13-00359622,Street Lights - All/Out,5400 N BERNARD ST,60625.0,1152415.89330376,1935670.19652873,39.0,17.0,13.0,41.97934464333851,-87.7148517106106,"(41.979344643338514, -87.71485171061059)",2013-04-01
42280,04/01/2013,Completed - Dup,04/01/2013,13-00359736,Street Lights - All/Out,3900 S COTTAGE GROVE AVE,60653.0,1182255.0516304,1879280.154909,4.0,2.0,38.0,41.823964800999605,-87.60687305821087,"(41.8239648009996, -87.60687305821088)",2013-04-01
42281,04/01/2013,Completed - Dup,04/01/2013,13-00364004,Street Lights - All/Out,11100 S HOMEWOOD AVE,60643.0,1165486.23792856,1830949.40950564,19.0,22.0,75.0,41.69171109559449,-87.66975962033258,"(41.691711095594485, -87.6697596203326)",2013-04-01
42282,04/01/2013,Completed - Dup,04/01/2013,13-00364514,Street Lights - All/Out,5444 N BERNARD ST,60625.0,1152407.99330376,1935966.79652873,39.0,17.0,13.0,41.980158687415035,-87.71487288807249,"(41.980158687415035, -87.7148728880725)",2013-04-01
42283,04/01/2013,Completed - Dup,04/01/2013,13-00364515,Street Lights - All/Out,5444 N ST LOUIS AVE,60625.0,1152077.63432784,1935958.7701319999,39.0,17.0,13.0,41.9801432013842,-87.7160880444644,"(41.9801432013842, -87.7160880444644)",2013-04-01
42284,04/01/2013,Completed - Dup,04/01/2013,13-00364592,Street Lights - All/Out,5400 N BERNARD ST,60625.0,1152415.89330376,1935670.19652873,39.0,17.0,13.0,41.97934464333851,-87.7148517106106,"(41.979344643338514, -87.71485171061059)",2013-04-01
42285,04/01/2013,Completed - Dup,04/01/2013,13-00364656,Street Lights - All/Out,5413 N BERNARD ST,60625.0,1152413.59330376,1935757.79652873,39.0,17.0,13.0,41.979585068386776,-87.71485784301647,"(41.97958506838677, -87.71485784301647)",2013-04-01
42286,04/01/2013,Completed - Dup,04/01/2013,13-00364705,Street Lights - All/Out,5400 N BERNARD ST,60625.0,1152415.89330376,1935670.19652873,39.0,17.0,13.0,41.97934464333851,-87.7148517106106,"(41.979344643338514, -87.71485171061059)",2013-04-01
42287,04/01/2013,Completed - Dup,04/02/2013,13-00359687,Street Lights - All/Out,8000 S EBERHART AVE,60619.0,1180962.31989345,1852072.06430604,6.0,6.0,44.0,41.74933317421496,-87.61245249317251,"(41.749333174214954, -87.61245249317251)",2013-04-01
