,route,date,daytype,rides
658776,1,2015-08-01,A,93
658777,1,2015-08-02,U,40
658778,1,2015-08-03,W,1798
658779,1,2015-08-04,W,1811
658780,1,2015-08-05,W,1742
658781,1,2015-08-06,W,1719
658782,1,2015-08-07,W,1605
658783,1,2015-08-10,W,1757
658784,1,2015-08-11,W,1933
658785,1,2015-08-12,W,1892
658786,1,2015-08-13,W,1773
658787,1,2015-08-14,W,1758
658788,1,2015-08-17,W,1898
658789,1,2015-08-18,W,1957
658790,1,2015-08-19,W,1858
658791,1,2015-08-20,W,1729
658792,1,2015-08-21,W,1725
658793,1,2015-08-24,W,1866
658794,1,2015-08-25,W,2153
658795,1,2015-08-26,W,1877
658796,1,2015-08-27,W,1833
658797,1,2015-08-28,W,1624
658798,1,2015-08-31,W,1833
658799,10,2015-08-01,A,755
658800,10,2015-08-02,U,481
658801,10,2015-08-03,W,1037
658802,10,2015-08-04,W,1206
658803,10,2015-08-05,W,1277
658804,10,2015-08-06,W,921
658805,10,2015-08-07,W,1037
658806,10,2015-08-08,A,1333
658807,10,2015-08-09,U,1155
658808,10,2015-08-10,W,1307
658809,10,2015-08-11,W,1062
658810,10,2015-08-12,W,1095
658811,10,2015-08-13,W,738
658812,10,2015-08-14,W,1141
658813,10,2015-08-15,A,1132
658814,10,2015-08-16,U,959
658815,10,2015-08-17,W,1039
658816,10,2015-08-18,W,987
658817,10,2015-08-19,W,1192
658818,10,2015-08-20,W,974
658819,10,2015-08-21,W,708
658820,10,2015-08-22,A,1107
658821,10,2015-08-23,U,798
658822,10,2015-08-24,W,803
658823,10,2015-08-25,W,1006
658824,10,2015-08-26,W,860
658825,10,2015-08-27,W,886
658826,10,2015-08-28,W,832
658827,10,2015-08-29,A,792
658828,10,2015-08-30,U,674
658829,10,2015-08-31,W,885
658830,100,2015-08-03,W,624
658831,100,2015-08-04,W,615
658832,100,2015-08-05,W,702
658833,100,2015-08-06,W,640
658834,100,2015-08-07,W,578
658835,100,2015-08-10,W,534
658836,100,2015-08-11,W,544
658837,100,2015-08-12,W,615
658838,100,2015-08-13,W,539
658839,100,2015-08-14,W,534
658840,100,2015-08-17,W,560
658841,100,2015-08-18,W,506
658842,100,2015-08-19,W,647
658843,100,2015-08-20,W,553
658844,100,2015-08-21,W,562
658845,100,2015-08-24,W,541
658846,100,2015-08-25,W,589
658847,100,2015-08-26,W,683
658848,100,2015-08-27,W,618
658849,100,2015-08-28,W,637
658850,100,2015-08-31,W,653
658851,1001,2015-08-01,A,114
658852,1001,2015-08-02,U,1264
658853,1001,2015-08-03,W,1875
658854,1001,2015-08-04,W,2448
658855,1001,2015-08-05,W,1829
658856,1001,2015-08-06,W,1981
658857,1001,2015-08-07,W,5694
658858,1001,2015-08-08,A,5570
658859,1001,2015-08-09,U,3975
658860,1001,2015-08-10,W,2453
658861,1001,2015-08-11,W,2516
658862,1001,2015-08-12,W,2646
658863,1001,2015-08-13,W,1910
658864,1001,2015-08-14,W,2299
658865,1001,2015-08-15,A,264
658866,1001,2015-08-16,U,1223
658867,1001,2015-08-17,W,1558
658868,1001,2015-08-18,W,3136
658869,1001,2015-08-19,W,2357
658870,1001,2015-08-20,W,2248
658871,1001,2015-08-21,W,3975
658872,1001,2015-08-22,A,4442
658873,1001,2015-08-23,U,3100
658874,1001,2015-08-24,W,2506
658875,1001,2015-08-25,W,2009
658876,1001,2015-08-26,W,2126
658877,1001,2015-08-27,W,2610
658878,1001,2015-08-28,W,2994
658879,1001,2015-08-29,A,4699
658880,1001,2015-08-30,U,2336
658881,1001,2015-08-31,W,2851
658882,103,2015-08-01,A,1311
658883,103,2015-08-02,U,1137
658884,103,2015-08-03,W,2467
658885,103,2015-08-04,W,2509
658886,103,2015-08-05,W,2395
658887,103,2015-08-06,W,2424
658888,103,2015-08-07,W,2559
658889,103,2015-08-08,A,1570
658890,103,2015-08-09,U,1162
