SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,15-03817156,08/03/2015,Front,,Open,FRONT,Vacant,False,False,7700,S,VINCENNES,AVE,60620.0,1175305.11441315,1853890.36029987,17.0,6.0,69.0,41.75445099481197,-87.63312840426205,"(41.75445099481197, -87.63312840426204)",2015-08-03
Vacant/Abandoned Building,15-03819550,08/03/2015,Front,,Open,,Vacant,False,False,1830,W,TOUHY,AVE,60626.0,1162770.82918176,1947868.23028616,49.0,24.0,1.0,42.0126049315573,-87.67642647299554,"(42.0126049315573, -87.67642647299554)",2015-08-03
Vacant/Abandoned Building,15-03836466,08/04/2015,Front,,Open,,Vacant,False,False,10,E,112TH,ST,60628.0,1178296.65649592,1830710.22193195,9.0,5.0,49.0,41.690774352788246,-87.62286646281163,"(41.69077435278825, -87.62286646281163)",2015-08-04
Vacant/Abandoned Building,15-03777867,08/01/2015,Rear,,Open,REAR SIDE OF THE BUILDING USED AS DUMPING GROUND /,Vacant,False,False,10407,S,STATE,ST,60628.0,1178090.4816288,1835939.13839018,9.0,5.0,49.0,41.70512790663534,-87.62346349970687,"(41.70512790663534, -87.62346349970687)",2015-08-01
Vacant/Abandoned Building,15-03812731,08/03/2015,Front,,Open,,Vacant,True,False,1622,W,MONTEREY,AVE,60643.0,1167419.72999473,1830143.02000034,34.0,22.0,75.0,41.689457135635756,-87.66270383094673,"(41.68945713563576, -87.66270383094674)",2015-08-03
Vacant/Abandoned Building,15-04143307,08/17/2015,,,,,,,,5251,W,FERDINAND,ST,60644.0,1141274.83493005,1902644.28601206,37.0,15.0,25.0,41.88893165719897,-87.75664127542584,"(41.88893165719897, -87.75664127542584)",2015-08-17
Vacant/Abandoned Building,15-03847770,08/04/2015,Front,,Boarded,,Vacant,False,False,1927,W,FULLERTON,AVE,60614.0,1162901.36687473,1915958.0389792,32.0,14.0,22.0,41.92503925956735,-87.67684584093243,"(41.92503925956735, -87.67684584093242)",2015-08-04
Vacant/Abandoned Building,15-03847798,08/04/2015,Front,,Boarded,,Vacant,False,False,1880,W,FULLERTON,AVE,60614.0,1163335.30719255,1915968.50891283,32.0,14.0,22.0,41.925058862195115,-87.67525105316379,"(41.925058862195115, -87.67525105316379)",2015-08-04
Vacant/Abandoned Building,15-03848273,08/04/2015,,,,,,,,324,E,115TH,ST,60628.0,1180557.19997951,1828773.8789875999,9.0,5.0,49.0,41.68540929262218,-87.61464965552521,"(41.68540929262218, -87.61464965552521)",2015-08-04
Vacant/Abandoned Building,15-03911975,08/07/2015,Front,,Open,,Vacant,False,False,6107,S,CAMPBELL,AVE,60629.0,1160750.90232872,1864087.41320673,16.0,8.0,66.0,41.782745847276026,-87.68618408839805,"(41.78274584727602, -87.68618408839805)",2015-08-07
