,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
196953,08/01/2015,Completed - Dup,08/01/2015,15-03772506,Street Light Out,12652 S EXCHANGE AVE,60633.0,1197719.45343418,1821712.59979216,10.0,4.0,51.0,41.6656223215667,-87.55205815968776,"(41.6656223215667,-87.55205815968776)",2015-08-01
196954,08/01/2015,Completed - Dup,08/01/2015,15-03783680,Street Light Out,1027 W 112TH ST,60643.0,1171256.07002893,1830539.47002401,34.0,22.0,75.0,41.69046224229128,-87.64864746466858,"(41.690462242291275,-87.64864746466858)",2015-08-01
196955,08/01/2015,Completed - Dup,08/01/2015,15-03783681,Street Light Out,1027 W 112TH ST,60643.0,1171256.07002893,1830539.47002401,34.0,22.0,75.0,41.69046224229128,-87.64864746466858,"(41.690462242291275,-87.64864746466858)",2015-08-01
196956,08/01/2015,Completed - Dup,08/01/2015,15-03783810,Street Light Out,360 W 93RD ST,60620.0,1175591.26701869,1843438.25931067,21.0,6.0,49.0,41.72576270589375,-87.63239173296519,"(41.72576270589375,-87.63239173296519)",2015-08-01
196957,08/01/2015,Completed - Dup,08/01/2015,15-03784091,Street Light Out,1000 W 112TH ST,60643.0,1171355.37002893,1830541.87002401,34.0,22.0,75.0,41.69046666179689,-87.64828385243143,"(41.69046666179689,-87.64828385243142)",2015-08-01
196958,08/01/2015,Completed - Dup,08/02/2015,15-03782316,Street Light Out,5400 S LAFLIN ST,60609.0,1167253.6928114,1868925.84582437,20.0,9.0,61.0,41.79588631566056,-87.66220436195519,"(41.79588631566056,-87.66220436195518)",2015-08-01
196959,08/02/2015,Completed - Dup,08/02/2015,15-03785835,Street Light Out,5400 S LAFLIN ST,60609.0,1167253.6928114,1868925.84582437,20.0,9.0,61.0,41.79588631566056,-87.66220436195519,"(41.79588631566056,-87.66220436195518)",2015-08-02
196960,08/02/2015,Completed - Dup,08/02/2015,15-03793814,Street Light Out,5400 S LAFLIN ST,60609.0,1167253.6928114,1868925.84582437,20.0,9.0,61.0,41.79588631566056,-87.66220436195519,"(41.79588631566056,-87.66220436195518)",2015-08-02
197119,08/01/2015,Completed - Dup,08/03/2015,15-03770207,Street Light Out,6809 W 54TH ST,60638.0,1131869.49616866,1868021.05752941,23.0,8.0,56.0,41.79408819244398,-87.79198337513796,"(41.79408819244398,-87.79198337513795)",2015-08-01
197120,08/01/2015,Completed - Dup,08/03/2015,15-03775854,Street Light Out,8115 S SPAULDING AVE,60652.0,1155793.89991648,1850600.59648945,18.0,8.0,70.0,41.745836861065506,-87.7047194707979,"(41.745836861065506,-87.70471947079791)",2015-08-01
197122,08/01/2015,Completed - Dup,08/03/2015,15-03783061,Street Light Out,5400 S LAFLIN ST,60609.0,1167253.6928114,1868925.84582437,20.0,9.0,61.0,41.79588631566056,-87.66220436195519,"(41.79588631566056,-87.66220436195518)",2015-08-01
197123,08/01/2015,Completed - Dup,08/03/2015,15-03783522,Street Light Out,9238 S DUNBAR AVE,60619.0,1179716.800023,1843567.0600247,9.0,6.0,49.0,41.726022973144225,-87.617275843788,"(41.726022973144225,-87.617275843788)",2015-08-01
197124,08/01/2015,Completed - Dup,08/03/2015,15-03783792,Street Light Out,3300 E 107TH ST,60617.0,1199863.9854901,1834606.74820132,10.0,4.0,52.0,41.70095152772882,-87.54377766442751,"(41.70095152772882,-87.5437776644275)",2015-08-01
197125,08/01/2015,Completed - Dup,08/03/2015,15-03784637,Street Light Out,346 W 97TH ST,60628.0,1175511.70766579,1840595.34199216,21.0,5.0,49.0,41.71796313122859,-87.63276790680996,"(41.71796313122859,-87.63276790680996)",2015-08-01
