,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What is the Nature of this Code Violation?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
45548,07/01/2013,Completed,07/01/2013,13-00857442,Sanitation Code Violation,Other,4600 N BROADWAY,60640.0,1168056.99422737,1930706.51429375,46.0,19.0,3.0,41.965399841624524,-87.65747448125973,"(41.96539984162452, -87.65747448125974)",2013-07-01
45549,07/01/2013,Completed,07/01/2013,13-00858556,Sanitation Code Violation,Garbage in alley,1009 W LAWRENCE AVE,60640.0,1168669.89831228,1932054.43357241,46.0,19.0,3.0,41.96908528593429,-87.65518175614943,"(41.96908528593429, -87.65518175614942)",2013-07-01
45550,07/01/2013,Completed,07/01/2013,13-00859856,Sanitation Code Violation,Other,4800 N NOTTINGHAM AVE,60656.0,1128285.37000146,1931479.89269768,41.0,16.0,10.0,41.96828981909951,-87.80369041109304,"(41.96828981909951, -87.80369041109304)",2013-07-01
45687,07/02/2013,Completed,07/02/2013,13-00865210,Sanitation Code Violation,Garbage in yard,1730 W PRATT BLVD,60626.0,1163369.15007113,1945216.28687643,49.0,24.0,1.0,42.005315320020095,-87.67430007715281,"(42.005315320020095, -87.67430007715281)",2013-07-02
45688,07/02/2013,Completed,07/02/2013,13-00865264,Sanitation Code Violation,Other,6549 N KEDZIE AVE,60645.0,1153852.50746907,1943245.72989923,50.0,24.0,2.0,42.00010370233874,-87.70936544061995,"(42.00010370233874, -87.70936544061996)",2013-07-02
45689,07/02/2013,Completed,07/02/2013,13-00865289,Sanitation Code Violation,Dumpster not being emptied,850 W LILL AVE,60614.0,1170508.57003315,1917162.51000108,43.0,19.0,7.0,41.92818116679275,-87.64885832343981,"(41.92818116679275, -87.64885832343982)",2013-07-02
45690,07/01/2013,Completed - Dup,07/02/2013,13-00858245,Sanitation Code Violation,Other,5917 S NAGLE AVE,60638.0,1134408.07327882,1864661.95466982,23.0,8.0,64.0,41.784825957082894,-87.782753203215,"(41.784825957082894, -87.78275320321498)",2013-07-01
45691,07/01/2013,Completed - Dup,07/02/2013,13-00858851,Sanitation Code Violation,Garbage in alley,3221 W BELDEN AVE,60647.0,1154340.87228434,1915106.23540952,26.0,14.0,22.0,41.92287737699335,-87.70832392203926,"(41.92287737699335, -87.70832392203926)",2013-07-01
45692,07/01/2013,Completed,07/02/2013,13-00858287,Sanitation Code Violation,Dumpster not being emptied,600 W HUBBARD ST,60654.0,1172237.89001842,1903317.59997987,42.0,12.0,24.0,41.890151954424994,-87.64291325423538,"(41.890151954424994, -87.64291325423538)",2013-07-01
45693,07/01/2013,Completed,07/02/2013,13-00858788,Sanitation Code Violation,Garbage in alley,3221 W BELDEN AVE,60647.0,1154340.87228434,1915106.23540952,26.0,14.0,22.0,41.92287737699335,-87.70832392203926,"(41.92287737699335, -87.70832392203926)",2013-07-01
45694,07/01/2013,Completed,07/02/2013,13-00859625,Sanitation Code Violation,Garbage in alley,1311 W SCHUBERT AVE,60614.0,1167057.33392683,1918051.26740042,32.0,19.0,7.0,41.930694865016754,-87.66151470918835,"(41.93069486501676, -87.66151470918835)",2013-07-01
45695,07/01/2013,Completed,07/02/2013,13-00859648,Sanitation Code Violation,Garbage in yard,3454 N CLAREMONT AVE,60618.0,1160094.13589196,1922884.8218981002,32.0,19.0,5.0,41.94410531312776,-87.6869689991778,"(41.944105313127764, -87.6869689991778)",2013-07-01
45696,07/01/2013,Completed,07/02/2013,13-00860503,Sanitation Code Violation,Other,2218 W DIVERSEY AVE,60647.0,1160944.74999615,1918558.38147187,1.0,14.0,22.0,41.932215651522114,-87.6839629793575,"(41.93221565152212, -87.68396297935752)",2013-07-01
45697,07/01/2013,Completed,07/02/2013,13-00860766,Sanitation Code Violation,Other,6700 S ST LAWRENCE AVE,60637.0,1181387.27270842,1860720.72981008,20.0,3.0,42.0,41.773056232583045,-87.61062905417035,"(41.773056232583045, -87.61062905417035)",2013-07-01
