SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,13-00858023,07/01/2013,Front,,Open,,Vacant,False,False,231,N,LA CROSSE,AVE,60644.0,1144002.17426575,1901171.44370699,28.0,15.0,25.0,41.88483926849472,-87.74666228439169,"(41.88483926849473, -87.74666228439168)",2013-07-01
Vacant/Abandoned Building,13-00866086,07/02/2013,Front,,Open,REAR,Vacant,False,False,333,E,PERSHING,RD,60653.0,1179251.07999418,1879202.68172596,3.0,2.0,38.0,41.82382137920288,-87.61789585442742,"(41.823821379202876, -87.6178958544274)",2013-07-02
Vacant/Abandoned Building,13-00867920,07/02/2013,Front,,Open,FRONT,Vacant,False,False,4259,W,VAN BUREN,ST,60624.0,1148061.48940614,1897682.19288715,24.0,11.0,26.0,41.87518724567822,-87.73184551052903,"(41.87518724567822, -87.73184551052901)",2013-07-02
Vacant/Abandoned Building,13-00857824,07/01/2013,Front,,Open,,Vacant,False,False,4111,W,ADAMS,ST,60624.0,1149020.0405974,1898693.82592853,28.0,11.0,26.0,41.87794479537054,-87.72829987971718,"(41.87794479537054, -87.72829987971718)",2013-07-01
Vacant/Abandoned Building,13-00858107,07/01/2013,Front,,Open,,Vacant,False,True,6320,S,CAMPBELL,AVE,60629.0,1160789.70083271,1862670.24028558,15.0,8.0,66.0,41.778856127871315,-87.68608094997809,"(41.77885612787131, -87.68608094997809)",2013-07-01
Vacant/Abandoned Building,13-00869433,07/02/2013,Front,,Open,"SIDE DOOR IS OPEN AND DAMAGED, BROKEN GLASS",Vacant,False,False,8942,S,CARPENTER,ST,60620.0,1170884.23990696,1845460.89211644,21.0,22.0,73.0,41.731416983196176,-87.64957496153053,"(41.73141698319618, -87.64957496153053)",2013-07-02
Vacant/Abandoned Building,13-00907260,07/09/2013,Front,,Open,,Vacant,False,False,7838,S,PHILLIPS,AVE,60649.0,1193888.29418065,1853470.81219587,7.0,4.0,43.0,41.75286450899859,-87.56504159316314,"(41.75286450899859, -87.56504159316314)",2013-07-09
Vacant/Abandoned Building,13-00901669,07/09/2013,Front,,Open,,Vacant,False,False,3401,N,HALSTED,ST,60657.0,1170322.82000681,1922797.0483662,44.0,19.0,6.0,41.94364665032721,-87.64937569866188,"(41.94364665032721, -87.64937569866188)",2013-07-09
Vacant/Abandoned Building,13-00886217,07/05/2013,Front,,Open,ALL OPEN,Vacant,False,False,2831,W,BELMONT,AVE,60618.0,1156906.7397828002,1921141.6631288999,33.0,14.0,21.0,41.93938732428433,-87.69873189767256,"(41.939387324284326, -87.69873189767257)",2013-07-05
Vacant/Abandoned Building,13-00895449,07/08/2013,Front,,Open,FRONT DOOR,Vacant,False,False,1630,S,DRAKE,AVE,60623.0,1152973.33160555,1891612.01631363,24.0,10.0,29.0,41.858434133290494,-87.7139718664004,"(41.858434133290494, -87.71397186640039)",2013-07-08
