,route,date,daytype,rides
217773,1,2005-12-01,W,2905
217774,2,2005-12-01,W,2337
217775,3,2005-12-01,W,22417
217776,4,2005-12-01,W,24225
217777,6,2005-12-01,W,10427
217778,7,2005-12-01,W,6400
217779,8,2005-12-01,W,20111
217780,9,2005-12-01,W,30432
217781,10,2005-12-01,W,459
217782,11,2005-12-01,W,3228
217783,12,2005-12-01,W,11805
217784,14,2005-12-01,W,15230
217785,15,2005-12-01,W,8403
217786,17,2005-12-01,W,554
217787,18,2005-12-01,W,1591
217788,20,2005-12-01,W,25168
217789,21,2005-12-01,W,6478
217790,22,2005-12-01,W,19350
217791,24,2005-12-01,W,5108
217792,25,2005-12-01,W,323
217793,26,2005-12-01,W,2893
217794,28,2005-12-01,W,10082
217795,29,2005-12-01,W,16559
217796,30,2005-12-01,W,3307
217797,33,2005-12-01,W,493
217798,34,2005-12-01,W,5775
217799,35,2005-12-01,W,6397
217800,36,2005-12-01,W,14785
217801,37,2005-12-01,W,2604
217802,39,2005-12-01,W,1798
217803,43,2005-12-01,W,1703
217804,44,2005-12-01,W,7488
217805,47,2005-12-01,W,12188
217806,48,2005-12-01,W,1129
217807,49,2005-12-01,W,21339
217808,50,2005-12-01,W,8365
217809,51,2005-12-01,W,2511
217810,52,2005-12-01,W,11230
217811,53,2005-12-01,W,24220
217812,54,2005-12-01,W,11579
217813,55,2005-12-01,W,13194
217814,56,2005-12-01,W,13769
217815,57,2005-12-01,W,3371
217816,59,2005-12-01,W,3678
217817,60,2005-12-01,W,13402
217818,62,2005-12-01,W,15273
217819,63,2005-12-01,W,22539
217820,64,2005-12-01,W,161
217821,65,2005-12-01,W,6845
217822,66,2005-12-01,W,23521
217823,67,2005-12-01,W,16618
217824,68,2005-12-01,W,1877
217825,69,2005-12-01,W,551
217826,70,2005-12-01,W,11289
217827,71,2005-12-01,W,11429
217828,72,2005-12-01,W,15169
217829,73,2005-12-01,W,6643
217830,74,2005-12-01,W,11947
217831,75,2005-12-01,W,8458
217832,76,2005-12-01,W,12265
217833,77,2005-12-01,W,22070
217834,78,2005-12-01,W,9091
217835,79,2005-12-01,W,34337
217836,80,2005-12-01,W,11897
217837,81,2005-12-01,W,14081
217838,82,2005-12-01,W,20236
217839,84,2005-12-01,W,4464
217840,85,2005-12-01,W,12161
217841,86,2005-12-01,W,1847
217842,87,2005-12-01,W,16951
217843,88,2005-12-01,W,1852
217844,90,2005-12-01,W,4870
217845,91,2005-12-01,W,8987
217846,92,2005-12-01,W,7607
217847,93,2005-12-01,W,3904
217848,94,2005-12-01,W,11620
217849,96,2005-12-01,W,1153
217850,97,2005-12-01,W,3319
217851,100,2005-12-01,W,1046
217852,103,2005-12-01,W,4181
217853,106,2005-12-01,W,2534
217854,108,2005-12-01,W,2378
217855,111,2005-12-01,W,6325
217856,112,2005-12-01,W,3922
217857,119,2005-12-01,W,7348
217858,120,2005-12-01,W,1750
217859,121,2005-12-01,W,1731
217860,122,2005-12-01,W,906
217861,123,2005-12-01,W,931
217862,124,2005-12-01,W,1063
217863,125,2005-12-01,W,3084
217864,126,2005-12-01,W,10216
217865,127,2005-12-01,W,77
217866,129,2005-12-01,W,1157
217867,134,2005-12-01,W,2018
217868,135,2005-12-01,W,2869
217869,136,2005-12-01,W,1891
217870,143,2005-12-01,W,753
217871,144,2005-12-01,W,739
217872,145,2005-12-01,W,6389
217873,146,2005-12-01,W,8598
217874,147,2005-12-01,W,9876
217875,148,2005-12-01,W,1917
217876,151,2005-12-01,W,21694
217877,152,2005-12-01,W,11750
217878,155,2005-12-01,W,5440
217879,156,2005-12-01,W,10033
217880,157,2005-12-01,W,4444
217881,168,2005-12-01,W,65
217882,169,2005-12-01,W,289
217883,170,2005-12-01,W,406
217884,171,2005-12-01,W,1673
217885,172,2005-12-01,W,1084
217886,173,2005-12-01,W,206
217887,200,2005-12-01,W,158
217888,201,2005-12-01,W,1580
217889,205,2005-12-01,W,1877
217890,206,2005-12-01,W,1573
217891,49A,2005-12-01,W,514
217892,49B,2005-12-01,W,4770
217893,52A,2005-12-01,W,6482
217894,53A,2005-12-01,W,9308
217895,53AL,2005-12-01,W,109
217896,54A,2005-12-01,W,1240
217897,54B,2005-12-01,W,4610
217898,55N,2005-12-01,W,918
217899,56A,2005-12-01,W,768
217900,62H,2005-12-01,W,1569
217901,63W,2005-12-01,W,2477
217902,81W,2005-12-01,W,1514
217903,85A,2005-12-01,W,874
217904,8A,2005-12-01,W,3674
217905,90N,2005-12-01,W,397
217906,95E,2005-12-01,W,4554
217907,95W,2005-12-01,W,4391
217908,X28,2005-12-01,W,843
217909,X3,2005-12-01,W,248
217910,X4,2005-12-01,W,337
217911,X49,2005-12-01,W,9822
217912,X55,2005-12-01,W,2589
217913,X80,2005-12-01,W,3338
217914,X98,2005-12-01,W,266
217915,1,2005-12-02,W,3004
217916,2,2005-12-02,W,2473
217917,3,2005-12-02,W,22730
217918,4,2005-12-02,W,25562
217919,6,2005-12-02,W,10685
217920,7,2005-12-02,W,5937
217921,8,2005-12-02,W,22100
217922,9,2005-12-02,W,31650
217923,10,2005-12-02,W,544
217924,11,2005-12-02,W,3207
217925,12,2005-12-02,W,11437
217926,14,2005-12-02,W,13204
217927,15,2005-12-02,W,8122
217928,17,2005-12-02,W,514
217929,18,2005-12-02,W,1524
217930,20,2005-12-02,W,25476
217931,21,2005-12-02,W,6842
217932,22,2005-12-02,W,20323
217933,24,2005-12-02,W,4285
217934,25,2005-12-02,W,252
217935,26,2005-12-02,W,2950
217936,28,2005-12-02,W,9976
217937,29,2005-12-02,W,15603
217938,30,2005-12-02,W,3176
217939,33,2005-12-02,W,658
217940,34,2005-12-02,W,5625
217941,35,2005-12-02,W,6164
217942,36,2005-12-02,W,14908
217943,37,2005-12-02,W,2327
217944,39,2005-12-02,W,1659
217945,43,2005-12-02,W,1418
217946,44,2005-12-02,W,7488
217947,47,2005-12-02,W,13599
217948,48,2005-12-02,W,1204
217949,49,2005-12-02,W,19262
217950,50,2005-12-02,W,7979
217951,51,2005-12-02,W,2682
217952,52,2005-12-02,W,11495
217953,53,2005-12-02,W,23415
217954,54,2005-12-02,W,12423
217955,55,2005-12-02,W,14555
217956,56,2005-12-02,W,14307
217957,57,2005-12-02,W,2496
217958,59,2005-12-02,W,3176
217959,60,2005-12-02,W,13572
217960,62,2005-12-02,W,14602
217961,63,2005-12-02,W,22924
217962,64,2005-12-02,W,176
217963,65,2005-12-02,W,6808
217964,66,2005-12-02,W,23117
217965,67,2005-12-02,W,15974
217966,68,2005-12-02,W,2622
217967,69,2005-12-02,W,595
217968,70,2005-12-02,W,11178
217969,71,2005-12-02,W,12149
217970,72,2005-12-02,W,17407
217971,73,2005-12-02,W,8247
217972,74,2005-12-02,W,10673
217973,75,2005-12-02,W,8058
217974,76,2005-12-02,W,10982
217975,77,2005-12-02,W,21730
217976,78,2005-12-02,W,9640
217977,79,2005-12-02,W,37787
217978,80,2005-12-02,W,11370
217979,81,2005-12-02,W,14153
217980,82,2005-12-02,W,19617
217981,84,2005-12-02,W,3933
217982,85,2005-12-02,W,11834
217983,86,2005-12-02,W,1804
217984,87,2005-12-02,W,18408
217985,88,2005-12-02,W,1760
217986,90,2005-12-02,W,4944
217987,91,2005-12-02,W,9530
217988,92,2005-12-02,W,7938
217989,93,2005-12-02,W,3284
217990,94,2005-12-02,W,10851
217991,96,2005-12-02,W,1222
217992,97,2005-12-02,W,4027
217993,100,2005-12-02,W,1071
217994,103,2005-12-02,W,3800
217995,106,2005-12-02,W,2297
217996,108,2005-12-02,W,2428
217997,111,2005-12-02,W,6785
217998,112,2005-12-02,W,3709
217999,119,2005-12-02,W,7052
218000,120,2005-12-02,W,2194
218001,121,2005-12-02,W,2021
218002,122,2005-12-02,W,389
218003,123,2005-12-02,W,967
218004,124,2005-12-02,W,1029
218005,125,2005-12-02,W,2319
218006,126,2005-12-02,W,10344
218007,127,2005-12-02,W,293
218008,129,2005-12-02,W,1329
218009,134,2005-12-02,W,1792
218010,135,2005-12-02,W,2786
218011,136,2005-12-02,W,1331
218012,143,2005-12-02,W,831
218013,144,2005-12-02,W,624
218014,145,2005-12-02,W,6398
218015,146,2005-12-02,W,7762
218016,147,2005-12-02,W,10916
218017,148,2005-12-02,W,2174
218018,151,2005-12-02,W,21247
218019,152,2005-12-02,W,11500
218020,155,2005-12-02,W,5845
218021,156,2005-12-02,W,9117
218022,157,2005-12-02,W,4323
218023,168,2005-12-02,W,70
218024,169,2005-12-02,W,197
218025,170,2005-12-02,W,297
218026,171,2005-12-02,W,1724
218027,172,2005-12-02,W,899
218028,173,2005-12-02,W,171
218029,200,2005-12-02,W,138
218030,201,2005-12-02,W,1629
218031,205,2005-12-02,W,885
218032,206,2005-12-02,W,2657
218033,49A,2005-12-02,W,582
218034,49B,2005-12-02,W,4765
218035,52A,2005-12-02,W,6681
218036,53A,2005-12-02,W,8513
218037,53AL,2005-12-02,W,76
218038,54A,2005-12-02,W,1178
218039,54B,2005-12-02,W,5149
218040,55N,2005-12-02,W,1061
218041,56A,2005-12-02,W,625
218042,62H,2005-12-02,W,1683
218043,63W,2005-12-02,W,2147
218044,81W,2005-12-02,W,2073
218045,85A,2005-12-02,W,1108
218046,8A,2005-12-02,W,4107
218047,90N,2005-12-02,W,348
218048,95E,2005-12-02,W,5687
218049,95W,2005-12-02,W,4825
218050,X28,2005-12-02,W,992
218051,X3,2005-12-02,W,532
218052,X49,2005-12-02,W,13063
218053,X55,2005-12-02,W,1903
218054,X80,2005-12-02,W,4212
218055,X98,2005-12-02,W,427
218056,3,2005-12-03,A,16756
218057,4,2005-12-03,A,18848
218058,6,2005-12-03,A,8561
218059,8,2005-12-03,A,13270
218060,9,2005-12-03,A,22148
218061,10,2005-12-03,A,1577
218062,11,2005-12-03,A,1271
218063,12,2005-12-03,A,7600
218064,14,2005-12-03,A,4939
218065,15,2005-12-03,A,5718
218066,18,2005-12-03,A,1067
218067,19,2005-12-03,A,1145
218068,20,2005-12-03,A,16154
218069,21,2005-12-03,A,5815
218070,22,2005-12-03,A,16072
218071,28,2005-12-03,A,5609
218072,29,2005-12-03,A,11468
218073,30,2005-12-03,A,1714
218074,34,2005-12-03,A,4223
218075,35,2005-12-03,A,3118
218076,36,2005-12-03,A,14856
218077,43,2005-12-03,A,721
218078,44,2005-12-03,A,2819
218079,47,2005-12-03,A,8286
218080,49,2005-12-03,A,20414
218081,50,2005-12-03,A,4703
218082,51,2005-12-03,A,1538
218083,52,2005-12-03,A,7288
218084,53,2005-12-03,A,14936
218085,54,2005-12-03,A,9739
218086,55,2005-12-03,A,10270
218087,56,2005-12-03,A,8248
218088,57,2005-12-03,A,1746
218089,59,2005-12-03,A,1817
218090,60,2005-12-03,A,8521
218091,62,2005-12-03,A,7374
218092,63,2005-12-03,A,14891
218093,65,2005-12-03,A,3006
218094,66,2005-12-03,A,14155
218095,67,2005-12-03,A,9527
218096,68,2005-12-03,A,703
218097,70,2005-12-03,A,7156
218098,71,2005-12-03,A,8260
218099,72,2005-12-03,A,11600
218100,73,2005-12-03,A,2704
218101,74,2005-12-03,A,8134
218102,75,2005-12-03,A,6642
218103,76,2005-12-03,A,6985
218104,77,2005-12-03,A,15309
218105,78,2005-12-03,A,5136
218106,79,2005-12-03,A,25292
218107,80,2005-12-03,A,10107
218108,81,2005-12-03,A,10696
218109,82,2005-12-03,A,10980
218110,84,2005-12-03,A,2480
218111,85,2005-12-03,A,9263
218112,87,2005-12-03,A,10080
218113,88,2005-12-03,A,671
218114,90,2005-12-03,A,3984
218115,91,2005-12-03,A,4658
218116,92,2005-12-03,A,3902
218117,93,2005-12-03,A,1867
218118,94,2005-12-03,A,5658
218119,97,2005-12-03,A,3089
218120,103,2005-12-03,A,1690
218121,106,2005-12-03,A,635
218122,111,2005-12-03,A,3296
218123,112,2005-12-03,A,1250
218124,119,2005-12-03,A,4338
218125,124,2005-12-03,A,969
218126,126,2005-12-03,A,5076
218127,145,2005-12-03,A,4148
218128,146,2005-12-03,A,6457
218129,147,2005-12-03,A,7726
218130,151,2005-12-03,A,15922
218131,152,2005-12-03,A,4968
218132,155,2005-12-03,A,5095
218133,168,2005-12-03,A,29
218134,169,2005-12-03,A,90
218135,171,2005-12-03,A,763
218136,172,2005-12-03,A,205
218137,173,2005-12-03,A,182
218138,201,2005-12-03,A,947
218139,49B,2005-12-03,A,3220
218140,52A,2005-12-03,A,3598
218141,53A,2005-12-03,A,3598
218142,54B,2005-12-03,A,4900
218143,55N,2005-12-03,A,142
218144,62H,2005-12-03,A,471
218145,63W,2005-12-03,A,710
218146,81W,2005-12-03,A,663
218147,85A,2005-12-03,A,308
218148,8A,2005-12-03,A,2284
218149,90N,2005-12-03,A,118
218150,95E,2005-12-03,A,3605
218151,95W,2005-12-03,A,4366
218152,X80,2005-12-03,A,774
218153,3,2005-12-04,U,8551
218154,4,2005-12-04,U,11888
218155,6,2005-12-04,U,5386
218156,8,2005-12-04,U,9255
218157,9,2005-12-04,U,15759
218158,10,2005-12-04,U,583
218159,11,2005-12-04,U,1010
218160,12,2005-12-04,U,7143
218161,14,2005-12-04,U,4253
218162,15,2005-12-04,U,2725
218163,18,2005-12-04,U,654
218164,20,2005-12-04,U,10217
218165,21,2005-12-04,U,3902
218166,22,2005-12-04,U,11760
218167,28,2005-12-04,U,3551
218168,29,2005-12-04,U,7867
218169,30,2005-12-04,U,1137
218170,34,2005-12-04,U,2766
218171,35,2005-12-04,U,1661
