,route,date,daytype,rides
35409,1,2001-11-01,W,7908
35410,2,2001-11-01,W,1097
35411,3,2001-11-01,W,26549
35412,4,2001-11-01,W,25332
35413,6,2001-11-01,W,20349
35414,7,2001-11-01,W,6656
35415,8,2001-11-01,W,22446
35416,9,2001-11-01,W,32518
35417,11,2001-11-01,W,3614
35418,12,2001-11-01,W,11617
35419,14,2001-11-01,W,10789
35420,17,2001-11-01,W,752
35421,18,2001-11-01,W,1632
35422,20,2001-11-01,W,23202
35423,21,2001-11-01,W,7211
35424,22,2001-11-01,W,20358
35425,24,2001-11-01,W,5419
35426,25,2001-11-01,W,641
35427,27,2001-11-01,W,6435
35428,28,2001-11-01,W,14280
35429,29,2001-11-01,W,17593
35430,30,2001-11-01,W,4508
35431,33,2001-11-01,W,718
35432,34,2001-11-01,W,8468
35433,35,2001-11-01,W,7139
35434,36,2001-11-01,W,16613
35435,37,2001-11-01,W,2592
35436,39,2001-11-01,W,2347
35437,43,2001-11-01,W,1542
35438,44,2001-11-01,W,7162
35439,47,2001-11-01,W,9021
35440,48,2001-11-01,W,1147
35441,49,2001-11-01,W,26022
35442,50,2001-11-01,W,8299
35443,51,2001-11-01,W,5203
35444,52,2001-11-01,W,12691
35445,53,2001-11-01,W,22466
35446,54,2001-11-01,W,11663
35447,55,2001-11-01,W,13327
35448,56,2001-11-01,W,16463
35449,57,2001-11-01,W,3276
35450,59,2001-11-01,W,5796
35451,60,2001-11-01,W,13802
35452,62,2001-11-01,W,15201
35453,63,2001-11-01,W,24292
35454,64,2001-11-01,W,235
35455,65,2001-11-01,W,7468
35456,66,2001-11-01,W,21175
35457,67,2001-11-01,W,15659
35458,68,2001-11-01,W,1794
35459,69,2001-11-01,W,466
35460,70,2001-11-01,W,11798
35461,71,2001-11-01,W,7989
35462,72,2001-11-01,W,16434
35463,73,2001-11-01,W,5209
35464,74,2001-11-01,W,13268
35465,75,2001-11-01,W,9441
35466,76,2001-11-01,W,12562
35467,77,2001-11-01,W,20671
35468,78,2001-11-01,W,9665
35469,79,2001-11-01,W,35941
35470,80,2001-11-01,W,11979
35471,81,2001-11-01,W,14906
35472,82,2001-11-01,W,20832
35473,84,2001-11-01,W,4103
35474,85,2001-11-01,W,12899
35475,86,2001-11-01,W,2328
35476,87,2001-11-01,W,16527
35477,88,2001-11-01,W,2244
35478,90,2001-11-01,W,3176
35479,91,2001-11-01,W,8355
35480,92,2001-11-01,W,8038
35481,93,2001-11-01,W,2559
35482,94,2001-11-01,W,10723
35483,96,2001-11-01,W,1197
35484,97,2001-11-01,W,3880
35485,100,2001-11-01,W,1710
35486,103,2001-11-01,W,4122
35487,106,2001-11-01,W,3082
35488,108,2001-11-01,W,3623
35489,111,2001-11-01,W,6920
35490,112,2001-11-01,W,3876
35491,119,2001-11-01,W,4791
35492,120,2001-11-01,W,886
35493,121,2001-11-01,W,1898
35494,122,2001-11-01,W,1311
35495,123,2001-11-01,W,933
35496,125,2001-11-01,W,3828
35497,126,2001-11-01,W,10629
35498,127,2001-11-01,W,33
35499,129,2001-11-01,W,629
35500,135,2001-11-01,W,3157
