,route,date,daytype,rides
358123,3,2008-11-01,A,16435
358124,4,2008-11-01,A,18724
358125,5,2008-11-01,A,610
358126,6,2008-11-01,A,11647
358127,8,2008-11-01,A,17636
358128,9,2008-11-01,A,27779
358129,10,2008-11-01,A,607
358130,11,2008-11-01,A,2392
358131,12,2008-11-01,A,12409
358132,14,2008-11-01,A,6618
358133,15,2008-11-01,A,6800
358134,18,2008-11-01,A,1020
358135,20,2008-11-01,A,15979
358136,21,2008-11-01,A,8680
358137,22,2008-11-01,A,19808
358138,28,2008-11-01,A,5846
358139,29,2008-11-01,A,12404
358140,30,2008-11-01,A,1950
358141,34,2008-11-01,A,4860
358142,35,2008-11-01,A,4486
358143,36,2008-11-01,A,18027
358144,43,2008-11-01,A,1155
358145,44,2008-11-01,A,3386
358146,47,2008-11-01,A,9788
358147,49,2008-11-01,A,23470
358148,50,2008-11-01,A,5651
358149,51,2008-11-01,A,1469
358150,52,2008-11-01,A,10418
358151,53,2008-11-01,A,17411
358152,54,2008-11-01,A,11429
358153,55,2008-11-01,A,11231
358154,56,2008-11-01,A,10606
358155,57,2008-11-01,A,1660
358156,59,2008-11-01,A,2113
358157,60,2008-11-01,A,9265
358158,62,2008-11-01,A,9381
358159,63,2008-11-01,A,17123
358160,65,2008-11-01,A,4530
358161,66,2008-11-01,A,16252
358162,67,2008-11-01,A,11012
358163,68,2008-11-01,A,602
358164,70,2008-11-01,A,7626
358165,71,2008-11-01,A,10578
358166,72,2008-11-01,A,14316
358167,73,2008-11-01,A,3021
358168,74,2008-11-01,A,10793
358169,75,2008-11-01,A,6536
358170,76,2008-11-01,A,7986
358171,77,2008-11-01,A,17094
358172,78,2008-11-01,A,5759
358173,79,2008-11-01,A,28278
358174,80,2008-11-01,A,10780
358175,81,2008-11-01,A,12736
358176,82,2008-11-01,A,12526
358177,84,2008-11-01,A,3248
358178,85,2008-11-01,A,9811
358179,87,2008-11-01,A,12485
358180,88,2008-11-01,A,816
358181,90,2008-11-01,A,4675
358182,91,2008-11-01,A,5096
358183,92,2008-11-01,A,4563
358184,93,2008-11-01,A,2189
358185,94,2008-11-01,A,6014
358186,97,2008-11-01,A,2720
358187,103,2008-11-01,A,2187
358188,106,2008-11-01,A,761
358189,111,2008-11-01,A,4734
358190,112,2008-11-01,A,1719
358191,119,2008-11-01,A,5226
358192,124,2008-11-01,A,1254
358193,126,2008-11-01,A,4744
358194,145,2008-11-01,A,5057
358195,146,2008-11-01,A,8519
358196,147,2008-11-01,A,14101
358197,151,2008-11-01,A,18565
358198,152,2008-11-01,A,5838
358199,155,2008-11-01,A,7388
358200,169,2008-11-01,A,41
358201,171,2008-11-01,A,981
358202,172,2008-11-01,A,684
358203,174,2008-11-01,A,217
358204,201,2008-11-01,A,877
358205,1001,2008-11-01,A,23472
358206,49B,2008-11-01,A,3866
358207,52A,2008-11-01,A,2469
358208,53A,2008-11-01,A,3855
358209,54B,2008-11-01,A,4224
358210,55N,2008-11-01,A,132
358211,62H,2008-11-01,A,534
358212,63W,2008-11-01,A,944
358213,81W,2008-11-01,A,1263
358214,85A,2008-11-01,A,511
358215,8A,2008-11-01,A,4447
358216,90N,2008-11-01,A,150
358217,95E,2008-11-01,A,4127
358218,95W,2008-11-01,A,5033
358219,X80,2008-11-01,A,1436
358220,3,2008-11-02,U,11636
358221,4,2008-11-02,U,15080
358222,5,2008-11-02,U,611
358223,6,2008-11-02,U,8322
358224,8,2008-11-02,U,13039
358225,9,2008-11-02,U,19733
358226,10,2008-11-02,U,422
358227,11,2008-11-02,U,2032
358228,12,2008-11-02,U,11114
358229,14,2008-11-02,U,3601
358230,15,2008-11-02,U,4698
358231,18,2008-11-02,U,800
358232,20,2008-11-02,U,11146
358233,21,2008-11-02,U,5647
358234,22,2008-11-02,U,14398
358235,28,2008-11-02,U,3732
358236,29,2008-11-02,U,9433
358237,30,2008-11-02,U,898
358238,34,2008-11-02,U,3872
358239,35,2008-11-02,U,2079
358240,36,2008-11-02,U,13469
358241,43,2008-11-02,U,689
358242,44,2008-11-02,U,2005
358243,47,2008-11-02,U,6746
358244,49,2008-11-02,U,16767
358245,50,2008-11-02,U,3680
358246,51,2008-11-02,U,1167
358247,52,2008-11-02,U,7745
358248,53,2008-11-02,U,11903
358249,54,2008-11-02,U,7519
358250,55,2008-11-02,U,8066
358251,56,2008-11-02,U,7011
358252,57,2008-11-02,U,877
358253,60,2008-11-02,U,6886
358254,62,2008-11-02,U,6802
358255,63,2008-11-02,U,13537
358256,65,2008-11-02,U,3182
358257,66,2008-11-02,U,11073
358258,67,2008-11-02,U,8545
358259,68,2008-11-02,U,768
358260,70,2008-11-02,U,5759
358261,71,2008-11-02,U,7397
358262,72,2008-11-02,U,9776
358263,73,2008-11-02,U,1791
358264,74,2008-11-02,U,7151
358265,75,2008-11-02,U,4777
358266,76,2008-11-02,U,5934
358267,77,2008-11-02,U,11938
358268,78,2008-11-02,U,4620
358269,79,2008-11-02,U,19892
358270,80,2008-11-02,U,7639
358271,81,2008-11-02,U,9773
358272,82,2008-11-02,U,9056
358273,84,2008-11-02,U,1849
358274,85,2008-11-02,U,6559
358275,87,2008-11-02,U,7320
358276,88,2008-11-02,U,593
358277,90,2008-11-02,U,3277
358278,91,2008-11-02,U,3433
358279,92,2008-11-02,U,3807
358280,94,2008-11-02,U,4252
358281,97,2008-11-02,U,2284
358282,103,2008-11-02,U,1328
358283,106,2008-11-02,U,474
358284,111,2008-11-02,U,3641
358285,112,2008-11-02,U,1263
358286,119,2008-11-02,U,3744
358287,124,2008-11-02,U,626
358288,126,2008-11-02,U,3368
358289,128,2008-11-02,U,1916
358290,145,2008-11-02,U,3395
358291,146,2008-11-02,U,8618
358292,147,2008-11-02,U,9135
358293,151,2008-11-02,U,14712
358294,152,2008-11-02,U,3754
358295,155,2008-11-02,U,5153
358296,171,2008-11-02,U,1082
358297,172,2008-11-02,U,378
358298,174,2008-11-02,U,38
358299,201,2008-11-02,U,80
358300,1001,2008-11-02,U,19172
358301,49B,2008-11-02,U,2982
358302,52A,2008-11-02,U,1556
358303,53A,2008-11-02,U,2244
358304,54B,2008-11-02,U,2734
358305,63W,2008-11-02,U,667
358306,81W,2008-11-02,U,880
358307,8A,2008-11-02,U,2341
358308,95E,2008-11-02,U,3163
358309,95W,2008-11-02,U,3488
358310,X80,2008-11-02,U,1378
358311,1,2008-11-03,W,3433
358312,2,2008-11-03,W,2711
358313,3,2008-11-03,W,24052
358314,4,2008-11-03,W,26468
358315,5,2008-11-03,W,510
358316,6,2008-11-03,W,13205
358317,7,2008-11-03,W,8697
358318,8,2008-11-03,W,27823
358319,9,2008-11-03,W,23983
358320,11,2008-11-03,W,6779
358321,12,2008-11-03,W,16366
358322,14,2008-11-03,W,16237
358323,15,2008-11-03,W,9937
358324,17,2008-11-03,W,534
358325,18,2008-11-03,W,2007
358326,19,2008-11-03,W,446
358327,20,2008-11-03,W,25013
358328,21,2008-11-03,W,10425
358329,22,2008-11-03,W,25822
358330,24,2008-11-03,W,4268
358331,26,2008-11-03,W,2908
358332,28,2008-11-03,W,6969
358333,29,2008-11-03,W,17030
358334,30,2008-11-03,W,4154
358335,33,2008-11-03,W,698
358336,34,2008-11-03,W,6914
358337,35,2008-11-03,W,6789
358338,36,2008-11-03,W,17863
358339,38,2008-11-03,W,3086
358340,39,2008-11-03,W,2233
358341,43,2008-11-03,W,1982
358342,44,2008-11-03,W,7570
358343,47,2008-11-03,W,13467
358344,48,2008-11-03,W,1285
358345,49,2008-11-03,W,21337
358346,50,2008-11-03,W,10134
358347,51,2008-11-03,W,3070
358348,52,2008-11-03,W,15730
358349,53,2008-11-03,W,25484
358350,54,2008-11-03,W,10850
358351,55,2008-11-03,W,12554
358352,56,2008-11-03,W,15352
358353,57,2008-11-03,W,3935
358354,59,2008-11-03,W,4545
358355,60,2008-11-03,W,15459
358356,62,2008-11-03,W,16879
358357,63,2008-11-03,W,27234
358358,64,2008-11-03,W,185
358359,65,2008-11-03,W,8324
358360,66,2008-11-03,W,24320
358361,67,2008-11-03,W,15933
358362,68,2008-11-03,W,1907
358363,69,2008-11-03,W,401
358364,70,2008-11-03,W,12660
358365,71,2008-11-03,W,13461
358366,72,2008-11-03,W,19577
358367,73,2008-11-03,W,6926
358368,74,2008-11-03,W,13550
358369,75,2008-11-03,W,9937
358370,76,2008-11-03,W,12824
358371,77,2008-11-03,W,24777
358372,78,2008-11-03,W,10469
358373,79,2008-11-03,W,41313
358374,80,2008-11-03,W,12854
358375,81,2008-11-03,W,16093
358376,82,2008-11-03,W,22384
358377,84,2008-11-03,W,5231
358378,85,2008-11-03,W,15534
358379,86,2008-11-03,W,3089
358380,87,2008-11-03,W,20714
358381,88,2008-11-03,W,1672
358382,90,2008-11-03,W,6556
358383,91,2008-11-03,W,10628
358384,92,2008-11-03,W,9188
358385,93,2008-11-03,W,3948
358386,94,2008-11-03,W,12859
358387,96,2008-11-03,W,1268
358388,97,2008-11-03,W,4209
358389,100,2008-11-03,W,1275
358390,103,2008-11-03,W,5713
358391,106,2008-11-03,W,3085
358392,108,2008-11-03,W,3213
358393,111,2008-11-03,W,7968
358394,112,2008-11-03,W,3608
358395,119,2008-11-03,W,6707
358396,120,2008-11-03,W,1620
358397,121,2008-11-03,W,1491
358398,122,2008-11-03,W,842
358399,123,2008-11-03,W,622
358400,124,2008-11-03,W,1433
358401,125,2008-11-03,W,2164
358402,126,2008-11-03,W,11428
358403,129,2008-11-03,W,1249
358404,132,2008-11-03,W,386
358405,134,2008-11-03,W,3286
358406,135,2008-11-03,W,4871
358407,136,2008-11-03,W,2523
358408,143,2008-11-03,W,1341
358409,144,2008-11-03,W,1477
358410,145,2008-11-03,W,8151
358411,146,2008-11-03,W,9733
358412,147,2008-11-03,W,17777
358413,148,2008-11-03,W,2145
358414,151,2008-11-03,W,24176
358415,152,2008-11-03,W,11886
358416,155,2008-11-03,W,7947
358417,156,2008-11-03,W,11068
358418,157,2008-11-03,W,2209
358419,165,2008-11-03,W,84
358420,168,2008-11-03,W,61
358421,169,2008-11-03,W,412
358422,170,2008-11-03,W,154
358423,171,2008-11-03,W,4242
358424,172,2008-11-03,W,1920
358425,173,2008-11-03,W,201
358426,174,2008-11-03,W,442
358427,192,2008-11-03,W,424
358428,200,2008-11-03,W,97
358429,201,2008-11-03,W,1778
358430,205,2008-11-03,W,1113
358431,206,2008-11-03,W,1108
358432,1001,2008-11-03,W,502
358433,49A,2008-11-03,W,899
358434,49B,2008-11-03,W,5888
358435,52A,2008-11-03,W,5492
358436,53A,2008-11-03,W,9474
358437,53AL,2008-11-03,W,897
358438,54A,2008-11-03,W,1175
358439,54B,2008-11-03,W,3543
358440,55A,2008-11-03,W,255
358441,55N,2008-11-03,W,773
358442,56A,2008-11-03,W,860
358443,62H,2008-11-03,W,1793
358444,63W,2008-11-03,W,2249
358445,81W,2008-11-03,W,2071
358446,85A,2008-11-03,W,1210
358447,8A,2008-11-03,W,4840
358448,90N,2008-11-03,W,480
358449,95E,2008-11-03,W,6186
358450,95W,2008-11-03,W,4793
358451,X20,2008-11-03,W,3294
358452,X28,2008-11-03,W,5150
358453,X3,2008-11-03,W,3032
358454,X4,2008-11-03,W,2767
358455,X49,2008-11-03,W,15185
358456,X54,2008-11-03,W,6901
358457,X55,2008-11-03,W,3616
358458,X80,2008-11-03,W,5133
358459,X9,2008-11-03,W,14293
358460,X98,2008-11-03,W,173
358461,1,2008-11-04,W,3211
358462,2,2008-11-04,W,1805
358463,3,2008-11-04,W,24491
358464,4,2008-11-04,W,25264
358465,5,2008-11-04,W,437
358466,6,2008-11-04,W,13122
358467,7,2008-11-04,W,8051
358468,8,2008-11-04,W,26995
358469,9,2008-11-04,W,24008
358470,11,2008-11-04,W,6319
358471,12,2008-11-04,W,16432
358472,14,2008-11-04,W,15182
358473,15,2008-11-04,W,9485
358474,17,2008-11-04,W,502
358475,18,2008-11-04,W,1956
358476,20,2008-11-04,W,24929
358477,21,2008-11-04,W,10066
358478,22,2008-11-04,W,24837
358479,24,2008-11-04,W,4202
358480,26,2008-11-04,W,2364
358481,28,2008-11-04,W,6569
358482,29,2008-11-04,W,16939
358483,30,2008-11-04,W,4087
358484,33,2008-11-04,W,672
358485,34,2008-11-04,W,7153
358486,35,2008-11-04,W,6592
358487,36,2008-11-04,W,17547
358488,38,2008-11-04,W,3215
358489,39,2008-11-04,W,2211
358490,43,2008-11-04,W,2054
358491,44,2008-11-04,W,8011
358492,47,2008-11-04,W,13225
358493,48,2008-11-04,W,1337
358494,49,2008-11-04,W,21621
358495,50,2008-11-04,W,9858
358496,51,2008-11-04,W,2891
358497,52,2008-11-04,W,15299
358498,53,2008-11-04,W,24844
358499,54,2008-11-04,W,10168
358500,55,2008-11-04,W,13494
358501,56,2008-11-04,W,15095
358502,57,2008-11-04,W,3652
358503,59,2008-11-04,W,4481
358504,60,2008-11-04,W,15397
358505,62,2008-11-04,W,16060
358506,63,2008-11-04,W,26948
358507,64,2008-11-04,W,174
358508,65,2008-11-04,W,7203
358509,66,2008-11-04,W,24008
358510,67,2008-11-04,W,16964
358511,68,2008-11-04,W,1888
358512,69,2008-11-04,W,481
358513,70,2008-11-04,W,12282
358514,71,2008-11-04,W,13302
358515,72,2008-11-04,W,17992
358516,73,2008-11-04,W,6497
358517,74,2008-11-04,W,13089
358518,75,2008-11-04,W,10031
358519,76,2008-11-04,W,12809
358520,77,2008-11-04,W,24746
358521,78,2008-11-04,W,11188
358522,79,2008-11-04,W,39552
358523,80,2008-11-04,W,12242
358524,81,2008-11-04,W,16592
358525,82,2008-11-04,W,21751
358526,84,2008-11-04,W,5128
358527,85,2008-11-04,W,14412
358528,86,2008-11-04,W,3278
358529,87,2008-11-04,W,19568
358530,88,2008-11-04,W,2184
358531,90,2008-11-04,W,5965
358532,91,2008-11-04,W,10907
358533,92,2008-11-04,W,9291
358534,93,2008-11-04,W,3706
358535,94,2008-11-04,W,11400
358536,96,2008-11-04,W,936
358537,97,2008-11-04,W,4558
358538,100,2008-11-04,W,1176
358539,103,2008-11-04,W,4756
358540,106,2008-11-04,W,2932
358541,108,2008-11-04,W,3359
358542,111,2008-11-04,W,7823
358543,112,2008-11-04,W,3961
358544,119,2008-11-04,W,6919
358545,120,2008-11-04,W,1168
358546,121,2008-11-04,W,1517
358547,122,2008-11-04,W,723
358548,123,2008-11-04,W,524
358549,124,2008-11-04,W,1163
358550,125,2008-11-04,W,2057
358551,126,2008-11-04,W,10712
358552,129,2008-11-04,W,876
358553,132,2008-11-04,W,269
358554,134,2008-11-04,W,3124
358555,135,2008-11-04,W,4372
358556,136,2008-11-04,W,2518
358557,143,2008-11-04,W,1104
358558,144,2008-11-04,W,1215
358559,145,2008-11-04,W,7296
358560,146,2008-11-04,W,10478
358561,147,2008-11-04,W,18843
358562,148,2008-11-04,W,2307
358563,151,2008-11-04,W,22474
358564,152,2008-11-04,W,11873
358565,155,2008-11-04,W,8825
358566,156,2008-11-04,W,10607
358567,157,2008-11-04,W,1804
358568,165,2008-11-04,W,112
358569,168,2008-11-04,W,58
358570,169,2008-11-04,W,373
358571,170,2008-11-04,W,268
358572,171,2008-11-04,W,4384
358573,172,2008-11-04,W,2207
358574,173,2008-11-04,W,145
358575,174,2008-11-04,W,482
358576,192,2008-11-04,W,413
358577,200,2008-11-04,W,96
358578,201,2008-11-04,W,1925
358579,205,2008-11-04,W,1000
358580,206,2008-11-04,W,748
358581,1001,2008-11-04,W,24
358582,49A,2008-11-04,W,676
358583,49B,2008-11-04,W,5727
358584,52A,2008-11-04,W,5841
358585,53A,2008-11-04,W,9214
358586,53AL,2008-11-04,W,690
358587,54A,2008-11-04,W,1144
358588,54B,2008-11-04,W,3836
358589,55A,2008-11-04,W,265
358590,55N,2008-11-04,W,693
358591,56A,2008-11-04,W,740
358592,62H,2008-11-04,W,1660
358593,63W,2008-11-04,W,2191
358594,81W,2008-11-04,W,2112
358595,85A,2008-11-04,W,1236
358596,8A,2008-11-04,W,4718
358597,90N,2008-11-04,W,594
358598,95E,2008-11-04,W,6559
358599,95W,2008-11-04,W,5724
358600,X20,2008-11-04,W,2829
358601,X28,2008-11-04,W,4739
358602,X3,2008-11-04,W,3114
358603,X4,2008-11-04,W,3118
358604,X49,2008-11-04,W,14825
358605,X54,2008-11-04,W,6940
358606,X55,2008-11-04,W,4058
358607,X80,2008-11-04,W,4836
358608,X9,2008-11-04,W,13304
358609,X98,2008-11-04,W,305
358610,1,2008-11-05,W,3333
358611,2,2008-11-05,W,1836
358612,3,2008-11-05,W,23293
358613,4,2008-11-05,W,25783
358614,5,2008-11-05,W,753
358615,6,2008-11-05,W,13889
358616,7,2008-11-05,W,8749
358617,8,2008-11-05,W,26681
358618,9,2008-11-05,W,23482
358619,11,2008-11-05,W,6438
358620,12,2008-11-05,W,16433
358621,14,2008-11-05,W,15801
358622,15,2008-11-05,W,9462
358623,17,2008-11-05,W,699
358624,18,2008-11-05,W,1881
358625,20,2008-11-05,W,23914
358626,21,2008-11-05,W,9872
358627,22,2008-11-05,W,25042
358628,24,2008-11-05,W,4100
358629,26,2008-11-05,W,2747
358630,28,2008-11-05,W,6845
358631,29,2008-11-05,W,16722
358632,30,2008-11-05,W,4173
358633,33,2008-11-05,W,613
358634,34,2008-11-05,W,6878
358635,35,2008-11-05,W,6533
358636,36,2008-11-05,W,17306
358637,38,2008-11-05,W,2949
358638,39,2008-11-05,W,2309
358639,43,2008-11-05,W,2218
358640,44,2008-11-05,W,8454
358641,47,2008-11-05,W,12734
358642,48,2008-11-05,W,1291
358643,49,2008-11-05,W,21753
358644,50,2008-11-05,W,9790
358645,51,2008-11-05,W,2833
358646,52,2008-11-05,W,15127
358647,53,2008-11-05,W,23873
358648,54,2008-11-05,W,9655
358649,55,2008-11-05,W,13472
358650,56,2008-11-05,W,15747
358651,57,2008-11-05,W,3830
358652,59,2008-11-05,W,4622
358653,60,2008-11-05,W,15219
358654,62,2008-11-05,W,16995
358655,63,2008-11-05,W,25328
358656,64,2008-11-05,W,189
358657,65,2008-11-05,W,8165
358658,66,2008-11-05,W,24040
358659,67,2008-11-05,W,16832
358660,68,2008-11-05,W,1987
358661,69,2008-11-05,W,435
358662,70,2008-11-05,W,11932
358663,71,2008-11-05,W,12700
358664,72,2008-11-05,W,18685
358665,73,2008-11-05,W,6642
358666,74,2008-11-05,W,13509
358667,75,2008-11-05,W,9251
358668,76,2008-11-05,W,12556
358669,77,2008-11-05,W,23805
358670,78,2008-11-05,W,10863
358671,79,2008-11-05,W,40967
358672,80,2008-11-05,W,12457
358673,81,2008-11-05,W,17787
358674,82,2008-11-05,W,22751
358675,84,2008-11-05,W,5160
358676,85,2008-11-05,W,14889
358677,86,2008-11-05,W,3046
358678,87,2008-11-05,W,18829
358679,88,2008-11-05,W,2028
358680,90,2008-11-05,W,6106
358681,91,2008-11-05,W,10159
358682,92,2008-11-05,W,9386
358683,93,2008-11-05,W,3816
358684,94,2008-11-05,W,12328
358685,96,2008-11-05,W,1004
358686,97,2008-11-05,W,4251
358687,100,2008-11-05,W,1153
358688,103,2008-11-05,W,4606
358689,106,2008-11-05,W,2993
358690,108,2008-11-05,W,3401
358691,111,2008-11-05,W,7571
358692,112,2008-11-05,W,4360
358693,119,2008-11-05,W,6610
358694,120,2008-11-05,W,1259
358695,121,2008-11-05,W,1738
358696,122,2008-11-05,W,927
358697,123,2008-11-05,W,798
358698,124,2008-11-05,W,1190
358699,125,2008-11-05,W,2155
358700,126,2008-11-05,W,11092
358701,129,2008-11-05,W,1044
358702,132,2008-11-05,W,300
358703,134,2008-11-05,W,2989
358704,135,2008-11-05,W,5013
358705,136,2008-11-05,W,2616
358706,143,2008-11-05,W,1190
358707,144,2008-11-05,W,1452
358708,145,2008-11-05,W,6975
358709,146,2008-11-05,W,10201
358710,147,2008-11-05,W,19627
358711,148,2008-11-05,W,2272
358712,151,2008-11-05,W,23852
358713,152,2008-11-05,W,11903
358714,155,2008-11-05,W,8835
358715,156,2008-11-05,W,10781
358716,157,2008-11-05,W,2041
358717,165,2008-11-05,W,97
358718,168,2008-11-05,W,63
358719,169,2008-11-05,W,435
