SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,15-06047120,11/09/2015,,,,,,,,4841,S,CHAMPLAIN,AVE,60615.0,1181415.45498915,1873057.04652871,4.0,2.0,38.0,41.80690754726991,-87.61014535329286,"(41.80690754726991, -87.61014535329286)",2015-11-09
Vacant/Abandoned Building,15-05896200,11/02/2015,Front,,Open,,Vacant,False,False,7131,S,RACINE,AVE,60636.0,1169557.32558311,1857376.88987497,6.0,7.0,68.0,41.764144926278455,-87.65409135325653,"(41.76414492627845, -87.65409135325653)",2015-11-02
Vacant/Abandoned Building,15-05896206,11/02/2015,Front,,Open,,Vacant,False,False,7133,S,RACINE,AVE,60636.0,1169557.62558311,1857367.18987497,6.0,7.0,68.0,41.76411830173422,-87.6540905344307,"(41.76411830173422, -87.65409053443068)",2015-11-02
Vacant/Abandoned Building,15-05892115,11/02/2015,Front,,Open,,Vacant,False,False,2334,S,CHRISTIANA,AVE,60623.0,1154397.05771907,1888287.47992729,22.0,10.0,30.0,41.849282921284434,-87.70883460296919,"(41.84928292128444, -87.70883460296918)",2015-11-02
Vacant/Abandoned Building,15-05891574,11/02/2015,Front,,Open,,Vacant,False,False,7137,S,LANGLEY,AVE,60619.0,1182027.9757906,1857843.49432554,6.0,3.0,69.0,41.76514601544756,-87.60836932246666,"(41.765146015447556, -87.60836932246666)",2015-11-02
Vacant/Abandoned Building,15-05895915,11/02/2015,Front,,Open,,Vacant,True,False,5959,S,MORGAN,ST,60621.0,1170663.81952037,1865302.85817449,16.0,7.0,68.0,41.78587069072285,-87.6498048919948,"(41.785870690722845, -87.64980489199479)",2015-11-02
Vacant/Abandoned Building,15-05990882,11/06/2015,Front,,Open,,Vacant,False,False,6822,S,LAFAYETTE,AVE,60621.0,1177009.27001228,1859764.44997829,6.0,7.0,69.0,41.770531931541775,-87.6267064023513,"(41.77053193154177, -87.6267064023513)",2015-11-06
Vacant/Abandoned Building,15-05998562,11/06/2015,Front,,Open,,Vacant,False,False,231,W,SCOTT,ST,60610.0,1174283.99146572,1908722.36002657,2.0,18.0,8.0,41.90493748189453,-87.63523759967346,"(41.90493748189453, -87.63523759967347)",2015-11-06
Vacant/Abandoned Building,15-05891563,11/02/2015,Front,,Open,,Vacant,False,False,5746,S,LAFLIN,ST,60636.0,1167318.62989171,1866627.12921767,16.0,7.0,67.0,41.789576972411574,-87.66203205707649,"(41.789576972411574, -87.66203205707649)",2015-11-02
Vacant/Abandoned Building,15-06118816,11/12/2015,Front,,Open,,Vacant,False,False,7110,S,PARNELL,AVE,60621.0,1173853.96382883,1857764.36280568,6.0,7.0,68.0,41.76511401395989,-87.63833170183855,"(41.76511401395988, -87.63833170183854)",2015-11-12
Vacant/Abandoned Building,15-06118898,11/12/2015,Front,,Open,,Vacant,False,False,7112,S,PARNELL,AVE,60621.0,1173854.36382883,1857750.96280568,6.0,7.0,68.0,41.7650772339009,-87.63833063257185,"(41.765077233900904, -87.63833063257185)",2015-11-12
Vacant/Abandoned Building,15-06057978,11/09/2015,Front,,Open,"FRONT/REAR DOORS, WINDOWS",Vacant,False,True,7859,S,COLES,AVE,60649.0,1197597.01251479,1853597.94199924,7.0,4.0,43.0,41.753121677785344,-87.55144669252083,"(41.753121677785344, -87.55144669252083)",2015-11-09
Vacant/Abandoned Building,15-06136593,11/13/2015,Front,,Open,,Vacant,False,False,417,E,45TH,PL,60653.0,1179811.18472718,1874941.66021778,3.0,2.0,38.0,41.81211597815901,-87.61597155214214,"(41.812115978159014, -87.61597155214214)",2015-11-13
Vacant/Abandoned Building,15-06015351,11/07/2015,Front,,Open,"2ND FLOOR DOOR AND BASEMENT, GARAGE",Vacant,False,True,7634,S,ST LAWRENCE,AVE,60619.0,1181556.59748339,1854522.15337864,6.0,6.0,69.0,41.75604279940201,-87.61019938310204,"(41.75604279940201, -87.61019938310203)",2015-11-07
Vacant/Abandoned Building,15-05873647,11/01/2015,Front,,Open,,Vacant,False,False,6744,S,MICHIGAN,AVE,60637.0,1178324.26987475,1860326.07210005,6.0,3.0,69.0,41.772043333565286,-87.62186913454123,"(41.77204333356529, -87.62186913454123)",2015-11-01
Vacant/Abandoned Building,15-05875300,11/01/2015,Front,,Open,ALL THE BOARDS ARE TAKEN OFF,Vacant,False,True,7109,S,VINCENNES,AVE,60621.0,1176650.24961366,1857788.22390512,6.0,7.0,69.0,41.765117034012505,-87.62808181973637,"(41.76511703401251, -87.62808181973638)",2015-11-01
Vacant/Abandoned Building,15-06132284,11/12/2015,Front,,Open,FRONT,Vacant,False,False,5711,S,ELIZABETH,ST,60636.0,1168963.99111559,1866905.79517203,16.0,7.0,67.0,41.790306251663296,-87.65599097441549,"(41.790306251663296, -87.65599097441549)",2015-11-12
Vacant/Abandoned Building,15-05898296,11/02/2015,Front,,Open,,Vacant,False,False,7028,S,CARPENTER,ST,60621.0,1170527.85058781,1858212.22627723,6.0,7.0,68.0,41.76641610867964,-87.65050984221735,"(41.76641610867964, -87.65050984221735)",2015-11-02
Vacant/Abandoned Building,15-06215312,11/17/2015,Front,,Open,,Vacant,False,False,7717,S,STONY ISLAND,AVE,60649.0,1188292.89429133,1854138.0401307999,8.0,4.0,43.0,41.754830727622,-87.58552490438629,"(41.754830727622, -87.58552490438629)",2015-11-17
Vacant/Abandoned Building,15-06215344,11/17/2015,Front,,Open,,Vacant,False,False,20,E,120TH,ST,60628.0,1178525.47539484,1825403.64369693,9.0,5.0,53.0,41.67620713370103,-87.62218911056596,"(41.67620713370102, -87.62218911056596)",2015-11-17
Vacant/Abandoned Building,15-06189959,11/16/2015,Front,,Open,ALL,Vacant,False,False,7420,S,NORMAL,AVE,60621.0,1174245.05986773,1855718.55999877,6.0,7.0,68.0,41.75949140675512,-87.63695892773924,"(41.75949140675512, -87.63695892773924)",2015-11-16
Vacant/Abandoned Building,15-06200528,11/16/2015,Front,,Open,,Vacant,False,False,9804,S,AVENUE L,,60617.0,1201797.559799,1840708.63449175,10.0,4.0,52.0,41.7176467412609,-87.53649101955368,"(41.7176467412609, -87.53649101955368)",2015-11-16
Vacant/Abandoned Building,15-05973945,11/05/2015,,,,,,,,1316,W,111TH,ST,60643.0,1169534.46921722,1831161.55243431,34.0,22.0,75.0,41.692206716425865,-87.65493240281738,"(41.692206716425865, -87.65493240281737)",2015-11-05
Vacant/Abandoned Building,15-06239340,11/18/2015,Front,,Open,,Vacant,False,False,10632,S,INDIANA,AVE,60628.0,1179465.02141747,1834474.18998197,9.0,5.0,49.0,41.70107668519312,-87.61847465571219,"(41.701076685193115, -87.61847465571218)",2015-11-18
Vacant/Abandoned Building,15-05879070,11/01/2015,Front,,Open,FRONT,Vacant,False,True,7341,S,PRINCETON,AVE,60621.0,1175563.79011574,1856280.7011319,6.0,7.0,69.0,41.76100459236417,-87.63210903995943,"(41.761004592364166, -87.63210903995942)",2015-11-01
Vacant/Abandoned Building,15-06248383,11/18/2015,Front,,Open,,Vacant,False,False,6951,S,LOOMIS,BLVD,60636.0,1168197.48208019,1858655.86848475,6.0,7.0,67.0,41.76768396872861,-87.6590387618609,"(41.76768396872861, -87.6590387618609)",2015-11-18
Vacant/Abandoned Building,15-06197049,11/16/2015,Front,,Open,FRONT DOOR,Vacant,False,True,7811,S,CALUMET,AVE,60619.0,1179826.73941601,1853293.14442291,6.0,6.0,69.0,41.75270998821437,-87.61657640261946,"(41.75270998821437, -87.61657640261946)",2015-11-16
Vacant/Abandoned Building,15-06146214,11/13/2015,Rear,,Open,REAR / GARAGE,Vacant,False,True,7820,S,CHAMPLAIN,AVE,60619.0,1181919.42797143,1853298.32122822,6.0,6.0,69.0,41.752676097217226,-87.6089074674263,"(41.75267609721723, -87.6089074674263)",2015-11-13
Vacant/Abandoned Building,15-05982764,11/05/2015,Rear,,Open,THE REAR DOOR,Vacant,False,False,4845,W,PATTERSON,AVE,60641.0,1143406.69028082,1923827.33376823,30.0,16.0,15.0,41.94702056980771,-87.74828147940599,"(41.94702056980771, -87.748281479406)",2015-11-05
Vacant/Abandoned Building,15-06017449,11/07/2015,Garage,,Open,,Vacant,False,False,2248,N,NARRAGANSETT,AVE,60639.0,1133380.81398598,1914250.91129525,36.0,25.0,19.0,41.920923649344424,-87.78535939241961,"(41.92092364934442, -87.78535939241961)",2015-11-07
Vacant/Abandoned Building,15-06034958,11/08/2015,Front,,Open,,Occupied,False,False,7932,S,VERNON,AVE,60619.0,1180618.86249052,1852512.09928727,6.0,6.0,44.0,41.75054856871167,-87.61369756051913,"(41.750548568711665, -87.61369756051913)",2015-11-08
Vacant/Abandoned Building,15-06039098,11/08/2015,Front,,Open,"FRONT DOOR IS OPEN REAR DOOR BASEMENT WINDOWS,",Vacant,False,False,7644,S,VERNON,AVE,60619.0,1180568.18543234,1854424.67266902,6.0,6.0,69.0,41.75579804318289,-87.61382465147022,"(41.755798043182885, -87.61382465147022)",2015-11-08
Vacant/Abandoned Building,15-05939378,11/04/2015,Rear,,Open,BASEMENT REAR,Vacant,False,True,5144,W,PATTERSON,AVE,60641.0,1141417.18759246,1923782.02018289,30.0,16.0,15.0,41.946933256614855,-87.75559555084793,"(41.946933256614855, -87.75559555084794)",2015-11-04
Vacant/Abandoned Building,15-05947755,11/04/2015,Front,,Open,FRONT AND REAR DOOR,Vacant,False,True,5348,N,NORMANDY,AVE,60656.0,1130929.00889295,1935189.39482415,41.0,16.0,10.0,41.97842380403557,-87.79388381777454,"(41.978423804035565, -87.79388381777454)",2015-11-04
Vacant/Abandoned Building,15-05869451,11/01/2015,Front,,Open,DOORS AND WINDOWS,Vacant,False,False,6108,W,GUNNISON,ST,60630.0,1134440.48989261,1931594.51190188,45.0,16.0,11.0,41.968497701576,-87.78105525094801,"(41.968497701576, -87.781055250948)",2015-11-01
Vacant/Abandoned Building,15-06206463,11/16/2015,Front,,Open,WIDE OPEN DOORS,Vacant,False,True,7148,S,WENTWORTH,AVE,60621.0,1176196.82428534,1857578.23330674,6.0,7.0,69.0,41.764550985699856,-87.62975004485331,"(41.76455098569986, -87.62975004485331)",2015-11-16
Vacant/Abandoned Building,15-06168334,11/15/2015,Rear,,Open,REAR,Vacant,False,True,7350,S,CHAMPLAIN,AVE,60619.0,1181827.52347367,1856756.46231693,6.0,3.0,69.0,41.76216772252147,-87.60913757696413,"(41.76216772252147, -87.60913757696413)",2015-11-15
Vacant/Abandoned Building,15-06200186,11/16/2015,,,,,,,,7316,S,DR MARTIN LUTHER KING JR,DR,60619.0,1180175.06230929,1856595.61619784,6.0,3.0,69.0,41.7617643598793,-87.61519892821954,"(41.761764359879294, -87.61519892821954)",2015-11-16
Vacant/Abandoned Building,15-06115591,11/12/2015,Front,,Open,FRONT REAR AND WINDOWS,Vacant,False,True,7038,S,EMERALD,AVE,60621.0,1172523.06479285,1858199.82782641,6.0,7.0,68.0,41.76633838843514,-87.64319702188317,"(41.76633838843514, -87.64319702188317)",2015-11-12
Vacant/Abandoned Building,15-06120094,11/12/2015,Front,,Open,WIDE OPEN,Vacant,False,False,7927,S,WABASH,AVE,60619.0,1178085.12800075,1852466.46179378,6.0,6.0,44.0,41.75048111274351,-87.62298366198759,"(41.75048111274351, -87.62298366198759)",2015-11-12
Vacant/Abandoned Building,15-06022452,11/07/2015,Front,,Open,"FRONT DOOR OPEN 3 DAYS NOW,",Vacant,False,False,8459,S,INDIANA,AVE,60619.0,1179067.58470028,1848953.53189808,6.0,6.0,44.0,41.740818908140966,-87.6194903032049,"(41.74081890814097, -87.61949030320491)",2015-11-07
Vacant/Abandoned Building,15-05959160,11/04/2015,Garage,,Open,,Vacant,False,False,7318,S,MICHIGAN,AVE,60619.0,1178427.79437936,1856523.08850379,6.0,3.0,69.0,41.761605185386074,-87.62160500198952,"(41.76160518538608, -87.62160500198951)",2015-11-04
Vacant/Abandoned Building,15-05966422,11/05/2015,Rear,,Open,,Vacant,False,True,7403,S,MARYLAND,AVE,60619.0,1183182.18416586,1856111.80652071,8.0,3.0,69.0,41.76036731927191,-87.60419265051138,"(41.76036731927191, -87.60419265051137)",2015-11-05
Vacant/Abandoned Building,15-05988317,11/06/2015,Front,,Open,,Vacant,False,False,7116,S,PRINCETON,AVE,60621.0,1175525.09151008,1857773.67203381,6.0,7.0,69.0,41.76510234337079,-87.63220627213724,"(41.76510234337079, -87.63220627213725)",2015-11-06
Vacant/Abandoned Building,15-05895965,11/02/2015,,,,,,,,7041,S,GREEN,ST,60621.0,1171851.10848436,1858161.63107392,6.0,7.0,68.0,41.76624834042466,-87.64566110211231,"(41.76624834042466, -87.64566110211231)",2015-11-02
Vacant/Abandoned Building,15-05937394,11/04/2015,Front,,Open,FRONT,Vacant,False,False,6949,S,LOOMIS,BLVD,60636.0,1168197.0538700002,1858669.32511254,6.0,7.0,67.0,41.76772090466704,-87.65903994475765,"(41.767720904667044, -87.65903994475765)",2015-11-04
Vacant/Abandoned Building,15-05995025,11/06/2015,Front,,Open,,Vacant,False,False,6411,S,WOLCOTT,AVE,60636.0,1164785.76618864,1862157.63197044,15.0,7.0,67.0,41.7773659920969,-87.67144546168919,"(41.7773659920969, -87.67144546168919)",2015-11-06
Vacant/Abandoned Building,15-06341993,11/24/2015,Front,,Open,,Vacant,False,False,6418,S,WOOD,ST,60636.0,1165442.59139095,1862123.37751589,15.0,7.0,67.0,41.77725809534083,-87.6690385071095,"(41.777258095340834, -87.6690385071095)",2015-11-24
Vacant/Abandoned Building,15-06301860,11/21/2015,Front,,Open,FRONT DOOR,Vacant,False,False,6602,S,MAY,ST,60621.0,1169787.24147399,1861018.4645743,16.0,7.0,68.0,41.77413287828233,-87.65314310110114,"(41.77413287828233, -87.65314310110114)",2015-11-21
Vacant/Abandoned Building,15-06340171,11/24/2015,Front,,Open,,Vacant,True,False,119,E,47TH,ST,60653.0,1178033.36373055,1873897.74350276,3.0,2.0,38.0,41.80929191805757,-87.62252417793606,"(41.80929191805757, -87.62252417793607)",2015-11-24
Vacant/Abandoned Building,15-06269267,11/19/2015,Front,,Boarded,,Vacant,False,True,10548,S,TORRENCE,AVE,60617.0,1195529.69501919,1835571.84403209,10.0,4.0,51.0,41.70370779143831,-87.55961622290056,"(41.703707791438305, -87.55961622290057)",2015-11-19
Vacant/Abandoned Building,15-06188677,11/16/2015,Front,,Open,,Vacant,False,False,5406,S,PAULINA,ST,60609.0,1165929.79741878,1868852.95897471,16.0,9.0,61.0,41.79571456541152,-87.6670612340348,"(41.795714565411515, -87.6670612340348)",2015-11-16
Vacant/Abandoned Building,15-06124762,11/12/2015,Front,,Boarded,,Vacant,False,False,6501,S,JUSTINE,ST,60636.0,1167123.71787888,1861616.8018298,16.0,7.0,67.0,41.77583218572478,-87.66288998362894,"(41.77583218572478, -87.66288998362893)",2015-11-12
Vacant/Abandoned Building,15-06144930,11/13/2015,Front,,Open,ALL OVER,Vacant,False,False,6348,S,HOYNE,AVE,60636.0,1163453.93691096,1862529.11861535,16.0,7.0,67.0,41.77841342713675,-87.67631755495735,"(41.77841342713675, -87.67631755495735)",2015-11-13
Vacant/Abandoned Building,15-06086266,11/10/2015,Front,,Open,FRONT ENTRY,Vacant,False,False,6750,S,PAULINA,ST,60636.0,1166157.9735139,1860271.42770189,16.0,7.0,67.0,41.77216090966954,-87.6664685639432,"(41.77216090966954, -87.66646856394321)",2015-11-10
Vacant/Abandoned Building,15-06117910,11/12/2015,Front,,Open,NOT SECURE -- A HAZARD,Vacant,False,False,6751,S,WINCHESTER,AVE,60636.0,1164519.95999855,1859913.54001269,16.0,7.0,67.0,41.77121351386876,-87.6724831265197,"(41.77121351386876, -87.67248312651971)",2015-11-12
Vacant/Abandoned Building,15-06340169,11/24/2015,Front,,Open,,Vacant,False,False,8713,S,EXCHANGE,AVE,60617.0,1197279.13998056,1847764.81998962,10.0,4.0,46.0,41.73712307301681,-87.55280544174289,"(41.73712307301681, -87.55280544174289)",2015-11-24
Vacant/Abandoned Building,15-06346509,11/24/2015,Front,,Open,,Vacant,False,False,6456,S,MAY,ST,60621.0,1169760.51811897,1861982.59781632,16.0,7.0,68.0,41.77677915773781,-87.65321311240757,"(41.776779157737806, -87.65321311240756)",2015-11-24
Vacant/Abandoned Building,15-05945878,11/04/2015,Front,,Open,,Vacant,False,False,6225,S,ALBANY,AVE,60629.0,1156787.66502874,1863190.96919505,16.0,8.0,66.0,41.78036680807855,-87.70073880848244,"(41.78036680807855, -87.70073880848243)",2015-11-04
Vacant/Abandoned Building,15-05969535,11/05/2015,Front,,Boarded,,Vacant,False,True,1146,W,112TH,ST,60643.0,1170682.3857043001,1830525.12538708,34.0,22.0,75.0,41.69043537214229,-87.65074816914152,"(41.69043537214229, -87.65074816914151)",2015-11-05
Vacant/Abandoned Building,15-06281560,11/20/2015,Front,,Open,,Vacant,False,False,1540,W,GARFIELD,BLVD,60609.0,1166909.90007405,1868253.70588427,16.0,9.0,61.0,41.79404924223601,-87.66348427471743,"(41.79404924223601, -87.66348427471742)",2015-11-20
Vacant/Abandoned Building,15-06219307,11/17/2015,Front,,Open,ALL ENTRIES OPEN,Vacant,False,True,6220,S,ABERDEEN,ST,60621.0,1170048.63769972,1863556.02466683,16.0,7.0,68.0,41.781090572006136,-87.6521111834363,"(41.78109057200613, -87.65211118343629)",2015-11-17
Vacant/Abandoned Building,15-06231640,11/17/2015,Front,,Open,,Occupied,False,True,6153,S,MAY,ST,60621.0,1169705.46163072,1863990.18762871,16.0,7.0,68.0,41.782289420600364,-87.65335675004364,"(41.78228942060037, -87.65335675004364)",2015-11-17
Vacant/Abandoned Building,15-05945228,11/04/2015,Front,,Open,,Vacant,False,True,2257,E,85TH,ST,60617.0,1192775.41999313,1849058.92051551,8.0,4.0,46.0,41.740785100731344,-87.56926331888376,"(41.74078510073134, -87.56926331888376)",2015-11-04
Vacant/Abandoned Building,15-05897017,11/02/2015,Front,,Open,,Vacant,True,True,5334,S,WOOD,ST,60609.0,1165253.71888866,1869319.87238217,16.0,9.0,61.0,41.797010184922655,-87.6695272262896,"(41.797010184922655, -87.66952722628959)",2015-11-02
