5.000000000000000000e+01 5.140239095802269276e+01
2.600000000000000000e+01 4.966082434517423394e+01
3.300000000000000000e+01 4.632089300371452367e+01
2.200000000000000000e+01 2.411605170838624090e+01
1.400000000000000000e+01 3.545330832551607614e+01
7.200000000000000000e+01 8.989009556471810924e+01
6.700000000000000000e+01 7.768322662111079069e+01
9.800000000000000000e+01 1.097186642923145996e+02
1.000000000000000000e+00 7.730804795074263325e+00
1.500000000000000000e+01 1.976766407830444194e+01
1.500000000000000000e+01 1.645598917109262516e+01
5.000000000000000000e+00 1.081521845036941798e+01
1.000000000000000000e+01 1.768630287860758799e+01
4.300000000000000000e+01 3.609578377707379815e+01
4.900000000000000000e+01 4.221411992753984066e+01
2.800000000000000000e+01 4.628504277875124728e+01
1.800000000000000000e+01 2.561146624893211410e+01
1.000000000000000000e+01 6.631631618884455293e+00
4.800000000000000000e+01 5.765365892816109294e+01
1.800000000000000000e+01 2.438249015417467191e+01
1.500000000000000000e+01 3.764602367876426570e+01
6.900000000000000000e+01 8.775230901553783269e+01
7.900000000000000000e+01 9.750153908295821736e+01
1.080000000000000000e+02 1.309033499019306817e+02
1.440000000000000000e+02 1.917283495660489052e+02
3.300000000000000000e+01 5.822046066043568402e+01
5.500000000000000000e+01 6.959596016148486797e+01
1.010000000000000000e+02 1.212116136016558414e+02
6.700000000000000000e+01 1.025067243333691067e+02
4.100000000000000000e+01 6.210048568063282914e+01
3.300000000000000000e+01 3.562011033499642565e+01
5.900000000000000000e+01 7.306701838544702809e+01
1.700000000000000000e+01 3.140904390209525587e+01
1.400000000000000000e+01 2.147941596624632865e+01
3.600000000000000000e+01 3.765416996237500769e+01
8.000000000000000000e+00 1.060933343929745476e+01
6.000000000000000000e+00 9.177358507178283276e+00
3.700000000000000000e+01 5.774782892127083045e+01
1.700000000000000000e+01 2.171787974134040766e+01
3.700000000000000000e+01 3.127543946765082339e+01
1.900000000000000000e+01 3.274246287463223837e+01
3.400000000000000000e+01 5.456605257165630718e+01
1.050000000000000000e+02 1.113547509482986726e+02
7.400000000000000000e+01 6.423429274543730116e+01
1.600000000000000000e+01 2.498133000145845983e+01
5.800000000000000000e+01 8.856973934010555638e+01
9.000000000000000000e+00 3.383072061393350261e+00
2.400000000000000000e+01 2.852503764005747300e+01
7.800000000000000000e+01 8.705178641317456822e+01
1.200000000000000000e+01 1.488909276629965106e+01
2.200000000000000000e+01 3.050424656176744520e+01
1.600000000000000000e+01 2.595071497357905699e+01
4.300000000000000000e+01 8.017005785577330812e+01
2.300000000000000000e+01 1.596740093002217264e+01
6.000000000000000000e+00 1.523475599011016257e+01
2.400000000000000000e+01 2.417511513537614576e+01
1.500000000000000000e+01 1.652967390919230084e+01
1.700000000000000000e+01 4.606209385728296013e+01
1.400000000000000000e+01 1.640664879204561544e+01
1.100000000000000000e+01 3.692532648132764450e+01
6.000000000000000000e+01 5.928490877956101457e+01
7.000000000000000000e+00 2.694713264038811218e+01
2.500000000000000000e+01 3.593881074024510980e+01
1.000000000000000000e+01 2.338830326921370073e+01
2.700000000000000000e+01 3.092158462897366888e+01
7.100000000000000000e+01 9.010911718361242606e+01
6.600000000000000000e+01 9.682155702143720077e+01
7.800000000000000000e+01 9.991008101216309001e+01
6.600000000000000000e+01 6.311894392453481117e+01
2.800000000000000000e+01 4.411906706855781835e+01
8.500000000000000000e+01 9.903914957165083877e+01
2.900000000000000000e+01 1.557665666087044443e+01
4.100000000000000000e+01 3.880453717349628562e+01
1.300000000000000000e+01 1.228862188884352591e+01
2.700000000000000000e+01 3.292858416936349641e+01
2.400000000000000000e+01 1.898976509011559699e+01
2.300000000000000000e+01 4.938402231068184278e+01
