4.700000000000000000e+01 4.667646451531435048e+01
3.400000000000000000e+01 4.482807173650282095e+01
4.900000000000000000e+01 5.410526355644583418e+01
1.300000000000000000e+01 2.988801004534488825e+01
2.800000000000000000e+01 2.334325382028709939e+01
7.800000000000000000e+01 1.055536663301530069e+02
7.600000000000000000e+01 8.694395792958596303e+01
1.120000000000000000e+02 1.055068996135658494e+02
3.000000000000000000e+00 2.660808841512061207e-01
1.600000000000000000e+01 7.748158549347607504e+00
1.000000000000000000e+01 1.624623671949134263e+01
1.200000000000000000e+01 9.127523334605555760e+00
7.000000000000000000e+00 1.850547472596826637e+01
4.000000000000000000e+01 3.686369787200597159e+01
4.800000000000000000e+01 4.092373865299703084e+01
3.400000000000000000e+01 4.945688302011946291e+01
2.100000000000000000e+01 2.241799261874221116e+01
1.000000000000000000e+01 9.077968096907470752e+00
5.200000000000000000e+01 6.315216636394004013e+01
2.300000000000000000e+01 2.286726706941752951e+01
2.600000000000000000e+01 2.935425846692236718e+01
8.100000000000000000e+01 9.229342607581885716e+01
7.500000000000000000e+01 8.487781114575201968e+01
1.360000000000000000e+02 1.193932784305080617e+02
1.270000000000000000e+02 1.603054688712965969e+02
3.500000000000000000e+01 3.825046790805249231e+01
5.500000000000000000e+01 6.537624050017284105e+01
1.100000000000000000e+02 1.283359319150338820e+02
7.400000000000000000e+01 7.226238421915998345e+01
3.100000000000000000e+01 6.423081099166495278e+01
2.900000000000000000e+01 4.434340829830309616e+01
9.300000000000000000e+01 7.788414359525607722e+01
3.000000000000000000e+01 2.995502432482445343e+01
1.100000000000000000e+01 6.958961121233787850e+00
2.400000000000000000e+01 3.734236907427331431e+01
9.000000000000000000e+00 1.217319636650903902e+01
8.000000000000000000e+00 9.338934336442493489e+00
3.100000000000000000e+01 4.180201018056200013e+01
1.400000000000000000e+01 1.841194735399349725e+01
3.200000000000000000e+01 2.801174109430170844e+01
1.500000000000000000e+01 2.723863184066853904e+01
4.100000000000000000e+01 7.279240905016605723e+01
1.000000000000000000e+02 1.109859270105592515e+02
4.400000000000000000e+01 6.589269326279307393e+01
1.800000000000000000e+01 1.188744119129628452e+01
5.400000000000000000e+01 8.058599338064141193e+01
6.000000000000000000e+00 4.500195414103767888e+00
2.600000000000000000e+01 1.225575083748153205e+01
6.500000000000000000e+01 7.560158965374819218e+01
8.000000000000000000e+00 1.753505477582924144e+01
2.100000000000000000e+01 2.603571694979396156e+01
1.600000000000000000e+01 2.349117780978912151e+01
4.200000000000000000e+01 5.489687839583849893e+01
1.000000000000000000e+01 1.688786522238989818e+01
0.000000000000000000e+00 8.193242774021191721e+00
2.100000000000000000e+01 2.564205771315138094e+01
1.300000000000000000e+01 1.452053955370453053e+01
3.100000000000000000e+01 3.854453748770281152e+01
1.000000000000000000e+01 1.552561117283532610e+01
2.000000000000000000e+01 2.753826650514920260e+01
6.200000000000000000e+01 6.741812174105727706e+01
1.600000000000000000e+01 1.219339611237852594e+01
2.600000000000000000e+01 2.431018638615395133e+01
1.000000000000000000e+01 1.579680432038618321e+01
1.600000000000000000e+01 2.417846208893340076e+01
6.300000000000000000e+01 7.135814695557851906e+01
6.100000000000000000e+01 8.753357943977292166e+01
6.100000000000000000e+01 6.370076075065550469e+01
8.400000000000000000e+01 7.104853674667282348e+01
3.000000000000000000e+01 2.514443828271352999e+01
8.300000000000000000e+01 8.937089408349844177e+01
1.000000000000000000e+01 1.735220540906734854e+01
3.900000000000000000e+01 5.027517115462437403e+01
7.000000000000000000e+00 1.138340456113490085e+01
3.400000000000000000e+01 2.938773816886661194e+01
1.800000000000000000e+01 2.267442908587469219e+01
3.300000000000000000e+01 2.216905994287905202e+01
