2.980000000000000000e+02 3.346764050507553065e+02
2.600000000000000000e+02 3.529271255060726276e+02
3.160000000000000000e+02 4.289197751660703943e+02
1.800000000000000000e+02 1.870033100404560855e+02
1.380000000000000000e+02 1.165070106561974370e+02
5.750000000000000000e+02 4.682917652626595100e+02
3.100000000000000000e+02 4.459077231695085857e+02
7.660000000000000000e+02 8.530290498974709408e+02
2.600000000000000000e+01 5.899999999999995737e+01
1.010000000000000000e+02 1.103413897280966864e+02
9.300000000000000000e+01 1.089793814432990899e+02
4.100000000000000000e+01 3.432967032967032139e+01
5.200000000000000000e+01 6.419999999999997442e+01
2.260000000000000000e+02 2.217869269949063664e+02
2.840000000000000000e+02 2.924605126428822359e+02
2.510000000000000000e+02 1.474476837060699950e+02
1.370000000000000000e+02 6.170945945945925359e+01
4.900000000000000000e+01 1.130128205128204399e+02
3.610000000000000000e+02 4.302816082405714724e+02
1.560000000000000000e+02 1.639279279279284367e+02
1.920000000000000000e+02 1.863895392465857697e+02
3.780000000000000000e+02 4.647629476520041294e+02
6.680000000000000000e+02 7.929480710092263962e+02
6.530000000000000000e+02 7.099733050236022791e+02
1.506000000000000000e+03 1.473751091806702334e+03
4.850000000000000000e+02 5.594302325581470541e+02
4.690000000000000000e+02 5.118062999529853414e+02
7.260000000000000000e+02 4.672372218270488702e+02
7.460000000000000000e+02 7.771683021451387958e+02
3.710000000000000000e+02 4.692164016554125396e+02
2.700000000000000000e+02 2.371772605192480796e+02
6.120000000000000000e+02 6.361701669822689382e+02
2.020000000000000000e+02 1.877427184466023959e+02
9.400000000000000000e+01 1.307789813759027595e+02
2.110000000000000000e+02 2.554316939890713627e+02
4.800000000000000000e+01 7.378980891719746182e+01
7.900000000000000000e+01 8.739388145315494683e+01
2.710000000000000000e+02 3.098953154875717928e+02
1.200000000000000000e+02 1.493392857142857224e+02
2.040000000000000000e+02 3.077405534858967258e+02
1.410000000000000000e+02 1.597279396352965364e+02
3.340000000000000000e+02 2.748953696867419012e+02
7.950000000000000000e+02 9.146291402937388284e+02
5.300000000000000000e+02 4.243816034804201536e+02
1.350000000000000000e+02 1.282599374720857099e+02
4.410000000000000000e+02 5.183590225563916647e+02
3.100000000000000000e+01 4.898387096774190752e+01
1.380000000000000000e+02 1.495090344113247056e+02
5.790000000000000000e+02 6.221607199745130856e+02
7.600000000000000000e+01 4.172022160664812418e+01
1.620000000000000000e+02 2.097489646384200341e+02
1.410000000000000000e+02 5.173287671232861840e+01
3.240000000000000000e+02 1.888252427184471571e+02
1.230000000000000000e+02 9.801456310679580497e+01
5.100000000000000000e+01 2.449999999999985789e+01
1.690000000000000000e+02 1.732719298245613118e+02
7.700000000000000000e+01 9.636065573770503079e+01
2.320000000000000000e+02 2.623955223880598737e+02
1.090000000000000000e+02 1.526601049868766040e+02
1.560000000000000000e+02 5.457512953367915998e+01
4.380000000000000000e+02 4.750718460989598952e+02
8.000000000000000000e+01 7.238489208633080807e+01
2.490000000000000000e+02 2.329897494305236592e+02
8.100000000000000000e+01 1.325666666666665776e+02
1.920000000000000000e+02 2.175996677740863845e+02
6.030000000000000000e+02 5.868997653557277090e+02
6.630000000000000000e+02 5.449902849105357063e+02
6.470000000000000000e+02 5.480818036000703160e+02
6.170000000000000000e+02 5.303901095297430857e+02
2.240000000000000000e+02 2.180570528526426699e+02
6.690000000000000000e+02 7.580542555347853977e+02
1.150000000000000000e+02 8.508270676691726919e+01
2.910000000000000000e+02 3.876878144214646227e+02
3.800000000000000000e+01 4.042718446601936932e+01
1.920000000000000000e+02 2.404522613065330745e+02
1.610000000000000000e+02 1.787226804123712327e+02
1.630000000000000000e+02 1.710471001108241751e+02
