,route,date,daytype,rides
595521,1,2014-02-03,W,2362
595522,1,2014-02-04,W,2315
595523,1,2014-02-05,W,2321
595524,1,2014-02-06,W,2044
595525,1,2014-02-07,W,2016
595526,1,2014-02-10,W,2384
595527,1,2014-02-11,W,2514
595528,1,2014-02-12,W,2190
595529,1,2014-02-13,W,2327
595530,1,2014-02-14,W,2421
595531,1,2014-02-17,W,1410
595532,1,2014-02-18,W,2150
595533,1,2014-02-19,W,2400
595534,1,2014-02-20,W,2472
595535,1,2014-02-21,W,2207
595536,1,2014-02-24,W,2098
595537,1,2014-02-25,W,2328
595538,1,2014-02-26,W,2427
595539,1,2014-02-27,W,2055
595540,1,2014-02-28,W,1940
595541,10,2014-02-01,A,397
595542,10,2014-02-02,U,287
595543,10,2014-02-08,A,330
595544,10,2014-02-09,U,358
595545,10,2014-02-15,A,618
595546,10,2014-02-16,U,652
595547,10,2014-02-22,A,507
595548,10,2014-02-23,U,426
595549,100,2014-02-03,W,875
595550,100,2014-02-04,W,793
595551,100,2014-02-05,W,564
595552,100,2014-02-06,W,713
595553,100,2014-02-07,W,727
595554,100,2014-02-10,W,752
595555,100,2014-02-11,W,770
595556,100,2014-02-12,W,527
595557,100,2014-02-13,W,898
595558,100,2014-02-14,W,903
595559,100,2014-02-17,W,537
595560,100,2014-02-18,W,699
595561,100,2014-02-19,W,817
595562,100,2014-02-20,W,750
595563,100,2014-02-21,W,872
595564,100,2014-02-24,W,792
595565,100,2014-02-25,W,882
595566,100,2014-02-26,W,706
595567,100,2014-02-27,W,691
595568,100,2014-02-28,W,941
595569,1001,2014-02-01,A,30
595570,1001,2014-02-02,U,45
595571,1001,2014-02-03,W,386
595572,1001,2014-02-04,W,6
595573,1001,2014-02-05,W,214
595574,1001,2014-02-06,W,9
595575,1001,2014-02-07,W,368
595576,1001,2014-02-08,A,489
595577,1001,2014-02-09,U,430
595578,1001,2014-02-10,W,218
595579,1001,2014-02-11,W,153
595580,1001,2014-02-12,W,144
595581,1001,2014-02-13,W,265
595582,1001,2014-02-14,W,251
595583,1001,2014-02-15,A,599
595584,1001,2014-02-16,U,720
595585,1001,2014-02-17,W,112
595586,1001,2014-02-18,W,12
595587,1001,2014-02-19,W,56
595588,1001,2014-02-20,W,22
595589,1001,2014-02-21,W,40
595590,1001,2014-02-22,A,53
595591,1001,2014-02-23,U,8
595592,1001,2014-02-24,W,15
595593,1001,2014-02-25,W,6
595594,1001,2014-02-26,W,7
595595,1001,2014-02-27,W,10
595596,1001,2014-02-28,W,23
595597,103,2014-02-01,A,1270
595598,103,2014-02-02,U,1194
595599,103,2014-02-03,W,3172
595600,103,2014-02-04,W,3261
595601,103,2014-02-05,W,2779
595602,103,2014-02-06,W,2789
595603,103,2014-02-07,W,2611
595604,103,2014-02-08,A,1372
595605,103,2014-02-09,U,1159
595606,103,2014-02-10,W,2755
595607,103,2014-02-11,W,2917
595608,103,2014-02-12,W,2410
595609,103,2014-02-13,W,3011
595610,103,2014-02-14,W,2952
595611,103,2014-02-15,A,1514
595612,103,2014-02-16,U,1202
595613,103,2014-02-17,W,2206
595614,103,2014-02-18,W,3156
595615,103,2014-02-19,W,3293
595616,103,2014-02-20,W,2827
595617,103,2014-02-21,W,3112
595618,103,2014-02-22,A,1597
595619,103,2014-02-23,U,1143
595620,103,2014-02-24,W,3185
595621,103,2014-02-25,W,3077
595622,103,2014-02-26,W,2652
595623,103,2014-02-27,W,2831
595624,103,2014-02-28,W,3200
595625,106,2014-02-01,A,673
595626,106,2014-02-02,U,230
595627,106,2014-02-03,W,2630
595628,106,2014-02-04,W,2560
595629,106,2014-02-05,W,2022
595630,106,2014-02-06,W,2326
595631,106,2014-02-07,W,1704
595632,106,2014-02-08,A,767
595633,106,2014-02-09,U,286
595634,106,2014-02-10,W,2523
595635,106,2014-02-11,W,2742
595636,106,2014-02-12,W,1992
595637,106,2014-02-13,W,2592
595638,106,2014-02-14,W,1931
595639,106,2014-02-15,A,828
595640,106,2014-02-16,U,172
595641,106,2014-02-17,W,1125
595642,106,2014-02-18,W,2537
595643,106,2014-02-19,W,2719
595644,106,2014-02-20,W,2565
595645,106,2014-02-21,W,1791
595646,106,2014-02-22,A,760
595647,106,2014-02-23,U,242
595648,106,2014-02-24,W,2550
595649,106,2014-02-25,W,2642
595650,106,2014-02-26,W,2384
595651,106,2014-02-27,W,2384
595652,106,2014-02-28,W,1730
595653,108,2014-02-03,W,1425
595654,108,2014-02-04,W,1646
595655,108,2014-02-05,W,1278
595656,108,2014-02-06,W,1488
595657,108,2014-02-07,W,1518
595658,108,2014-02-10,W,1508
595659,108,2014-02-11,W,1498
595660,108,2014-02-12,W,1011
595661,108,2014-02-13,W,1669
595662,108,2014-02-14,W,1511
595663,108,2014-02-17,W,1003
595664,108,2014-02-18,W,1652
595665,108,2014-02-19,W,1659
595666,108,2014-02-20,W,1357
595667,108,2014-02-21,W,1507
595668,108,2014-02-24,W,1373
595669,108,2014-02-25,W,1498
595670,108,2014-02-26,W,1226
595671,108,2014-02-27,W,1405
595672,108,2014-02-28,W,1509
595673,11,2014-02-01,A,860
595674,11,2014-02-02,U,626
595675,11,2014-02-03,W,1713
595676,11,2014-02-04,W,1596
595677,11,2014-02-05,W,1477
595678,11,2014-02-06,W,1471
595679,11,2014-02-07,W,1419
595680,11,2014-02-08,A,895
595681,11,2014-02-09,U,676
595682,11,2014-02-10,W,1382
595683,11,2014-02-11,W,1573
595684,11,2014-02-12,W,1425
595685,11,2014-02-13,W,1627
595686,11,2014-02-14,W,1615
595687,11,2014-02-15,A,942
595688,11,2014-02-16,U,652
595689,11,2014-02-17,W,1268
595690,11,2014-02-18,W,1697
595691,11,2014-02-19,W,1719
595692,11,2014-02-20,W,1471
595693,11,2014-02-21,W,1366
595694,11,2014-02-22,A,828
595695,11,2014-02-23,U,651
595696,11,2014-02-24,W,1491
595697,11,2014-02-25,W,1645
595698,11,2014-02-26,W,1160
595699,11,2014-02-27,W,1424
595700,11,2014-02-28,W,1395
595701,111,2014-02-01,A,1893
595702,111,2014-02-02,U,1673
595703,111,2014-02-03,W,3957
595704,111,2014-02-04,W,4401
595705,111,2014-02-05,W,3665
595706,111,2014-02-06,W,3973
595707,111,2014-02-07,W,3675
595708,111,2014-02-08,A,2178
595709,111,2014-02-09,U,1677
595710,111,2014-02-10,W,4191
595711,111,2014-02-11,W,4259
595712,111,2014-02-12,W,3294
595713,111,2014-02-13,W,4427
595714,111,2014-02-14,W,4329
595715,111,2014-02-15,A,2328
595716,111,2014-02-16,U,1853
595717,111,2014-02-17,W,3062
595718,111,2014-02-18,W,4413
595719,111,2014-02-19,W,4326
595720,111,2014-02-20,W,3939
595721,111,2014-02-21,W,4854
595722,111,2014-02-22,A,2578
595723,111,2014-02-23,U,1781
595724,111,2014-02-24,W,4188
595725,111,2014-02-25,W,4007
595726,111,2014-02-26,W,3997
595727,111,2014-02-27,W,3892
595728,111,2014-02-28,W,4134
595729,111A,2014-02-01,A,99
595730,111A,2014-02-02,U,131
595731,111A,2014-02-03,W,152
595732,111A,2014-02-04,W,133
595733,111A,2014-02-05,W,152
595734,111A,2014-02-06,W,82
595735,111A,2014-02-07,W,167
595736,111A,2014-02-08,A,99
595737,111A,2014-02-09,U,105
595738,111A,2014-02-10,W,121
595739,111A,2014-02-11,W,119
595740,111A,2014-02-12,W,115
595741,111A,2014-02-13,W,175
595742,111A,2014-02-14,W,168
595743,111A,2014-02-15,A,91
595744,111A,2014-02-16,U,126
