SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,14-00159403,02/03/2014,Front,,Open,,Vacant,False,True,128,S,WHIPPLE,ST,60612.0,1156031.25602135,1899129.38089766,28.0,11.0,27.0,41.87900148855917,-87.7025445086788,"(41.879001488559176, -87.7025445086788)",2014-02-03
Vacant/Abandoned Building,14-00152744,02/01/2014,Front,,Open,??,Vacant,False,False,1700,W,48TH,ST,60609.0,1165819.07327955,1872876.82762638,20.0,9.0,61.0,41.8067588896629,-87.66735293734129,"(41.8067588896629, -87.6673529373413)",2014-02-01
Vacant/Abandoned Building,14-00174867,02/06/2014,Front,,Boarded,,Vacant,False,False,1338,S,SPRINGFIELD,AVE,60623.0,1150593.18011069,1893504.573621,24.0,10.0,29.0,41.86367431833912,-87.72265919915962,"(41.863674318339115, -87.72265919915962)",2014-02-06
Vacant/Abandoned Building,14-00174872,02/06/2014,Front,,Open,,Vacant,False,False,3122,W,TAYLOR,ST,60612.0,1155699.57919753,1895539.12108095,24.0,11.0,27.0,41.86915612966337,-87.70385904908697,"(41.86915612966337, -87.70385904908697)",2014-02-06
Vacant/Abandoned Building,14-00169247,02/05/2014,Front,,Open,ALL OVER,Vacant,False,False,6633,S,WOOD,ST,60636.0,1165484.2459183,1860697.83250064,15.0,7.0,67.0,41.77334532973716,-87.66892617702456,"(41.77334532973716, -87.66892617702455)",2014-02-05
Vacant/Abandoned Building,14-00172904,02/05/2014,Front,,Open,FRONT DOOR,Vacant,False,False,6533,S,WOOD,ST,60636.0,1165464.19612553,1861360.26142371,15.0,7.0,67.0,41.77516354698728,-87.66898091633107,"(41.77516354698728, -87.66898091633107)",2014-02-05
Vacant/Abandoned Building,14-00177974,02/06/2014,Front,,Open,,Vacant,False,True,525,N,ST LOUIS,AVE,60624.0,1152954.13639948,1903344.98743344,27.0,11.0,23.0,41.89063105072028,-87.71373143176643,"(41.89063105072028, -87.71373143176643)",2014-02-06
Vacant/Abandoned Building,14-00182286,02/07/2014,Front,,Open,,Vacant,False,True,4502,S,WELLS,ST,60609.0,1175370.23246965,1875036.79491002,3.0,9.0,37.0,41.81247760863778,-87.63225791308511,"(41.812477608637785, -87.63225791308513)",2014-02-07
Vacant/Abandoned Building,14-00162617,02/04/2014,Front,,Open,FRONT,Vacant,False,False,6325,S,WOLCOTT,AVE,60636.0,1164771.18059888,1862715.57731751,15.0,7.0,67.0,41.778897375412434,-87.67148318992929,"(41.77889737541244, -87.67148318992929)",2014-02-04
Vacant/Abandoned Building,14-00192701,02/10/2014,Front,,Open,,Vacant,True,False,2521,W,45TH,PL,60632.0,1160280.93601683,1874422.03063072,12.0,9.0,58.0,41.81111508615321,-87.68762252452262,"(41.81111508615321, -87.68762252452262)",2014-02-10
