,route,date,daytype,rides
175415,3,2005-01-01,U,8454
175416,4,2005-01-01,U,10807
175417,6,2005-01-01,U,4768
175418,8,2005-01-01,U,6860
175419,9,2005-01-01,U,13682
175420,10,2005-01-01,U,228
175421,11,2005-01-01,U,623
175422,12,2005-01-01,U,4154
175423,14,2005-01-01,U,2886
175424,15,2005-01-01,U,2848
175425,18,2005-01-01,U,407
175426,19,2005-01-01,U,430
175427,20,2005-01-01,U,9106
175428,21,2005-01-01,U,2481
175429,22,2005-01-01,U,8674
175430,28,2005-01-01,U,2774
175431,29,2005-01-01,U,11977
175432,30,2005-01-01,U,593
175433,34,2005-01-01,U,2440
175434,35,2005-01-01,U,1313
175435,36,2005-01-01,U,6989
175436,43,2005-01-01,U,449
175437,44,2005-01-01,U,1629
175438,47,2005-01-01,U,4462
175439,49,2005-01-01,U,11026
175440,50,2005-01-01,U,1698
175441,51,2005-01-01,U,998
175442,52,2005-01-01,U,3441
175443,53,2005-01-01,U,7343
175444,54,2005-01-01,U,4408
175445,55,2005-01-01,U,5693
175446,56,2005-01-01,U,3637
175447,57,2005-01-01,U,729
175448,60,2005-01-01,U,3918
175449,62,2005-01-01,U,4330
175450,63,2005-01-01,U,9400
175451,65,2005-01-01,U,3302
175452,66,2005-01-01,U,11440
175453,67,2005-01-01,U,6278
175454,68,2005-01-01,U,168
175455,70,2005-01-01,U,3977
175456,71,2005-01-01,U,5635
175457,72,2005-01-01,U,6178
175458,73,2005-01-01,U,934
175459,74,2005-01-01,U,3935
175460,75,2005-01-01,U,3695
175461,76,2005-01-01,U,3108
175462,77,2005-01-01,U,7195
175463,78,2005-01-01,U,2547
175464,79,2005-01-01,U,20775
175465,80,2005-01-01,U,4245
175466,81,2005-01-01,U,6067
175467,82,2005-01-01,U,5453
175468,84,2005-01-01,U,627
175469,85,2005-01-01,U,4463
175470,87,2005-01-01,U,6710
175471,88,2005-01-01,U,437
175472,90,2005-01-01,U,1299
175473,91,2005-01-01,U,2073
175474,92,2005-01-01,U,1563
175475,94,2005-01-01,U,2560
175476,97,2005-01-01,U,1647
175477,103,2005-01-01,U,817
175478,106,2005-01-01,U,304
175479,111,2005-01-01,U,1808
175480,112,2005-01-01,U,685
175481,119,2005-01-01,U,2500
175482,124,2005-01-01,U,2473
175483,126,2005-01-01,U,2485
175484,145,2005-01-01,U,1808
175485,146,2005-01-01,U,3850
175486,147,2005-01-01,U,3266
175487,151,2005-01-01,U,9995
175488,152,2005-01-01,U,1845
175489,155,2005-01-01,U,3880
175490,171,2005-01-01,U,24
175491,172,2005-01-01,U,11
175492,173,2005-01-01,U,53
175493,201,2005-01-01,U,117
175494,49B,2005-01-01,U,1539
175495,52A,2005-01-01,U,1194
175496,53A,2005-01-01,U,1191
175497,54B,2005-01-01,U,2034
175498,63W,2005-01-01,U,347
175499,81W,2005-01-01,U,388
175500,8A,2005-01-01,U,1617
175501,95E,2005-01-01,U,2226
