SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,15-06540689,12/04/2015,,,,,,,,2201,W,DEVON,AVE,60659.0,1160468.12489557,1942459.8166748001,50.0,24.0,2.0,41.997812259967645,-87.68504994097162,"(41.99781225996765, -87.68504994097162)",2015-12-04
Vacant/Abandoned Building,15-06477274,12/01/2015,Front,,Boarded,,Vacant,False,False,12844,S,SANGAMON,ST,60643.0,1172346.51682489,1819573.29382785,34.0,5.0,53.0,41.66034538716211,-87.64497601251482,"(41.66034538716211, -87.64497601251482)",2015-12-01
Vacant/Abandoned Building,15-06524355,12/03/2015,Rear,,Open,SIDE  YOUNG GANGS COMING  INSIDE,Vacant,False,True,4912,S,PAULINA,ST,60609.0,1165840.49449633,1872100.94182006,20.0,9.0,61.0,41.8046293137154,-87.66729642350849,"(41.8046293137154, -87.66729642350849)",2015-12-03
Vacant/Abandoned Building,15-06525697,12/03/2015,,,,,,,,2210,E,99TH,ST,60617.0,1192555.90002999,1839759.43421576,7.0,4.0,51.0,41.71527177416526,-87.57036961042427,"(41.71527177416526, -87.57036961042427)",2015-12-03
Vacant/Abandoned Building,15-06536685,12/04/2015,Front,,Open,,Vacant,True,False,1261,W,72ND,ST,60636.0,1169022.07199278,1857031.00701603,6.0,7.0,67.0,41.763207360710354,-87.65606316885125,"(41.76320736071035, -87.65606316885123)",2015-12-04
Vacant/Abandoned Building,15-06536722,12/04/2015,Front,,Open,,Vacant,True,False,1400,E,67TH,PL,60637.0,1186703.30723107,1860518.17988642,5.0,3.0,43.0,41.77237617941975,-87.59114846048818,"(41.77237617941975, -87.59114846048818)",2015-12-04
Vacant/Abandoned Building,15-06536745,12/04/2015,Front,,Open,,Vacant,False,False,2051,W,67TH,PL,60636.0,1163847.5705049,1859886.35440756,16.0,7.0,67.0,41.77115306404196,-87.674948639499,"(41.77115306404196, -87.674948639499)",2015-12-04
Vacant/Abandoned Building,15-06571463,12/06/2015,Front,,Open,,Vacant,False,True,6500,S,WINCHESTER,AVE,60636.0,1164473.80980603,1861556.28881966,15.0,7.0,67.0,41.77572240989212,-87.67260603382162,"(41.77572240989212, -87.67260603382162)",2015-12-06
Vacant/Abandoned Building,15-06589627,12/07/2015,Front,,Open,,Vacant,False,False,4756,S,INDIANA,AVE,60615.0,1178401.43918395,1873532.74448114,3.0,2.0,38.0,41.808281966961474,-87.62118524860584,"(41.80828196696148, -87.62118524860585)",2015-12-07
Vacant/Abandoned Building,15-06586673,12/07/2015,Front,,Open,ALL AROUND,Vacant,False,True,8807,S,ABERDEEN,ST,60620.0,1170525.91909459,1846377.8255819,21.0,22.0,71.0,41.73394098202046,-87.65086099079132,"(41.73394098202045, -87.65086099079133)",2015-12-07
Vacant/Abandoned Building,15-06539819,12/04/2015,,,,,,,,7036,S,HERMITAGE,AVE,60636.0,1165896.30370655,1858033.61332571,17.0,7.0,67.0,41.766025612355946,-87.66749127398106,"(41.766025612355946, -87.66749127398107)",2015-12-04
Vacant/Abandoned Building,15-06543304,12/04/2015,Front,,Open,ALL AROUND,Vacant,False,True,5937,S,WOOD,ST,60636.0,1165366.24452579,1865311.42781641,15.0,7.0,67.0,41.786008132577926,-87.66922813014506,"(41.78600813257793, -87.66922813014506)",2015-12-04
Vacant/Abandoned Building,15-06548697,12/04/2015,Front,,Open,"WINDOW FRONT TAKEN OUT,",Vacant,False,False,6457,S,SANGAMON,ST,60621.0,1171085.48859239,1862011.51852288,16.0,7.0,68.0,41.776829661650225,-87.64835498346872,"(41.77682966165023, -87.64835498346872)",2015-12-04
Vacant/Abandoned Building,15-06554202,12/05/2015,Garage,,Open,FRONT AND BACK DOOR,Vacant,False,True,8402,S,MORGAN,ST,60620.0,1171111.76209717,1849110.66917635,21.0,6.0,71.0,41.74142751363034,-87.6486350903404,"(41.74142751363034, -87.6486350903404)",2015-12-05
Vacant/Abandoned Building,15-06483947,12/01/2015,Front,,Open,NOT BOARDED UP FRONT AND REAR,Vacant,False,True,6935,S,LAFLIN,ST,60636.0,1167532.28458519,1858744.88327485,17.0,7.0,67.0,41.767942521395796,-87.66147445957775,"(41.767942521395796, -87.66147445957775)",2015-12-01
Vacant/Abandoned Building,15-06647505,12/10/2015,Front,,Open,,Vacant,False,False,10953,S,MICHIGAN,AVE,60628.0,1178847.99073425,1832355.2320108002,9.0,5.0,49.0,41.69527599934224,-87.62079818318668,"(41.69527599934224, -87.62079818318668)",2015-12-10
Vacant/Abandoned Building,15-06609713,12/08/2015,Front,,Boarded,,Vacant,False,False,3325,S,GILES,AVE,60616.0,1178809.25470935,1883005.81128503,4.0,2.0,35.0,41.834267543439815,-87.61940079199259,"(41.83426754343981, -87.61940079199259)",2015-12-08
Vacant/Abandoned Building,15-06677040,12/11/2015,Front,,Open,,Vacant,False,False,2727,W,23RD,PL,60608.0,1158551.45361444,1888286.05378192,12.0,10.0,30.0,41.849195091832144,-87.69358747387007,"(41.84919509183215, -87.69358747387007)",2015-12-11
Vacant/Abandoned Building,15-06629867,12/09/2015,,,,,,,,2435,S,ALBANY,AVE,60623.0,1156080.06042278,1887661.73907709,12.0,10.0,30.0,41.84753206514658,-87.70267462384544,"(41.84753206514658, -87.70267462384545)",2015-12-09
Vacant/Abandoned Building,15-06630117,12/09/2015,Front,,Open,,Vacant,True,False,5837,S,MORGAN,ST,60621.0,1170645.26081331,1866013.4521708,16.0,7.0,68.0,41.78782104713023,-87.64985222585592,"(41.78782104713023, -87.64985222585592)",2015-12-09
Vacant/Abandoned Building,15-06639048,12/09/2015,Front,,Open,ALL AROUND,Vacant,True,True,5916,S,PAULINA,ST,60636.0,1166023.55828159,1865468.14152695,15.0,7.0,67.0,41.78642421728365,-87.6668136377499,"(41.78642421728366, -87.66681363774991)",2015-12-09
Vacant/Abandoned Building,15-06605596,12/08/2015,,,,,,,,3520,S,PAULINA,ST,60609.0,1165591.97202854,1881382.84776578,12.0,9.0,59.0,41.8301051708557,-87.66794428796342,"(41.8301051708557, -87.66794428796342)",2015-12-08
Vacant/Abandoned Building,15-06587831,12/07/2015,Rear,,Open,,Vacant,False,True,7356,S,ASHLAND,AVE,60636.0,1166959.54532273,1855852.83988148,17.0,7.0,67.0,41.760018625489394,-87.66365634464296,"(41.760018625489394, -87.66365634464297)",2015-12-07
Vacant/Abandoned Building,15-06705643,12/13/2015,Front,,Open,FRONT,Vacant,False,False,1230,S,HOMAN,AVE,60623.0,1153895.7006936,1894187.82003161,24.0,10.0,29.0,41.86548411915162,-87.71051757215916,"(41.865484119151624, -87.71051757215916)",2015-12-13
Vacant/Abandoned Building,15-06725761,12/14/2015,Front,,Open,,Vacant,False,False,6452,S,ASHLAND,AVE,60636.0,1166779.00617376,1861929.64362213,15.0,7.0,67.0,41.77669803127368,-87.6641447426458,"(41.776698031273675, -87.6641447426458)",2015-12-14
Vacant/Abandoned Building,15-06632367,12/09/2015,Front,,Open,FRONT DOOR,Vacant,False,False,6411,S,PAULINA,ST,60636.0,1166099.02708835,1862149.66293263,15.0,7.0,67.0,41.777316285713724,-87.66663126853453,"(41.77731628571373, -87.66663126853453)",2015-12-09
Vacant/Abandoned Building,15-06639323,12/09/2015,Front,,Open,,Vacant,False,True,6153,S,HONORE,ST,60636.0,1165073.88261836,1863868.85039039,15.0,7.0,67.0,41.78205570750743,-87.67034085768387,"(41.782055707507425, -87.67034085768387)",2015-12-09
Vacant/Abandoned Building,15-06639748,12/09/2015,Front,,Open,ALL AROUND - FRONT DOOR LOCK MISSING - IF BOARDS ARE ON THEY ARE BEING MOVED TO GET IN AND PUT BACK IN PLACE TO MAKE IT LOOK LIKE THEY ARE INTACT,Vacant,False,True,6110,S,MARSHFIELD,AVE,60636.0,1166387.84532588,1864190.44478144,15.0,7.0,67.0,41.78291030088895,-87.66551435815144,"(41.78291030088895, -87.66551435815143)",2015-12-09
Vacant/Abandoned Building,15-06640222,12/09/2015,Front,,Open,ALL AROUND,Vacant,False,True,6143,S,MARSHFIELD,AVE,60636.0,1166393.64532588,1863969.84478144,15.0,7.0,67.0,41.782304823129024,-87.6654993751774,"(41.78230482312902, -87.6654993751774)",2015-12-09
Vacant/Abandoned Building,15-06640458,12/09/2015,Front,,Open,ALL AROUND,Vacant,False,True,6149,S,MARSHFIELD,AVE,60636.0,1166394.74532588,1863929.64478144,15.0,7.0,67.0,41.782194485821975,-87.6654964869623,"(41.78219448582198, -87.6654964869623)",2015-12-09
Vacant/Abandoned Building,15-06534319,12/04/2015,Rear,,Open,REAR,Vacant,False,False,9324,S,LA SALLE,ST,60620.0,1176919.0393851001,1843131.13619418,21.0,6.0,49.0,41.72489014791535,-87.6275372748895,"(41.72489014791535, -87.62753727488952)",2015-12-04
Vacant/Abandoned Building,15-06557844,12/05/2015,Garage,,Open,"FRONT/REAR DOORS, WINDOWS AND GARAGE",Vacant,False,True,7326,S,GREEN,ST,60621.0,1171905.02522811,1856273.47630105,17.0,7.0,68.0,41.76106582749886,-87.64551881778559,"(41.76106582749886, -87.64551881778559)",2015-12-05
Vacant/Abandoned Building,15-06498317,12/02/2015,Rear,,Open,REAR,Vacant,False,True,8710,S,UNION,AVE,60620.0,1173165.44709558,1847048.7108176001,21.0,22.0,71.0,41.73572413974639,-87.64117127323027,"(41.73572413974638, -87.64117127323026)",2015-12-02
Vacant/Abandoned Building,15-06508168,12/02/2015,,,,,,,,10105,S,LAFAYETTE,AVE,60628.0,1177706.35613139,1837966.25267479,9.0,5.0,49.0,41.71069926869263,-87.62480903857319,"(41.71069926869263, -87.62480903857319)",2015-12-02
