Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Location of Trees,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
12/01/2015,Completed,12/01/2015,15-06486131,Tree Trim,,9858 S GREENWOOD AVE,60628.0,1185284.19997614,1839829.92949412,8.0,5.0,50.0,41.71563896142222,-87.59699936067379,"(41.71563896142222, -87.59699936067378)",2015-12-01
12/01/2015,Completed,12/01/2015,15-06486134,Tree Trim,,9710 S GREENWOOD AVE,60628.0,1185251.22152925,1840837.81807617,8.0,5.0,50.0,41.7184054994834,-87.59708857593435,"(41.71840549948341, -87.59708857593434)",2015-12-01
12/01/2015,Completed,12/01/2015,15-06486138,Tree Trim,,9714 S GREENWOOD AVE,60628.0,1185252.12152925,1840809.81807617,8.0,5.0,50.0,41.718328643106105,-87.59708615659973,"(41.71832864310611, -87.59708615659973)",2015-12-01
12/01/2015,Completed,12/01/2015,15-06486144,Tree Trim,,9718 S GREENWOOD AVE,60628.0,1185253.12152925,1840781.91807617,8.0,5.0,50.0,41.71825205879272,-87.59708336787874,"(41.71825205879272, -87.59708336787875)",2015-12-01
12/01/2015,Completed,12/01/2015,15-06486146,Tree Trim,,9730 S GREENWOOD AVE,60628.0,1185255.82152925,1840698.11807617,8.0,5.0,50.0,41.71802203847489,-87.59707610365196,"(41.718022038474885, -87.59707610365197)",2015-12-01
12/01/2015,Completed,12/01/2015,15-06486153,Tree Trim,,9723 S GREENWOOD AVE,60628.0,1185254.22152925,1840747.01807617,8.0,5.0,50.0,41.7181562633167,-87.59708043215525,"(41.7181562633167, -87.59708043215525)",2015-12-01
12/01/2015,Completed,12/01/2015,15-06486154,Tree Trim,,9738 S GREENWOOD AVE,60628.0,1185257.72152925,1840642.31807617,8.0,5.0,50.0,41.717868872185605,-87.59707089251171,"(41.7178688721856, -87.59707089251172)",2015-12-01
12/01/2015,Completed,12/01/2015,15-06486158,Tree Trim,,9742 S GREENWOOD AVE,60628.0,1185258.62152925,1840614.31807617,8.0,5.0,50.0,41.717792015801116,-87.59706847320909,"(41.717792015801116, -87.5970684732091)",2015-12-01
12/01/2015,Completed,12/01/2015,15-06486324,Tree Trim,,1901 W CUYLER AVE,60613.0,1162942.78289197,1926924.16538109,47.0,19.0,5.0,41.95513005865985,-87.67638485813801,"(41.95513005865984, -87.67638485813801)",2015-12-01
12/01/2015,Completed,12/01/2015,15-06486480,Tree Trim,,4100 N MAPLEWOOD AVE,60618.0,1158660.87836566,1927145.2333314999,47.0,19.0,5.0,41.955825674786226,-87.69211986298369,"(41.955825674786226, -87.69211986298369)",2015-12-01
12/01/2015,Completed,12/01/2015,15-06486757,Tree Trim,,5549 W HIGGINS AVE,60630.0,1138452.3002086,1932161.88628687,45.0,16.0,11.0,41.969982716103566,-87.7662899669491,"(41.96998271610356, -87.7662899669491)",2015-12-01
12/01/2015,Completed,12/01/2015,15-06486788,Tree Trim,,5555 W HIGGINS AVE,60630.0,1138410.68788138,1932176.70952368,45.0,16.0,11.0,41.97002414803335,-87.7664426187808,"(41.97002414803335, -87.7664426187808)",2015-12-01
12/01/2015,Completed,12/01/2015,15-06486794,Tree Trim,,5543 W HIGGINS AVE,60630.0,1138493.8002086,1932146.98628687,45.0,16.0,11.0,41.96994107536739,-87.7661377302235,"(41.969941075367394, -87.7661377302235)",2015-12-01
12/01/2015,Completed,12/01/2015,15-06486796,Tree Trim,,5541 W HIGGINS AVE,60630.0,1138507.7002086001,1932142.08628687,45.0,16.0,11.0,41.96992737680532,-87.76608673793028,"(41.969927376805316, -87.76608673793028)",2015-12-01
12/01/2015,Completed,12/01/2015,15-06486836,Tree Trim,,5541 W HIGGINS AVE,60630.0,1138507.7002086001,1932142.08628687,45.0,16.0,11.0,41.96992737680532,-87.76608673793028,"(41.969927376805316, -87.76608673793028)",2015-12-01
12/01/2015,Completed,12/01/2015,15-06486851,Tree Trim,,5533 W HIGGINS AVE,60630.0,1138563.1002086,1932122.18628687,45.0,16.0,11.0,41.969871762740134,-87.76588351170216,"(41.969871762740134, -87.76588351170216)",2015-12-01
12/01/2015,Completed,12/01/2015,15-06486874,Tree Trim,,5529 W HIGGINS AVE,60630.0,1138590.8002086,1932112.28628687,45.0,16.0,11.0,41.96984409277764,-87.76578189750403,"(41.969844092777635, -87.76578189750401)",2015-12-01
