,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
246046,12/01/2015,Completed - Dup,12/01/2015,15-06475838,Street Lights - All/Out,5358 N LOTUS AVE,60630.0,1138851.35642218,1935361.56901986,45.0,16.0,11.0,41.978755661223104,-87.76474450931555,"(41.9787556612231, -87.76474450931555)",2015-12-01
246047,12/01/2015,Completed - Dup,12/01/2015,15-06475844,Street Lights - All/Out,5300 N LINDER AVE,60630.0,1138527.76121529,1934920.70876816,45.0,16.0,11.0,41.977551791657255,-87.76594530186244,"(41.977551791657255, -87.76594530186246)",2015-12-01
246048,12/01/2015,Completed - Dup,12/01/2015,15-06487189,Street Lights - All/Out,539 W 14TH ST,60607.0,1172947.80328018,1893661.79357092,11.0,1.0,28.0,41.86364007731977,-87.64059235994861,"(41.86364007731977, -87.64059235994863)",2015-12-01
246049,12/01/2015,Completed - Dup,12/01/2015,15-06489007,Street Lights - All/Out,800 N LA SALLE DR,60610.0,1174996.95908203,1905694.61852217,2.0,18.0,8.0,41.89661325549557,-87.63270950983356,"(41.89661325549557, -87.63270950983356)",2015-12-01
246050,12/01/2015,Completed,12/01/2015,15-06475371,Street Lights - All/Out,800 N LA SALLE DR,60610.0,1174996.95908203,1905694.61852217,2.0,18.0,8.0,41.89661325549557,-87.63270950983356,"(41.89661325549557, -87.63270950983356)",2015-12-01
246051,12/01/2015,Completed,12/01/2015,15-06475604,Street Lights - All/Out,2541 W CORTEZ ST,60622.0,1159269.24009217,1906899.06611971,26.0,12.0,24.0,41.90025627037297,-87.69044144856743,"(41.90025627037297, -87.69044144856743)",2015-12-01
246052,12/01/2015,Completed,12/01/2015,15-06475830,Street Lights - All/Out,426 N TRUMBULL AVE,60624.0,1153307.68001952,1902648.56832524,27.0,11.0,23.0,41.88871299436617,-87.71245154715584,"(41.888712994366166, -87.71245154715585)",2015-12-01
246053,12/01/2015,Completed,12/01/2015,15-06479665,Street Lights - All/Out,2045 W VAN BUREN ST,60612.0,1162723.85989434,1898158.08227955,27.0,12.0,28.0,41.87619855317822,-87.67799770747038,"(41.87619855317822, -87.67799770747038)",2015-12-01
246054,12/01/2015,Completed,12/01/2015,15-06481381,Street Lights - All/Out,8500 S WESTERN AVE,60620.0,1161849.0949823998,1848233.23727734,18.0,8.0,70.0,41.73921693087181,-87.68259746966558,"(41.739216930871805, -87.68259746966558)",2015-12-01
246055,12/01/2015,Completed,12/01/2015,15-06481539,Street Lights - All/Out,10900 S WHIPPLE ST,60655.0,1157948.188612,1832185.06778386,19.0,22.0,74.0,41.69525801032902,-87.6973241642798,"(41.69525801032902, -87.69732416427982)",2015-12-01
