,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
125215,12/01/2015,Completed - Dup,12/01/2015,15-06474841,Alley Light Out,5546 S MCVICKER AVE,60638.0,1136983.23807412,1867171.35517597,13.0,8.0,56.0,41.7916665616738,-87.77325141867355,"(41.7916665616738, -87.77325141867354)",2015-12-01
125216,12/01/2015,Completed - Dup,12/01/2015,15-06475440,Alley Light Out,2607 W HADDON AVE,60622.0,1158811.32681814,1907545.38321255,1.0,12.0,24.0,41.902039222526184,-87.69210563890582,"(41.90203922252619, -87.69210563890582)",2015-12-01
125217,12/01/2015,Completed - Dup,12/01/2015,15-06475446,Alley Light Out,1834 N WILMOT AVE,60647.0,1161194.86101923,1912329.72003253,32.0,14.0,22.0,41.91511857983894,-87.68321739071749,"(41.91511857983894, -87.68321739071749)",2015-12-01
125218,12/01/2015,Completed - Dup,12/01/2015,15-06477081,Alley Light Out,1906 W CORTLAND ST,60622.0,1163324.03008087,1912660.01008451,32.0,14.0,22.0,41.91598036345468,-87.67538576258909,"(41.91598036345468, -87.6753857625891)",2015-12-01
125219,12/01/2015,Completed - Dup,12/01/2015,15-06478290,Alley Light Out,3019 N CHRISTIANA AVE,60618.0,1153529.6300863002,1919887.52552223,35.0,14.0,21.0,41.93601380644868,-87.71117723325025,"(41.93601380644867, -87.71117723325025)",2015-12-01
125220,12/01/2015,Completed - Dup,12/01/2015,15-06479228,Alley Light Out,2919 W PALMER ST,60647.0,1156346.48212004,1914637.69196823,1.0,14.0,22.0,41.92155130767797,-87.70096731126043,"(41.921551307677966, -87.70096731126044)",2015-12-01
125221,12/01/2015,Completed - Dup,12/01/2015,15-06479255,Alley Light Out,4146 N CENTRAL AVE,60634.0,1138268.80021293,1927012.78001136,38.0,16.0,15.0,41.95585642656311,-87.76708983495027,"(41.95585642656311, -87.76708983495028)",2015-12-01
125222,12/01/2015,Completed - Dup,12/01/2015,15-06480290,Alley Light Out,2424 N ST LOUIS AVE,60647.0,1152637.20993391,1915893.77261925,35.0,14.0,22.0,41.92507234893112,-87.71456289947369,"(41.92507234893112, -87.71456289947369)",2015-12-01
125223,12/01/2015,Completed - Dup,12/01/2015,15-06481560,Alley Light Out,1748 N HERMITAGE AVE,60622.0,1164405.4393854,1911874.18668294,32.0,14.0,24.0,41.913801178319595,-87.67143502250431,"(41.91380117831959, -87.67143502250431)",2015-12-01
125224,12/01/2015,Completed - Dup,12/01/2015,15-06481849,Alley Light Out,2320 N SAWYER AVE,60647.0,1154121.37228434,1915235.93540952,32.0,14.0,22.0,41.92323767169408,-87.70912697307855,"(41.923237671694075, -87.70912697307854)",2015-12-01
125225,12/01/2015,Completed - Dup,12/01/2015,15-06482417,Alley Light Out,5808 S KOSTNER AVE,60629.0,1148026.23021954,1865730.9999695,13.0,8.0,62.0,41.787509442555255,-87.73279507062479,"(41.787509442555255, -87.7327950706248)",2015-12-01
125226,12/01/2015,Completed - Dup,12/01/2015,15-06485615,Alley Light Out,8528 S ESSEX AVE,60617.0,1194314.33658211,1848913.01600754,7.0,4.0,46.0,41.740347093530545,-87.56362975568977,"(41.74034709353055, -87.56362975568977)",2015-12-01
125227,12/01/2015,Completed - Dup,12/01/2015,15-06489855,Alley Light Out,10863 S HERMOSA AVE,60643.0,1167251.37992924,1832763.74676829,19.0,22.0,75.0,41.69665244361328,-87.66324552269786,"(41.696652443613274, -87.66324552269788)",2015-12-01
125228,12/01/2015,Completed - Dup,12/01/2015,15-06490084,Alley Light Out,2728 S KOLIN AVE,60623.0,1147831.9735695,1885505.47952742,22.0,10.0,30.0,41.84177723052744,-87.73300081053968,"(41.84177723052744, -87.73300081053969)",2015-12-01
125229,12/01/2015,Completed - Dup,12/01/2015,15-06492267,Alley Light Out,847 N HOYNE AVE,60622.0,1162247.90860959,1905732.72758391,2.0,12.0,24.0,41.89699397304279,-87.67953334174852,"(41.89699397304279, -87.67953334174852)",2015-12-01
