SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,11-04066848,11/03/2011,,,,,,,,4501,W,84TH,PL,60652.0,1147848.20932534,1848023.23789495,18.0,8.0,70.0,41.73891972112127,-87.73390026043958,"(41.73891972112127, -87.73390026043958)",2011-11-03
Vacant/Abandoned Building,11-04066910,11/03/2011,,,,,,,,214,E,68TH,ST,60637.0,1178829.51411206,1859974.92169809,20.0,3.0,69.0,41.771068255786055,-87.62002775460358,"(41.771068255786055, -87.62002775460358)",2011-11-03
Vacant/Abandoned Building,11-04047338,11/01/2011,Front,,Open,FRONT & REAR/ WINDOWS BROKEN OUT,Vacant,False,False,7725,S,EXCHANGE,AVE,60649.0,1196453.95208201,1854276.07171261,7.0,4.0,43.0,41.75501094482661,-87.55561301032583,"(41.75501094482661, -87.55561301032583)",2011-11-01
Vacant/Abandoned Building,11-04047379,11/01/2011,Rear,,Open,REAR,Vacant,,True,6236,S,SEELEY,AVE,60636.0,1163767.10333072,1863282.37799488,15.0,7.0,67.0,41.7804738992106,-87.67514832852656,"(41.7804738992106, -87.67514832852655)",2011-11-01
Vacant/Abandoned Building,11-04048712,11/01/2011,Front,,Open,,Vacant,True,False,5534,S,GREEN,ST,60621.0,1171582.9100203002,1868061.42031907,20.0,7.0,68.0,41.79342039346971,-87.64635425400336,"(41.79342039346971, -87.64635425400336)",2011-11-01
Vacant/Abandoned Building,11-04048718,11/01/2011,Front,,Open,,Vacant,True,False,5538,S,GREEN,ST,60621.0,1171583.6100203001,1868040.02031907,20.0,7.0,68.0,41.793361654171335,-87.6463523142496,"(41.793361654171335, -87.6463523142496)",2011-11-01
Vacant/Abandoned Building,11-04049542,11/01/2011,Front,,Open,,Vacant,False,True,4223,W,ADAMS,ST,60624.0,1148271.00607873,1898676.34009933,28.0,11.0,26.0,41.877911268972724,-87.7310506283132,"(41.877911268972724, -87.7310506283132)",2011-11-01
Vacant/Abandoned Building,11-04049559,11/01/2011,Front,,Open,,Vacant,False,False,6722,S,HALSTED,ST,60621.0,1172127.09241802,1860284.78071419,6.0,7.0,68.0,41.77206845928466,-87.64458720540114,"(41.77206845928466, -87.64458720540112)",2011-11-01
Vacant/Abandoned Building,11-04049865,11/01/2011,,,,,,,,851,N,TRUMBULL,AVE,60651.0,1153223.35468061,1905461.37907303,27.0,11.0,23.0,41.89643329811095,-87.71268650366058,"(41.89643329811095, -87.71268650366058)",2011-11-01
Vacant/Abandoned Building,11-04049933,11/01/2011,Front,,Open,,Vacant,False,True,7661,S,EXCHANGE,AVE,60649.0,1196074.73979953,1854640.58619729,7.0,4.0,43.0,41.756020597695866,-87.55699063302166,"(41.756020597695866, -87.55699063302166)",2011-11-01
Vacant/Abandoned Building,11-04050475,11/01/2011,Rear,,Open,,Vacant,False,False,8122,S,SACRAMENTO,AVE,60652.0,1157791.03017249,1850610.63908375,18.0,8.0,70.0,41.74582414994968,-87.69740124886198,"(41.745824149949684, -87.69740124886198)",2011-11-01
Vacant/Abandoned Building,11-04050486,11/01/2011,Rear,,Open,,Vacant,False,False,2611,W,82ND,PL,60652.0,1160317.68082215,1849833.9883299,18.0,8.0,70.0,41.743641284290746,-87.68816436726809,"(41.743641284290746, -87.6881643672681)",2011-11-01
Vacant/Abandoned Building,11-04050501,11/01/2011,Rear,,Open,,Vacant,False,False,7914,S,NORMAL,AVE,60620.0,1174338.08613408,1852381.41630476,17.0,6.0,44.0,41.750331808458576,-87.63671702199188,"(41.75033180845858, -87.63671702199187)",2011-11-01
Vacant/Abandoned Building,11-04050505,11/01/2011,Rear,,Open,,Vacant,False,False,2005,W,EDMAIRE,ST,60643.0,1164972.17229194,1829570.41591447,19.0,22.0,75.0,41.687937749485066,-87.67168046453475,"(41.68793774948507, -87.67168046453473)",2011-11-01
Vacant/Abandoned Building,11-04050516,11/01/2011,Rear,,Open,,Vacant,False,False,8024,S,WESTERN,AVE,60620.0,1161773.62036848,1851284.1799996002,18.0,8.0,70.0,41.74759075370235,-87.68278949143311,"(41.74759075370235, -87.68278949143311)",2011-11-01
Vacant/Abandoned Building,11-04050524,11/01/2011,Front,,Open,FRONT DOOR,Vacant,False,True,1640,E,79TH,ST,60649.0,1188640.85002811,1852927.89106696,8.0,4.0,43.0,41.75150166104769,-87.5842883770739,"(41.75150166104769, -87.58428837707389)",2011-11-01
Vacant/Abandoned Building,11-04050526,11/01/2011,Rear,,Open,,Vacant,False,False,6318,S,WASHTENAW,AVE,60629.0,1159462.01072316,1862643.14660671,15.0,8.0,66.0,41.77880909884628,-87.69094914287246,"(41.77880909884628, -87.69094914287246)",2011-11-01
Vacant/Abandoned Building,11-04050527,11/01/2011,Front,,Open,,Vacant,False,True,7122,S,MARSHFIELD,AVE,60636.0,1166574.64377374,1857479.37127395,17.0,7.0,67.0,41.76449026141846,-87.6650206997967,"(41.76449026141846, -87.66502069979668)",2011-11-01
Vacant/Abandoned Building,11-04050534,11/01/2011,Rear,,Open,,Vacant,False,False,5640,S,ADA,ST,60636.0,1168289.59012252,1867357.09949434,16.0,7.0,67.0,41.79155923756369,-87.65845083281421,"(41.79155923756369, -87.65845083281422)",2011-11-01
