,CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION,date
138104,11/01/2010,Completed,01/03/2011,10-01782049,Pot Hole in Street,Dispatch Crew,Pothole Patched,2.0,5100 N KEATING AVE,60630.0,1143712.08607119,1933515.3882007,39.0,17.0,14.0,,41.97368454464944,-87.74706521470681,"(41.973684544649444, -87.7470652147068)",2010-11-01
138105,11/01/2010,Completed,02/11/2011,10-01786797,Pot Hole in Street,Dispatch Crew,Pothole Patched,12.0,7300 S CICERO AVE,,1145645.37643076,1855833.78759315,0.0,0.0,0.0,,41.76037749872514,-87.74192003165926,"(41.76037749872514, -87.74192003165926)",2010-11-01
138301,11/02/2010,Completed,01/03/2011,10-01790322,Pot Hole in Street,Dispatch Crew,Pothole Patched,27.0,5806 N KIRBY AVE,60646.0,1144223.86070271,1937743.05049461,39.0,17.0,12.0,,41.98537596236178,-87.74485094974031,"(41.98537596236178, -87.74485094974031)",2010-11-02
138302,11/02/2010,Completed,01/04/2011,10-01792672,Pot Hole in Street,Dispatch Crew,Pothole Patched,12.0,6308 N LEGETT AVE,60646.0,1142146.52291184,1941388.71820817,41.0,16.0,12.0,,41.99536165385793,-87.75253484963496,"(41.99536165385793, -87.75253484963496)",2010-11-02
138303,11/02/2010,Completed,01/04/2011,10-01793131,Pot Hole in Street,Dispatch Crew,Pothole Patched,7.0,6357 W HERMIONE ST,60646.0,1132895.32068498,1941191.79058403,45.0,16.0,10.0,,41.99449308812033,-87.78673357467308,"(41.99449308812033, -87.78673357467308)",2010-11-02
138471,11/03/2010,Completed,01/03/2011,10-01800898,Pot Hole in Street,Dispatch Crew,Pothole Patched,8.0,36 E GRAND AVE,60611.0,1176642.89978581,1903913.01761801,42.0,18.0,8.0,,41.8917959811426,-87.6266474462105,"(41.8917959811426, -87.6266474462105)",2010-11-03
138472,11/03/2010,Completed,01/04/2011,10-01800993,Pot Hole in Street,Dispatch Crew,Pothole Patched,1.0,2041 S MORGAN ST,60608.0,1170013.46999156,1890272.95999363,25.0,12.0,31.0,,41.853979177165186,-87.65130383130641,"(41.85397917716519, -87.65130383130641)",2010-11-03
138473,11/03/2010,Completed,01/04/2011,10-01801026,Pot Hole in Street,Dispatch Crew,CDOT Pavement Cave-In Survey Transfer Outcome,0.0,5651 N MEADE AVE,60646.0,1134574.85332574,1937188.28120098,45.0,16.0,10.0,,41.98441109969082,-87.78028104135313,"(41.984411099690824, -87.78028104135312)",2010-11-03
138826,11/06/2010,Completed,01/04/2011,10-01817918,Pot Hole in Street,Dispatch Crew,Pothole Patched,4.0,6327 N MINNEHAHA AVE,60646.0,1139250.31201612,1941725.5630888,45.0,16.0,12.0,,41.996451171153154,-87.7627414748229,"(41.99645117115316, -87.7627414748229)",2010-11-06
139271,11/09/2010,Completed,01/06/2011,10-01831411,Pot Hole in Street,Dispatch Crew,Pothole Patched,20.0,6000 W BARRY AVE,60634.0,1135849.59108662,1919987.85528006,36.0,25.0,19.0,,41.936731224017244,-87.776275090101,"(41.93673122401724, -87.776275090101)",2010-11-09
139272,11/09/2010,Completed,01/31/2011,10-01833453,Pot Hole in Street,Dispatch Crew,Pothole Patched,5.0,4599 S OAKENWALD AVE,60653.0,1185863.9628101003,1874774.04267291,4.0,21.0,39.0,47.0,41.81152019916224,-87.59355097480702,"(41.81152019916224, -87.59355097480702)",2010-11-09
139434,11/10/2010,Completed,01/03/2011,10-01840508,Pot Hole in Street,Dispatch Crew,Pothole Patched,6.0,5815 N ROGERS AVE,60646.0,1146162.04977492,1938268.82411896,39.0,17.0,13.0,,41.986502887860986,-87.7377046963026,"(41.986502887860986, -87.73770469630261)",2010-11-10
139435,11/10/2010,Completed,02/11/2011,10-01839099,Pot Hole in Street,Dispatch Crew,Pothole Patched,15.0,7200 S CICERO AVE,,1145628.70280641,1856389.18021128,0.0,0.0,0.0,,41.761838594923525,-87.74196359521335,"(41.76183859492352, -87.74196359521336)",2010-11-10
139608,11/11/2010,Completed,01/04/2011,10-01844801,Pot Hole in Street,Dispatch Crew,Pothole Patched,1.0,6863 N MOSELLE AVE,60646.0,1134245.81981631,1945400.26021095,41.0,16.0,12.0,,42.006511113618096,-87.78090242237205,"(42.00651111361809, -87.78090242237205)",2010-11-11
139698,11/12/2010,Completed,01/05/2011,10-01845814,Pot Hole in Street,Dispatch Crew,Pothole Patched,9.0,5607 N ASHLAND AVE,60660.0,1164647.11617474,1937351.16077973,40.0,20.0,77.0,22.0,41.9837129819252,-87.66967656274565,"(41.983712981925194, -87.66967656274566)",2010-11-12
139699,11/12/2010,Completed,01/05/2011,10-01846314,Pot Hole in Street,Dispatch Crew,Pothole Patched,10.0,3045 W JARLATH ST,60645.0,1154867.08656867,1947897.60656636,50.0,24.0,2.0,,42.01272315996624,-87.70616045450994,"(42.012723159966235, -87.70616045450993)",2010-11-12
139700,11/12/2010,Completed,01/10/2011,10-01847802,Pot Hole in Street,Dispatch Crew,Pothole Patched,8.0,5617 N FAIRFIELD AVE,60659.0,1157015.37992401,1937175.12402764,40.0,20.0,2.0,,41.98364159384268,-87.69781409631149,"(41.98364159384267, -87.69781409631148)",2010-11-12
139701,11/12/2010,Completed,04/07/2011,10-01851183,Pot Hole in Street,Dispatch Crew,Pothole Patched,1.0,1960 N SHEFFIELD AVE,60614.0,1169318.75861184,1913237.66302393,32.0,18.0,7.0,,41.9177597357059,-87.65350310938213,"(41.9177597357059, -87.65350310938214)",2010-11-12
139777,11/13/2010,Completed,01/03/2011,10-01853152,Pot Hole in Street,Dispatch Crew,Pothole Patched,4.0,5637 N KENTON AVE,60646.0,1144721.62002212,1937040.75002441,39.0,17.0,12.0,,41.98377637609164,-87.7429934362352,"(41.98377637609164, -87.7429934362352)",2010-11-13
