,route,date,daytype,rides
451871,1,2010-11-01,W,2944
451872,2,2010-11-01,W,2842
451873,3,2010-11-01,W,23308
451874,4,2010-11-01,W,27249
451875,5,2010-11-01,W,505
451876,6,2010-11-01,W,11408
451877,7,2010-11-01,W,8018
451878,8,2010-11-01,W,24857
451879,9,2010-11-01,W,33751
451880,11,2010-11-01,W,6105
451881,12,2010-11-01,W,17203
451882,14,2010-11-01,W,13199
451883,15,2010-11-01,W,9481
451884,17,2010-11-01,W,560
451885,18,2010-11-01,W,3597
451886,19,2010-11-01,W,460
451887,20,2010-11-01,W,22981
451888,21,2010-11-01,W,10247
451889,22,2010-11-01,W,21779
451890,24,2010-11-01,W,3761
451891,26,2010-11-01,W,2983
451892,28,2010-11-01,W,6563
451893,29,2010-11-01,W,14066
451894,30,2010-11-01,W,4198
451895,33,2010-11-01,W,606
451896,34,2010-11-01,W,6672
451897,35,2010-11-01,W,6060
451898,36,2010-11-01,W,17034
451899,39,2010-11-01,W,1836
451900,43,2010-11-01,W,2498
451901,44,2010-11-01,W,5623
451902,47,2010-11-01,W,11964
451903,48,2010-11-01,W,1460
451904,49,2010-11-01,W,29976
451905,50,2010-11-01,W,10223
451906,51,2010-11-01,W,2800
451907,52,2010-11-01,W,14740
451908,53,2010-11-01,W,23166
451909,54,2010-11-01,W,12811
451910,55,2010-11-01,W,15305
451911,56,2010-11-01,W,11966
451912,57,2010-11-01,W,3577
451913,59,2010-11-01,W,3970
451914,60,2010-11-01,W,13405
451915,62,2010-11-01,W,12980
451916,63,2010-11-01,W,23469
451917,64,2010-11-01,W,182
451918,65,2010-11-01,W,8012
451919,66,2010-11-01,W,24533
451920,67,2010-11-01,W,15297
451921,68,2010-11-01,W,1367
451922,69,2010-11-01,W,789
451923,70,2010-11-01,W,10989
451924,71,2010-11-01,W,11327
451925,72,2010-11-01,W,16857
451926,73,2010-11-01,W,6410
451927,74,2010-11-01,W,12919
451928,75,2010-11-01,W,9250
451929,76,2010-11-01,W,12182
451930,77,2010-11-01,W,23094
451931,78,2010-11-01,W,9372
451932,79,2010-11-01,W,35050
451933,80,2010-11-01,W,15454
451934,81,2010-11-01,W,15589
451935,82,2010-11-01,W,21114
451936,84,2010-11-01,W,5149
451937,85,2010-11-01,W,13121
451938,86,2010-11-01,W,3271
451939,87,2010-11-01,W,18127
451940,88,2010-11-01,W,1311
451941,90,2010-11-01,W,5463
451942,91,2010-11-01,W,9084
451943,92,2010-11-01,W,8155
451944,93,2010-11-01,W,4495
451945,94,2010-11-01,W,10485
451946,96,2010-11-01,W,1419
451947,97,2010-11-01,W,4098
451948,100,2010-11-01,W,1067
451949,103,2010-11-01,W,3832
451950,106,2010-11-01,W,2567
451951,108,2010-11-01,W,2659
451952,111,2010-11-01,W,7066
451953,112,2010-11-01,W,3088
451954,119,2010-11-01,W,7325
451955,120,2010-11-01,W,892
451956,121,2010-11-01,W,1167
451957,122,2010-11-01,W,560
451958,123,2010-11-01,W,611
451959,124,2010-11-01,W,950
451960,125,2010-11-01,W,2098
451961,126,2010-11-01,W,8399
451962,129,2010-11-01,W,1376
451963,132,2010-11-01,W,290
451964,134,2010-11-01,W,3179
451965,135,2010-11-01,W,4031
451966,136,2010-11-01,W,1998
451967,143,2010-11-01,W,1231
451968,144,2010-11-01,W,1054
451969,145,2010-11-01,W,6798
451970,146,2010-11-01,W,8384
451971,147,2010-11-01,W,15459
451972,148,2010-11-01,W,2303
451973,151,2010-11-01,W,21159
451974,152,2010-11-01,W,10749
451975,155,2010-11-01,W,7472
451976,156,2010-11-01,W,8841
451977,157,2010-11-01,W,6566
451978,165,2010-11-01,W,47
451979,169,2010-11-01,W,287
451980,170,2010-11-01,W,334
451981,171,2010-11-01,W,2612
451982,172,2010-11-01,W,2846
451983,192,2010-11-01,W,1030
451984,201,2010-11-01,W,2359
451985,205,2010-11-01,W,1008
451986,206,2010-11-01,W,977
451987,49A,2010-11-01,W,627
451988,49B,2010-11-01,W,5534
451989,52A,2010-11-01,W,4668
451990,53A,2010-11-01,W,9923
451991,54A,2010-11-01,W,1023
451992,54B,2010-11-01,W,4070
451993,55A,2010-11-01,W,203
451994,55N,2010-11-01,W,725
451995,56A,2010-11-01,W,896
451996,62H,2010-11-01,W,1424
451997,63W,2010-11-01,W,1716
451998,81W,2010-11-01,W,1701
451999,85A,2010-11-01,W,946
452000,8A,2010-11-01,W,4627
452001,90N,2010-11-01,W,402
452002,95E,2010-11-01,W,4860
452003,95W,2010-11-01,W,5527
452004,N201,2010-11-01,W,34
452005,X28,2010-11-01,W,4481
452006,X98,2010-11-01,W,106
452007,1,2010-11-02,W,3156
452008,2,2010-11-02,W,2733
452009,3,2010-11-02,W,23700
452010,4,2010-11-02,W,26921
452011,5,2010-11-02,W,651
452012,6,2010-11-02,W,11393
452013,7,2010-11-02,W,8649
452014,8,2010-11-02,W,25375
452015,9,2010-11-02,W,33091
452016,11,2010-11-02,W,5891
452017,12,2010-11-02,W,15754
452018,14,2010-11-02,W,12893
452019,15,2010-11-02,W,9641
452020,17,2010-11-02,W,599
452021,18,2010-11-02,W,3554
452022,20,2010-11-02,W,21904
452023,21,2010-11-02,W,9954
452024,22,2010-11-02,W,21837
452025,24,2010-11-02,W,3932
452026,26,2010-11-02,W,2839
452027,28,2010-11-02,W,6101
452028,29,2010-11-02,W,14731
452029,30,2010-11-02,W,4159
452030,33,2010-11-02,W,752
452031,34,2010-11-02,W,6697
452032,35,2010-11-02,W,5481
452033,36,2010-11-02,W,16234
452034,39,2010-11-02,W,2286
452035,43,2010-11-02,W,2150
452036,44,2010-11-02,W,5877
452037,47,2010-11-02,W,12295
452038,48,2010-11-02,W,1414
452039,49,2010-11-02,W,29704
452040,50,2010-11-02,W,10506
452041,51,2010-11-02,W,2381
452042,52,2010-11-02,W,14679
452043,53,2010-11-02,W,22201
452044,54,2010-11-02,W,13863
452045,55,2010-11-02,W,14505
452046,56,2010-11-02,W,12216
452047,57,2010-11-02,W,3949
452048,59,2010-11-02,W,4422
452049,60,2010-11-02,W,13060
452050,62,2010-11-02,W,12753
452051,63,2010-11-02,W,23062
452052,64,2010-11-02,W,233
452053,65,2010-11-02,W,8612
452054,66,2010-11-02,W,25538
452055,67,2010-11-02,W,16464
452056,68,2010-11-02,W,1272
452057,69,2010-11-02,W,379
452058,70,2010-11-02,W,10985
452059,71,2010-11-02,W,11301
452060,72,2010-11-02,W,16788
452061,73,2010-11-02,W,6400
452062,74,2010-11-02,W,13138
452063,75,2010-11-02,W,9556
452064,76,2010-11-02,W,12495
452065,77,2010-11-02,W,23771
452066,78,2010-11-02,W,9397
452067,79,2010-11-02,W,35201
452068,80,2010-11-02,W,16049
452069,81,2010-11-02,W,14447
452070,82,2010-11-02,W,21511
452071,84,2010-11-02,W,4886
452072,85,2010-11-02,W,12741
452073,86,2010-11-02,W,3447
452074,87,2010-11-02,W,17736
452075,88,2010-11-02,W,1343
452076,90,2010-11-02,W,5494
452077,91,2010-11-02,W,9202
452078,92,2010-11-02,W,8350
452079,93,2010-11-02,W,3798
452080,94,2010-11-02,W,11448
452081,96,2010-11-02,W,860
452082,97,2010-11-02,W,4204
452083,100,2010-11-02,W,1079
452084,103,2010-11-02,W,3835
452085,106,2010-11-02,W,2628
452086,108,2010-11-02,W,2573
452087,111,2010-11-02,W,7140
452088,112,2010-11-02,W,3524
452089,119,2010-11-02,W,6755
452090,120,2010-11-02,W,965
452091,121,2010-11-02,W,953
452092,122,2010-11-02,W,586
452093,123,2010-11-02,W,641
452094,124,2010-11-02,W,874
452095,125,2010-11-02,W,2116
452096,126,2010-11-02,W,8998
452097,129,2010-11-02,W,1450
452098,132,2010-11-02,W,322
452099,134,2010-11-02,W,3191
452100,135,2010-11-02,W,4092
452101,136,2010-11-02,W,2236
452102,143,2010-11-02,W,1497
452103,144,2010-11-02,W,1099
452104,145,2010-11-02,W,6927
452105,146,2010-11-02,W,9631
452106,147,2010-11-02,W,15488
452107,148,2010-11-02,W,2153
452108,151,2010-11-02,W,20481
452109,152,2010-11-02,W,10924
452110,155,2010-11-02,W,8401
452111,156,2010-11-02,W,9019
452112,157,2010-11-02,W,6803
452113,165,2010-11-02,W,55
452114,169,2010-11-02,W,395
452115,170,2010-11-02,W,332
452116,171,2010-11-02,W,2353
452117,172,2010-11-02,W,3352
452118,192,2010-11-02,W,1195
452119,201,2010-11-02,W,2269
452120,205,2010-11-02,W,1161
452121,206,2010-11-02,W,945
452122,49A,2010-11-02,W,655
452123,49B,2010-11-02,W,5478
452124,52A,2010-11-02,W,5551
452125,53A,2010-11-02,W,9325
452126,54A,2010-11-02,W,1040
452127,54B,2010-11-02,W,4173
452128,55A,2010-11-02,W,219
452129,55N,2010-11-02,W,755
452130,56A,2010-11-02,W,847
452131,62H,2010-11-02,W,1514
452132,63W,2010-11-02,W,1605
452133,81W,2010-11-02,W,1595
452134,85A,2010-11-02,W,925
452135,8A,2010-11-02,W,4658
452136,90N,2010-11-02,W,421
452137,95E,2010-11-02,W,5541
452138,95W,2010-11-02,W,5453
452139,N201,2010-11-02,W,33
452140,X28,2010-11-02,W,4720
452141,X98,2010-11-02,W,225
452142,1,2010-11-03,W,3272
452143,2,2010-11-03,W,2742
452144,3,2010-11-03,W,23412
452145,4,2010-11-03,W,26673
452146,5,2010-11-03,W,593
452147,6,2010-11-03,W,11677
452148,7,2010-11-03,W,7970
452149,8,2010-11-03,W,25769
452150,9,2010-11-03,W,33069
452151,11,2010-11-03,W,5809
452152,12,2010-11-03,W,16263
452153,14,2010-11-03,W,13640
452154,15,2010-11-03,W,9419
452155,17,2010-11-03,W,697
452156,18,2010-11-03,W,3640
452157,19,2010-11-03,W,319
452158,20,2010-11-03,W,23103
452159,21,2010-11-03,W,10556
452160,22,2010-11-03,W,22641
452161,24,2010-11-03,W,3805
452162,26,2010-11-03,W,3286
452163,28,2010-11-03,W,6584
452164,29,2010-11-03,W,14396
452165,30,2010-11-03,W,4047
452166,33,2010-11-03,W,798
452167,34,2010-11-03,W,6555
452168,35,2010-11-03,W,5782
452169,36,2010-11-03,W,17499
452170,39,2010-11-03,W,2437
452171,43,2010-11-03,W,2422
452172,44,2010-11-03,W,5657
452173,47,2010-11-03,W,12712
452174,48,2010-11-03,W,1272
452175,49,2010-11-03,W,30008
452176,50,2010-11-03,W,10878
452177,51,2010-11-03,W,2480
452178,52,2010-11-03,W,14717
452179,53,2010-11-03,W,23363
452180,54,2010-11-03,W,13916
452181,55,2010-11-03,W,14311
452182,56,2010-11-03,W,12558
452183,57,2010-11-03,W,3461
452184,59,2010-11-03,W,4135
452185,60,2010-11-03,W,13597
452186,62,2010-11-03,W,13161
452187,63,2010-11-03,W,22910
452188,64,2010-11-03,W,152
452189,65,2010-11-03,W,8560
452190,66,2010-11-03,W,26127
452191,67,2010-11-03,W,16206
452192,68,2010-11-03,W,1358
452193,69,2010-11-03,W,385
452194,70,2010-11-03,W,11180
452195,71,2010-11-03,W,12553
452196,72,2010-11-03,W,17114
452197,73,2010-11-03,W,6634
452198,74,2010-11-03,W,14028
