,CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION,date
337053,04/01/2015,Completed,04/01/2015,15-01073252,Pothole in Street,Final Outcome,Pothole Patched,1.0,12100 S GREEN ST,60643.0,1172846.3999818,1824560.02998744,34.0,5.0,53.0,,41.67393301636048,-87.64314514112084,"(41.67393301636048, -87.64314514112084)",2015-04-01
337054,04/01/2015,Completed - Dup,04/01/2015,15-01066949,Pothole in Street,,,,8100 S KOLMAR AVE,60652.0,1147551.56566676,1850338.13853368,13.0,8.0,70.0,,41.745192178078014,-87.73507158087723,"(41.745192178078014, -87.73507158087722)",2015-04-01
337055,04/01/2015,Completed - Dup,04/01/2015,15-01067118,Pothole in Street,,,,3804 W OGDEN AVE,60623.0,1151337.41831363,1889555.65259274,24.0,10.0,29.0,,41.85289653193429,-87.72016557579748,"(41.8528965319343, -87.72016557579748)",2015-04-01
337056,04/01/2015,Completed - Dup,04/01/2015,15-01069528,Pothole in Street,,,,4800 N AUSTIN AVE,60630.0,1135472.34708921,1931292.07357735,38.0,16.0,15.0,,41.967624849006185,-87.77743073611387,"(41.96762484900619, -87.77743073611387)",2015-04-01
337057,04/01/2015,Completed - Dup,04/01/2015,15-01071299,Pothole in Street,,,0.0,4882 N AUSTIN AVE,60630.0,1135193.45209723,1932094.16788847,45.0,16.0,11.0,,41.96995139502115,-87.77844305209753,"(41.96995139502115, -87.77844305209753)",2015-04-01
337058,04/01/2015,Completed - Dup,04/01/2015,15-01072033,Pothole in Street,,,,13400 S AVENUE O,60633.0,1201091.93406926,1816722.62751831,10.0,4.0,55.0,,41.65175411562819,-87.54003151426953,"(41.651754115628194, -87.54003151426953)",2015-04-01
337059,04/01/2015,Completed,04/01/2015,15-01064118,Pothole in Street,Final Outcome,Pothole Patched,265.0,5100 S PRAIRIE AVE,60615.0,1178905.06993399,1871266.95899795,3.0,2.0,40.0,52.0,41.80195700113137,-87.61955058625715,"(41.80195700113137, -87.61955058625716)",2015-04-01
337060,04/01/2015,Completed,04/01/2015,15-01064127,Pothole in Street,Final Outcome,Pothole Patched,1.0,3300 S ABERDEEN ST,60608.0,1169519.48428207,1882932.77539395,11.0,9.0,60.0,,41.83419231153568,-87.65363404502467,"(41.83419231153568, -87.65363404502467)",2015-04-01
337061,04/01/2015,Completed,04/01/2015,15-01064327,Pothole in Street,Final Outcome,Pothole Patched,20.0,13400 S AVENUE O,60633.0,1201091.93406926,1816722.62751831,10.0,4.0,55.0,,41.65175411562819,-87.54003151426953,"(41.651754115628194, -87.54003151426953)",2015-04-01
337062,04/01/2015,Completed,04/01/2015,15-01065180,Pothole in Street,Final Outcome,Pothole Patched,21.0,5400 W OHIO ST,60644.0,1140217.97878459,1903443.68646693,37.0,15.0,25.0,,41.891251272128294,-87.76058488217066,"(41.8912512721283, -87.76058488217066)",2015-04-01
